d,o,h,l,c,v,a,mc,s,m
2007-01-02,7100.0,7350.0,7100.0,7150.0,314663.0,2260991250.0,336316108700.0,47037218,KOSPI
2007-01-03,7100.0,7120.0,6700.0,6810.0,446913.0,3075464130.0,320323454580.0,47037218,KOSPI
2007-01-04,6810.0,7140.0,6690.0,6770.0,337300.0,2319829300.0,318441965860.0,47037218,KOSPI
2007-01-05,6770.0,7030.0,6200.0,6930.0,445105.0,2952408750.0,325967920740.0,47037218,KOSPI
2007-01-08,6800.0,7060.0,6700.0,6700.0,243480.0,1662141000.0,315149360600.0,47037218,KOSPI
2007-01-09,6690.0,6750.0,6380.0,6560.0,319493.0,2101560300.0,308564150080.0,47037218,KOSPI
2007-01-10,6470.0,6560.0,6200.0,6400.0,339010.0,2169119900.0,301038195200.0,47037218,KOSPI
2007-01-11,6370.0,6720.0,6350.0,6620.0,212179.0,1394394180.0,311386383160.0,47037218,KOSPI
2007-01-12,6550.0,6850.0,6550.0,6680.0,183480.0,1237303700.0,314208616240.0,47037218,KOSPI
2007-01-15,6730.0,6840.0,6550.0,6580.0,243635.0,1630364700.0,309504894440.0,47037218,KOSPI
2007-01-16,6580.0,6640.0,6360.0,6450.0,184090.0,1190130900.0,303390056100.0,47037218,KOSPI
2007-01-17,6500.0,6540.0,6090.0,6120.0,368581.0,2277812450.0,287867774160.0,47037218,KOSPI
2007-01-18,6000.0,6130.0,5610.0,6120.0,1002701.0,5891366220.0,287867774160.0,47037218,KOSPI
2007-01-19,5950.0,6060.0,5730.0,5800.0,358853.0,2096476780.0,272815864400.0,47037218,KOSPI
2007-01-22,5710.0,5770.0,5470.0,5630.0,380565.0,2127278550.0,264819537340.0,47037218,KOSPI
2007-01-23,5580.0,5600.0,5440.0,5490.0,182823.0,1006495870.0,258234326820.0,47037218,KOSPI
2007-01-24,5510.0,5550.0,4990.0,5030.0,393119.0,2035252570.0,236597206540.0,47037218,KOSPI
2007-01-25,5100.0,5320.0,5080.0,5310.0,225545.0,1182134750.0,249767627580.0,47037218,KOSPI
2007-01-26,5320.0,5610.0,5140.0,5560.0,232540.0,1270616800.0,261526932080.0,47037218,KOSPI
2007-01-29,5650.0,5650.0,5370.0,5430.0,137000.0,747272100.0,255412093740.0,47037218,KOSPI
2007-01-30,5380.0,5500.0,5200.0,5340.0,167306.0,883365540.0,251178744120.0,47037218,KOSPI
2007-01-31,5320.0,5420.0,5200.0,5250.0,94100.0,497791600.0,246945394500.0,47037218,KOSPI
2007-02-01,5250.0,5440.0,5200.0,5300.0,87820.0,466031210.0,249297255400.0,47037218,KOSPI
2007-02-02,5330.0,5410.0,5250.0,5350.0,105515.0,562495050.0,251649116300.0,47037218,KOSPI
2007-02-05,5390.0,5460.0,5310.0,5430.0,97470.0,524715900.0,255412093740.0,47037218,KOSPI
2007-02-06,5400.0,5620.0,5380.0,5620.0,113095.0,622648700.0,264349165160.0,47037218,KOSPI
2007-02-07,5650.0,5710.0,5560.0,5650.0,80400.0,453820000.0,265760281700.0,47037218,KOSPI
2007-02-08,5630.0,5740.0,5610.0,5700.0,82330.0,466556200.0,268112142600.0,47037218,KOSPI
2007-02-09,5640.0,5730.0,5570.0,5570.0,85950.0,481830500.0,261997304260.0,47037218,KOSPI
2007-02-12,5590.0,5590.0,5350.0,5400.0,77404.0,419208700.0,254000977200.0,47037218,KOSPI
2007-02-13,5400.0,5500.0,5340.0,5340.0,80161.0,433718640.0,251178744120.0,47037218,KOSPI
2007-02-14,5350.0,5490.0,5350.0,5490.0,80206.0,435970640.0,258234326820.0,47037218,KOSPI
2007-02-15,5490.0,5740.0,5420.0,5620.0,98460.0,557175300.0,264349165160.0,47037218,KOSPI
2007-02-16,5570.0,5680.0,5500.0,5550.0,181020.0,1010567300.0,261056559900.0,47037218,KOSPI
2007-02-20,5570.0,5640.0,5400.0,5440.0,112115.0,619218300.0,255882465920.0,47037218,KOSPI
2007-02-21,5460.0,5510.0,5300.0,5410.0,82700.0,444626900.0,254471349380.0,47037218,KOSPI
2007-02-22,5450.0,5550.0,5400.0,5530.0,67280.0,370347700.0,260115815540.0,47037218,KOSPI
2007-02-23,5550.0,5730.0,5500.0,5630.0,101530.0,573526900.0,264819537340.0,47037218,KOSPI
2007-02-26,5700.0,5700.0,5560.0,5640.0,72085.0,405853340.0,265289909520.0,47037218,KOSPI
2007-02-27,5650.0,5730.0,5590.0,5700.0,114731.0,653239580.0,268112142600.0,47037218,KOSPI
2007-02-28,5450.0,5560.0,5230.0,5450.0,135079.0,735265250.0,256352838100.0,47037218,KOSPI
2007-03-02,5420.0,5570.0,5370.0,5440.0,58542.0,318230420.0,255882465920.0,47037218,KOSPI
2007-03-05,5350.0,5400.0,5210.0,5210.0,86920.0,458795100.0,245063905780.0,47037218,KOSPI
2007-03-06,5150.0,5360.0,5150.0,5350.0,36733.0,195109700.0,251649116300.0,47037218,KOSPI
2007-03-07,5350.0,5350.0,5200.0,5200.0,142853.0,749855700.0,244593533600.0,47037218,KOSPI
2007-03-08,5200.0,5250.0,4930.0,5250.0,229470.0,1164247450.0,246945394500.0,47037218,KOSPI
2007-03-09,5280.0,5280.0,5060.0,5090.0,85430.0,436808000.0,239419439620.0,47037218,KOSPI
2007-03-12,5060.0,5120.0,4930.0,5010.0,172131.0,858420910.0,235656462180.0,47037218,KOSPI
2007-03-13,5010.0,5040.0,4870.0,5040.0,208323.0,1027142670.0,237067578720.0,47037218,KOSPI
2007-03-14,4995.0,5000.0,4855.0,4970.0,180282.0,887295540.0,233774973460.0,47037218,KOSPI
2007-03-15,5010.0,5180.0,5000.0,5080.0,229217.0,1169380260.0,238949067440.0,47037218,KOSPI
2007-03-16,5100.0,5150.0,5060.0,5060.0,128390.0,651958400.0,238008323080.0,47037218,KOSPI
