d,o,h,l,c,v,a,mc,s,m,rs
2003-01-02,2340.0,2340.0,2210.0,2250.0,4638.0,10379230.0,28822500000.0,12810000,KOSDAQ,tradable_ohlcv
2003-01-03,2270.0,2390.0,2270.0,2380.0,10587.0,24326880.0,30487800000.0,12810000,KOSDAQ,tradable_ohlcv
2003-01-06,2350.0,2500.0,2330.0,2500.0,6054.0,14401170.0,32025000000.0,12810000,KOSDAQ,tradable_ohlcv
2003-01-07,2430.0,2440.0,2340.0,2390.0,7953.0,19159970.0,30615900000.0,12810000,KOSDAQ,tradable_ohlcv
2003-01-08,2330.0,2350.0,2280.0,2300.0,6715.0,15471060.0,29463000000.0,12810000,KOSDAQ,tradable_ohlcv
2003-01-09,2300.0,2400.0,2270.0,2360.0,6392.0,14730490.0,30231600000.0,12810000,KOSDAQ,tradable_ohlcv
2003-01-10,2330.0,2390.0,2230.0,2290.0,7761.0,18087830.0,29334900000.0,12810000,KOSDAQ,tradable_ohlcv
2003-01-13,2290.0,2340.0,2240.0,2260.0,9464.0,21463300.0,28950600000.0,12810000,KOSDAQ,tradable_ohlcv
2003-01-14,2250.0,2300.0,2210.0,2280.0,14898.0,33429940.0,29206800000.0,12810000,KOSDAQ,tradable_ohlcv
2003-01-15,2260.0,2340.0,2260.0,2330.0,7716.0,17759460.0,29847300000.0,12810000,KOSDAQ,tradable_ohlcv
2003-01-16,2310.0,2370.0,2310.0,2350.0,7137.0,16677470.0,30103500000.0,12810000,KOSDAQ,tradable_ohlcv
2003-01-17,2330.0,2350.0,2270.0,2270.0,3659.0,8420140.0,29078700000.0,12810000,KOSDAQ,tradable_ohlcv
2003-01-20,2220.0,2290.0,2220.0,2260.0,16519.0,37179710.0,28950600000.0,12810000,KOSDAQ,tradable_ohlcv
2003-01-21,2340.0,2340.0,2220.0,2280.0,2043.0,4592620.0,29206800000.0,12810000,KOSDAQ,tradable_ohlcv
2003-01-22,2260.0,2300.0,2200.0,2300.0,7474.0,16648480.0,29463000000.0,12810000,KOSDAQ,tradable_ohlcv
2003-01-23,2300.0,2450.0,2300.0,2360.0,1585.0,3699380.0,30231600000.0,12810000,KOSDAQ,tradable_ohlcv
2003-01-24,2290.0,2370.0,2200.0,2210.0,2009.0,4455580.0,28310100000.0,12810000,KOSDAQ,tradable_ohlcv
2003-01-27,2290.0,2290.0,2110.0,2230.0,309.0,683070.0,28566300000.0,12810000,KOSDAQ,tradable_ohlcv
2003-01-28,2120.0,2220.0,2120.0,2220.0,542.0,1163580.0,28438200000.0,12810000,KOSDAQ,tradable_ohlcv
2003-01-29,2250.0,2250.0,2130.0,2220.0,1183.0,2567130.0,28438200000.0,12810000,KOSDAQ,tradable_ohlcv
2003-01-30,2230.0,2230.0,2140.0,2200.0,2487.0,5338010.0,28182000000.0,12810000,KOSDAQ,tradable_ohlcv
2003-02-03,2110.0,2150.0,2030.0,2100.0,5979.0,12483900.0,26901000000.0,12810000,KOSDAQ,tradable_ohlcv
2003-02-04,2100.0,2170.0,2050.0,2080.0,11352.0,23479900.0,26644800000.0,12810000,KOSDAQ,tradable_ohlcv
2003-02-05,2030.0,2080.0,2000.0,2070.0,19112.0,39136850.0,26516700000.0,12810000,KOSDAQ,tradable_ohlcv
2003-02-06,2100.0,2310.0,2040.0,2310.0,179746.0,410620390.0,29591100000.0,12810000,KOSDAQ,tradable_ohlcv
2003-02-07,2280.0,2320.0,2080.0,2120.0,33490.0,72341610.0,27157200000.0,12810000,KOSDAQ,tradable_ohlcv
2003-02-10,2160.0,2160.0,2000.0,2090.0,7635.0,15697940.0,26772900000.0,12810000,KOSDAQ,tradable_ohlcv
2003-02-11,2070.0,2090.0,1910.0,1950.0,13642.0,27000990.0,24979500000.0,12810000,KOSDAQ,tradable_ohlcv
2003-02-12,1950.0,1950.0,1880.0,1930.0,12937.0,24724880.0,24723300000.0,12810000,KOSDAQ,tradable_ohlcv
2003-02-13,1900.0,1930.0,1880.0,1920.0,916.0,1743570.0,24595200000.0,12810000,KOSDAQ,tradable_ohlcv
2003-02-14,1940.0,1950.0,1880.0,1950.0,648.0,1251460.0,24979500000.0,12810000,KOSDAQ,tradable_ohlcv
2003-02-17,1980.0,2050.0,1960.0,2000.0,6999.0,13975350.0,25620000000.0,12810000,KOSDAQ,tradable_ohlcv
2003-02-18,2010.0,2010.0,1950.0,1950.0,1246.0,2464170.0,24979500000.0,12810000,KOSDAQ,tradable_ohlcv
2003-02-19,2020.0,2110.0,1930.0,1960.0,57650.0,117742510.0,25107600000.0,12810000,KOSDAQ,tradable_ohlcv
2003-02-20,1930.0,2010.0,1930.0,2010.0,16113.0,31925610.0,25748100000.0,12810000,KOSDAQ,tradable_ohlcv
2003-02-21,2020.0,2020.0,1960.0,2000.0,372.0,741880.0,25620000000.0,12810000,KOSDAQ,tradable_ohlcv
2003-02-24,2000.0,2010.0,1960.0,1980.0,8682.0,17067300.0,25363800000.0,12810000,KOSDAQ,tradable_ohlcv
2003-02-25,1990.0,2000.0,1950.0,2000.0,14280.0,28074790.0,25620000000.0,12810000,KOSDAQ,tradable_ohlcv
2003-02-26,2010.0,2010.0,1970.0,2000.0,7953.0,15744420.0,25620000000.0,12810000,KOSDAQ,tradable_ohlcv
2003-02-27,1970.0,2000.0,1970.0,1980.0,3447.0,6799760.0,25363800000.0,12810000,KOSDAQ,tradable_ohlcv
2003-02-28,2000.0,2000.0,1960.0,1960.0,6512.0,12919570.0,25107600000.0,12810000,KOSDAQ,tradable_ohlcv
2003-03-03,1950.0,2020.0,1950.0,2000.0,7414.0,14862670.0,25620000000.0,12810000,KOSDAQ,tradable_ohlcv
2003-03-04,2030.0,2040.0,2000.0,2030.0,7406.0,14920290.0,26004300000.0,12810000,KOSDAQ,tradable_ohlcv
2003-03-05,2040.0,2110.0,2020.0,2030.0,11877.0,24394970.0,26004300000.0,12810000,KOSDAQ,tradable_ohlcv
2003-03-06,2110.0,2140.0,2030.0,2090.0,12555.0,26123020.0,26772900000.0,12810000,KOSDAQ,tradable_ohlcv
2003-03-07,2060.0,2090.0,1990.0,2000.0,9424.0,18938240.0,25620000000.0,12810000,KOSDAQ,tradable_ohlcv
2003-03-10,2050.0,2060.0,2000.0,2030.0,14822.0,30217170.0,26004300000.0,12810000,KOSDAQ,tradable_ohlcv
2003-03-11,1930.0,2020.0,1930.0,2000.0,14083.0,27908880.0,25620000000.0,12810000,KOSDAQ,tradable_ohlcv
2003-03-12,1980.0,2080.0,1980.0,2080.0,9877.0,20023440.0,26644800000.0,12810000,KOSDAQ,tradable_ohlcv
2003-03-13,2090.0,2090.0,2030.0,2060.0,3996.0,8178590.0,26388600000.0,12810000,KOSDAQ,tradable_ohlcv
2003-03-14,2120.0,2200.0,2090.0,2120.0,6036.0,12814960.0,27157200000.0,12810000,KOSDAQ,tradable_ohlcv
