snapshot_date,previous_market_trade_date,code,name,name_resolution_status,name_candidates,market,prev_symbol_trade_date,days_since_prev_symbol_trade,prev_close,open,high,low,close,volume,amount,market_cap,listed_shares,open_gap_pct,high_return_pct,low_return_pct,close_return_pct,turnover_pct,return_3d_pct,return_5d_pct,return_10d_pct,return_20d_pct,amount_rank,turnover_rank,market_cap_rank,high_return_rank,close_return_rank,limit_up_price,upper_limit_touched,upper_limit_closed,upper_limit_released,one_price_upper_limit,upper_limit_label_status,upper_limit_touch_count_5d,upper_limit_close_count_5d,high_return_ge_10_count_5d,high_return_ge_20_count_5d,corporate_action_warning,new_listing_or_no_reference,data_quality_status,max_source_date
2025-07-25,2025-07-24,000004,디비금융제14호스팩,exact_source_row,,KOSDAQ,2025-07-24,1,1997,1997,1997,1991,1993,186791,372315871,10592795000,5315000,0,0,-0.300451,-0.2003,3.514412,0.301963,,,,1323,121,2587,2318,1323,2595,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2025-07-25
2025-07-25,2025-07-24,000020,동화약품,exact_source_row,,KOSPI,2025-07-24,1,6800,6820,6820,6750,6780,34614,234690070,189375366600,27931470,0.294118,0.294118,-0.735294,-0.294118,0.123925,-2.023121,-3.142857,-1.881331,1.954887,1591,2083,967,2160,1402,8840,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2025-07-25
2025-07-25,2025-07-24,000030,대신밸류리츠,exact_source_row,,KOSPI,2025-07-24,1,4465,4465,4490,4445,4485,76674,342784326,268113300000,59780000,0,0.55991,-0.447928,0.447928,0.12826,0.899888,-0.443951,-0.664452,-72.568807,1370,2054,750,1900,703,5800,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2025-07-25
2025-07-25,2025-07-24,000037,KB제32호스팩,exact_source_row,,KOSDAQ,2025-07-24,1,1998,1998,2005,1995,2000,68779,137526350,12660000000,6330000,0,0.35035,-0.15015,0.1001,1.086556,0.1001,0,0.150225,,1904,353,2561,2102,1005,2595,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2025-07-25
2025-07-25,2025-07-24,000040,KR모터스,exact_source_row,,KOSPI,2025-07-24,1,526,530,541,501,501,1254052,644283661,30126566868,60132868,0.760456,2.851711,-4.752852,-4.752852,2.085468,-13.321799,8.207343,17.056075,22.493888,1034,198,2370,489,2611,683,false,false,false,false,verified_normal_day,1,1,3,1,false,false,clean,2025-07-25
2025-07-25,2025-07-24,000041,엘에스스팩1호,exact_source_row,,KOSDAQ,2025-07-24,1,2005,2000,2015,1995,2000,532302,1064577485,8220000000,4110000,-0.249377,0.498753,-0.498753,-0.249377,12.951387,-23.076923,,,,806,42,2621,1950,1378,2605,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2025-07-25
2025-07-25,2025-07-24,000050,경방,exact_source_row,,KOSPI,2025-07-24,1,7700,7700,7700,7480,7620,50390,382268995,208904357400,27415270,0,0,-2.857143,-1.038961,0.183803,-2.806122,-5.223881,-6.503067,-0.392157,1309,1714,901,2319,1934,10010,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2025-07-25
2025-07-25,2025-07-24,000070,삼양홀딩스,exact_source_row,,KOSPI,2025-07-24,1,88200,88700,89700,87500,88500,15778,1398418500,771492997500,8717435,0.566893,1.70068,-0.793651,0.340136,0.180994,-2.960526,-6.54699,-11.5,3.508772,705,1735,348,887,793,114600,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2025-07-25
2025-07-25,2025-07-24,000075,삼양홀딩스우,exact_source_row,,KOSPI,2025-07-24,1,87200,87200,87500,87100,87500,135,11772900,13203225000,150894,0,0.344037,-0.114679,0.344037,0.089467,-3.528115,-6.914894,-10.714286,2.941176,2576,2308,2555,2108,790,113300,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2025-07-25
2025-07-25,2025-07-24,000080,하이트진로,exact_source_row,,KOSPI,2025-07-24,1,20500,20600,20700,20450,20450,96717,1984917250,1434232344950,70133611,0.487805,0.97561,-0.243902,-0.243902,0.137904,-2.386635,-4.662005,-5.542725,1.237624,583,2003,218,1441,1367,26650,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2025-07-25
2025-07-25,2025-07-24,000087,하이트진로2우B,exact_source_row,,KOSPI,2025-07-24,1,16100,16100,16150,16050,16120,990,15915640,18217824560,1130138,0,0.310559,-0.310559,0.124224,0.0876,-0.061996,-0.432366,-0.309215,2.284264,2547,2318,2514,2144,980,20900,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2025-07-25
2025-07-25,2025-07-24,000088,한화3우B,exact_source_row,,KOSPI,2025-07-24,1,40350,40100,42250,40000,41500,339716,14116223450,805284301500,19404441,-0.619579,4.708798,-0.86741,2.850062,1.750713,6.002554,5.867347,5.196451,5.867347,182,223,337,221,154,52400,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2025-07-25
2025-07-25,2025-07-24,000100,유한양행,exact_source_row,,KOSPI,2025-07-24,1,123300,123300,124000,122200,122400,315061,38702568350,9788136688800,79968437,0,0.567721,-0.892133,-0.729927,0.393982,-2.08,-7.272727,9.57923,18.146718,84,934,58,1888,1737,160200,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2025-07-25
2025-07-25,2025-07-24,000104,CJ4우(전환),exact_source_row,,KOSPI,2025-07-24,1,131300,130800,130800,127900,129400,7340,944612500,546910652800,4226512,-0.380807,-0.380807,-2.58949,-1.447068,0.173666,-2.633559,-4.852941,-1.671733,-0.766871,857,1772,444,2566,2156,170600,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2025-07-25
2025-07-25,2025-07-24,000105,유한양행우,exact_source_row,,KOSPI,2025-07-24,1,105200,105200,105500,104000,105000,6765,707559650,123998700000,1180940,0,0.285171,-1.140684,-0.190114,0.572849,-0.190114,-4.545455,6.707317,7.692308,982,650,1287,2165,1316,136700,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2025-07-25
2025-07-25,2025-07-24,000120,CJ대한통운,exact_source_row,,KOSPI,2025-07-24,1,89800,89000,90500,88900,90000,48693,4376226000,2053110960000,22812344,-0.890869,0.77951,-1.002227,0.222717,0.21345,-2.702703,-2.491874,-4.255319,2.857143,375,1563,176,1648,890,116700,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2025-07-25
2025-07-25,2025-07-24,000140,하이트진로홀딩스,exact_source_row,,KOSPI,2025-07-24,1,10480,10470,10740,10420,10680,38515,407938910,247848250200,23206765,-0.09542,2.480916,-0.572519,1.908397,0.165965,-1.56682,-3.435805,-5.736981,3.68932,1272,1813,801,578,249,13620,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2025-07-25
2025-07-25,2025-07-24,000145,하이트진로홀딩스우,exact_source_row,,KOSPI,2025-07-24,1,12700,12600,12940,12600,12940,382,4858550,6092281400,470810,-0.787402,1.889764,-0.787402,1.889764,0.081137,-0.538048,-2.339623,-3.863299,-0.461538,2622,2344,2634,789,251,16510,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2025-07-25
2025-07-25,2025-07-24,000150,두산,exact_source_row,,KOSPI,2025-07-24,1,556000,555000,575000,551000,570000,151309,85588202500,9418585950000,16523835,-0.179856,3.417266,-0.899281,2.517986,0.915701,2.150538,-3.389831,1.9678,-12.442396,39,424,61,366,178,722000,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2025-07-25
2025-07-25,2025-07-24,000155,두산우,exact_source_row,,KOSPI,2025-07-24,1,374500,374500,384500,370500,381500,28253,10688677500,1524650253000,3996462,0,2.670227,-1.068091,1.869159,0.70695,4.092769,-1.421189,11.876833,-3.049555,219,525,216,526,254,486500,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2025-07-25
2025-07-25,2025-07-24,000157,두산2우B,exact_source_row,,KOSPI,2025-07-24,1,407000,398500,412000,397000,406000,2166,877084500,362573428000,893038,-2.088452,1.228501,-2.457002,-0.2457,0.242543,1.373283,-2.286402,-0.854701,-5.691057,892,1433,599,1204,1370,529000,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2025-07-25
2025-07-25,2025-07-24,000180,성창기업지주,exact_source_row,,KOSPI,2025-07-24,1,1591,1591,1591,1562,1574,42427,66841277,109789018400,69751600,0,0,-1.822753,-1.06851,0.060826,-3.138462,-4.72155,-9.122402,-0.316656,2240,2451,1390,2320,1958,2065,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2025-07-25
2025-07-25,2025-07-24,000210,DL,exact_source_row,,KOSPI,2025-07-24,1,52700,52200,54000,52000,53100,96439,5129971950,1112757440400,20955884,-0.948767,2.466793,-1.328273,0.759013,0.4602,1.529637,0.95057,3.106796,17.738359,342,804,272,586,528,68500,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2025-07-25
2025-07-25,2025-07-24,000215,DL우,exact_source_row,,KOSPI,2025-07-24,1,28050,28500,28500,27800,28000,7758,217902150,47211220000,1686115,1.604278,1.604278,-0.891266,-0.178253,0.460111,-0.355872,-0.70922,5.860113,14.989733,1631,805,2114,937,1302,36450,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2025-07-25
2025-07-25,2025-07-24,000220,유유제약,exact_source_row,,KOSPI,2025-07-24,1,4615,4615,4620,4530,4545,47468,216450201,77412035295,17032351,0,0.108342,-1.84182,-1.516793,0.278693,-1.409978,-3.297872,-2.98826,0.664452,1638,1304,1694,2301,2186,5990,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2025-07-25
2025-07-25,2025-07-24,000225,유유제약1우,exact_source_row,,KOSPI,2025-07-24,1,4980,4985,5050,4945,5020,4322,21586180,11379988600,2266930,0.100402,1.405622,-0.702811,0.803213,0.190654,0.702106,-0.396825,-0.594059,-3.27553,2508,1670,2574,1070,509,6470,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2025-07-25
2025-07-25,2025-07-24,000227,유유제약2우B,exact_source_row,,KOSPI,2025-07-24,1,10510,10510,10610,10370,10610,794,8259080,3454191600,325560,0,0.951475,-1.332065,0.951475,0.243887,0.473485,0.188857,-0.281955,2.314368,2596,1427,2646,1472,448,13660,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2025-07-25
2025-07-25,2025-07-24,000230,일동홀딩스,exact_source_row,,KOSPI,2025-07-24,1,9120,9010,9360,8960,9110,57745,526630750,105133044000,11540400,-1.20614,2.631579,-1.754386,-0.109649,0.500373,-0.978261,-4.004215,0.662983,32.992701,1141,737,1432,538,1234,11850,false,false,false,false,verified_normal_day,0,0,1,0,false,false,clean,2025-07-25
2025-07-25,2025-07-24,000240,한국앤컴퍼니,exact_source_row,,KOSPI,2025-07-24,1,25300,24650,25000,23900,24050,154241,3755083350,2283192522000,94935240,-2.56917,-1.185771,-5.533597,-4.940711,0.16247,-2.828283,-5.686275,-0.207469,28.061768,417,1842,169,2640,2616,32850,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2025-07-25
2025-07-25,2025-07-24,000250,삼천당제약,exact_source_row,,KOSDAQ,2025-07-24,1,225500,224500,243000,221500,230000,817512,191781843500,5395218560000,23457472,-0.443459,7.760532,-1.773836,1.995565,3.485081,39.732685,35.135135,43.212951,51.116951,11,123,93,109,240,293000,false,false,false,false,verified_normal_day,1,1,2,1,false,false,clean,2025-07-25
2025-07-25,2025-07-24,000270,기아,exact_source_row,,KOSPI,2025-07-24,1,105000,105000,107000,102400,104100,1395349,145833774300,41397720991200,397672632,0,1.904762,-2.47619,-0.857143,0.350879,6.441718,4.308617,3.27381,6.550665,19,1038,10,779,1825,136500,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2025-07-25
2025-07-25,2025-07-24,000279,아모레퍼시픽홀딩스3우C,exact_source_row,,KOSPI,2025-07-24,1,23550,23700,23700,23250,23450,4813,112618950,166312090000,7092200,0.636943,0.636943,-1.273885,-0.424628,0.067863,-1.882845,-3.099174,-5.443548,0.860215,2021,2420,1059,1806,1515,30600,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2025-07-25
2025-07-25,2025-07-24,000320,노루홀딩스,exact_source_row,,KOSPI,2025-07-24,1,22800,22750,23450,22500,23300,39455,914819925,309683818300,13291151,-0.219298,2.850877,-1.315789,2.192982,0.296852,-0.42735,-2.10084,-6.425703,-1.271186,870,1230,681,491,215,29600,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2025-07-25
2025-07-25,2025-07-24,000325,노루홀딩스우,exact_source_row,,KOSPI,2025-07-24,1,33700,33700,33950,32650,32650,723,24014800,7952201350,243559,0,0.74184,-3.115727,-3.115727,0.296848,-7.768362,-12.231183,-10.055096,-8.543417,2487,1231,2622,1682,2519,43800,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2025-07-25
2025-07-25,2025-07-24,000370,한화손해보험,exact_source_row,,KOSPI,2025-07-24,1,6360,6300,6390,6260,6330,474922,2996004695,738957331950,116738915,-0.943396,0.471698,-1.572327,-0.471698,0.406824,-4.524887,-9.571429,-15.712383,11.052632,471,910,360,1994,1552,8260,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2025-07-25
2025-07-25,2025-07-24,000390,삼화페인트,exact_source_row,,KOSPI,2025-07-24,1,6190,6210,6220,6140,6170,24498,151441310,167845403730,27203469,0.323102,0.484653,-0.807754,-0.323102,0.090055,-1.28,-1.594896,-1.121795,1.480263,1851,2303,1052,1977,1429,8040,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2025-07-25
2025-07-25,2025-07-24,000400,롯데손해보험,exact_source_row,,KOSPI,2025-07-24,1,1824,1824,1836,1790,1796,337541,608862552,557364030720,310336320,0,0.657895,-1.864035,-1.535088,0.108766,-5.573081,-5.174234,-7.660668,1.069218,1056,2182,441,1790,2196,2370,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2025-07-25
2025-07-25,2025-07-24,000430,대원강업,exact_source_row,,KOSPI,2025-07-24,1,3680,3700,3700,3650,3685,44451,163277346,228470000000,62000000,0.543478,0.543478,-0.815217,0.13587,0.071695,0.13587,-0.807537,-4.036458,-0.270636,1807,2400,847,1919,967,4780,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2025-07-25
2025-07-25,2025-07-24,000440,중앙에너비스,exact_source_row,,KOSDAQ,2025-07-24,1,15530,15620,15990,15560,15720,16786,263740180,97890483600,6227130,0.579524,2.962009,0.193175,1.223439,0.269562,-2.177971,-4.146341,-5.980861,-6.428571,1517,1332,1489,459,366,20150,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2025-07-25
2025-07-25,2025-07-24,000480,CR홀딩스,exact_source_row,,KOSPI,2025-07-24,1,5420,5480,5480,5360,5420,66633,358468355,254146455800,46890490,1.107011,1.107011,-1.107011,0,0.142103,-1.275046,-2.342342,-3.386809,-0.184162,1349,1976,786,1300,1025,7040,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2025-07-25
2025-07-25,2025-07-24,000490,대동,exact_source_row,,KOSPI,2025-07-24,1,10540,10510,10510,9600,9660,464770,4626595300,254953076280,26392658,-0.28463,-0.28463,-8.918406,-8.349146,1.760982,-7.38255,-6.756757,-7.648184,-7.912297,365,222,783,2550,2646,13700,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2025-07-25
2025-07-25,2025-07-24,000499,롯데지주우,exact_source_row,,KOSPI,2025-07-24,1,33900,33800,34000,33100,34000,1150,38407200,27390502000,805603,-0.294985,0.294985,-2.359882,0.294985,0.14275,-0.439239,-0.439239,-4.628331,-1.591896,2391,1970,2414,2157,820,44050,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2025-07-25
2025-07-25,2025-07-24,000500,가온전선,exact_source_row,,KOSPI,2025-07-24,1,63500,63300,63400,62400,62600,19108,1198504300,1035598999000,16543115,-0.314961,-0.15748,-1.732283,-1.417323,0.115504,-2.945736,-4.134763,-2.643857,-2.034429,760,2131,290,2514,2139,82500,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2025-07-25
2025-07-25,2025-07-24,000520,삼일제약,exact_source_row,,KOSPI,2025-07-24,1,10600,10660,10710,10540,10600,70126,744368210,229933196600,21691811,0.566038,1.037736,-0.566038,0,0.323283,-1.027077,-6.525573,2.316602,6.639839,965,1130,840,1375,1026,13780,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2025-07-25
2025-07-25,2025-07-24,000540,흥국화재,exact_source_row,,KOSPI,2025-07-24,1,4730,4720,4880,4720,4840,178953,861537780,310934401800,64242645,-0.211416,3.171247,-0.211416,2.325581,0.278558,-1.925025,-2.517623,-17.264957,15.789474,902,1305,675,409,202,6140,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2025-07-25
