d,o,h,l,c,v,a,mc,s,m
2021-01-04,538.0,538.0,395.0,395.0,8909283.0,4037288961.0,8562379055.0,21676909,KOSDAQ
2021-01-05,398.0,410.0,348.0,355.0,9907702.0,3609690072.0,7695302695.0,21676909,KOSDAQ
2021-01-06,358.0,373.0,334.0,335.0,6059912.0,2113411122.0,7261764515.0,21676909,KOSDAQ
2021-01-07,324.0,339.0,313.0,317.0,4172120.0,1352255702.0,6871580153.0,21676909,KOSDAQ
2021-01-08,294.0,315.0,283.0,289.0,4862028.0,1442834437.0,6264626701.0,21676909,KOSDAQ
2021-01-11,289.0,375.0,286.0,375.0,10055880.0,3678557141.0,8128840875.0,21676909,KOSDAQ
2021-01-12,418.0,477.0,376.0,385.0,35305511.0,15398565636.0,8345609965.0,21676909,KOSDAQ
2021-01-13,384.0,384.0,325.0,325.0,8628336.0,2911586494.0,7044995425.0,21676909,KOSDAQ
2021-01-14,322.0,322.0,295.0,297.0,3420408.0,1030712960.0,6438041973.0,21676909,KOSDAQ
2021-01-15,304.0,373.0,292.0,336.0,13522654.0,4658493125.0,7283441424.0,21676909,KOSDAQ
2021-01-18,349.0,436.0,342.0,415.0,19967829.0,8145540319.0,8995917235.0,21676909,KOSDAQ
2021-01-19,430.0,500.0,413.0,413.0,17627705.0,8108228093.0,8952563417.0,21676909,KOSDAQ
2021-01-20,404.0,482.0,368.0,405.0,12632625.0,5209445649.0,8779148145.0,21676909,KOSDAQ
2021-01-21,418.0,480.0,411.0,416.0,13691129.0,5979690554.0,9017594144.0,21676909,KOSDAQ
2021-01-22,424.0,440.0,391.0,399.0,3519077.0,1462205966.0,8649086691.0,21676909,KOSDAQ
2021-01-25,399.0,418.0,390.0,398.0,1886850.0,757324869.0,8627409782.0,21676909,KOSDAQ
2021-01-26,413.0,413.0,374.0,383.0,1630407.0,628505343.0,8302256147.0,21676909,KOSDAQ
2021-01-27,383.0,420.0,374.0,385.0,3456723.0,1364100999.0,8345609965.0,21676909,KOSDAQ
2021-01-28,378.0,378.0,350.0,355.0,1249339.0,447794094.0,7695302695.0,21676909,KOSDAQ
2021-01-29,355.0,372.0,321.0,330.0,1638445.0,551802794.0,7153379970.0,21676909,KOSDAQ
2021-02-01,330.0,348.0,305.0,333.0,1419837.0,472343546.0,7218410697.0,21676909,KOSDAQ
2021-02-02,334.0,366.0,330.0,338.0,1880844.0,650925584.0,7326795242.0,21676909,KOSDAQ
2021-02-03,317.0,326.0,304.0,308.0,2894768.0,906413293.0,6676487972.0,21676909,KOSDAQ
