d,o,h,l,c,v,a,mc,s,m
2020-12-03,30000.0,38000.0,28600.0,30550.0,5470904.0,175349115100.0,188340750000.0,6165000,KOSDAQ
2020-12-04,31150.0,31400.0,27900.0,27900.0,1194874.0,35226977600.0,172003500000.0,6165000,KOSDAQ
2020-12-07,27500.0,27800.0,24300.0,24400.0,757039.0,19223645100.0,150426000000.0,6165000,KOSDAQ
2020-12-08,24350.0,31700.0,24300.0,31700.0,1992039.0,59064227650.0,195430500000.0,6165000,KOSDAQ
2020-12-09,41200.0,41200.0,32000.0,41200.0,10596505.0,392612398750.0,253998000000.0,6165000,KOSDAQ
2020-12-10,40000.0,50800.0,39500.0,46100.0,11640745.0,545735680300.0,284206500000.0,6165000,KOSDAQ
2020-12-11,46450.0,59900.0,43400.0,59900.0,10103372.0,536004741650.0,369283500000.0,6165000,KOSDAQ
2020-12-14,61800.0,73900.0,57600.0,63200.0,7442978.0,505043582200.0,389628000000.0,6165000,KOSDAQ
2020-12-15,61000.0,69200.0,59100.0,63200.0,2990549.0,190989978000.0,389628000000.0,6165000,KOSDAQ
2020-12-16,61500.0,67100.0,59000.0,59800.0,1461447.0,90239236400.0,384549042800.0,6430586,KOSDAQ
2020-12-17,59000.0,61200.0,55800.0,57300.0,1195701.0,69806553800.0,368472577800.0,6430586,KOSDAQ
2020-12-18,57800.0,67200.0,55900.0,61700.0,4025511.0,251735242900.0,396767156200.0,6430586,KOSDAQ
2020-12-21,60100.0,61900.0,57000.0,57800.0,772443.0,45411057700.0,371687870800.0,6430586,KOSDAQ
2020-12-22,56200.0,58400.0,50700.0,51700.0,1248524.0,67222734800.0,332461296200.0,6430586,KOSDAQ
2020-12-23,53400.0,56500.0,47200.0,54000.0,1408408.0,73460708050.0,347251644000.0,6430586,KOSDAQ
2020-12-24,51500.0,53400.0,49100.0,49550.0,643825.0,32642032500.0,318635536300.0,6430586,KOSDAQ
2020-12-28,48550.0,50500.0,45900.0,46750.0,463290.0,22319955200.0,300629895500.0,6430586,KOSDAQ
2020-12-29,47200.0,53300.0,47000.0,51600.0,1095429.0,55098406050.0,331818237600.0,6430586,KOSDAQ
2020-12-30,51400.0,55400.0,49900.0,53400.0,861176.0,45385142800.0,343393292400.0,6430586,KOSDAQ
