d,o,h,l,c,v,a,mc,s,m
2026-01-02,3665.0,3800.0,3620.0,3655.0,109425.0,403268465.0,99949619035.0,27345997,KOSDAQ
2026-01-05,3655.0,3665.0,3580.0,3620.0,68605.0,247148091.0,98992509140.0,27345997,KOSDAQ
2026-01-06,3620.0,3640.0,3575.0,3620.0,37208.0,134138421.0,98992509140.0,27345997,KOSDAQ
2026-01-07,3645.0,3645.0,3540.0,3560.0,63640.0,226604115.0,97351749320.0,27345997,KOSDAQ
2026-01-08,3560.0,3625.0,3495.0,3570.0,64841.0,230213437.0,97625209290.0,27345997,KOSDAQ
2026-01-09,3625.0,3655.0,3500.0,3545.0,45819.0,164200590.0,96941559365.0,27345997,KOSDAQ
2026-01-12,3555.0,3685.0,3540.0,3615.0,33401.0,120129395.0,98855779155.0,27345997,KOSDAQ
2026-01-13,3615.0,3685.0,3575.0,3625.0,56128.0,203439000.0,99129239125.0,27345997,KOSDAQ
2026-01-14,3625.0,3645.0,3570.0,3615.0,33398.0,120220246.0,98855779155.0,27345997,KOSDAQ
2026-01-15,3615.0,3615.0,3550.0,3580.0,23391.0,83647190.0,97898669260.0,27345997,KOSDAQ
2026-01-16,3580.0,3595.0,3560.0,3585.0,23605.0,84395135.0,98035399245.0,27345997,KOSDAQ
2026-01-19,3585.0,3590.0,3495.0,3530.0,70928.0,249713787.0,96531369410.0,27345997,KOSDAQ
2026-01-20,3530.0,3640.0,3520.0,3580.0,48677.0,173509036.0,97898669260.0,27345997,KOSDAQ
2026-01-21,3630.0,3630.0,3480.0,3530.0,42682.0,150737350.0,96531369410.0,27345997,KOSDAQ
2026-01-22,3530.0,3545.0,3485.0,3510.0,51500.0,180459630.0,95984449470.0,27345997,KOSDAQ
2026-01-23,3515.0,3740.0,3505.0,3645.0,140248.0,507391159.0,99676159065.0,27345997,KOSDAQ
2026-01-26,3650.0,3810.0,3625.0,3715.0,101040.0,372538499.0,101590378855.0,27345997,KOSDAQ
2026-01-27,3720.0,3825.0,3675.0,3790.0,109871.0,412612047.0,103641328630.0,27345997,KOSDAQ
2026-01-28,3800.0,3930.0,3800.0,3815.0,168025.0,647983550.0,104324978555.0,27345997,KOSDAQ
2026-01-29,3900.0,3940.0,3800.0,3840.0,76124.0,292959827.0,105008628480.0,27345997,KOSDAQ
2026-01-30,3850.0,3875.0,3730.0,3755.0,88870.0,336896257.0,102684218735.0,27345997,KOSDAQ
2026-02-02,3740.0,3815.0,3650.0,3655.0,62577.0,232210955.0,99949619035.0,27345997,KOSDAQ
2026-02-03,3690.0,3795.0,3690.0,3780.0,31334.0,117566220.0,103367868660.0,27345997,KOSDAQ
2026-02-04,3770.0,3820.0,3760.0,3815.0,29260.0,111015580.0,104324978555.0,27345997,KOSDAQ
2026-02-05,3815.0,3840.0,3780.0,3800.0,75061.0,285408494.0,103914788600.0,27345997,KOSDAQ
2026-02-06,3795.0,3860.0,3690.0,3830.0,53122.0,200910695.0,104735168510.0,27345997,KOSDAQ
2026-02-09,3835.0,3930.0,3820.0,3835.0,92668.0,359970005.0,104871898495.0,27345997,KOSDAQ
2026-02-10,3845.0,4030.0,3845.0,3960.0,190568.0,756988024.0,108290148120.0,27345997,KOSDAQ
2026-02-11,3960.0,3975.0,3860.0,3910.0,87407.0,341190080.0,106922848270.0,27345997,KOSDAQ
2026-02-12,3910.0,3950.0,3855.0,3910.0,47331.0,184053354.0,106922848270.0,27345997,KOSDAQ
2026-02-13,3910.0,3920.0,3850.0,3915.0,62207.0,241398690.0,107059578255.0,27345997,KOSDAQ
2026-02-19,3915.0,4010.0,3890.0,3950.0,58730.0,231558430.0,108016688150.0,27345997,KOSDAQ
2026-02-20,3950.0,4015.0,3940.0,3995.0,49237.0,196013338.0,109247258015.0,27345997,KOSDAQ
