d,o,h,l,c,v,a,mc,s,m
2001-01-02,5000.0,5350.0,5000.0,5250.0,1451580.0,7587534200.0,816036522000.0,155435528,KOSPI
2001-01-03,5100.0,5240.0,5030.0,5190.0,1223630.0,6260809500.0,806710390320.0,155435528,KOSPI
2001-01-04,5590.0,5790.0,5430.0,5730.0,4244440.0,23687221900.0,890645575440.0,155435528,KOSPI
2001-01-05,5810.0,6580.0,5720.0,6580.0,7895070.0,50618388200.0,1022765774240.0,155435528,KOSPI
2001-01-08,6640.0,6980.0,6500.0,6650.0,10367130.0,70133357800.0,1033646261200.0,155435528,KOSPI
2001-01-09,6600.0,6720.0,6340.0,6720.0,5055680.0,33019447200.0,1044526748160.0,155435528,KOSPI
2001-01-10,6700.0,7150.0,6260.0,6300.0,6799430.0,46421147600.0,979243826400.0,155435528,KOSPI
2001-01-11,6300.0,6800.0,6250.0,6760.0,3455470.0,22525869500.0,1050744169280.0,155435528,KOSPI
2001-01-12,6950.0,7150.0,6670.0,6760.0,7154290.0,49568789100.0,1050744169280.0,155435528,KOSPI
2001-01-15,6800.0,7070.0,6660.0,6790.0,4014380.0,27682295700.0,1055407235120.0,155435528,KOSPI
2001-01-16,6850.0,6890.0,6600.0,6740.0,2812270.0,18802505700.0,1047635458720.0,155435528,KOSPI
2001-01-17,6640.0,6790.0,6330.0,6380.0,2021680.0,13189157800.0,991678668640.0,155435528,KOSPI
2001-01-18,6310.0,6440.0,6150.0,6350.0,2393930.0,15111325400.0,987015602800.0,155435528,KOSPI
2001-01-19,6640.0,6830.0,6470.0,6750.0,3715910.0,24632700600.0,1049189814000.0,155435528,KOSPI
2001-01-22,6950.0,7380.0,6900.0,7250.0,6017310.0,43107950400.0,1126907578000.0,155435528,KOSPI
2001-01-26,7250.0,7300.0,6820.0,6830.0,2591110.0,18126628400.0,1061624656240.0,155435528,KOSPI
2001-01-29,6800.0,7100.0,6610.0,7100.0,2567220.0,17791857500.0,1103592248800.0,155435528,KOSPI
2001-01-30,7400.0,7440.0,6970.0,7000.0,3135170.0,22669876000.0,1088048696000.0,155435528,KOSPI
2001-01-31,7000.0,7130.0,6750.0,7130.0,1992430.0,13844567100.0,1108255314640.0,155435528,KOSPI
2001-02-01,6910.0,7070.0,6890.0,7050.0,1433420.0,10025385900.0,1095820472400.0,155435528,KOSPI
2001-02-02,6960.0,7090.0,6850.0,6910.0,1178310.0,8165758500.0,1074059498480.0,155435528,KOSPI
2001-02-05,6650.0,6720.0,6380.0,6390.0,1543670.0,10111621100.0,993233023920.0,155435528,KOSPI
2001-02-06,6390.0,6650.0,6350.0,6550.0,1179400.0,7693825100.0,1018102708400.0,155435528,KOSPI
2001-02-07,6470.0,6600.0,6410.0,6500.0,875420.0,5710625600.0,1010330932000.0,155435528,KOSPI
2001-02-08,6500.0,6700.0,6500.0,6690.0,953940.0,6320781100.0,1039863682320.0,155435528,KOSPI
2001-02-09,6610.0,6870.0,6550.0,6860.0,1404190.0,9483314000.0,1066287722080.0,155435528,KOSPI
2001-02-12,6710.0,7240.0,6650.0,7140.0,3503540.0,24814292800.0,1109809669920.0,155435528,KOSPI
2001-02-13,7230.0,7420.0,7140.0,7380.0,3960200.0,28886584400.0,1147114196640.0,155435528,KOSPI
2001-02-14,7310.0,7820.0,7280.0,7750.0,4454550.0,34048747300.0,1204625342000.0,155435528,KOSPI
2001-02-15,7800.0,7870.0,7530.0,7540.0,2129600.0,16289612200.0,1171983881120.0,155435528,KOSPI
2001-02-16,7550.0,7660.0,7300.0,7350.0,1321410.0,9884274700.0,1142451130800.0,155435528,KOSPI
2001-02-19,7250.0,7400.0,7100.0,7400.0,988760.0,7141868400.0,1150222907200.0,155435528,KOSPI
2001-02-20,7350.0,7630.0,7320.0,7570.0,1471690.0,11037105200.0,1176646946960.0,155435528,KOSPI
2001-02-21,7500.0,7760.0,7420.0,7570.0,1890580.0,14425133200.0,1176646946960.0,155435528,KOSPI
2001-02-22,7400.0,7460.0,7100.0,7380.0,1534430.0,11125280700.0,1147114196640.0,155435528,KOSPI
2001-02-23,7210.0,7400.0,7210.0,7330.0,1037250.0,7579184800.0,1139342420240.0,155435528,KOSPI
2001-02-26,7330.0,7450.0,7260.0,7340.0,1098840.0,8074518200.0,1140896775520.0,155435528,KOSPI
2001-02-27,7400.0,7460.0,7140.0,7150.0,1289010.0,9431611700.0,1111364025200.0,155435528,KOSPI
2001-02-28,7000.0,7150.0,6940.0,7150.0,1590350.0,11161635900.0,1111364025200.0,155435528,KOSPI
2001-03-02,6960.0,6990.0,6650.0,6650.0,1307830.0,8868107800.0,1033646261200.0,155435528,KOSPI
2001-03-05,6400.0,6450.0,6300.0,6410.0,2470810.0,15761421500.0,996341734480.0,155435528,KOSPI
2001-03-06,6410.0,6610.0,6380.0,6430.0,1117480.0,7253648000.0,999450445040.0,155435528,KOSPI
2001-03-07,6460.0,6540.0,6350.0,6380.0,811450.0,5223001800.0,991678668640.0,155435528,KOSPI
2001-03-08,6450.0,6630.0,6410.0,6630.0,795030.0,5189794200.0,1030537550640.0,155435528,KOSPI
2001-03-09,6580.0,6580.0,6450.0,6500.0,604190.0,3938355100.0,1010330932000.0,155435528,KOSPI
2001-03-12,6280.0,6430.0,6260.0,6280.0,736290.0,4652217300.0,976135115840.0,155435528,KOSPI
2001-03-13,6050.0,6140.0,5910.0,6080.0,708960.0,4293859000.0,945048010240.0,155435528,KOSPI
2001-03-14,6300.0,6300.0,6170.0,6200.0,781820.0,4869055700.0,963700273600.0,155435528,KOSPI
