d,o,h,l,c,v,a,mc,s,m,rs
1996-01-03,399000.0,406000.0,390000.0,405000.0,6550.0,2632650000.0,901537695000.0,2226019,KOSPI,tradable_ohlcv
1996-01-04,410000.0,410000.0,390000.0,391000.0,8820.0,3512900000.0,870373429000.0,2226019,KOSPI,tradable_ohlcv
1996-01-05,391000.0,391000.0,377000.0,382000.0,5910.0,2263530000.0,850339258000.0,2226019,KOSPI,tradable_ohlcv
1996-01-06,382000.0,383000.0,372000.0,375000.0,2620.0,988380000.0,834757125000.0,2226019,KOSPI,tradable_ohlcv
1996-01-08,372000.0,385000.0,368000.0,375000.0,3890.0,1461070000.0,834757125000.0,2226019,KOSPI,tradable_ohlcv
1996-01-09,377000.0,386000.0,377000.0,377000.0,3610.0,1374770000.0,839209163000.0,2226019,KOSPI,tradable_ohlcv
1996-01-10,380000.0,399000.0,377000.0,396000.0,15350.0,5960220000.0,881503524000.0,2226019,KOSPI,tradable_ohlcv
1996-01-11,398000.0,402000.0,390000.0,395000.0,12210.0,4837170000.0,879277505000.0,2226019,KOSPI,tradable_ohlcv
1996-01-12,395000.0,395000.0,385000.0,390000.0,5320.0,2078280000.0,868147410000.0,2226019,KOSPI,tradable_ohlcv
1996-01-13,390000.0,410000.0,387000.0,400000.0,5840.0,2295450000.0,890407600000.0,2226019,KOSPI,tradable_ohlcv
1996-01-15,395000.0,400000.0,390000.0,390000.0,4100.0,1611540000.0,868147410000.0,2226019,KOSPI,tradable_ohlcv
1996-01-16,390000.0,395000.0,385000.0,390000.0,3160.0,1236240000.0,868147410000.0,2226019,KOSPI,tradable_ohlcv
1996-01-17,392000.0,392000.0,383500.0,384000.0,3250.0,1251605000.0,854791296000.0,2226019,KOSPI,tradable_ohlcv
1996-01-18,384000.0,384000.0,376000.0,380000.0,2820.0,1070930000.0,845887220000.0,2226019,KOSPI,tradable_ohlcv
1996-01-19,380000.0,384000.0,379000.0,381000.0,3630.0,1384560000.0,848113239000.0,2226019,KOSPI,tradable_ohlcv
1996-01-20,376000.0,380000.0,375000.0,375000.0,650.0,243970000.0,834757125000.0,2226019,KOSPI,tradable_ohlcv
1996-01-22,373000.0,379000.0,370000.0,370000.0,2350.0,876520000.0,823627030000.0,2226019,KOSPI,tradable_ohlcv
1996-01-23,370000.0,375000.0,365000.0,370000.0,5800.0,2144210000.0,823627030000.0,2226019,KOSPI,tradable_ohlcv
1996-01-24,375000.0,392000.0,373000.0,392000.0,9470.0,3561660000.0,872599448000.0,2226019,KOSPI,tradable_ohlcv
