d,o,h,l,c,v,a,mc,s,m,rs
2026-01-02,101200.0,101300.0,99500.0,99900.0,222145.0,22245567000.0,16888373521200.0,169052788,KOSPI,tradable_ohlcv
2026-01-05,100100.0,102800.0,100100.0,102700.0,269897.0,27561064800.0,17361721327600.0,169052788,KOSPI,tradable_ohlcv
2026-01-06,104200.0,106000.0,102300.0,106000.0,331023.0,34651951000.0,17919595528000.0,169052788,KOSPI,tradable_ohlcv
2026-01-07,105000.0,105500.0,101300.0,102000.0,373184.0,38279298650.0,17243384376000.0,169052788,KOSPI,tradable_ohlcv
2026-01-08,102000.0,102600.0,99300.0,102600.0,720394.0,72404342100.0,17344816048800.0,169052788,KOSPI,tradable_ohlcv
2026-01-09,101500.0,101700.0,99700.0,99700.0,429275.0,42909098900.0,16854562963600.0,169052788,KOSPI,tradable_ohlcv
2026-01-12,100000.0,102500.0,99800.0,102500.0,328914.0,33352617800.0,17327910770000.0,169052788,KOSPI,tradable_ohlcv
2026-01-13,103100.0,105500.0,101700.0,105500.0,350395.0,36397577150.0,17835069134000.0,169052788,KOSPI,tradable_ohlcv
2026-01-14,106100.0,106200.0,102700.0,103900.0,254953.0,26485755150.0,17564584673200.0,169052788,KOSPI,tradable_ohlcv
2026-01-15,104600.0,110700.0,104200.0,107600.0,621403.0,66857432550.0,18190079988800.0,169052788,KOSPI,tradable_ohlcv
2026-01-16,107000.0,107400.0,104800.0,105400.0,279004.0,29605685100.0,17818163855200.0,169052788,KOSPI,tradable_ohlcv
2026-01-19,104800.0,106300.0,102700.0,106200.0,329951.0,34461872600.0,17953406085600.0,169052788,KOSPI,tradable_ohlcv
2026-01-20,105200.0,109200.0,105100.0,109000.0,406654.0,43912893000.0,18426753892000.0,169052788,KOSPI,tradable_ohlcv
2026-01-21,106700.0,106900.0,104700.0,105800.0,257770.0,27247329150.0,17885784970400.0,169052788,KOSPI,tradable_ohlcv
2026-01-22,106000.0,112300.0,105300.0,112200.0,802247.0,88712373950.0,18967722813600.0,169052788,KOSPI,tradable_ohlcv
2026-01-23,115000.0,115300.0,109600.0,111400.0,474343.0,52883336950.0,18832480583200.0,169052788,KOSPI,tradable_ohlcv
2026-01-26,112200.0,114800.0,112000.0,114100.0,414195.0,46910881150.0,19288923110800.0,169052788,KOSPI,tradable_ohlcv
2026-01-27,113500.0,113500.0,111000.0,111500.0,438428.0,49014406700.0,18849385862000.0,169052788,KOSPI,tradable_ohlcv
2026-01-28,113500.0,114100.0,106500.0,108200.0,1065781.0,115950945350.0,18291511661600.0,169052788,KOSPI,tradable_ohlcv
2026-01-29,109400.0,114000.0,106600.0,113500.0,921456.0,102166885550.0,19187491438000.0,169052788,KOSPI,tradable_ohlcv
2026-01-30,114800.0,120000.0,111500.0,112000.0,754942.0,86037382700.0,18933912256000.0,169052788,KOSPI,tradable_ohlcv
2026-02-02,111800.0,113700.0,106500.0,106900.0,589696.0,64616651150.0,18071743037200.0,169052788,KOSPI,tradable_ohlcv
2026-02-03,109000.0,109600.0,106500.0,109500.0,406300.0,43916219350.0,18511280286000.0,169052788,KOSPI,tradable_ohlcv
2026-02-04,108500.0,112800.0,108500.0,112700.0,456487.0,50779881050.0,19052249207600.0,169052788,KOSPI,tradable_ohlcv
2026-02-05,110700.0,111700.0,108500.0,109800.0,478632.0,52637943200.0,18561996122400.0,169052788,KOSPI,tradable_ohlcv
2026-02-06,107000.0,107100.0,104800.0,106200.0,416129.0,43974460850.0,17953406085600.0,169052788,KOSPI,tradable_ohlcv
2026-02-09,108400.0,111000.0,108000.0,109700.0,310740.0,34021331550.0,18545090843600.0,169052788,KOSPI,tradable_ohlcv
2026-02-10,110400.0,112800.0,109600.0,111800.0,371527.0,41383660950.0,18900101698400.0,169052788,KOSPI,tradable_ohlcv
2026-02-11,112800.0,114000.0,111900.0,113500.0,333667.0,37703424600.0,19187491438000.0,169052788,KOSPI,tradable_ohlcv
2026-02-12,114400.0,116700.0,112200.0,116300.0,552434.0,63842624550.0,19660839244400.0,169052788,KOSPI,tradable_ohlcv
2026-02-13,116000.0,118200.0,113500.0,113800.0,366958.0,42293885950.0,19238207274400.0,169052788,KOSPI,tradable_ohlcv
2026-02-19,115000.0,119000.0,114100.0,118600.0,469623.0,54819186250.0,20049660656800.0,169052788,KOSPI,tradable_ohlcv
2026-02-20,121700.0,128700.0,121500.0,127600.0,1148636.0,145602238500.0,21571135748800.0,169052788,KOSPI,tradable_ohlcv
