d,o,h,l,c,v,a,mc,s,m
2001-01-02,15500.0,16950.0,15500.0,15500.0,4750.0,73738500.0,8565362000.0,552604,KOSPI
2001-01-03,15800.0,15800.0,14500.0,14900.0,2430.0,35938500.0,8233799600.0,552604,KOSPI
2001-01-04,15300.0,15850.0,14750.0,14750.0,4130.0,62794500.0,8150909000.0,552604,KOSPI
2001-01-05,14500.0,14900.0,14050.0,14500.0,2110.0,30558500.0,8012758000.0,552604,KOSPI
2001-01-08,14400.0,15100.0,14400.0,14600.0,1970.0,29078500.0,8068018400.0,552604,KOSPI
2001-01-09,14600.0,15900.0,14550.0,15450.0,5660.0,86310000.0,8537731800.0,552604,KOSPI
2001-01-10,15900.0,15900.0,14800.0,14800.0,4820.0,73621000.0,8178539200.0,552604,KOSPI
2001-01-11,15150.0,15150.0,14700.0,15050.0,1260.0,18842000.0,8316690200.0,552604,KOSPI
2001-01-12,15100.0,15500.0,14800.0,15000.0,2720.0,40655500.0,8289060000.0,552604,KOSPI
2001-01-15,14800.0,15000.0,14600.0,14600.0,2100.0,31038000.0,8068018400.0,552604,KOSPI
2001-01-16,15200.0,15200.0,14550.0,14550.0,1780.0,26121500.0,8040388200.0,552604,KOSPI
2001-01-17,14150.0,14500.0,14150.0,14500.0,750.0,10638000.0,8012758000.0,552604,KOSPI
2001-01-18,14300.0,14900.0,14250.0,14900.0,200.0,2948000.0,8233799600.0,552604,KOSPI
2001-01-19,14150.0,15000.0,14050.0,15000.0,2290.0,33285500.0,8289060000.0,552604,KOSPI
2001-01-22,15000.0,15250.0,15000.0,15000.0,8150.0,122635500.0,8289060000.0,552604,KOSPI
2001-01-26,15000.0,15250.0,15000.0,15250.0,60.0,912000.0,8427211000.0,552604,KOSPI
2001-01-29,15200.0,15300.0,15100.0,15300.0,340.0,5161500.0,8454841200.0,552604,KOSPI
2001-01-30,14850.0,14900.0,14800.0,14900.0,700.0,10405000.0,8233799600.0,552604,KOSPI
2001-01-31,15000.0,15150.0,14950.0,15150.0,11330.0,169964000.0,8371950600.0,552604,KOSPI
2001-02-01,15200.0,15200.0,15000.0,15000.0,700.0,10580500.0,8289060000.0,552604,KOSPI
2001-02-02,15000.0,17250.0,15000.0,15100.0,9680.0,148147500.0,8344320400.0,552604,KOSPI
2001-02-05,15100.0,15100.0,15100.0,15100.0,230.0,3473000.0,8344320400.0,552604,KOSPI
2001-02-06,15150.0,15550.0,15150.0,15550.0,470.0,7285000.0,8592992200.0,552604,KOSPI
2001-02-07,15200.0,15200.0,15150.0,15150.0,330.0,5004500.0,8371950600.0,552604,KOSPI
2001-02-08,15000.0,17300.0,15000.0,17300.0,5660.0,90297000.0,9560049200.0,552604,KOSPI
2001-02-09,17300.0,19400.0,16100.0,19400.0,7330.0,136950500.0,10720517600.0,552604,KOSPI
2001-02-12,16600.0,17200.0,16500.0,16500.0,35530.0,588019500.0,9117966000.0,552604,KOSPI
2001-02-13,16050.0,16500.0,15300.0,15450.0,15060.0,237440500.0,8537731800.0,552604,KOSPI
2001-02-14,15950.0,15950.0,15300.0,15400.0,6410.0,99528000.0,8510101600.0,552604,KOSPI
2001-02-15,15400.0,15600.0,15250.0,15250.0,6660.0,102668500.0,8427211000.0,552604,KOSPI
2001-02-16,15050.0,15400.0,15000.0,15000.0,11700.0,176606500.0,8289060000.0,552604,KOSPI
2001-02-19,15000.0,15250.0,15000.0,15200.0,3100.0,46808000.0,8399580800.0,552604,KOSPI
2001-02-20,15100.0,15300.0,15000.0,15150.0,1730.0,26185500.0,8371950600.0,552604,KOSPI
2001-02-21,15200.0,17000.0,15000.0,15350.0,8690.0,132590000.0,8482471400.0,552604,KOSPI
2001-02-22,15300.0,15600.0,15000.0,15200.0,7880.0,119971000.0,8399580800.0,552604,KOSPI
2001-02-23,15200.0,15700.0,15200.0,15200.0,8080.0,123871000.0,8399580800.0,552604,KOSPI
2001-02-26,16600.0,17400.0,15900.0,16900.0,54430.0,895812000.0,9339007600.0,552604,KOSPI
2001-02-27,17800.0,18000.0,16500.0,16800.0,21110.0,365106500.0,9283747200.0,552604,KOSPI
2001-02-28,16500.0,17500.0,16500.0,17000.0,4940.0,84149500.0,9394268000.0,552604,KOSPI
2001-03-02,16800.0,17200.0,16800.0,17200.0,5360.0,91154500.0,9504788800.0,552604,KOSPI
2001-03-05,16500.0,17500.0,16500.0,17350.0,6330.0,108886000.0,9587679400.0,552604,KOSPI
2001-03-06,17350.0,17350.0,16900.0,17100.0,4960.0,85160000.0,9449528400.0,552604,KOSPI
