d,o,h,l,c,v,a,mc,s,m
2025-01-02,179500.0,179500.0,168500.0,172400.0,75571.0,13006079200.0,2014759151200.0,11686538,KOSPI
2025-01-03,172300.0,172400.0,165000.0,169400.0,100164.0,16776188400.0,1979699537200.0,11686538,KOSPI
2025-01-06,169900.0,170300.0,165900.0,169500.0,51956.0,8752819900.0,1980868191000.0,11686538,KOSPI
2025-01-07,170000.0,171300.0,167000.0,168800.0,61257.0,10345625500.0,1972687614400.0,11686538,KOSPI
2025-01-08,169100.0,175900.0,166800.0,167300.0,91303.0,15536902100.0,1955157807400.0,11686538,KOSPI
2025-01-09,167000.0,169600.0,163600.0,168200.0,56887.0,9480645700.0,1965675691600.0,11686538,KOSPI
2025-01-10,168200.0,169200.0,166000.0,166000.0,32780.0,5471519600.0,1939965308000.0,11686538,KOSPI
2025-01-13,164100.0,167000.0,162000.0,163900.0,45448.0,7433300300.0,1915423578200.0,11686538,KOSPI
2025-01-14,164900.0,165100.0,157900.0,158900.0,67747.0,10824779000.0,1856990888200.0,11686538,KOSPI
2025-01-15,158900.0,160300.0,156200.0,156700.0,40922.0,6466478500.0,1831280504600.0,11686538,KOSPI
2025-01-16,158100.0,164000.0,157600.0,161500.0,70171.0,11362374900.0,1887375887000.0,11686538,KOSPI
2025-01-17,161500.0,161500.0,144600.0,146400.0,267033.0,39446157500.0,1710909163200.0,11686538,KOSPI
2025-01-20,146400.0,148500.0,144000.0,147700.0,74750.0,10956152100.0,1726101662600.0,11686538,KOSPI
2025-01-21,148000.0,148700.0,142600.0,145600.0,73296.0,10636099300.0,1701559932800.0,11686538,KOSPI
2025-01-22,146100.0,147700.0,144500.0,144500.0,42302.0,6147809500.0,1688704741000.0,11686538,KOSPI
2025-01-23,144100.0,145700.0,141000.0,141100.0,50657.0,7209740600.0,1648970511800.0,11686538,KOSPI
2025-01-24,141000.0,142100.0,138500.0,139300.0,70266.0,9796087000.0,1627934743400.0,11686538,KOSPI
2025-01-31,139300.0,140000.0,136300.0,138000.0,40881.0,5622443900.0,1612742244000.0,11686538,KOSPI
2025-02-03,136800.0,136800.0,129800.0,130400.0,86756.0,11385039400.0,1523924555200.0,11686538,KOSPI
2025-02-04,131000.0,132500.0,130800.0,131300.0,49582.0,6521055500.0,1534442439400.0,11686538,KOSPI
2025-02-05,131300.0,134800.0,130800.0,134100.0,49592.0,6585191700.0,1567164745800.0,11686538,KOSPI
2025-02-06,134300.0,139100.0,134300.0,137300.0,65835.0,9037690800.0,1604561667400.0,11686538,KOSPI
2025-02-07,137300.0,138400.0,134600.0,135200.0,36768.0,4986990000.0,1580019937600.0,11686538,KOSPI
2025-02-10,136300.0,139800.0,135900.0,138300.0,53452.0,7393471400.0,1616248205400.0,11686538,KOSPI
2025-02-11,140500.0,140500.0,136500.0,137100.0,39288.0,5420568400.0,1602224359800.0,11686538,KOSPI
2025-02-12,137500.0,137500.0,131500.0,133800.0,40688.0,5456035600.0,1563658784400.0,11686538,KOSPI
2025-02-13,134900.0,135500.0,133600.0,133700.0,33385.0,4483997600.0,1562490130600.0,11686538,KOSPI
2025-02-14,134200.0,136800.0,132800.0,134700.0,30216.0,4068592900.0,1574176668600.0,11686538,KOSPI
2025-02-17,135500.0,137000.0,134400.0,135200.0,49355.0,6685589900.0,1580019937600.0,11686538,KOSPI
2025-02-18,135000.0,135100.0,131600.0,133100.0,48133.0,6384518100.0,1555478207800.0,11686538,KOSPI
2025-02-19,133000.0,133200.0,131400.0,132400.0,54362.0,7190904900.0,1547297631200.0,11686538,KOSPI
2025-02-20,132500.0,132500.0,131200.0,131400.0,47687.0,6274609700.0,1535611093200.0,11686538,KOSPI
2025-02-21,131400.0,133500.0,130800.0,133300.0,38365.0,5091266300.0,1557815515400.0,11686538,KOSPI
2025-02-24,134500.0,134900.0,131300.0,131700.0,46500.0,6188349900.0,1539117054600.0,11686538,KOSPI
2025-02-25,131600.0,131600.0,127600.0,127800.0,105113.0,13496292500.0,1493539556400.0,11686538,KOSPI
2025-02-26,128000.0,130700.0,127500.0,130700.0,39183.0,5065886400.0,1527430516600.0,11686538,KOSPI
2025-02-27,129400.0,131000.0,128800.0,129200.0,32412.0,4196619400.0,1509900709600.0,11686538,KOSPI
2025-02-28,128900.0,128900.0,125500.0,125500.0,53169.0,6738416100.0,1466660519000.0,11686538,KOSPI
2025-03-04,125000.0,127500.0,123000.0,126500.0,44577.0,5598059150.0,1478347057000.0,11686538,KOSPI
2025-03-05,126500.0,130800.0,126500.0,128800.0,36817.0,4756329100.0,1505226094400.0,11686538,KOSPI
2025-03-06,129300.0,134400.0,129300.0,133400.0,85763.0,11413677650.0,1558984169200.0,11686538,KOSPI
2025-03-07,133500.0,133500.0,129400.0,129600.0,46005.0,6021937150.0,1514575324800.0,11686538,KOSPI
2025-03-10,130000.0,130000.0,127800.0,128300.0,22929.0,2948898000.0,1499382825400.0,11686538,KOSPI
2025-03-11,125500.0,127500.0,124200.0,125800.0,37097.0,4655362200.0,1470166480400.0,11686538,KOSPI
2025-03-12,125600.0,127900.0,125600.0,126200.0,25453.0,3213986500.0,1474841095600.0,11686538,KOSPI
2025-03-13,126200.0,127100.0,124800.0,125900.0,41950.0,5278156600.0,1471335134200.0,11686538,KOSPI
