d,o,h,l,c,v,a,mc,s,m
2019-01-02,5760.0,5880.0,5650.0,5650.0,22922.0,131318540.0,101225083600.0,17915944,KOSDAQ
2019-01-03,5650.0,5900.0,5620.0,5730.0,37716.0,217188390.0,102658359120.0,17915944,KOSDAQ
2019-01-04,5770.0,5770.0,5590.0,5690.0,37358.0,210452990.0,101941721360.0,17915944,KOSDAQ
2019-01-07,5730.0,5870.0,5700.0,5800.0,35747.0,206364440.0,103912475200.0,17915944,KOSDAQ
2019-01-08,5940.0,6340.0,5860.0,6200.0,178631.0,1095379240.0,111078852800.0,17915944,KOSDAQ
2019-01-09,6250.0,6320.0,6150.0,6290.0,51831.0,324260170.0,112691287760.0,17915944,KOSDAQ
2019-01-10,6300.0,6300.0,6100.0,6210.0,33628.0,207575880.0,111258012240.0,17915944,KOSDAQ
2019-01-11,6240.0,7150.0,6150.0,6690.0,551717.0,3711611370.0,119857665360.0,17915944,KOSDAQ
2019-01-14,6680.0,6840.0,6590.0,6720.0,190313.0,1274530500.0,120395143680.0,17915944,KOSDAQ
2019-01-15,6790.0,6860.0,6610.0,6780.0,134800.0,907818450.0,121470100320.0,17915944,KOSDAQ
2019-01-16,6820.0,7350.0,6680.0,7210.0,614220.0,4386420050.0,129173956240.0,17915944,KOSDAQ
2019-01-17,7330.0,7430.0,6950.0,7180.0,390363.0,2817018580.0,128636477920.0,17915944,KOSDAQ
2019-01-18,7280.0,7320.0,7080.0,7320.0,237695.0,1711617650.0,131144710080.0,17915944,KOSDAQ
2019-01-21,7500.0,7670.0,7290.0,7350.0,296741.0,2210298330.0,131682188400.0,17915944,KOSDAQ
2019-01-22,7470.0,7470.0,7200.0,7330.0,135739.0,990823620.0,131323869520.0,17915944,KOSDAQ
2019-01-23,7210.0,7700.0,7190.0,7500.0,231360.0,1729570420.0,134369580000.0,17915944,KOSDAQ
2019-01-24,7660.0,7660.0,7400.0,7510.0,167286.0,1261894640.0,134548739440.0,17915944,KOSDAQ
2019-01-25,7510.0,7590.0,7430.0,7560.0,83858.0,627786440.0,135444536640.0,17915944,KOSDAQ
2019-01-28,7570.0,7630.0,7360.0,7420.0,99831.0,745238370.0,132936304480.0,17915944,KOSDAQ
2019-01-29,7400.0,7400.0,7120.0,7250.0,120485.0,867879490.0,129890594000.0,17915944,KOSDAQ
2019-01-30,7250.0,7390.0,7220.0,7250.0,97006.0,706882670.0,129890594000.0,17915944,KOSDAQ
2019-01-31,7340.0,7350.0,7090.0,7230.0,67193.0,482748120.0,129532275120.0,17915944,KOSDAQ
2019-02-01,7240.0,7460.0,7150.0,7340.0,178720.0,1306246660.0,131503028960.0,17915944,KOSDAQ
2019-02-07,7690.0,7970.0,7460.0,7900.0,609358.0,4723550190.0,141535957600.0,17915944,KOSDAQ
2019-02-08,7900.0,8210.0,7690.0,8070.0,437092.0,3509343930.0,144581668080.0,17915944,KOSDAQ
2019-02-11,8180.0,8180.0,7860.0,7990.0,145404.0,1155760680.0,143148392560.0,17915944,KOSDAQ
2019-02-12,7910.0,8050.0,7860.0,7960.0,122586.0,971403270.0,142610914240.0,17915944,KOSDAQ
2019-02-13,7920.0,8000.0,7680.0,7970.0,100367.0,790336060.0,142790073680.0,17915944,KOSDAQ
2019-02-14,7990.0,7990.0,7600.0,7750.0,105524.0,814410140.0,138848566000.0,17915944,KOSDAQ
2019-02-15,7600.0,7820.0,7600.0,7740.0,58016.0,444471440.0,138669406560.0,17915944,KOSDAQ
2019-02-18,7760.0,7790.0,7480.0,7600.0,111943.0,848196220.0,136161174400.0,17915944,KOSDAQ
2019-02-19,7600.0,7680.0,7360.0,7420.0,183550.0,1367387160.0,132936304480.0,17915944,KOSDAQ
2019-02-20,7420.0,7480.0,7170.0,7280.0,112398.0,816893240.0,130428072320.0,17915944,KOSDAQ
2019-02-21,7310.0,7340.0,7110.0,7320.0,84067.0,608098350.0,131144710080.0,17915944,KOSDAQ
2019-02-22,7320.0,7360.0,7210.0,7300.0,35972.0,262769040.0,130786391200.0,17915944,KOSDAQ
2019-02-25,7350.0,7390.0,7040.0,7280.0,68484.0,495226340.0,130428072320.0,17915944,KOSDAQ
2019-02-26,7210.0,7490.0,7210.0,7370.0,74697.0,551301990.0,132040507280.0,17915944,KOSDAQ
2019-02-27,7410.0,7470.0,7260.0,7420.0,73502.0,542361560.0,132936304480.0,17915944,KOSDAQ
2019-02-28,7420.0,7440.0,6400.0,6400.0,283515.0,1940178020.0,114662041600.0,17915944,KOSDAQ
2019-03-04,6400.0,6590.0,6350.0,6440.0,200578.0,1300286680.0,115378679360.0,17915944,KOSDAQ
2019-03-05,6420.0,6480.0,6270.0,6430.0,120771.0,771940060.0,115199519920.0,17915944,KOSDAQ
2019-03-06,6400.0,6450.0,6270.0,6330.0,82926.0,527234810.0,113407925520.0,17915944,KOSDAQ
2019-03-07,6300.0,6300.0,6060.0,6130.0,109330.0,679925750.0,109824736720.0,17915944,KOSDAQ
2019-03-08,6090.0,6190.0,6020.0,6070.0,67516.0,411265120.0,108749780080.0,17915944,KOSDAQ
2019-03-11,6050.0,6140.0,5980.0,5990.0,84448.0,508172280.0,107316504560.0,17915944,KOSDAQ
2019-03-12,6060.0,6150.0,6030.0,6100.0,54497.0,332004230.0,109287258400.0,17915944,KOSDAQ
