d,o,h,l,c,v,a,mc,s,m,rs
2003-01-02,28200.0,28950.0,27600.0,28600.0,1160325.0,32778248500.0,6265936877200.0,219088702,KOSPI,tradable_ohlcv
2003-01-03,29600.0,30000.0,29250.0,29850.0,1543873.0,45849791050.0,6539797754700.0,219088702,KOSPI,tradable_ohlcv
2003-01-06,29950.0,30350.0,29650.0,30250.0,1229514.0,36914747000.0,6627433235500.0,219088702,KOSPI,tradable_ohlcv
2003-01-07,30850.0,30900.0,28750.0,28900.0,1724288.0,51151997700.0,6331663487800.0,219088702,KOSPI,tradable_ohlcv
2003-01-08,29300.0,29300.0,28600.0,28650.0,1072100.0,31008380500.0,6276891312300.0,219088702,KOSPI,tradable_ohlcv
2003-01-09,28000.0,28300.0,26800.0,27000.0,3900670.0,106150814500.0,5915394954000.0,219088702,KOSPI,tradable_ohlcv
2003-01-10,27500.0,27750.0,25300.0,26550.0,3307420.0,87810624500.0,5816805038100.0,219088702,KOSPI,tradable_ohlcv
2003-01-13,26050.0,27300.0,25800.0,27300.0,1999249.0,53513370700.0,5981121564600.0,219088702,KOSPI,tradable_ohlcv
2003-01-14,27100.0,28400.0,27100.0,28200.0,2898212.0,81456743900.0,6178301396400.0,219088702,KOSPI,tradable_ohlcv
2003-01-15,28250.0,28600.0,27900.0,28000.0,2348733.0,66336524000.0,6134483656000.0,219088702,KOSPI,tradable_ohlcv
2003-01-16,27500.0,27950.0,27300.0,27550.0,952340.0,26280151500.0,6035893740100.0,219088702,KOSPI,tradable_ohlcv
2003-01-17,26950.0,27950.0,26850.0,26900.0,1012644.0,27660589100.0,5893486083800.0,219088702,KOSPI,tradable_ohlcv
2003-01-20,26450.0,27250.0,26350.0,26500.0,767857.0,20428364500.0,5805850603000.0,219088702,KOSPI,tradable_ohlcv
2003-01-21,26650.0,26750.0,25950.0,26500.0,836522.0,21951198500.0,5805850603000.0,219088702,KOSPI,tradable_ohlcv
2003-01-22,25900.0,26300.0,25600.0,25800.0,1180049.0,30505654700.0,5652488511600.0,219088702,KOSPI,tradable_ohlcv
2003-01-23,25800.0,26400.0,25750.0,26400.0,1471229.0,38286993600.0,5783941732800.0,219088702,KOSPI,tradable_ohlcv
2003-01-24,26400.0,26850.0,25550.0,25550.0,1215536.0,31704652800.0,5597716336100.0,219088702,KOSPI,tradable_ohlcv
2003-01-27,24700.0,25300.0,24700.0,25100.0,1369123.0,34282103300.0,5499126420200.0,219088702,KOSPI,tradable_ohlcv
2003-01-28,24800.0,25350.0,24800.0,25300.0,1593121.0,39962289300.0,5542944160600.0,219088702,KOSPI,tradable_ohlcv
2003-01-29,25350.0,25400.0,23700.0,24000.0,2165422.0,52661417500.0,5258128848000.0,219088702,KOSPI,tradable_ohlcv
2003-01-30,24350.0,24950.0,23950.0,24700.0,1820152.0,44638485900.0,5411490939400.0,219088702,KOSPI,tradable_ohlcv
2003-02-03,25000.0,26200.0,25000.0,26050.0,1552638.0,40008514900.0,5707260687100.0,219088702,KOSPI,tradable_ohlcv
2003-02-04,26500.0,26850.0,26300.0,26800.0,1443550.0,38433426500.0,5871577213600.0,219088702,KOSPI,tradable_ohlcv
2003-02-05,26000.0,26450.0,25850.0,26200.0,1213295.0,31751826000.0,5740123992400.0,219088702,KOSPI,tradable_ohlcv
2003-02-06,26050.0,26200.0,25450.0,25600.0,835191.0,21429603600.0,5608670771200.0,219088702,KOSPI,tradable_ohlcv
2003-02-07,25300.0,25500.0,24700.0,25350.0,810269.0,20258849650.0,5553898595700.0,219088702,KOSPI,tradable_ohlcv
2003-02-10,25000.0,26050.0,24900.0,25900.0,863935.0,22250987500.0,5674397381800.0,219088702,KOSPI,tradable_ohlcv
2003-02-11,26400.0,26850.0,25200.0,26500.0,1565833.0,41029771500.0,5805850603000.0,219088702,KOSPI,tradable_ohlcv
2003-02-12,26700.0,27200.0,26500.0,27100.0,1432863.0,38461660800.0,5937303824200.0,219088702,KOSPI,tradable_ohlcv
2003-02-13,27100.0,27200.0,26350.0,26350.0,1204370.0,32060975000.0,5772987297700.0,219088702,KOSPI,tradable_ohlcv
2003-02-14,26000.0,26200.0,25350.0,25500.0,1113590.0,28563436500.0,5586761901000.0,219088702,KOSPI,tradable_ohlcv
2003-02-17,26400.0,27800.0,26150.0,27700.0,1920172.0,51879806900.0,6068757045400.0,219088702,KOSPI,tradable_ohlcv
2003-02-18,27700.0,27750.0,26750.0,27400.0,1109541.0,30312168900.0,6003030434800.0,219088702,KOSPI,tradable_ohlcv
2003-02-19,28000.0,28000.0,26650.0,26750.0,1601171.0,43542503250.0,5860622778500.0,219088702,KOSPI,tradable_ohlcv
2003-02-20,26500.0,26950.0,26050.0,26650.0,1175460.0,31132740000.0,5838713908300.0,219088702,KOSPI,tradable_ohlcv
2003-02-21,26650.0,27150.0,26650.0,27050.0,987111.0,26568708050.0,5926349389100.0,219088702,KOSPI,tradable_ohlcv
2003-02-24,27150.0,27350.0,26700.0,27000.0,1726290.0,46704378000.0,5915394954000.0,219088702,KOSPI,tradable_ohlcv
2003-02-25,26350.0,26550.0,25350.0,25450.0,1798660.0,46457695000.0,5575807465900.0,219088702,KOSPI,tradable_ohlcv
2003-02-26,25500.0,25950.0,25000.0,25300.0,1082920.0,27593309000.0,5542944160600.0,219088702,KOSPI,tradable_ohlcv
2003-02-27,25000.0,25850.0,24900.0,25650.0,1336261.0,34155410650.0,5619625206300.0,219088702,KOSPI,tradable_ohlcv
2003-02-28,25700.0,26050.0,25000.0,25100.0,789171.0,20079730600.0,5499126420200.0,219088702,KOSPI,tradable_ohlcv
2003-03-03,25050.0,26000.0,25050.0,25950.0,741885.0,19018914750.0,5685351816900.0,219088702,KOSPI,tradable_ohlcv
2003-03-04,25450.0,25750.0,25050.0,25300.0,779563.0,19702492400.0,5542944160600.0,219088702,KOSPI,tradable_ohlcv
2003-03-05,24300.0,24400.0,23200.0,23400.0,2636205.0,62269778500.0,5126675626800.0,219088702,KOSPI,tradable_ohlcv
2003-03-06,23700.0,23700.0,22100.0,22100.0,3282532.0,73888494200.0,4841860314200.0,219088702,KOSPI,tradable_ohlcv
2003-03-07,21500.0,22100.0,21300.0,21850.0,3675479.0,80024449650.0,4787088138700.0,219088702,KOSPI,tradable_ohlcv
2003-03-10,21700.0,21900.0,20950.0,21500.0,2091913.0,44697978500.0,4710407093000.0,219088702,KOSPI,tradable_ohlcv
2003-03-11,20900.0,22400.0,20850.0,21850.0,1957418.0,42833010800.0,4787088138700.0,219088702,KOSPI,tradable_ohlcv
2003-03-12,22000.0,22850.0,21750.0,22600.0,1769593.0,39671828800.0,4951404665200.0,219088702,KOSPI,tradable_ohlcv
2003-03-13,22400.0,23100.0,22300.0,23000.0,2047080.0,46434696000.0,5039040146000.0,219088702,KOSPI,tradable_ohlcv
2003-03-14,24000.0,25000.0,23300.0,23600.0,3943050.0,94719912500.0,5170493367200.0,219088702,KOSPI,tradable_ohlcv
2003-03-17,23300.0,23300.0,20800.0,21700.0,2589745.0,57326232500.0,4754224833400.0,219088702,KOSPI,tradable_ohlcv
2003-03-18,23200.0,23800.0,22300.0,23550.0,2989751.0,68662371050.0,5159538932100.0,219088702,KOSPI,tradable_ohlcv
2003-03-19,23050.0,23850.0,22600.0,23200.0,1865319.0,43384013300.0,5082857886400.0,219088702,KOSPI,tradable_ohlcv
2003-03-20,23700.0,25100.0,23550.0,24600.0,3100808.0,75278725300.0,5389582069200.0,219088702,KOSPI,tradable_ohlcv
2003-03-21,24900.0,26150.0,24550.0,25700.0,2686414.0,68574530800.0,5630579641400.0,219088702,KOSPI,tradable_ohlcv
2003-03-24,26000.0,26250.0,25050.0,25650.0,1674557.0,43162357550.0,5619625206300.0,219088702,KOSPI,tradable_ohlcv
2003-03-25,24500.0,25100.0,24450.0,24700.0,1747983.0,43351483100.0,5411490939400.0,219088702,KOSPI,tradable_ohlcv
2003-03-26,25000.0,25250.0,24700.0,25100.0,1779471.0,44510251100.0,5499126420200.0,219088702,KOSPI,tradable_ohlcv
2003-03-27,24800.0,25750.0,24650.0,25450.0,1155488.0,29290172100.0,5575807465900.0,219088702,KOSPI,tradable_ohlcv
2003-03-28,25600.0,25850.0,24800.0,25700.0,882308.0,22376152600.0,5630579641400.0,219088702,KOSPI,tradable_ohlcv
2003-03-31,25000.0,25300.0,23850.0,24000.0,1555082.0,37835566000.0,5258128848000.0,219088702,KOSPI,tradable_ohlcv
2003-04-01,23300.0,23450.0,22100.0,23050.0,3261068.0,74392175400.0,5049994581100.0,219088702,KOSPI,tradable_ohlcv
2003-04-02,23200.0,23350.0,22550.0,22900.0,1837509.0,42060714100.0,5017131275800.0,219088702,KOSPI,tradable_ohlcv
2003-04-03,23700.0,23700.0,23100.0,23200.0,1783586.0,41801620700.0,5082857886400.0,219088702,KOSPI,tradable_ohlcv
2003-04-04,22750.0,24800.0,22750.0,24650.0,2133595.0,51204735750.0,5400536504300.0,219088702,KOSPI,tradable_ohlcv
2003-04-07,25350.0,26900.0,25150.0,26500.0,2286050.0,59543187500.0,5805850603000.0,219088702,KOSPI,tradable_ohlcv
2003-04-08,25850.0,27000.0,25800.0,26700.0,2069390.0,54752224500.0,5849668343400.0,219088702,KOSPI,tradable_ohlcv
2003-04-09,26400.0,26450.0,25400.0,25450.0,1028758.0,26556859100.0,5575807465900.0,219088702,KOSPI,tradable_ohlcv
2003-04-10,25900.0,26700.0,25550.0,26550.0,1994113.0,52505143650.0,5816805038100.0,219088702,KOSPI,tradable_ohlcv
2003-04-11,27000.0,27600.0,26050.0,26500.0,2099657.0,56866615000.0,5805850603000.0,219088702,KOSPI,tradable_ohlcv
2003-04-14,27100.0,27600.0,26800.0,26950.0,1512315.0,40999659250.0,5904440518900.0,219088702,KOSPI,tradable_ohlcv
2003-04-15,27700.0,27800.0,27000.0,27550.0,1584624.0,43579425700.0,6035893740100.0,219088702,KOSPI,tradable_ohlcv
2003-04-16,28300.0,29650.0,28250.0,29500.0,2859618.0,83053516500.0,6463116709000.0,219088702,KOSPI,tradable_ohlcv
2003-04-17,29000.0,29850.0,28750.0,29250.0,1418929.0,41506984750.0,6408344533500.0,219088702,KOSPI,tradable_ohlcv
2003-04-18,29900.0,30300.0,29650.0,30150.0,1606971.0,48183828650.0,6605524365300.0,219088702,KOSPI,tradable_ohlcv
2003-04-21,29650.0,30150.0,29300.0,30000.0,1214525.0,36095375000.0,6572661060000.0,219088702,KOSPI,tradable_ohlcv
2003-04-22,29600.0,29800.0,28750.0,28900.0,1495922.0,43481124300.0,6331663487800.0,219088702,KOSPI,tradable_ohlcv
2003-04-23,29900.0,29900.0,27900.0,28000.0,1875252.0,53811210500.0,6134483656000.0,219088702,KOSPI,tradable_ohlcv
2003-04-24,28000.0,28450.0,26900.0,27200.0,1430280.0,39194201500.0,5959212694400.0,219088702,KOSPI,tradable_ohlcv
2003-04-25,26250.0,26500.0,25750.0,25850.0,2360970.0,61416261500.0,5663442946700.0,219088702,KOSPI,tradable_ohlcv
2003-04-28,25100.0,26600.0,25100.0,26600.0,1273185.0,33183500500.0,5827759473200.0,219088702,KOSPI,tradable_ohlcv
2003-04-29,27200.0,28550.0,27000.0,28300.0,1729610.0,48142608500.0,6200210266600.0,219088702,KOSPI,tradable_ohlcv
2003-04-30,28300.0,29100.0,28100.0,28700.0,1666008.0,47751865100.0,6287845747400.0,219088702,KOSPI,tradable_ohlcv
2003-05-02,28800.0,29150.0,28000.0,28800.0,1471034.0,42011001200.0,6309754617600.0,219088702,KOSPI,tradable_ohlcv
2003-05-06,29400.0,30050.0,29050.0,29300.0,1537000.0,45495873000.0,6419298968600.0,219088702,KOSPI,tradable_ohlcv
2003-05-07,29700.0,29750.0,28900.0,29600.0,1749395.0,51264248000.0,6485025579200.0,219088702,KOSPI,tradable_ohlcv
2003-05-09,29450.0,29600.0,28750.0,29500.0,1527181.0,44621041000.0,6463116709000.0,219088702,KOSPI,tradable_ohlcv
2003-05-12,30300.0,30750.0,30200.0,30550.0,1891020.0,57671329500.0,6693159846100.0,219088702,KOSPI,tradable_ohlcv
2003-05-13,30650.0,30700.0,29100.0,29600.0,1538735.0,45980706000.0,6485025579200.0,219088702,KOSPI,tradable_ohlcv
2003-05-14,29050.0,29650.0,28350.0,28650.0,1542311.0,44579622650.0,6276891312300.0,219088702,KOSPI,tradable_ohlcv
2003-05-15,29400.0,29450.0,28700.0,29350.0,1329597.0,38844511450.0,6430253403700.0,219088702,KOSPI,tradable_ohlcv
2003-05-16,29000.0,29300.0,28200.0,28500.0,1125061.0,32192440000.0,6244028007000.0,219088702,KOSPI,tradable_ohlcv
2003-05-19,27900.0,28000.0,27250.0,27350.0,1381026.0,37969418100.0,5992075999700.0,219088702,KOSPI,tradable_ohlcv
2003-05-20,26850.0,28050.0,26700.0,28050.0,1452706.0,40015392300.0,6145438091100.0,219088702,KOSPI,tradable_ohlcv
2003-05-21,27550.0,28050.0,27550.0,27750.0,773944.0,21499613000.0,6079711480500.0,219088702,KOSPI,tradable_ohlcv
2003-05-22,27450.0,28400.0,27200.0,27500.0,1138508.0,31803237500.0,6024939305000.0,219088702,KOSPI,tradable_ohlcv
