d,o,h,l,c,v,a,mc,s,m,rs
1998-01-03,7120.0,7680.0,7120.0,7680.0,81040.0,617895600.0,385471610880.0,50191616,KOSPI,tradable_ohlcv
1998-01-05,7800.0,8290.0,7700.0,8200.0,196260.0,1590612600.0,411571251200.0,50191616,KOSPI,tradable_ohlcv
1998-01-06,8100.0,8400.0,7720.0,8250.0,447910.0,3600905900.0,414080832000.0,50191616,KOSPI,tradable_ohlcv
1998-01-07,8200.0,8450.0,7600.0,7800.0,204090.0,1637123000.0,391494604800.0,50191616,KOSPI,tradable_ohlcv
1998-01-08,7810.0,8250.0,7400.0,8250.0,165230.0,1319684100.0,414080832000.0,50191616,KOSPI,tradable_ohlcv
1998-01-09,7900.0,8910.0,7850.0,8800.0,445920.0,3764692600.0,441686220800.0,50191616,KOSPI,tradable_ohlcv
1998-01-10,8800.0,9300.0,8750.0,9300.0,226820.0,2070324100.0,466782028800.0,50191616,KOSPI,tradable_ohlcv
1998-01-12,9450.0,9700.0,9100.0,9700.0,480980.0,4544321900.0,486858675200.0,50191616,KOSPI,tradable_ohlcv
1998-01-13,9200.0,9800.0,9200.0,9700.0,238570.0,2297383100.0,486858675200.0,50191616,KOSPI,tradable_ohlcv
1998-01-14,9700.0,10300.0,9310.0,10200.0,361280.0,3562277500.0,511954483200.0,50191616,KOSPI,tradable_ohlcv
1998-01-15,10200.0,11000.0,9850.0,11000.0,246540.0,2642763100.0,552107776000.0,50191616,KOSPI,tradable_ohlcv
1998-01-16,11800.0,11800.0,10300.0,10600.0,232770.0,2568956000.0,532031129600.0,50191616,KOSPI,tradable_ohlcv
1998-01-17,10800.0,10800.0,10200.0,10600.0,127810.0,1344288000.0,532031129600.0,50191616,KOSPI,tradable_ohlcv
1998-01-19,10600.0,11400.0,10600.0,11400.0,175420.0,1944225000.0,572184422400.0,50191616,KOSPI,tradable_ohlcv
1998-01-20,11400.0,11800.0,11000.0,11800.0,138730.0,1574398000.0,592261068800.0,50191616,KOSPI,tradable_ohlcv
1998-01-21,11500.0,11600.0,10900.0,10900.0,166630.0,1855005000.0,547088614400.0,50191616,KOSPI,tradable_ohlcv
1998-01-22,10300.0,10500.0,10100.0,10100.0,113840.0,1156518000.0,506935321600.0,50191616,KOSPI,tradable_ohlcv
1998-01-23,9300.0,10500.0,9300.0,10500.0,129080.0,1290716100.0,527011968000.0,50191616,KOSPI,tradable_ohlcv
1998-01-24,10400.0,10600.0,10300.0,10400.0,56440.0,591914000.0,521992806400.0,50191616,KOSPI,tradable_ohlcv
1998-01-26,10500.0,10700.0,9800.0,9900.0,93930.0,943019200.0,496896998400.0,50191616,KOSPI,tradable_ohlcv
1998-01-30,10600.0,10600.0,10600.0,10600.0,73350.0,777510000.0,532031129600.0,50191616,KOSPI,tradable_ohlcv
1998-01-31,11000.0,11400.0,10800.0,11400.0,174750.0,1939417000.0,572184422400.0,50191616,KOSPI,tradable_ohlcv
1998-02-02,10900.0,11500.0,10500.0,10900.0,182570.0,1989194000.0,547088614400.0,50191616,KOSPI,tradable_ohlcv
1998-02-03,11100.0,11300.0,10500.0,10900.0,113150.0,1233050000.0,547088614400.0,50191616,KOSPI,tradable_ohlcv
1998-02-04,10800.0,10800.0,10300.0,10300.0,60040.0,636305000.0,516973644800.0,50191616,KOSPI,tradable_ohlcv
1998-02-05,10300.0,10600.0,9500.0,9500.0,164840.0,1660356000.0,476820352000.0,50191616,KOSPI,tradable_ohlcv
1998-02-06,9900.0,10200.0,9500.0,10000.0,121630.0,1214152600.0,501916160000.0,50191616,KOSPI,tradable_ohlcv
1998-02-07,9700.0,10000.0,9700.0,9800.0,17110.0,167570800.0,491877836800.0,50191616,KOSPI,tradable_ohlcv
1998-02-09,9410.0,10100.0,9410.0,9700.0,90770.0,890024900.0,486858675200.0,50191616,KOSPI,tradable_ohlcv
1998-02-10,9700.0,9700.0,9200.0,9320.0,60530.0,570474800.0,467785861120.0,50191616,KOSPI,tradable_ohlcv
1998-02-11,9330.0,10000.0,9320.0,9990.0,235530.0,2293274400.0,501414243840.0,50191616,KOSPI,tradable_ohlcv
1998-02-12,9500.0,9500.0,9200.0,9200.0,66470.0,616971900.0,461762867200.0,50191616,KOSPI,tradable_ohlcv
1998-02-13,9500.0,9500.0,8470.0,8470.0,173320.0,1533176500.0,425122987520.0,50191616,KOSPI,tradable_ohlcv
1998-02-14,8050.0,8400.0,7800.0,7800.0,65620.0,523157700.0,391494604800.0,50191616,KOSPI,tradable_ohlcv
1998-02-16,7400.0,7690.0,7180.0,7350.0,104140.0,768246600.0,368908377600.0,50191616,KOSPI,tradable_ohlcv
1998-02-17,7010.0,7300.0,6820.0,7000.0,91980.0,640939500.0,351341312000.0,50191616,KOSPI,tradable_ohlcv
1998-02-18,7100.0,7450.0,7100.0,7350.0,66800.0,489794400.0,368908377600.0,50191616,KOSPI,tradable_ohlcv
1998-02-19,7450.0,7930.0,7450.0,7930.0,54010.0,422820100.0,398019514880.0,50191616,KOSPI,tradable_ohlcv
1998-02-20,8200.0,8560.0,8100.0,8200.0,136210.0,1151862600.0,411571251200.0,50191616,KOSPI,tradable_ohlcv
1998-02-21,8400.0,8400.0,8000.0,8210.0,69880.0,574210900.0,412073167360.0,50191616,KOSPI,tradable_ohlcv
1998-02-23,8600.0,8860.0,8510.0,8860.0,125710.0,1109941000.0,444697717760.0,50191616,KOSPI,tradable_ohlcv
1998-02-24,9000.0,9200.0,8220.0,8600.0,94240.0,827516500.0,431647897600.0,50191616,KOSPI,tradable_ohlcv
1998-02-25,8690.0,8830.0,8000.0,8000.0,73800.0,617279600.0,401532928000.0,50191616,KOSPI,tradable_ohlcv
1998-02-26,7900.0,8640.0,7900.0,8640.0,110770.0,942870400.0,433655562240.0,50191616,KOSPI,tradable_ohlcv
1998-02-27,9300.0,9330.0,8800.0,9320.0,255080.0,2322640000.0,467785861120.0,50191616,KOSPI,tradable_ohlcv
1998-02-28,9300.0,9300.0,8700.0,8800.0,135990.0,1206457900.0,441686220800.0,50191616,KOSPI,tradable_ohlcv
1998-03-02,8900.0,9300.0,8800.0,8860.0,156380.0,1405470200.0,444697717760.0,50191616,KOSPI,tradable_ohlcv
1998-03-03,8900.0,9000.0,8510.0,8700.0,73450.0,650438600.0,436667059200.0,50191616,KOSPI,tradable_ohlcv
1998-03-04,8600.0,8600.0,8300.0,8500.0,229450.0,1946087500.0,426628736000.0,50191616,KOSPI,tradable_ohlcv
1998-03-05,8500.0,8500.0,8000.0,8000.0,112760.0,932317000.0,401532928000.0,50191616,KOSPI,tradable_ohlcv
1998-03-06,8000.0,8200.0,7700.0,8020.0,264650.0,2137851500.0,402536760320.0,50191616,KOSPI,tradable_ohlcv
1998-03-07,8100.0,8300.0,7900.0,8000.0,40580.0,326721100.0,401532928000.0,50191616,KOSPI,tradable_ohlcv
1998-03-09,8000.0,8050.0,7600.0,7600.0,49850.0,390232200.0,381456281600.0,50191616,KOSPI,tradable_ohlcv
1998-03-10,7410.0,8000.0,7410.0,7800.0,155690.0,1210580100.0,391494604800.0,50191616,KOSPI,tradable_ohlcv
