snapshot_date,previous_market_trade_date,code,name,name_resolution_status,name_candidates,market,prev_symbol_trade_date,days_since_prev_symbol_trade,prev_close,open,high,low,close,volume,amount,market_cap,listed_shares,open_gap_pct,high_return_pct,low_return_pct,close_return_pct,turnover_pct,return_3d_pct,return_5d_pct,return_10d_pct,return_20d_pct,amount_rank,turnover_rank,market_cap_rank,high_return_rank,close_return_rank,limit_up_price,upper_limit_touched,upper_limit_closed,upper_limit_released,one_price_upper_limit,upper_limit_label_status,upper_limit_touch_count_5d,upper_limit_close_count_5d,high_return_ge_10_count_5d,high_return_ge_20_count_5d,corporate_action_warning,new_listing_or_no_reference,data_quality_status,max_source_date
2019-01-03,2019-01-02,000020,동화약품,exact_source_row,,KOSPI,2019-01-02,1,9340,9340,9390,9130,9170,54992,505672260,256131579900,27931470,0,0.535332,-2.248394,-1.820128,0.196882,1.438053,3.85051,-3.473684,-2.134472,1024,1428,522,1702,1433,12100,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2019-01-03
2019-01-03,2019-01-02,000030,우리은행,exact_source_row,,KOSPI,2019-01-02,1,15400,15350,15800,15250,15650,1946792,30176069950,10579400000000,676000000,-0.324675,2.597403,-0.974026,1.623377,0.287987,-0.318471,-4.281346,-1.572327,-0.318471,54,1206,28,591,282,20000,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2019-01-03
2019-01-03,2019-01-02,000040,KR모터스,exact_source_row,,KOSPI,2019-01-02,1,500,499,505,490,503,197658,98272550,64877991270,128982090,-0.2,1,-2,0.6,0.153245,0.6,-0.984252,-4.007634,-1.949318,1693,1575,1495,1363,502,650,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2019-01-03
2019-01-03,2019-01-02,000050,경방,exact_source_row,,KOSPI,2019-01-02,1,10950,10800,11150,10800,11150,8487,93203150,305680260500,27415270,-1.369863,1.826484,-1.369863,1.826484,0.030957,2.293578,0.45045,6.190476,-0.888889,1705,2058,452,878,250,14200,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2019-01-03
2019-01-03,2019-01-02,000060,메리츠화재,exact_source_row,,KOSPI,2019-01-02,1,21350,21400,21400,20650,20900,93073,1959934800,2375912000000,113680000,0.234192,0.234192,-3.278689,-2.107728,0.081873,-3.016241,-3.686636,-1.647059,-1.415094,543,1844,106,1897,1527,27750,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2019-01-03
2019-01-03,2019-01-02,000070,삼양홀딩스,exact_source_row,,KOSPI,2019-01-02,1,78200,78900,79200,77200,77200,7299,569241000,661161721200,8564271,0.895141,1.278772,-1.278772,-1.278772,0.085226,-0.515464,-3.9801,-9.813084,-11.569301,971,1832,259,1179,1266,101500,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2019-01-03
2019-01-03,2019-01-02,000075,삼양홀딩스우,exact_source_row,,KOSPI,2019-01-02,1,45850,45850,47300,45750,46700,169,7811750,14199508600,304058,0,3.162486,-0.218103,1.853871,0.055582,-0.849257,-3.71134,-3.512397,-5.561173,2106,1956,2085,479,248,59600,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2019-01-03
2019-01-03,2019-01-02,000080,하이트진로,exact_source_row,,KOSPI,2019-01-02,1,16300,16250,16500,16200,16200,108212,1769437150,1136164498200,70133611,-0.306748,1.226994,-0.613497,-0.613497,0.154294,-4.424779,-8.732394,-10,-8.215297,580,1569,168,1215,1005,21150,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2019-01-03
2019-01-03,2019-01-02,000087,하이트진로2우B,exact_source_row,,KOSPI,2019-01-02,1,14500,14350,14500,14100,14300,353,5009500,16160973400,1130138,-1.034483,0,-2.758621,-1.37931,0.031235,0.704225,-2.721088,-4.026846,-3.378378,2132,2055,2077,1956,1312,18850,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2019-01-03
2019-01-03,2019-01-02,000088,한화3우B,exact_source_row,,KOSPI,2019-01-02,1,14400,14400,14400,13900,14150,32567,457775450,317978800000,22472000,0,0,-3.472222,-1.736111,0.144923,-2.413793,-4.391892,-1.048951,-0.352113,1060,1607,434,1957,1410,18700,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2019-01-03
2019-01-03,2019-01-02,000100,유한양행,exact_source_row,,KOSPI,2019-01-02,1,209000,210000,212000,205000,205500,49890,10360201500,2509022247000,12209354,0.478469,1.435407,-1.913876,-1.674641,0.408621,0,-6.590909,-3.066038,-10.262009,183,976,102,1076,1395,271500,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2019-01-03
2019-01-03,2019-01-02,000105,유한양행우,exact_source_row,,KOSPI,2019-01-02,1,194000,194500,198500,194500,198000,146,28786500,46765224000,236188,0.257732,2.319588,0.257732,2.061856,0.061815,1.538462,-5.714286,-3.649635,-5.035971,1977,1925,1728,674,216,252000,false,false,false,false,verified_normal_day,0,0,1,0,false,false,clean,2019-01-03
2019-01-03,2019-01-02,000120,CJ대한통운,exact_source_row,,KOSPI,2019-01-02,1,166500,167000,167500,162500,163000,38021,6242052500,3718412072000,22812344,0.3003,0.600601,-2.402402,-2.102102,0.166669,-3.264095,-2.39521,-2.97619,4.153355,277,1519,69,1667,1523,216000,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2019-01-03
2019-01-03,2019-01-02,000140,하이트진로홀딩스,exact_source_row,,KOSPI,2019-01-02,1,7030,6950,7020,6920,7020,1240,8629950,162911490300,23206765,-1.13798,-0.142248,-1.564723,-0.142248,0.005343,1.152738,-1.126761,-0.142248,-2.635229,2100,2166,749,2101,796,9130,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2019-01-03
2019-01-03,2019-01-02,000145,하이트진로홀딩스우,exact_source_row,,KOSPI,2019-01-02,1,7640,7670,7670,7670,7670,30,230100,3611112700,470810,0.39267,0.39267,0.39267,0.39267,0.006372,-0.904393,-2.911392,-3.764115,-3.643216,2177,2159,2174,1798,561,9930,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2019-01-03
2019-01-03,2019-01-02,000150,두산,exact_source_row,,KOSPI,2019-01-02,1,104500,104500,105500,100500,101000,78503,7986283000,1842048302000,18238102,0,0.956938,-3.827751,-3.349282,0.430434,-7.762557,-12.554113,-14.40678,-18.548387,235,943,120,1401,1837,135500,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2019-01-03
2019-01-03,2019-01-02,000155,두산우,exact_source_row,,KOSPI,2019-01-02,1,71700,72300,72500,70400,71000,8063,575086600,313186254000,4411074,0.83682,1.11576,-1.81311,-0.97629,0.18279,-3.794038,-6.946265,-9.090909,-10.353535,966,1467,444,1301,1152,93200,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2019-01-03
