d,o,h,l,c,v,a,mc,s,m
2026-01-02,11850.0,12160.0,11850.0,12000.0,9341.0,112143400.0,174112992000.0,14509416,KOSDAQ
2026-01-05,12150.0,12150.0,11760.0,11870.0,11724.0,138674315.0,172226767920.0,14509416,KOSDAQ
2026-01-06,11870.0,11870.0,11440.0,11530.0,44986.0,520957960.0,167293566480.0,14509416,KOSDAQ
2026-01-07,11600.0,11600.0,11110.0,11210.0,33000.0,371583125.0,162650553360.0,14509416,KOSDAQ
2026-01-08,11190.0,11190.0,10750.0,10750.0,56325.0,613396345.0,155976222000.0,14509416,KOSDAQ
2026-01-09,10750.0,10990.0,10630.0,10840.0,20031.0,216035230.0,157282069440.0,14509416,KOSDAQ
2026-01-12,10890.0,11070.0,10710.0,11000.0,12835.0,139773395.0,159603576000.0,14509416,KOSDAQ
2026-01-13,10900.0,11010.0,10840.0,11000.0,7178.0,78116410.0,159603576000.0,14509416,KOSDAQ
2026-01-14,11000.0,11100.0,10790.0,10970.0,7982.0,87166550.0,159168293520.0,14509416,KOSDAQ
2026-01-15,10970.0,11100.0,10850.0,10990.0,5629.0,61538240.0,159458481840.0,14509416,KOSDAQ
2026-01-16,11140.0,11170.0,10830.0,10960.0,8545.0,93089465.0,159023199360.0,14509416,KOSDAQ
2026-01-19,10960.0,10960.0,10550.0,10630.0,27121.0,289503300.0,154235092080.0,14509416,KOSDAQ
2026-01-20,10630.0,11380.0,10550.0,11010.0,33809.0,370637080.0,159748670160.0,14509416,KOSDAQ
2026-01-21,11010.0,11150.0,10620.0,10880.0,50359.0,544285990.0,157862446080.0,14509416,KOSDAQ
2026-01-22,10880.0,11000.0,10590.0,10730.0,32258.0,345652150.0,155686033680.0,14509416,KOSDAQ
2026-01-23,10870.0,11860.0,10630.0,11080.0,40952.0,452602635.0,160764329280.0,14509416,KOSDAQ
2026-01-26,11180.0,11550.0,11150.0,11440.0,39538.0,450535850.0,165987719040.0,14509416,KOSDAQ
2026-01-27,11410.0,11640.0,11250.0,11430.0,11717.0,133157800.0,165842624880.0,14509416,KOSDAQ
2026-01-28,11600.0,11600.0,11300.0,11350.0,19858.0,225541350.0,164681871600.0,14509416,KOSDAQ
2026-01-29,11500.0,11550.0,11100.0,11250.0,18808.0,211635015.0,163230930000.0,14509416,KOSDAQ
2026-01-30,11250.0,11420.0,11150.0,11350.0,23689.0,267121580.0,164681871600.0,14509416,KOSDAQ
2026-02-02,11350.0,11840.0,11010.0,11050.0,44641.0,510940060.0,160329046800.0,14509416,KOSDAQ
2026-02-03,11060.0,11260.0,10580.0,11070.0,20518.0,226084890.0,160619235120.0,14509416,KOSDAQ
2026-02-04,11000.0,11060.0,10860.0,11060.0,33521.0,366060315.0,160474140960.0,14509416,KOSDAQ
2026-02-05,11040.0,11260.0,10800.0,10880.0,17939.0,195968920.0,157862446080.0,14509416,KOSDAQ
2026-02-06,10870.0,10870.0,10320.0,10570.0,42247.0,441506475.0,153364527120.0,14509416,KOSDAQ
2026-02-09,10570.0,10940.0,10570.0,10570.0,32344.0,346089895.0,153364527120.0,14509416,KOSDAQ
2026-02-10,10590.0,11400.0,10590.0,11220.0,36911.0,410975560.0,162795647520.0,14509416,KOSDAQ
2026-02-11,11530.0,11530.0,10610.0,10940.0,38996.0,423546945.0,158733011040.0,14509416,KOSDAQ
2026-02-12,10940.0,11000.0,10700.0,10940.0,15719.0,170030000.0,158733011040.0,14509416,KOSDAQ
2026-02-13,10840.0,10850.0,10630.0,10700.0,13474.0,144267890.0,155250751200.0,14509416,KOSDAQ
2026-02-19,10730.0,11060.0,10710.0,10880.0,24089.0,262178520.0,157862446080.0,14509416,KOSDAQ
2026-02-20,10880.0,11330.0,10820.0,10900.0,40936.0,451407680.0,158152634400.0,14509416,KOSDAQ
