d,o,h,l,c,v,a,mc,s,m
2013-01-02,17500.0,17500.0,17500.0,17500.0,1.0,17500.0,15728160000.0,898752,KOSDAQ
2013-01-03,17500.0,17850.0,17500.0,17850.0,44.0,770350.0,16042723200.0,898752,KOSDAQ
2013-01-04,17350.0,18000.0,17200.0,17600.0,234.0,4044300.0,15818035200.0,898752,KOSDAQ
2013-01-07,17250.0,17700.0,17250.0,17600.0,140.0,2420600.0,15818035200.0,898752,KOSDAQ
2013-01-08,17250.0,17700.0,17050.0,17600.0,492.0,8416800.0,15818035200.0,898752,KOSDAQ
2013-01-09,17600.0,17900.0,17200.0,17600.0,446.0,7754750.0,15818035200.0,898752,KOSDAQ
2013-01-10,17600.0,17700.0,17100.0,17500.0,1112.0,19168350.0,15728160000.0,898752,KOSDAQ
2013-01-11,17250.0,17600.0,17150.0,17450.0,88.0,1518200.0,15683222400.0,898752,KOSDAQ
2013-01-14,17200.0,17600.0,17000.0,17400.0,143.0,2437650.0,15638284800.0,898752,KOSDAQ
2013-01-15,17000.0,17250.0,16550.0,17150.0,49.0,817650.0,15413596800.0,898752,KOSDAQ
2013-01-16,17300.0,17300.0,17250.0,17250.0,5.0,86300.0,15503472000.0,898752,KOSDAQ
2013-01-17,17050.0,17250.0,16850.0,17250.0,85.0,1443250.0,15503472000.0,898752,KOSDAQ
2013-01-18,17150.0,17500.0,16800.0,17300.0,164.0,2774750.0,15548409600.0,898752,KOSDAQ
2013-01-21,17050.0,17200.0,16900.0,17150.0,188.0,3212800.0,15413596800.0,898752,KOSDAQ
2013-01-22,16900.0,17100.0,16900.0,17100.0,99.0,1675100.0,15368659200.0,898752,KOSDAQ
2013-01-23,17100.0,17100.0,17100.0,17100.0,10.0,171000.0,15368659200.0,898752,KOSDAQ
2013-01-24,17100.0,17200.0,17100.0,17200.0,189.0,3236900.0,15458534400.0,898752,KOSDAQ
2013-01-25,0.0,17200.0,0.0,17200.0,0.0,0.0,15458534400.0,898752,KOSDAQ
2013-01-28,16900.0,17150.0,16800.0,17100.0,53.0,893350.0,15368659200.0,898752,KOSDAQ
2013-01-29,17100.0,17100.0,17000.0,17050.0,50.0,852500.0,15323721600.0,898752,KOSDAQ
2013-01-30,17000.0,17000.0,16450.0,17000.0,113.0,1878750.0,15278784000.0,898752,KOSDAQ
2013-01-31,17150.0,17150.0,16800.0,17050.0,3.0,51000.0,15323721600.0,898752,KOSDAQ
2013-02-01,16800.0,17000.0,16800.0,16800.0,431.0,7248250.0,15099033600.0,898752,KOSDAQ
2013-02-04,17200.0,17200.0,16500.0,16850.0,129.0,2134800.0,15143971200.0,898752,KOSDAQ
2013-02-05,16500.0,16900.0,16500.0,16800.0,31.0,514900.0,15099033600.0,898752,KOSDAQ
2013-02-06,16750.0,17000.0,16600.0,17000.0,46.0,772950.0,15278784000.0,898752,KOSDAQ
2013-02-07,17350.0,17350.0,17350.0,17350.0,6.0,104100.0,15593347200.0,898752,KOSDAQ
2013-02-08,16700.0,17450.0,16650.0,17450.0,563.0,9390150.0,15683222400.0,898752,KOSDAQ
2013-02-12,16600.0,17100.0,16600.0,16950.0,198.0,3293800.0,15233846400.0,898752,KOSDAQ
2013-02-13,16850.0,16900.0,16500.0,16600.0,81.0,1342300.0,14919283200.0,898752,KOSDAQ
2013-02-14,16450.0,16750.0,16450.0,16700.0,520.0,8625450.0,15009158400.0,898752,KOSDAQ
2013-02-15,16800.0,17000.0,16800.0,17000.0,202.0,3433600.0,15278784000.0,898752,KOSDAQ
2013-02-18,16500.0,16800.0,16350.0,16650.0,956.0,15728450.0,14964220800.0,898752,KOSDAQ
2013-02-19,16400.0,16800.0,16050.0,16750.0,1087.0,17784300.0,15054096000.0,898752,KOSDAQ
2013-02-20,16600.0,16700.0,16600.0,16700.0,138.0,2291050.0,15009158400.0,898752,KOSDAQ
2013-02-21,16700.0,16700.0,16700.0,16700.0,150.0,2505000.0,15009158400.0,898752,KOSDAQ
2013-02-22,16500.0,16700.0,16500.0,16700.0,100.0,1662200.0,15009158400.0,898752,KOSDAQ
