d,o,h,l,c,v,a,mc,s,m
2009-01-02,2545.0,2545.0,2300.0,2300.0,1130.0,2676500.0,3597239100.0,1564017,KOSPI
2009-01-05,2350.0,2350.0,2230.0,2310.0,8432.0,19019720.0,3612879270.0,1564017,KOSPI
2009-01-06,2530.0,2530.0,2285.0,2370.0,14162.0,32965390.0,3706720290.0,1564017,KOSPI
2009-01-07,2460.0,2500.0,2380.0,2440.0,22292.0,53980180.0,3816201480.0,1564017,KOSPI
2009-01-08,2440.0,2800.0,2350.0,2765.0,78560.0,207090050.0,4324507005.0,1564017,KOSPI
2009-01-09,2760.0,2795.0,2600.0,2605.0,26840.0,72497950.0,4074264285.0,1564017,KOSPI
2009-01-12,2505.0,2600.0,2485.0,2540.0,2879.0,7228160.0,3972603180.0,1564017,KOSPI
2009-01-13,2535.0,2780.0,2380.0,2590.0,3210.0,8224650.0,4050804030.0,1564017,KOSPI
2009-01-14,2600.0,2600.0,2505.0,2550.0,5021.0,12882100.0,3988243350.0,1564017,KOSPI
2009-01-15,2500.0,2500.0,2325.0,2370.0,6655.0,15897780.0,3706720290.0,1564017,KOSPI
2009-01-16,2450.0,2640.0,2340.0,2500.0,5792.0,13763150.0,3910042500.0,1564017,KOSPI
2009-01-19,2460.0,2570.0,2350.0,2390.0,8199.0,19992160.0,3738000630.0,1564017,KOSPI
2009-01-20,2385.0,2440.0,2385.0,2405.0,7870.0,18994500.0,3761460885.0,1564017,KOSPI
2009-01-21,2360.0,2495.0,2360.0,2470.0,702.0,1694590.0,3863121990.0,1564017,KOSPI
2009-01-22,2650.0,2650.0,2410.0,2480.0,2500.0,6146400.0,3878762160.0,1564017,KOSPI
2009-01-23,2390.0,2420.0,2370.0,2420.0,480.0,1140600.0,3784921140.0,1564017,KOSPI
2009-01-28,2420.0,2540.0,2420.0,2520.0,4980.0,12504250.0,3941322840.0,1564017,KOSPI
2009-01-29,2430.0,2510.0,2430.0,2490.0,6850.0,16837700.0,3894402330.0,1564017,KOSPI
2009-01-30,2500.0,2590.0,2470.0,2590.0,14510.0,36261450.0,4050804030.0,1564017,KOSPI
2009-02-02,2500.0,2555.0,2480.0,2480.0,925.0,2320900.0,3878762160.0,1564017,KOSPI
2009-02-03,2470.0,2500.0,2400.0,2480.0,5325.0,12973050.0,3878762160.0,1564017,KOSPI
2009-02-04,2510.0,2510.0,2470.0,2475.0,11266.0,27923500.0,3870942075.0,1564017,KOSPI
2009-02-05,2495.0,2545.0,2480.0,2480.0,7260.0,18266350.0,3878762160.0,1564017,KOSPI
2009-02-06,2500.0,2510.0,2470.0,2510.0,8450.0,21118700.0,3925682670.0,1564017,KOSPI
2009-02-09,2505.0,2590.0,2460.0,2550.0,10960.0,27607150.0,3988243350.0,1564017,KOSPI
2009-02-10,2580.0,2700.0,2515.0,2635.0,10810.0,27778750.0,4121184795.0,1564017,KOSPI
2009-02-11,2595.0,2900.0,2590.0,2700.0,5020.0,13395800.0,4222845900.0,1564017,KOSPI
2009-02-12,2700.0,2745.0,2610.0,2665.0,2850.0,7541050.0,4168105305.0,1564017,KOSPI
2009-02-13,2665.0,2990.0,2640.0,2670.0,14070.0,37509600.0,4175925390.0,1564017,KOSPI
2009-02-16,2700.0,2700.0,2610.0,2675.0,10180.0,27121100.0,4183745475.0,1564017,KOSPI
2009-02-17,2600.0,2650.0,2550.0,2550.0,11960.0,30946500.0,3988243350.0,1564017,KOSPI
2009-02-18,2500.0,2625.0,2420.0,2625.0,5530.0,13967900.0,4105544625.0,1564017,KOSPI
2009-02-19,2635.0,2660.0,2635.0,2650.0,9321.0,24773550.0,4144645050.0,1564017,KOSPI
2009-02-20,2620.0,2690.0,2515.0,2590.0,1993.0,5121320.0,4050804030.0,1564017,KOSPI
2009-02-23,2595.0,2595.0,2585.0,2595.0,3844.0,9964825.0,4058624115.0,1564017,KOSPI
2009-02-24,2600.0,2600.0,2500.0,2520.0,3950.0,9899950.0,3941322840.0,1564017,KOSPI
2009-02-25,2565.0,2610.0,2420.0,2580.0,18100.0,45891800.0,4035163860.0,1564017,KOSPI
2009-02-26,2400.0,2560.0,2400.0,2535.0,7573.0,18494270.0,3964783095.0,1564017,KOSPI
2009-02-27,2530.0,2550.0,2495.0,2550.0,4532.0,11420850.0,3988243350.0,1564017,KOSPI
2009-03-02,2450.0,2450.0,2350.0,2450.0,3060.0,7390400.0,3831841650.0,1564017,KOSPI
2009-03-03,2250.0,2400.0,2190.0,2375.0,11876.0,27108600.0,3714540375.0,1564017,KOSPI
2009-03-04,2300.0,2470.0,2290.0,2445.0,7690.0,18112000.0,3824021565.0,1564017,KOSPI
2009-03-05,2350.0,2500.0,2320.0,2430.0,15910.0,38774900.0,3800561310.0,1564017,KOSPI
2009-03-06,2325.0,2445.0,2325.0,2435.0,8714.0,21101790.0,3808381395.0,1564017,KOSPI
2009-03-09,2445.0,2450.0,2410.0,2435.0,4010.0,9765400.0,3808381395.0,1564017,KOSPI
2009-03-10,2400.0,2475.0,2400.0,2475.0,7010.0,17119450.0,3870942075.0,1564017,KOSPI
2009-03-11,2480.0,2505.0,2465.0,2490.0,21180.0,52481700.0,3894402330.0,1564017,KOSPI
2009-03-12,2600.0,2690.0,2455.0,2475.0,591.0,1499025.0,3870942075.0,1564017,KOSPI
2009-03-13,2490.0,2490.0,2420.0,2480.0,20010.0,49270950.0,3878762160.0,1564017,KOSPI
2009-03-16,2490.0,2530.0,2490.0,2500.0,20270.0,50890700.0,3910042500.0,1564017,KOSPI
2009-03-17,2550.0,2780.0,2515.0,2690.0,16990.0,43538600.0,4207205730.0,1564017,KOSPI
2009-03-18,2730.0,2730.0,2610.0,2695.0,12931.0,34589445.0,4215025815.0,1564017,KOSPI
2009-03-19,2640.0,2685.0,2640.0,2675.0,5562.0,14866900.0,4183745475.0,1564017,KOSPI
2009-03-20,2675.0,2880.0,2675.0,2790.0,4570.0,12401300.0,4363607430.0,1564017,KOSPI
2009-03-23,2810.0,2830.0,2700.0,2830.0,7572.0,21227750.0,4426168110.0,1564017,KOSPI
2009-03-24,2845.0,2970.0,2845.0,2870.0,6440.0,18613600.0,4488728790.0,1564017,KOSPI
2009-03-25,2875.0,2900.0,2850.0,2900.0,10952.0,31432900.0,4535649300.0,1564017,KOSPI
2009-03-26,3000.0,3000.0,2905.0,2950.0,3731.0,10936450.0,4613850150.0,1564017,KOSPI
2009-03-27,2910.0,2910.0,2850.0,2850.0,8360.0,24066400.0,4457448450.0,1564017,KOSPI
2009-03-30,2860.0,2930.0,2800.0,2845.0,12601.0,35831895.0,4449628365.0,1564017,KOSPI
2009-03-31,2930.0,2930.0,2810.0,2885.0,1720.0,4907200.0,4512189045.0,1564017,KOSPI
2009-04-01,2885.0,3100.0,2800.0,3035.0,2680.0,7865000.0,4746791595.0,1564017,KOSPI
2009-04-02,3195.0,3240.0,2870.0,3230.0,5960.0,18905300.0,5051774910.0,1564017,KOSPI
2009-04-03,3200.0,3200.0,3010.0,3130.0,14052.0,43332660.0,4895373210.0,1564017,KOSPI
2009-04-06,3205.0,3245.0,3030.0,3230.0,8502.0,26854105.0,5051774910.0,1564017,KOSPI
2009-04-07,3200.0,3210.0,3105.0,3210.0,1680.0,5333500.0,5020494570.0,1564017,KOSPI
2009-04-08,3200.0,3245.0,3160.0,3225.0,3730.0,11846050.0,5043954825.0,1564017,KOSPI
2009-04-09,3300.0,3440.0,3290.0,3400.0,1920.0,6388950.0,5317657800.0,1564017,KOSPI
2009-04-10,3500.0,3625.0,3270.0,3505.0,7325.0,25364025.0,5481879585.0,1564017,KOSPI
2009-04-13,3510.0,3585.0,3400.0,3545.0,50824.0,176455780.0,5544440265.0,1564017,KOSPI
2009-04-14,3500.0,3530.0,3380.0,3495.0,12650.0,43196850.0,5466239415.0,1564017,KOSPI
2009-04-15,3370.0,3450.0,3370.0,3400.0,2322.0,7911950.0,5317657800.0,1564017,KOSPI
2009-04-16,3455.0,3500.0,3375.0,3455.0,5300.0,18160100.0,5403678735.0,1564017,KOSPI
2009-04-17,3400.0,3435.0,3260.0,3340.0,3210.0,10854400.0,5223816780.0,1564017,KOSPI
2009-04-20,3350.0,3380.0,3250.0,3365.0,5481.0,18184715.0,5262917205.0,1564017,KOSPI
2009-04-21,3270.0,3355.0,3270.0,3355.0,1440.0,4781150.0,5247277035.0,1564017,KOSPI
2009-04-22,3520.0,3520.0,3340.0,3395.0,1890.0,6361050.0,5309837715.0,1564017,KOSPI
2009-04-23,3355.0,3425.0,3340.0,3425.0,940.0,3145050.0,5356758225.0,1564017,KOSPI
2009-04-24,3360.0,3440.0,3330.0,3410.0,1470.0,4962600.0,5333297970.0,1564017,KOSPI
2009-04-27,3400.0,3410.0,3320.0,3400.0,1450.0,4883000.0,5317657800.0,1564017,KOSPI
2009-04-28,3410.0,3525.0,3240.0,3300.0,12050.0,41032700.0,5161256100.0,1564017,KOSPI
2009-04-29,3250.0,3360.0,3250.0,3355.0,1360.0,4530750.0,5247277035.0,1564017,KOSPI
2009-04-30,3355.0,3455.0,3330.0,3435.0,1942.0,6494365.0,5372398395.0,1564017,KOSPI
2009-05-04,3435.0,3455.0,3435.0,3455.0,3160.0,10859600.0,5403678735.0,1564017,KOSPI
2009-05-06,3460.0,3475.0,3435.0,3460.0,2541.0,8792560.0,5411498820.0,1564017,KOSPI
2009-05-07,3500.0,3500.0,3300.0,3435.0,5790.0,19740700.0,5372398395.0,1564017,KOSPI
2009-05-08,3340.0,3450.0,3340.0,3450.0,5351.0,18187650.0,5395858650.0,1564017,KOSPI
2009-05-11,3385.0,3460.0,3385.0,3405.0,2410.0,8177750.0,5325477885.0,1564017,KOSPI
2009-05-12,3415.0,3415.0,3370.0,3395.0,6811.0,22963295.0,5309837715.0,1564017,KOSPI
2009-05-13,3380.0,3425.0,3380.0,3395.0,12764.0,43210730.0,5309837715.0,1564017,KOSPI
2009-05-14,3325.0,3380.0,3310.0,3360.0,15106.0,50185430.0,5255097120.0,1564017,KOSPI
2009-05-15,3375.0,3375.0,3340.0,3345.0,3560.0,11930415.0,5231636865.0,1564017,KOSPI
2009-05-18,3300.0,3325.0,3210.0,3310.0,10338.0,33958930.0,5176896270.0,1564017,KOSPI
2009-05-19,3330.0,3495.0,3300.0,3415.0,8831.0,29863050.0,5341118055.0,1564017,KOSPI
2009-05-20,3420.0,3430.0,3325.0,3385.0,9217.0,31314595.0,5294197545.0,1564017,KOSPI
2009-05-21,3350.0,3500.0,3350.0,3450.0,30291.0,104455600.0,5395858650.0,1564017,KOSPI
2009-05-22,3450.0,3475.0,3415.0,3465.0,5380.0,18569700.0,5419318905.0,1564017,KOSPI
2009-05-25,3470.0,3470.0,3395.0,3455.0,5584.0,19167570.0,5403678735.0,1564017,KOSPI
2009-05-26,3460.0,3460.0,3380.0,3410.0,6910.0,23528400.0,5333297970.0,1564017,KOSPI
2009-05-27,3450.0,3450.0,3370.0,3440.0,3540.0,12010500.0,5380218480.0,1564017,KOSPI
2009-05-28,3350.0,3400.0,3330.0,3400.0,2360.0,7892900.0,5317657800.0,1564017,KOSPI
