d,o,h,l,c,v,a,mc,s,m
2017-01-02,2405.0,2430.0,2345.0,2375.0,266402.0,633666570.0,47011163250.0,19794174,KOSDAQ
2017-01-03,2380.0,2405.0,2370.0,2390.0,188123.0,449035305.0,47308075860.0,19794174,KOSDAQ
2017-01-04,2405.0,2445.0,2380.0,2415.0,264548.0,639774390.0,47802930210.0,19794174,KOSDAQ
2017-01-05,2420.0,2430.0,2370.0,2410.0,123049.0,295147005.0,47703959340.0,19794174,KOSDAQ
2017-01-06,2435.0,2445.0,2310.0,2370.0,226160.0,538198340.0,46912192380.0,19794174,KOSDAQ
2017-01-09,2370.0,2390.0,2310.0,2345.0,138386.0,324249670.0,46417338030.0,19794174,KOSDAQ
2017-01-10,2340.0,2370.0,2310.0,2355.0,133515.0,311422115.0,46615279770.0,19794174,KOSDAQ
2017-01-11,2360.0,2375.0,2335.0,2370.0,102312.0,240906010.0,46912192380.0,19794174,KOSDAQ
2017-01-12,2365.0,2440.0,2365.0,2415.0,623812.0,1500453450.0,47802930210.0,19794174,KOSDAQ
2017-01-13,2420.0,2435.0,2375.0,2425.0,176481.0,424176915.0,48000871950.0,19794174,KOSDAQ
2017-01-16,2425.0,2435.0,2365.0,2430.0,250434.0,603200260.0,48099842820.0,19794174,KOSDAQ
2017-01-17,2430.0,2435.0,2370.0,2430.0,229625.0,552762505.0,48099842820.0,19794174,KOSDAQ
2017-01-18,2425.0,2470.0,2380.0,2405.0,374196.0,904645020.0,47604988470.0,19794174,KOSDAQ
2017-01-19,2405.0,2425.0,2360.0,2410.0,283901.0,680594695.0,47703959340.0,19794174,KOSDAQ
2017-01-20,2405.0,2415.0,2360.0,2385.0,108624.0,259242870.0,47209104990.0,19794174,KOSDAQ
2017-01-23,2400.0,2475.0,2385.0,2450.0,605871.0,1472721795.0,48495726300.0,19794174,KOSDAQ
2017-01-24,2430.0,2485.0,2395.0,2455.0,291827.0,710824560.0,48594697170.0,19794174,KOSDAQ
2017-01-25,2450.0,2485.0,2405.0,2480.0,407949.0,999586535.0,49089551520.0,19794174,KOSDAQ
2017-01-26,2485.0,2520.0,2420.0,2485.0,335143.0,822803675.0,49188522390.0,19794174,KOSDAQ
2017-01-31,2485.0,2500.0,2390.0,2450.0,389114.0,950804295.0,48495726300.0,19794174,KOSDAQ
2017-02-01,2440.0,2450.0,2385.0,2450.0,260178.0,631250730.0,48495726300.0,19794174,KOSDAQ
2017-02-02,2535.0,2535.0,2375.0,2450.0,601426.0,1463362660.0,48495726300.0,19794174,KOSDAQ
2017-02-03,2405.0,2450.0,2380.0,2415.0,398152.0,957477395.0,47802930210.0,19794174,KOSDAQ
2017-02-06,2415.0,2425.0,2365.0,2395.0,207679.0,497884075.0,47407046730.0,19794174,KOSDAQ
