d,o,h,l,c,v,a,mc,s,m,rs
2015-01-02,12200.0,12350.0,12100.0,12350.0,22177.0,271378150.0,201189601600.0,16290656,KOSDAQ,tradable_ohlcv
2015-01-05,12400.0,12400.0,12000.0,12100.0,17840.0,215676300.0,197116937600.0,16290656,KOSDAQ,tradable_ohlcv
2015-01-06,12100.0,12100.0,11800.0,12000.0,11006.0,131429450.0,195487872000.0,16290656,KOSDAQ,tradable_ohlcv
2015-01-07,11900.0,12250.0,11750.0,12250.0,23549.0,281995150.0,199560536000.0,16290656,KOSDAQ,tradable_ohlcv
2015-01-08,12250.0,13400.0,12250.0,13400.0,255874.0,3340266000.0,218294790400.0,16290656,KOSDAQ,tradable_ohlcv
2015-01-09,13400.0,13600.0,13100.0,13350.0,100761.0,1351022700.0,217480257600.0,16290656,KOSDAQ,tradable_ohlcv
2015-01-12,13400.0,13400.0,12850.0,13250.0,59303.0,778458400.0,215851192000.0,16290656,KOSDAQ,tradable_ohlcv
2015-01-13,13400.0,13400.0,12950.0,13100.0,47703.0,623021450.0,213407593600.0,16290656,KOSDAQ,tradable_ohlcv
2015-01-14,13150.0,13300.0,12900.0,13150.0,37500.0,491051800.0,214222126400.0,16290656,KOSDAQ,tradable_ohlcv
2015-01-15,13050.0,13600.0,13050.0,13600.0,102816.0,1375139650.0,221552921600.0,16290656,KOSDAQ,tradable_ohlcv
2015-01-16,13700.0,13700.0,13200.0,13400.0,41812.0,560996150.0,218294790400.0,16290656,KOSDAQ,tradable_ohlcv
2015-01-19,13650.0,14250.0,13450.0,13800.0,185873.0,2583607850.0,224811052800.0,16290656,KOSDAQ,tradable_ohlcv
2015-01-20,13800.0,14650.0,13650.0,14550.0,188797.0,2699839200.0,237029044800.0,16290656,KOSDAQ,tradable_ohlcv
2015-01-21,14700.0,15600.0,14700.0,15350.0,421574.0,6429130400.0,250061569600.0,16290656,KOSDAQ,tradable_ohlcv
2015-01-22,15500.0,15700.0,14950.0,15050.0,183905.0,2838612650.0,245174372800.0,16290656,KOSDAQ,tradable_ohlcv
2015-01-23,15100.0,16150.0,15050.0,16000.0,297044.0,4671919250.0,260650496000.0,16290656,KOSDAQ,tradable_ohlcv
2015-01-26,16000.0,16050.0,15300.0,15600.0,126383.0,1983352550.0,254134233600.0,16290656,KOSDAQ,tradable_ohlcv
2015-01-27,15500.0,15700.0,15100.0,15500.0,116884.0,1799614250.0,252505168000.0,16290656,KOSDAQ,tradable_ohlcv
2015-01-28,15500.0,15900.0,15250.0,15250.0,83110.0,1297603750.0,248432504000.0,16290656,KOSDAQ,tradable_ohlcv
2015-01-29,15400.0,16650.0,15350.0,15900.0,300567.0,4850006850.0,259021430400.0,16290656,KOSDAQ,tradable_ohlcv
2015-01-30,15900.0,17250.0,15900.0,16800.0,324848.0,5371905100.0,273683020800.0,16290656,KOSDAQ,tradable_ohlcv
2015-02-02,16800.0,17400.0,16500.0,16700.0,167302.0,2837746000.0,272053955200.0,16290656,KOSDAQ,tradable_ohlcv
2015-02-03,16900.0,17050.0,16550.0,16950.0,80630.0,1354958350.0,276126619200.0,16290656,KOSDAQ,tradable_ohlcv
2015-02-04,16950.0,17350.0,16750.0,17100.0,126628.0,2165444300.0,278570217600.0,16290656,KOSDAQ,tradable_ohlcv
2015-02-05,17150.0,17400.0,16800.0,17100.0,135940.0,2332625200.0,278570217600.0,16290656,KOSDAQ,tradable_ohlcv
2015-02-06,17300.0,17950.0,17100.0,17950.0,224830.0,3977115200.0,292417275200.0,16290656,KOSDAQ,tradable_ohlcv
2015-02-09,18100.0,18100.0,16950.0,17350.0,125682.0,2212856100.0,282642881600.0,16290656,KOSDAQ,tradable_ohlcv
2015-02-10,17250.0,17600.0,16950.0,17200.0,103980.0,1796004750.0,280199283200.0,16290656,KOSDAQ,tradable_ohlcv
2015-02-11,17200.0,17650.0,17150.0,17500.0,79104.0,1377631500.0,285086480000.0,16290656,KOSDAQ,tradable_ohlcv
2015-02-12,17700.0,17700.0,16950.0,17300.0,55111.0,952083900.0,281828348800.0,16290656,KOSDAQ,tradable_ohlcv
2015-02-13,17200.0,17700.0,17000.0,17650.0,96145.0,1680395450.0,287530078400.0,16290656,KOSDAQ,tradable_ohlcv
2015-02-16,17700.0,17800.0,17350.0,17600.0,66929.0,1179932500.0,286715545600.0,16290656,KOSDAQ,tradable_ohlcv
2015-02-17,17500.0,17650.0,17000.0,17350.0,56149.0,975418400.0,282642881600.0,16290656,KOSDAQ,tradable_ohlcv
2015-02-23,17300.0,17800.0,17300.0,17500.0,36014.0,630695300.0,285086480000.0,16290656,KOSDAQ,tradable_ohlcv
2015-02-24,17600.0,17850.0,17350.0,17750.0,90225.0,1591903950.0,289159144000.0,16290656,KOSDAQ,tradable_ohlcv
2015-02-25,17850.0,17950.0,17300.0,17350.0,108450.0,1916664900.0,282642881600.0,16290656,KOSDAQ,tradable_ohlcv
2015-02-26,17500.0,17550.0,17050.0,17450.0,66763.0,1156017100.0,284271947200.0,16290656,KOSDAQ,tradable_ohlcv
2015-02-27,17350.0,17600.0,17250.0,17450.0,57291.0,999890550.0,284271947200.0,16290656,KOSDAQ,tradable_ohlcv
2015-03-02,17600.0,18750.0,17500.0,18350.0,258370.0,4725357900.0,298933537600.0,16290656,KOSDAQ,tradable_ohlcv
2015-03-03,18750.0,18750.0,18100.0,18300.0,87217.0,1604107550.0,298119004800.0,16290656,KOSDAQ,tradable_ohlcv
2015-03-04,18200.0,18550.0,18150.0,18500.0,60565.0,1116349550.0,301377136000.0,16290656,KOSDAQ,tradable_ohlcv
2015-03-05,18400.0,18400.0,17150.0,17200.0,91604.0,1628847450.0,280199283200.0,16290656,KOSDAQ,tradable_ohlcv
2015-03-06,17400.0,17650.0,17050.0,17300.0,76703.0,1335432550.0,281828348800.0,16290656,KOSDAQ,tradable_ohlcv
2015-03-09,17150.0,17300.0,16500.0,16500.0,83976.0,1403385850.0,268795824000.0,16290656,KOSDAQ,tradable_ohlcv
2015-03-10,16600.0,16800.0,15600.0,16000.0,181161.0,2900713500.0,260650496000.0,16290656,KOSDAQ,tradable_ohlcv
2015-03-11,15700.0,16500.0,15700.0,16500.0,94353.0,1527603550.0,268795824000.0,16290656,KOSDAQ,tradable_ohlcv
2015-03-12,16350.0,17500.0,16000.0,17500.0,141941.0,2400698100.0,285086480000.0,16290656,KOSDAQ,tradable_ohlcv
2015-03-13,17500.0,18000.0,17000.0,17800.0,103645.0,1813162750.0,289973676800.0,16290656,KOSDAQ,tradable_ohlcv
2015-03-16,17900.0,17900.0,17100.0,17550.0,55581.0,976208500.0,285901012800.0,16290656,KOSDAQ,tradable_ohlcv
2015-03-17,17700.0,17850.0,17150.0,17750.0,48788.0,853229000.0,289159144000.0,16290656,KOSDAQ,tradable_ohlcv
2015-03-18,17700.0,17900.0,17000.0,17000.0,60839.0,1052706350.0,276941152000.0,16290656,KOSDAQ,tradable_ohlcv
2015-03-19,17050.0,17100.0,16400.0,16400.0,133069.0,2216629400.0,267166758400.0,16290656,KOSDAQ,tradable_ohlcv
2015-03-20,16400.0,17050.0,16300.0,16900.0,89162.0,1497733900.0,275312086400.0,16290656,KOSDAQ,tradable_ohlcv
2015-03-23,17350.0,17350.0,16350.0,16600.0,52828.0,888223400.0,270424889600.0,16290656,KOSDAQ,tradable_ohlcv
2015-03-24,16450.0,17000.0,16400.0,17000.0,57833.0,968022550.0,276941152000.0,16290656,KOSDAQ,tradable_ohlcv
2015-03-25,16850.0,17050.0,16500.0,16850.0,77581.0,1294591950.0,274497553600.0,16290656,KOSDAQ,tradable_ohlcv
2015-03-26,16800.0,16850.0,16450.0,16600.0,47413.0,785589800.0,270424889600.0,16290656,KOSDAQ,tradable_ohlcv
2015-03-27,16600.0,17450.0,16600.0,17400.0,124133.0,2123850450.0,283457414400.0,16290656,KOSDAQ,tradable_ohlcv
2015-03-30,17650.0,17750.0,17200.0,17700.0,77988.0,1370819600.0,288344611200.0,16290656,KOSDAQ,tradable_ohlcv
2015-03-31,17800.0,18200.0,17250.0,17450.0,73627.0,1294322400.0,284271947200.0,16290656,KOSDAQ,tradable_ohlcv
2015-04-01,17400.0,17600.0,17050.0,17600.0,52695.0,917801450.0,286715545600.0,16290656,KOSDAQ,tradable_ohlcv
2015-04-02,17650.0,18200.0,17100.0,17550.0,138561.0,2464526100.0,285901012800.0,16290656,KOSDAQ,tradable_ohlcv
2015-04-03,17600.0,17750.0,17250.0,17450.0,330454.0,5576155674.0,284271947200.0,16290656,KOSDAQ,tradable_ohlcv
2015-04-06,17450.0,17750.0,17300.0,17400.0,67476.0,1177895050.0,283457414400.0,16290656,KOSDAQ,tradable_ohlcv
2015-04-07,17500.0,17600.0,17300.0,17450.0,90843.0,1587094150.0,284271947200.0,16290656,KOSDAQ,tradable_ohlcv
2015-04-08,17700.0,19600.0,17500.0,19500.0,642913.0,11881684900.0,317667792000.0,16290656,KOSDAQ,tradable_ohlcv
