d,o,h,l,c,v,a,mc,s,m
1999-01-04,21200.0,21600.0,20000.0,21550.0,2103570.0,44587498000.0,1063149079200.0,49334064,KOSPI
1999-01-05,21350.0,21700.0,20100.0,21500.0,2419090.0,50829140000.0,1060682376000.0,49334064,KOSPI
1999-01-06,21600.0,22150.0,20900.0,21200.0,2169010.0,46551140000.0,1045882156800.0,49334064,KOSPI
1999-01-07,21200.0,21500.0,20500.0,21200.0,1813520.0,38208887500.0,1045882156800.0,49334064,KOSPI
1999-01-08,21200.0,22400.0,20800.0,21500.0,2626090.0,57264180000.0,1060682376000.0,49334064,KOSPI
1999-01-11,21600.0,22100.0,21100.0,21650.0,1352340.0,29054261500.0,1068082485600.0,49334064,KOSPI
1999-01-12,21650.0,21700.0,19650.0,20050.0,1543750.0,31546089000.0,989147983200.0,49334064,KOSPI
1999-01-13,19550.0,20050.0,18850.0,19700.0,1205160.0,23475715500.0,971881060800.0,49334064,KOSPI
1999-01-14,18300.0,19000.0,17050.0,17500.0,1449200.0,26170283000.0,863346120000.0,49334064,KOSPI
1999-01-15,17600.0,18450.0,17600.0,18000.0,1007020.0,18179122000.0,888013152000.0,49334064,KOSPI
1999-01-18,19000.0,19400.0,18200.0,18400.0,966250.0,18108022500.0,907746777600.0,49334064,KOSPI
1999-01-19,18300.0,18950.0,17550.0,18450.0,923490.0,16959772000.0,910213480800.0,49334064,KOSPI
1999-01-20,18700.0,19000.0,18050.0,18100.0,1354600.0,25045188000.0,892946558400.0,49334064,KOSPI
1999-01-21,17400.0,18000.0,16600.0,16800.0,856330.0,14631829000.0,828812275200.0,49334064,KOSPI
1999-01-22,16400.0,17450.0,16000.0,16800.0,1444740.0,24090691000.0,828812275200.0,49334064,KOSPI
1999-01-25,17100.0,17300.0,16000.0,16100.0,703280.0,11776030500.0,794278430400.0,49334064,KOSPI
1999-01-26,16700.0,16800.0,15000.0,15000.0,950040.0,15038842000.0,740010960000.0,49334064,KOSPI
1999-01-27,15100.0,16900.0,14600.0,16400.0,1493480.0,23396989500.0,809078649600.0,49334064,KOSPI
1999-01-28,16300.0,16700.0,15800.0,15800.0,906670.0,14687496000.0,779478211200.0,49334064,KOSPI
1999-01-29,15950.0,16600.0,15700.0,15950.0,742200.0,11981649000.0,786878320800.0,49334064,KOSPI
1999-02-01,16000.0,16800.0,15800.0,16400.0,823430.0,13500326000.0,809078649600.0,49334064,KOSPI
1999-02-02,16200.0,16400.0,15300.0,15700.0,575110.0,9112969500.0,774544804800.0,49334064,KOSPI
1999-02-03,15400.0,15500.0,15000.0,15100.0,510820.0,7779629500.0,744944366400.0,49334064,KOSPI
1999-02-04,15200.0,15500.0,15000.0,15500.0,487970.0,7417611000.0,764677992000.0,49334064,KOSPI
1999-02-05,15500.0,16400.0,15300.0,15850.0,957920.0,15275857500.0,781944914400.0,49334064,KOSPI
1999-02-08,16000.0,16650.0,15800.0,15800.0,689350.0,11233571000.0,779478211200.0,49334064,KOSPI
1999-02-09,15600.0,16100.0,15400.0,15700.0,527480.0,8285785500.0,774544804800.0,49334064,KOSPI
1999-02-10,15700.0,16000.0,15400.0,15650.0,679940.0,10707798000.0,772078101600.0,49334064,KOSPI
1999-02-11,15750.0,16100.0,15700.0,15700.0,339340.0,5385512000.0,774544804800.0,49334064,KOSPI
1999-02-12,15850.0,17000.0,15850.0,16600.0,1154980.0,19052172000.0,818945462400.0,49334064,KOSPI
1999-02-18,17000.0,17150.0,16450.0,16450.0,884210.0,14804820000.0,811545352800.0,49334064,KOSPI
1999-02-19,16250.0,16250.0,15100.0,15700.0,623050.0,9688371500.0,774544804800.0,49334064,KOSPI
1999-02-22,15200.0,15500.0,14700.0,14700.0,589710.0,8849235500.0,725210740800.0,49334064,KOSPI
1999-02-23,14900.0,15100.0,14100.0,14300.0,526040.0,7677283500.0,705477115200.0,49334064,KOSPI
1999-02-24,14300.0,14600.0,13800.0,13800.0,427880.0,6091679000.0,680810083200.0,49334064,KOSPI
1999-02-25,13500.0,14000.0,13200.0,13600.0,566050.0,7691945500.0,670943270400.0,49334064,KOSPI
1999-02-26,13600.0,14200.0,13600.0,14200.0,410380.0,5748302000.0,700543708800.0,49334064,KOSPI
1999-03-02,14550.0,15000.0,14350.0,14550.0,655540.0,9644419000.0,717810631200.0,49334064,KOSPI
1999-03-03,14600.0,15300.0,14350.0,14750.0,669450.0,9881654500.0,727677444000.0,49334064,KOSPI
1999-03-04,14900.0,14900.0,14500.0,14500.0,271770.0,3977760000.0,715343928000.0,49334064,KOSPI
1999-03-05,14300.0,14650.0,14150.0,14500.0,336560.0,4842922000.0,715343928000.0,49334064,KOSPI
1999-03-08,15000.0,16650.0,14850.0,16650.0,1426140.0,22857097000.0,821412165600.0,49334064,KOSPI
1999-03-09,16900.0,17200.0,16400.0,16700.0,1500640.0,25248581500.0,823878868800.0,49334064,KOSPI
1999-03-10,16500.0,16800.0,16150.0,16600.0,615000.0,10115973500.0,818945462400.0,49334064,KOSPI
1999-03-11,16750.0,18000.0,16650.0,17600.0,1636310.0,28441394500.0,868279526400.0,49334064,KOSPI
1999-03-12,17700.0,17800.0,17100.0,17400.0,1025900.0,17869924500.0,858412713600.0,49334064,KOSPI
1999-03-15,17700.0,18200.0,17450.0,17600.0,1127080.0,20115101000.0,868279526400.0,49334064,KOSPI
1999-03-16,17200.0,17800.0,17200.0,17800.0,596750.0,10451759000.0,878146339200.0,49334064,KOSPI
1999-03-17,18500.0,19500.0,18300.0,18600.0,2883070.0,54491762000.0,917613590400.0,49334064,KOSPI
1999-03-18,18350.0,19100.0,17400.0,17400.0,1096230.0,19915526000.0,858412713600.0,49334064,KOSPI
1999-03-19,17600.0,18000.0,17400.0,17900.0,793140.0,14081062000.0,883079745600.0,49334064,KOSPI
1999-03-22,17800.0,17900.0,16700.0,17050.0,1133210.0,19690702500.0,841145791200.0,49334064,KOSPI
1999-03-23,17200.0,17750.0,17000.0,17600.0,623990.0,10777587000.0,868279526400.0,49334064,KOSPI
1999-03-24,17400.0,18000.0,17200.0,17850.0,669090.0,11729399000.0,880613042400.0,49334064,KOSPI
1999-03-25,17500.0,18300.0,17450.0,17800.0,597630.0,10716820000.0,878146339200.0,49334064,KOSPI
1999-03-26,17700.0,18200.0,17650.0,18150.0,696230.0,12496353500.0,927593211600.0,51107064,KOSPI
