d,o,h,l,c,v,a,mc,s,m
2008-01-02,1220.0,1225.0,1190.0,1190.0,185270.0,223644350.0,86070569900.0,72328210,KOSPI
2008-01-03,1175.0,1205.0,1175.0,1195.0,242135.0,288059925.0,86432210950.0,72328210,KOSPI
2008-01-04,1195.0,1345.0,1170.0,1270.0,2017165.0,2574282295.0,91856826700.0,72328210,KOSPI
2008-01-07,1245.0,1345.0,1200.0,1285.0,1291740.0,1670994750.0,92941749850.0,72328210,KOSPI
2008-01-08,1310.0,1310.0,1250.0,1255.0,415251.0,527734305.0,90771903550.0,72328210,KOSPI
2008-01-09,1245.0,1265.0,1215.0,1225.0,371910.0,458621700.0,88602057250.0,72328210,KOSPI
2008-01-10,1235.0,1250.0,1215.0,1215.0,278611.0,342163000.0,87878775150.0,72328210,KOSPI
2008-01-11,1215.0,1230.0,1190.0,1200.0,412266.0,497372025.0,86813392800.0,72344494,KOSPI
2008-01-14,1175.0,1200.0,1150.0,1150.0,481740.0,564310350.0,83196168100.0,72344494,KOSPI
2008-01-15,1165.0,1170.0,1090.0,1095.0,415349.0,466870910.0,79217220930.0,72344494,KOSPI
2008-01-16,1040.0,1095.0,1035.0,1065.0,391683.0,415026195.0,77046886110.0,72344494,KOSPI
2008-01-17,1065.0,1110.0,1040.0,1050.0,451543.0,480109800.0,75961718700.0,72344494,KOSPI
2008-01-18,1035.0,1090.0,1035.0,1090.0,337706.0,359581490.0,78855498460.0,72344494,KOSPI
2008-01-21,1090.0,1095.0,1050.0,1050.0,321486.0,342384900.0,75961718700.0,72344494,KOSPI
2008-01-22,1015.0,1040.0,975.0,995.0,499143.0,499463860.0,71982771530.0,72344494,KOSPI
2008-01-23,1000.0,1025.0,990.0,1005.0,212330.0,213803550.0,72706216470.0,72344494,KOSPI
2008-01-24,995.0,1045.0,995.0,1020.0,281751.0,289036270.0,73791383880.0,72344494,KOSPI
2008-01-25,1025.0,1050.0,1025.0,1035.0,202919.0,210254415.0,74876551290.0,72344494,KOSPI
2008-01-28,1030.0,1030.0,1000.0,1000.0,253594.0,256738155.0,72344494000.0,72344494,KOSPI
2008-01-29,1020.0,1030.0,995.0,1000.0,255910.0,257048450.0,72344494000.0,72344494,KOSPI
2008-01-30,1000.0,1010.0,945.0,975.0,361512.0,352261350.0,70535881650.0,72344494,KOSPI
2008-01-31,940.0,980.0,930.0,965.0,212580.0,204263000.0,69812436710.0,72344494,KOSPI
2008-02-01,965.0,985.0,965.0,965.0,413533.0,402471435.0,69812436710.0,72344494,KOSPI
2008-02-04,970.0,1005.0,965.0,970.0,279474.0,274473930.0,70174159180.0,72344494,KOSPI
2008-02-05,970.0,1025.0,970.0,1015.0,483870.0,481307300.0,73429661410.0,72344494,KOSPI
2008-02-11,995.0,995.0,965.0,980.0,259791.0,254053630.0,70897604120.0,72344494,KOSPI
2008-02-12,985.0,995.0,975.0,980.0,274343.0,269544490.0,70897604120.0,72344494,KOSPI
2008-02-13,990.0,1010.0,980.0,1000.0,397790.0,395463950.0,72344494000.0,72344494,KOSPI
2008-02-14,1025.0,1035.0,1000.0,1030.0,535454.0,545287170.0,74514828820.0,72344494,KOSPI
2008-02-15,1025.0,1090.0,1020.0,1050.0,777071.0,821149450.0,75961718700.0,72344494,KOSPI
2008-02-18,1055.0,1070.0,1050.0,1065.0,354324.0,376214695.0,77046886110.0,72344494,KOSPI
2008-02-19,1050.0,1080.0,1050.0,1055.0,376100.0,399497400.0,76323441170.0,72344494,KOSPI
2008-02-20,1060.0,1070.0,1020.0,1040.0,306289.0,320307525.0,75238273760.0,72344494,KOSPI
2008-02-21,1060.0,1065.0,1010.0,1015.0,357450.0,367792800.0,73429661410.0,72344494,KOSPI
2008-02-22,1015.0,1015.0,995.0,1010.0,280408.0,281890280.0,73067938940.0,72344494,KOSPI
2008-02-25,1015.0,1025.0,1000.0,1000.0,262108.0,264765700.0,72344494000.0,72344494,KOSPI
2008-02-26,1015.0,1015.0,990.0,990.0,246832.0,246026440.0,71621049060.0,72344494,KOSPI
2008-02-27,990.0,1010.0,990.0,995.0,229529.0,229035155.0,71982771530.0,72344494,KOSPI
2008-02-28,995.0,1020.0,990.0,1020.0,349380.0,352190950.0,73791383880.0,72344494,KOSPI
2008-02-29,1010.0,1015.0,995.0,995.0,255949.0,257182455.0,71982771530.0,72344494,KOSPI
2008-03-03,985.0,1000.0,970.0,995.0,233537.0,230897565.0,71982771530.0,72344494,KOSPI
2008-03-04,985.0,1005.0,980.0,980.0,291128.0,287978090.0,70897604120.0,72344494,KOSPI
2008-03-05,985.0,1000.0,975.0,980.0,193381.0,189962630.0,70897604120.0,72344494,KOSPI
2008-03-06,980.0,990.0,975.0,985.0,249565.0,245041975.0,71259326590.0,72344494,KOSPI
2008-03-07,980.0,990.0,970.0,985.0,338710.0,331572300.0,71259326590.0,72344494,KOSPI
2008-03-10,985.0,990.0,955.0,970.0,448789.0,434698380.0,70174159180.0,72344494,KOSPI
2008-03-11,960.0,985.0,935.0,965.0,248211.0,238423045.0,69812436710.0,72344494,KOSPI
2008-03-12,980.0,995.0,970.0,970.0,307883.0,300665660.0,70174159180.0,72344494,KOSPI
2008-03-13,975.0,975.0,920.0,935.0,663710.0,628085250.0,67642101890.0,72344494,KOSPI
2008-03-14,940.0,950.0,895.0,895.0,494128.0,454777410.0,64748322130.0,72344494,KOSPI
2008-03-17,865.0,895.0,825.0,835.0,776814.0,656892275.0,60407652490.0,72344494,KOSPI
2008-03-18,840.0,860.0,840.0,850.0,244330.0,207170000.0,61492819900.0,72344494,KOSPI
2008-03-19,865.0,875.0,835.0,835.0,275255.0,234764375.0,60407652490.0,72344494,KOSPI
2008-03-20,830.0,865.0,825.0,845.0,326445.0,277026225.0,61131097430.0,72344494,KOSPI
2008-03-21,855.0,895.0,850.0,865.0,472717.0,412830905.0,62577987310.0,72344494,KOSPI
2008-03-24,870.0,875.0,860.0,870.0,332050.0,287767600.0,62939709780.0,72344494,KOSPI
2008-03-25,875.0,895.0,870.0,875.0,549111.0,482701425.0,63301432250.0,72344494,KOSPI
2008-03-26,880.0,880.0,860.0,865.0,201069.0,174317985.0,62577987310.0,72344494,KOSPI
2008-03-27,860.0,860.0,845.0,850.0,242480.0,206745850.0,61492819900.0,72344494,KOSPI
2008-03-28,850.0,860.0,850.0,860.0,264430.0,226377050.0,62318767380.0,72463683,KOSPI
2008-03-31,855.0,865.0,850.0,850.0,355945.0,304778475.0,61594130550.0,72463683,KOSPI
2008-04-01,855.0,880.0,850.0,865.0,599923.0,518871845.0,62681085795.0,72463683,KOSPI
2008-04-02,870.0,880.0,860.0,870.0,473420.0,411376100.0,63043404210.0,72463683,KOSPI
2008-04-03,880.0,905.0,875.0,875.0,528333.0,469212825.0,63405722625.0,72463683,KOSPI
2008-04-04,880.0,1005.0,880.0,1005.0,3486896.0,3404919180.0,72826001415.0,72463683,KOSPI
2008-04-07,1045.0,1075.0,1010.0,1010.0,3534333.0,3677999705.0,73188319830.0,72463683,KOSPI
2008-04-08,1005.0,1020.0,970.0,980.0,1409717.0,1391086350.0,71014409340.0,72463683,KOSPI
2008-04-10,995.0,1020.0,975.0,980.0,999943.0,997879440.0,71014409340.0,72463683,KOSPI
2008-04-11,1000.0,1075.0,985.0,1025.0,2403969.0,2489739465.0,74275275075.0,72463683,KOSPI
2008-04-14,995.0,1025.0,980.0,980.0,780959.0,777614700.0,71014409340.0,72463683,KOSPI
2008-04-15,975.0,1020.0,975.0,1005.0,721286.0,722526230.0,72826001415.0,72463683,KOSPI
2008-04-16,1005.0,1015.0,990.0,1015.0,639732.0,642117940.0,73550638245.0,72463683,KOSPI
2008-04-17,1020.0,1045.0,995.0,1000.0,1498303.0,1527066560.0,72463683000.0,72463683,KOSPI
2008-04-18,1005.0,1015.0,950.0,965.0,773349.0,755419585.0,69927454095.0,72463683,KOSPI
2008-04-21,985.0,985.0,955.0,960.0,611096.0,589526060.0,69565135680.0,72463683,KOSPI
2008-04-22,960.0,975.0,925.0,940.0,646703.0,616132720.0,68115862020.0,72463683,KOSPI
2008-04-23,935.0,955.0,935.0,940.0,373173.0,352374670.0,68115862020.0,72463683,KOSPI
2008-04-24,940.0,1080.0,940.0,1035.0,7938936.0,8419278105.0,74999911905.0,72463683,KOSPI
2008-04-25,1035.0,1040.0,990.0,1005.0,1387747.0,1405603035.0,72826001415.0,72463683,KOSPI
2008-04-28,1035.0,1095.0,1015.0,1045.0,2230953.0,2364885650.0,75724548735.0,72463683,KOSPI
2008-04-29,1060.0,1185.0,1055.0,1130.0,5334880.0,6088807750.0,81883961790.0,72463683,KOSPI
2008-04-30,1145.0,1295.0,1145.0,1295.0,2770595.0,3491988325.0,93840469485.0,72463683,KOSPI
2008-05-02,1355.0,1420.0,1260.0,1320.0,11594546.0,15481184720.0,95652061560.0,72463683,KOSPI
