snapshot_date,previous_market_trade_date,code,name,name_resolution_status,name_candidates,market,prev_symbol_trade_date,days_since_prev_symbol_trade,prev_close,open,high,low,close,volume,amount,market_cap,listed_shares,open_gap_pct,high_return_pct,low_return_pct,close_return_pct,turnover_pct,return_3d_pct,return_5d_pct,return_10d_pct,return_20d_pct,amount_rank,turnover_rank,market_cap_rank,high_return_rank,close_return_rank,limit_up_price,upper_limit_touched,upper_limit_closed,upper_limit_released,one_price_upper_limit,upper_limit_label_status,upper_limit_touch_count_5d,upper_limit_close_count_5d,high_return_ge_10_count_5d,high_return_ge_20_count_5d,corporate_action_warning,new_listing_or_no_reference,data_quality_status,max_source_date
2016-06-01,2016-05-31,000020,동화약품,exact_source_row,,KOSPI,2016-05-31,1,10500,10500,10600,10350,10400,322649,3370659950,290487288000,27931470,0,0.952381,-1.428571,-0.952381,1.155145,1.463415,1.960784,-2.347418,14.411441,429,521,497,1286,1568,13650,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2016-06-01
2016-06-01,2016-05-31,000030,우리은행,exact_source_row,,KOSPI,2016-05-31,1,9950,9970,10150,9920,10000,1339135,13480587390,6760000000000,676000000,0.201005,2.01005,-0.301508,0.502513,0.198097,-3.381643,-0.990099,-1.960784,-2.439024,133,1508,39,752,857,12900,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2016-06-01
2016-06-01,2016-05-31,000040,KR모터스,exact_source_row,,KOSPI,2016-05-31,1,1105,1110,1130,1080,1130,1205806,1345572875,198604246100,175755970,0.452489,2.262443,-2.262443,2.262443,0.686068,4.147465,5.607477,-0.440529,-5.833333,784,796,675,656,347,1435,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2016-06-01
2016-06-01,2016-05-31,000050,경방,exact_source_row,,KOSPI,2016-05-31,1,162000,162000,165500,161500,165000,2514,411329500,452351955000,2741527,0,2.160494,-0.308642,1.851852,0.091701,1.851852,0.303951,1.226994,-4.069767,1258,1786,359,700,429,210500,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2016-06-01
2016-06-01,2016-05-31,000060,메리츠화재,exact_source_row,,KOSPI,2016-05-31,1,15850,15850,16050,15850,16050,105934,1690331150,1770924900000,110338000,0,1.26183,0,1.26183,0.096009,0.3125,0.626959,0.3125,0.626959,695,1773,127,1089,569,20600,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2016-06-01
2016-06-01,2016-05-31,000070,삼양홀딩스,exact_source_row,,KOSPI,2016-05-31,1,147000,146000,150500,145500,150000,14259,2111993000,1284640650000,8564271,-0.680272,2.380952,-1.020408,2.040816,0.166494,3.806228,0.334448,-4.761905,-5.660377,601,1580,162,626,392,191000,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2016-06-01
2016-06-01,2016-05-31,000075,삼양홀딩스우,exact_source_row,,KOSPI,2016-05-31,1,75400,75400,75400,73100,75100,44,3263600,22834755800,304058,0,0,-3.050398,-0.397878,0.014471,-0.132979,-2.340702,-2.971576,-4.33121,1984,1983,1872,1767,1354,98000,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2016-06-01
2016-06-01,2016-05-31,000080,하이트진로,exact_source_row,,KOSPI,2016-05-31,1,25100,25200,25300,24950,25150,142124,3578527500,1763860316650,70133611,0.398406,0.796813,-0.59761,0.199203,0.202647,-0.39604,-0.592885,-2.330097,-8.876812,409,1495,128,1375,1005,32600,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2016-06-01
2016-06-01,2016-05-31,000087,하이트진로2우B,exact_source_row,,KOSPI,2016-05-31,1,19500,19500,19500,19400,19400,1445,28112750,21924677200,1130138,0,0,-0.512821,-0.512821,0.12786,-0.257069,-0.257069,-0.512821,-1.020408,1882,1685,1875,1768,1408,25350,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2016-06-01
2016-06-01,2016-05-31,000100,유한양행,exact_source_row,,KOSPI,2016-05-31,1,317000,314000,319000,311500,318500,28456,9012351500,3552085901000,11152546,-0.946372,0.630915,-1.735016,0.473186,0.255153,4.597701,6.343907,7.239057,12.345679,192,1402,70,1458,874,412000,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2016-06-01
2016-06-01,2016-05-31,000105,유한양행우,exact_source_row,,KOSPI,2016-05-31,1,172000,172000,173000,170000,172000,276,47112000,40624336000,236188,0,0.581395,-1.162791,0,0.116856,3.614458,2.380952,4.878049,5.198777,1814,1715,1716,1493,1061,223500,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2016-06-01
2016-06-01,2016-05-31,000120,CJ대한통운,exact_source_row,,KOSPI,2016-05-31,1,214000,212500,214000,209000,210500,27968,5915105000,4801998412000,22812344,-0.700935,0,-2.336449,-1.635514,0.1226,0,0.477327,0,7.397959,286,1698,57,1769,1768,278000,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2016-06-01
2016-06-01,2016-05-31,000140,하이트진로홀딩스,exact_source_row,,KOSPI,2016-05-31,1,14200,14050,14100,13850,14100,21446,299799100,327215386500,23206765,-1.056338,-0.704225,-2.464789,-0.704225,0.092413,2.173913,1.075269,0,-7.540984,1374,1782,462,1995,1475,18450,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2016-06-01
2016-06-01,2016-05-31,000145,하이트진로홀딩스우,exact_source_row,,KOSPI,2016-05-31,1,11250,11250,11300,11000,11300,181,2027950,5320153000,470810,0,0.444444,-2.222222,0.444444,0.038444,0.892857,2.727273,0,-2.586207,1997,1911,1980,1579,891,14600,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2016-06-01
2016-06-01,2016-05-31,000150,두산,exact_source_row,,KOSPI,2016-05-31,1,97000,97000,97500,93100,95300,182865,17437467400,2027115626400,21270888,0,0.515464,-4.020619,-1.752577,0.859696,-0.209424,3.138528,0.95339,-10.09434,92,667,113,1523,1790,126000,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2016-06-01
2016-06-01,2016-05-31,000155,두산우,exact_source_row,,KOSPI,2016-05-31,1,62600,62600,63000,62200,62800,1169,73106800,277015447200,4411074,0,0.638978,-0.638978,0.319489,0.026501,0.96463,1.290323,2.113821,-3.828484,1744,1946,518,1454,945,81300,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2016-06-01
2016-06-01,2016-05-31,000157,두산2우B,exact_source_row,,KOSPI,2016-05-31,1,61900,61900,62000,60500,61700,119,7254300,60816764500,985685,0,0.161551,-2.261712,-0.323102,0.012073,0.488599,0.162338,1.480263,-0.963082,1962,1992,1487,1730,1321,80400,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2016-06-01
2016-06-01,2016-05-31,000180,성창기업지주,exact_source_row,,KOSPI,2016-05-31,1,3790,3840,3840,3750,3790,695829,2628833130,264358564000,69751600,1.319261,1.319261,-1.055409,0,0.997581,-1.044386,3.835616,-8.454106,-92.655039,506,590,537,1055,1062,4925,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2016-06-01
2016-06-01,2016-05-31,000210,대림산업,exact_source_row,,KOSPI,2016-05-31,1,81300,81000,82000,80700,80900,97704,7951582300,2815320000000,34800000,-0.369004,0.861009,-0.738007,-0.492005,0.280759,1.125,5.064935,1.125,-8.998875,216,1346,82,1340,1392,105500,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2016-06-01
2016-06-01,2016-05-31,000215,대림산업우,exact_source_row,,KOSPI,2016-05-31,1,28600,28600,28600,28250,28500,451,12784700,108300000000,3800000,0,0,-1.223776,-0.34965,0.011868,0.529101,1.9678,-1.554404,-7.317073,1937,1994,1076,1770,1330,37150,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2016-06-01
2016-06-01,2016-05-31,000220,유유제약,exact_source_row,,KOSPI,2016-05-31,1,15350,15350,15450,15100,15150,45328,690374450,93345300900,6161406,0,0.651466,-1.628664,-1.302932,0.735676,2.364865,0.331126,3.412969,7.446809,1032,750,1180,1448,1677,19950,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2016-06-01
2016-06-01,2016-05-31,000225,유유제약1우,exact_source_row,,KOSPI,2016-05-31,1,8360,8300,8380,8180,8360,3334,27787480,9475767400,1133465,-0.717703,0.239234,-2.15311,0,0.294142,0,-0.238663,2.200489,5.822785,1884,1315,1944,1692,1063,10850,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2016-06-01
2016-06-01,2016-05-31,000227,유유제약2우B,exact_source_row,,KOSPI,2016-05-31,1,18950,18800,19000,18800,19000,1401,26454400,3117520000,164080,-0.791557,0.263852,-0.791557,0.263852,0.853852,0.529101,-1.808786,-3.307888,0.529101,1889,669,2008,1673,970,24600,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2016-06-01
2016-06-01,2016-05-31,000230,일동제약,exact_source_row,,KOSPI,2016-05-31,1,29150,29050,29100,28250,28600,149369,4278009350,716946659000,25068065,-0.343053,-0.171527,-3.087479,-1.886792,0.595854,2.508961,2.142857,5.147059,4.761905,364,884,252,1919,1808,37850,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2016-06-01
2016-06-01,2016-05-31,000240,한국타이어월드와이드,exact_source_row,,KOSPI,2016-05-31,1,23350,23250,23700,23100,23350,98476,2304260750,2172021039550,93020173,-0.428266,1.498929,-1.070664,0,0.105865,-1.476793,2.637363,0.863931,5.417607,565,1739,103,960,1064,30350,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2016-06-01
2016-06-01,2016-05-31,000250,삼천당제약,exact_source_row,,KOSDAQ,2016-05-31,1,9830,9860,9930,9730,9800,103621,1015097240,208124226800,21237166,0.305188,1.017294,-1.017294,-0.305188,0.487923,-2.970297,-0.507614,8.048512,9.988777,880,1013,650,1242,1309,12750,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2016-06-01
2016-06-01,2016-05-31,000270,기아차,exact_source_row,,KOSPI,2016-05-31,1,46650,46150,46800,46100,46500,627538,29211319600,18849395635500,405363347,-1.071811,0.321543,-1.178992,-0.321543,0.154809,0.323625,-0.214592,1.196953,-2.922756,49,1614,11,1646,1319,60600,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2016-06-01
2016-06-01,2016-05-31,000300,대유신소재,exact_source_row,,KOSPI,2016-05-31,1,1270,1265,1285,1260,1275,348354,442196255,112353670650,88120526,-0.393701,1.181102,-0.787402,0.393701,0.395315,-1.162791,2,2,3.658537,1231,1136,1052,1128,907,1650,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2016-06-01
2016-06-01,2016-05-31,000320,노루홀딩스,exact_source_row,,KOSPI,2016-05-31,1,21050,21200,21300,20850,21150,3459,72557350,279150622650,13198611,0.712589,1.187648,-0.950119,0.475059,0.026207,2.669903,2.421308,2.173913,3.676471,1747,1947,516,1126,873,27350,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2016-06-01
2016-06-01,2016-05-31,000325,노루홀딩스우,exact_source_row,,KOSPI,2016-05-31,1,18200,18200,18200,17850,18100,202,3624700,3353025000,185250,0,0,-1.923077,-0.549451,0.109042,-2.162162,-2.162162,-0.275482,-3.208556,1981,1732,2005,1771,1421,23650,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2016-06-01
2016-06-01,2016-05-31,000327,노루홀딩스2우B,exact_source_row,,KOSPI,2016-05-31,1,21500,21350,21450,21150,21400,17,361750,1980356000,92540,-0.697674,-0.232558,-1.627907,-0.465116,0.01837,-0.465116,0.469484,1.182033,-1.154734,2018,1964,2022,1927,1377,27950,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2016-06-01
2016-06-01,2016-05-31,000370,한화손해보험,exact_source_row,,KOSPI,2016-05-31,1,8350,8290,8290,8090,8100,99818,811361720,734985211500,90738915,-0.718563,-0.718563,-3.113772,-2.994012,0.110006,0.247525,0.371747,-0.4914,0,980,1728,243,1998,1942,10850,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2016-06-01
2016-06-01,2016-05-31,000390,삼화페인트,exact_source_row,,KOSPI,2016-05-31,1,11150,11250,11400,11100,11300,37524,422030700,264072954400,23369288,0.896861,2.242152,-0.44843,1.345291,0.16057,-1.310044,-3.418803,-5.042017,-8.502024,1250,1598,539,664,547,14450,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2016-06-01
2016-06-01,2016-05-31,000400,롯데손해보험,exact_source_row,,KOSPI,2016-05-31,1,2860,2860,3000,2825,2925,529682,1546803830,392769000000,134280000,0,4.895105,-1.223776,2.272727,0.394461,3.35689,2.992958,3.35689,2.451839,725,1137,401,219,345,3715,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2016-06-01
2016-06-01,2016-05-31,000430,대원강업,exact_source_row,,KOSPI,2016-05-31,1,4865,4880,4880,4825,4875,2585,12552645,302250000000,62000000,0.308325,0.308325,-0.822199,0.20555,0.004169,0.619195,0.515464,-0.102459,-2.888446,1940,2010,484,1653,1000,6320,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2016-06-01
2016-06-01,2016-05-31,000440,중앙에너비스,exact_source_row,,KOSDAQ,2016-05-31,1,29850,29300,29850,29300,29850,32,949150,37175966100,1245426,-1.842546,0,-1.842546,0,0.002569,0.336134,-0.33389,2.57732,1.877133,2007,2014,1752,1772,1065,38800,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2016-06-01
2016-06-01,2016-05-31,000480,조선내화,exact_source_row,,KOSPI,2016-05-31,1,82100,81800,84500,81700,82700,2536,207905100,330800000000,4000000,-0.365408,2.923264,-0.487211,0.730816,0.0634,-0.361446,-2.361275,-2.591284,-9.020902,1480,1863,456,497,759,106500,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2016-06-01
2016-06-01,2016-05-31,000490,대동공업,exact_source_row,,KOSPI,2016-05-31,1,8600,8550,8580,7710,8250,81333,674152340,195757732500,23728210,-0.581395,-0.232558,-10.348837,-4.069767,0.342769,-0.60241,4.298357,10.887097,10.589812,1042,1218,687,1928,1982,11150,false,false,false,false,verified_normal_day,0,0,1,0,false,false,clean,2016-06-01
2016-06-01,2016-05-31,000500,가온전선,exact_source_row,,KOSPI,2016-05-31,1,23200,23200,23200,22550,22750,6814,154770400,94647894250,4160347,0,0,-2.801724,-1.939655,0.163784,-2.360515,-2.569593,-2.150538,6.308411,1568,1586,1168,1773,1824,30150,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2016-06-01
2016-06-01,2016-05-31,000520,삼일제약,exact_source_row,,KOSPI,2016-05-31,1,9960,9960,10150,9850,10000,45998,458656060,55000000000,5500000,0,1.907631,-1.104418,0.401606,0.836327,2.354145,0.1001,10.741971,6.496273,1214,678,1543,793,904,12900,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2016-06-01
2016-06-01,2016-05-31,000540,흥국화재,exact_source_row,,KOSPI,2016-05-31,1,3720,3725,3730,3695,3730,20318,75249885,239625065850,64242645,0.134409,0.268817,-0.672043,0.268817,0.031627,0.134228,-0.533333,-1.453104,-1.583113,1737,1932,588,1671,968,4835,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2016-06-01
