d,o,h,l,c,v,a,mc,s,m,rs
1999-09-17,0.0,0.0,0.0,4800.0,0.0,0.0,92339040000.0,19237300,KOSDAQ,non_tradable_zero_volume
1999-09-20,0.0,0.0,0.0,4700.0,0.0,0.0,90415310000.0,19237300,KOSDAQ,non_tradable_zero_volume
1999-09-21,0.0,0.0,0.0,4700.0,0.0,0.0,90415310000.0,19237300,KOSDAQ,non_tradable_zero_volume
1999-09-22,0.0,0.0,0.0,4700.0,0.0,0.0,90415310000.0,19237300,KOSDAQ,non_tradable_zero_volume
1999-09-27,4700.0,4700.0,4600.0,4600.0,170.0,792000.0,88491580000.0,19237300,KOSDAQ,tradable_ohlcv
1999-09-28,4600.0,4600.0,4600.0,4600.0,1930.0,8878000.0,88491580000.0,19237300,KOSDAQ,tradable_ohlcv
1999-09-29,4600.0,4600.0,4580.0,4600.0,600.0,2757600.0,88491580000.0,19237300,KOSDAQ,tradable_ohlcv
1999-09-30,4600.0,5000.0,4600.0,5000.0,1030.0,4759000.0,96186500000.0,19237300,KOSDAQ,tradable_ohlcv
1999-10-01,5600.0,5600.0,4500.0,4500.0,33.0,173200.0,86567850000.0,19237300,KOSDAQ,tradable_ohlcv
1999-10-04,4480.0,4600.0,4100.0,4100.0,2530.0,10573400.0,78872930000.0,19237300,KOSDAQ,tradable_ohlcv
1999-10-05,4100.0,4100.0,4000.0,4000.0,600.0,2410000.0,76949200000.0,19237300,KOSDAQ,tradable_ohlcv
1999-10-06,4480.0,4480.0,4000.0,4200.0,2109.0,8486300.0,80796660000.0,19237300,KOSDAQ,tradable_ohlcv
1999-10-07,4200.0,4200.0,4000.0,4100.0,2592.0,10505600.0,78872930000.0,19237300,KOSDAQ,tradable_ohlcv
1999-10-08,4100.0,4100.0,4050.0,4100.0,4000.0,16350000.0,78872930000.0,19237300,KOSDAQ,tradable_ohlcv
1999-10-11,4300.0,4300.0,4300.0,4300.0,1.0,4300.0,82720390000.0,19237300,KOSDAQ,tradable_ohlcv
1999-10-12,4200.0,4250.0,4200.0,4250.0,800.0,3370000.0,81758525000.0,19237300,KOSDAQ,tradable_ohlcv
1999-10-13,4200.0,4200.0,4200.0,4200.0,1200.0,5040000.0,80796660000.0,19237300,KOSDAQ,tradable_ohlcv
1999-10-14,0.0,0.0,0.0,4200.0,0.0,0.0,80796660000.0,19237300,KOSDAQ,non_tradable_zero_volume
1999-10-15,0.0,0.0,0.0,4200.0,0.0,0.0,80796660000.0,19237300,KOSDAQ,non_tradable_zero_volume
1999-10-18,4010.0,4150.0,4010.0,4150.0,1809.0,7313950.0,79834795000.0,19237300,KOSDAQ,tradable_ohlcv
1999-10-19,4040.0,4050.0,4040.0,4050.0,1000.0,4046000.0,77911065000.0,19237300,KOSDAQ,tradable_ohlcv
1999-10-20,4400.0,4400.0,4060.0,4060.0,23.0,95700.0,78103438000.0,19237300,KOSDAQ,tradable_ohlcv
