d,o,h,l,c,v,a,mc,s,m
2013-01-02,795.0,807.0,786.0,802.0,41076.0,32619550.0,41106514812.0,51255006,KOSDAQ
2013-01-03,805.0,805.0,782.0,793.0,68798.0,54199390.0,40645219758.0,51255006,KOSDAQ
2013-01-04,801.0,820.0,785.0,820.0,135929.0,109608270.0,42029104920.0,51255006,KOSDAQ
2013-01-07,815.0,825.0,808.0,819.0,118720.0,96990670.0,41977849914.0,51255006,KOSDAQ
2013-01-08,810.0,838.0,799.0,815.0,164917.0,133491740.0,41772829890.0,51255006,KOSDAQ
2013-01-09,819.0,821.0,800.0,817.0,94199.0,76013011.0,41875339902.0,51255006,KOSDAQ
2013-01-10,822.0,822.0,791.0,807.0,125239.0,100728941.0,41362789842.0,51255006,KOSDAQ
2013-01-11,809.0,813.0,796.0,812.0,190963.0,153487873.0,41619064872.0,51255006,KOSDAQ
2013-01-14,815.0,815.0,799.0,805.0,81862.0,65709986.0,41260279830.0,51255006,KOSDAQ
2013-01-15,803.0,810.0,790.0,791.0,93943.0,74599117.0,40542709746.0,51255006,KOSDAQ
2013-01-16,801.0,810.0,781.0,809.0,261215.0,209060736.0,41465299854.0,51255006,KOSDAQ
2013-01-17,813.0,844.0,800.0,823.0,280254.0,230415910.0,42182869938.0,51255006,KOSDAQ
2013-01-18,829.0,829.0,795.0,812.0,196539.0,159087588.0,41619064872.0,51255006,KOSDAQ
2013-01-21,812.0,812.0,795.0,800.0,167767.0,134458769.0,41004004800.0,51255006,KOSDAQ
2013-01-22,805.0,808.0,801.0,804.0,100119.0,80467867.0,41209024824.0,51255006,KOSDAQ
2013-01-23,810.0,810.0,801.0,805.0,100863.0,81253420.0,41260279830.0,51255006,KOSDAQ
2013-01-24,806.0,822.0,790.0,796.0,221788.0,178196021.0,40798984776.0,51255006,KOSDAQ
2013-01-25,796.0,800.0,785.0,797.0,134676.0,106717754.0,40850239782.0,51255006,KOSDAQ
2013-01-28,805.0,805.0,793.0,798.0,59320.0,47320554.0,40901494788.0,51255006,KOSDAQ
2013-01-29,807.0,808.0,795.0,803.0,85902.0,68710706.0,41157769818.0,51255006,KOSDAQ
2013-01-30,813.0,829.0,796.0,820.0,222557.0,182264479.0,42029104920.0,51255006,KOSDAQ
2013-01-31,820.0,836.0,808.0,815.0,101661.0,83454231.0,41772829890.0,51255006,KOSDAQ
2013-02-01,815.0,823.0,800.0,808.0,89329.0,72144968.0,41414044848.0,51255006,KOSDAQ
2013-02-04,810.0,845.0,808.0,829.0,336100.0,277830526.0,42490399974.0,51255006,KOSDAQ
2013-02-05,830.0,832.0,805.0,812.0,133519.0,108437829.0,41619064872.0,51255006,KOSDAQ
2013-02-06,810.0,823.0,795.0,805.0,220218.0,176610360.0,41260279830.0,51255006,KOSDAQ
2013-02-07,805.0,811.0,793.0,794.0,83993.0,66990599.0,40696474764.0,51255006,KOSDAQ
2013-02-08,794.0,807.0,790.0,790.0,120458.0,95608546.0,40491454740.0,51255006,KOSDAQ
2013-02-12,797.0,809.0,793.0,800.0,72532.0,58017085.0,41004004800.0,51255006,KOSDAQ
2013-02-13,802.0,809.0,792.0,800.0,225953.0,179904617.0,41004004800.0,51255006,KOSDAQ
2013-02-14,805.0,805.0,787.0,803.0,233752.0,185830646.0,41157769818.0,51255006,KOSDAQ
2013-02-15,808.0,865.0,804.0,830.0,890197.0,743837390.0,42541654980.0,51255006,KOSDAQ
2013-02-18,841.0,850.0,813.0,813.0,320206.0,263344107.0,41670319878.0,51255006,KOSDAQ
2013-02-19,821.0,828.0,807.0,819.0,243864.0,199412359.0,41977849914.0,51255006,KOSDAQ
2013-02-20,825.0,834.0,810.0,812.0,219798.0,180453803.0,41619064872.0,51255006,KOSDAQ
2013-02-21,812.0,824.0,810.0,812.0,199044.0,162231304.0,41619064872.0,51255006,KOSDAQ
2013-02-22,813.0,855.0,813.0,830.0,337915.0,280398773.0,42541654980.0,51255006,KOSDAQ
2013-02-25,831.0,840.0,819.0,824.0,192741.0,159570289.0,42234124944.0,51255006,KOSDAQ
2013-02-26,829.0,829.0,809.0,810.0,142043.0,115981032.0,41516554860.0,51255006,KOSDAQ
2013-02-27,840.0,840.0,805.0,808.0,295223.0,239757049.0,41414044848.0,51255006,KOSDAQ
2013-02-28,810.0,863.0,810.0,856.0,988287.0,829470044.0,43874285136.0,51255006,KOSDAQ
2013-03-04,880.0,947.0,880.0,932.0,1642701.0,1502847978.0,47769665592.0,51255006,KOSDAQ
2013-03-05,932.0,932.0,882.0,882.0,651560.0,584677790.0,45206915292.0,51255006,KOSDAQ
2013-03-06,890.0,921.0,876.0,891.0,460631.0,414572647.0,45668210346.0,51255006,KOSDAQ
2013-03-07,909.0,926.0,882.0,883.0,344352.0,310326373.0,45258170298.0,51255006,KOSDAQ
2013-03-08,885.0,899.0,865.0,874.0,247770.0,216432100.0,44796875244.0,51255006,KOSDAQ
2013-03-11,866.0,871.0,830.0,831.0,261350.0,221584320.0,42592909986.0,51255006,KOSDAQ
2013-03-12,823.0,849.0,823.0,838.0,257019.0,213825235.0,42951695028.0,51255006,KOSDAQ
2013-03-13,844.0,900.0,820.0,874.0,435284.0,373787857.0,44796875244.0,51255006,KOSDAQ
2013-03-14,927.0,938.0,874.0,877.0,1286459.0,1167781311.0,44950640262.0,51255006,KOSDAQ
2013-03-15,880.0,897.0,855.0,860.0,249410.0,216607195.0,44079305160.0,51255006,KOSDAQ
2013-03-18,845.0,878.0,845.0,863.0,181336.0,156562592.0,44233070178.0,51255006,KOSDAQ
2013-03-19,875.0,875.0,851.0,865.0,123859.0,106307223.0,44335580190.0,51255006,KOSDAQ
2013-03-20,855.0,875.0,853.0,866.0,78008.0,67163040.0,44386835196.0,51255006,KOSDAQ
2013-03-21,867.0,891.0,862.0,884.0,228882.0,200087844.0,45309425304.0,51255006,KOSDAQ
2013-03-22,898.0,898.0,874.0,888.0,184002.0,162608421.0,45514445328.0,51255006,KOSDAQ
2013-03-25,890.0,901.0,880.0,881.0,200908.0,179022585.0,45155660286.0,51255006,KOSDAQ
2013-03-26,889.0,889.0,872.0,879.0,91524.0,80363041.0,45053150274.0,51255006,KOSDAQ
2013-03-27,886.0,886.0,846.0,852.0,237446.0,203976857.0,43669265112.0,51255006,KOSDAQ
2013-03-28,860.0,860.0,835.0,848.0,143004.0,120544931.0,43464245088.0,51255006,KOSDAQ
2013-03-29,847.0,855.0,837.0,849.0,162872.0,137941862.0,43515500094.0,51255006,KOSDAQ
2013-04-01,849.0,855.0,835.0,840.0,166988.0,140142342.0,43054205040.0,51255006,KOSDAQ
2013-04-02,848.0,848.0,823.0,826.0,150581.0,124974104.0,42336634956.0,51255006,KOSDAQ
2013-04-03,827.0,837.0,821.0,830.0,139875.0,115647010.0,42541654980.0,51255006,KOSDAQ
2013-04-04,834.0,835.0,760.0,819.0,216478.0,176201256.0,41977849914.0,51255006,KOSDAQ
2013-04-05,820.0,824.0,787.0,795.0,141049.0,112565388.0,40747729770.0,51255006,KOSDAQ
2013-04-08,795.0,803.0,765.0,780.0,161462.0,126866826.0,39978904680.0,51255006,KOSDAQ
2013-04-09,764.0,795.0,751.0,780.0,180509.0,137725715.0,39978904680.0,51255006,KOSDAQ
2013-04-10,770.0,786.0,767.0,786.0,34103.0,26606388.0,40286434716.0,51255006,KOSDAQ
2013-04-11,786.0,791.0,780.0,790.0,32984.0,25896660.0,40491454740.0,51255006,KOSDAQ
2013-04-12,795.0,799.0,779.0,795.0,53367.0,42191802.0,40747729770.0,51255006,KOSDAQ
2013-04-15,794.0,798.0,778.0,785.0,73510.0,57594761.0,40235179710.0,51255006,KOSDAQ
2013-04-16,789.0,789.0,771.0,772.0,35008.0,27115881.0,39568864632.0,51255006,KOSDAQ
2013-04-17,777.0,783.0,765.0,775.0,146673.0,113331826.0,39722629650.0,51255006,KOSDAQ
2013-04-18,775.0,778.0,762.0,762.0,53414.0,41023670.0,39056314572.0,51255006,KOSDAQ
2013-04-19,758.0,769.0,732.0,747.0,179586.0,134022017.0,38287489482.0,51255006,KOSDAQ
2013-04-22,751.0,751.0,734.0,742.0,24530.0,18127189.0,38031214452.0,51255006,KOSDAQ
2013-04-23,737.0,748.0,718.0,733.0,82330.0,59693278.0,37569919398.0,51255006,KOSDAQ
2013-04-24,731.0,765.0,731.0,759.0,102284.0,76943070.0,38902549554.0,51255006,KOSDAQ
2013-04-25,760.0,760.0,742.0,758.0,45500.0,34105407.0,38851294548.0,51255006,KOSDAQ
2013-04-26,758.0,765.0,750.0,764.0,103080.0,78194986.0,39158824584.0,51255006,KOSDAQ
2013-04-29,759.0,774.0,759.0,764.0,71987.0,55161402.0,39158824584.0,51255006,KOSDAQ
2013-04-30,769.0,812.0,764.0,765.0,328662.0,259541585.0,39210079590.0,51255006,KOSDAQ
2013-05-02,775.0,779.0,760.0,771.0,92004.0,70659386.0,39517609626.0,51255006,KOSDAQ
2013-05-03,770.0,780.0,766.0,777.0,39544.0,30625203.0,39825139662.0,51255006,KOSDAQ
2013-05-06,777.0,785.0,772.0,772.0,83361.0,64656787.0,39568864632.0,51255006,KOSDAQ
2013-05-07,773.0,786.0,772.0,782.0,32033.0,24823822.0,40081414692.0,51255006,KOSDAQ
2013-05-08,779.0,787.0,766.0,779.0,44249.0,34220570.0,39927649674.0,51255006,KOSDAQ
2013-05-09,779.0,781.0,760.0,769.0,136199.0,104344433.0,39415099614.0,51255006,KOSDAQ
2013-05-10,769.0,772.0,754.0,754.0,142671.0,108325124.0,38646274524.0,51255006,KOSDAQ
2013-05-13,750.0,765.0,744.0,760.0,104183.0,78795923.0,38953804560.0,51255006,KOSDAQ
2013-05-14,760.0,774.0,752.0,764.0,40589.0,30935141.0,39158824584.0,51255006,KOSDAQ
2013-05-15,764.0,776.0,758.0,776.0,61541.0,47085901.0,39773884656.0,51255006,KOSDAQ
2013-05-16,807.0,810.0,790.0,799.0,148848.0,119091173.0,40952749794.0,51255006,KOSDAQ
2013-05-20,808.0,918.0,800.0,918.0,2129814.0,1908739494.0,47052095508.0,51255006,KOSDAQ
2013-05-21,920.0,950.0,885.0,900.0,2322778.0,2133131844.0,46129505400.0,51255006,KOSDAQ
2013-05-22,914.0,917.0,865.0,869.0,519861.0,460542206.0,44540600214.0,51255006,KOSDAQ
2013-05-23,870.0,870.0,841.0,843.0,237860.0,202846800.0,43207970058.0,51255006,KOSDAQ
2013-05-24,837.0,864.0,833.0,836.0,160257.0,135662395.0,42849185016.0,51255006,KOSDAQ
2013-05-27,833.0,859.0,815.0,853.0,293263.0,245025606.0,43720520118.0,51255006,KOSDAQ
2013-05-28,852.0,935.0,850.0,912.0,955175.0,860988490.0,46744565472.0,51255006,KOSDAQ
2013-05-29,924.0,924.0,872.0,903.0,582442.0,517246792.0,46283270418.0,51255006,KOSDAQ
2013-05-30,904.0,963.0,891.0,929.0,1076921.0,999904310.0,47615900574.0,51255006,KOSDAQ
2013-05-31,932.0,935.0,895.0,900.0,482736.0,437792863.0,46129505400.0,51255006,KOSDAQ
2013-06-03,900.0,910.0,876.0,896.0,323449.0,286374213.0,45924485376.0,51255006,KOSDAQ
2013-06-04,895.0,895.0,847.0,860.0,426605.0,366998304.0,44079305160.0,51255006,KOSDAQ
2013-06-05,832.0,860.0,826.0,857.0,320860.0,269020347.0,43925540142.0,51255006,KOSDAQ
2013-06-07,865.0,868.0,830.0,840.0,215904.0,182721388.0,43054205040.0,51255006,KOSDAQ
2013-06-10,868.0,868.0,841.0,858.0,75391.0,64412317.0,43976795148.0,51255006,KOSDAQ
2013-06-11,846.0,867.0,830.0,852.0,159326.0,133910895.0,43669265112.0,51255006,KOSDAQ
2013-06-12,852.0,852.0,815.0,842.0,154846.0,129036629.0,43156715052.0,51255006,KOSDAQ
2013-06-13,842.0,849.0,810.0,810.0,235439.0,192619761.0,41516554860.0,51255006,KOSDAQ
2013-06-14,810.0,831.0,800.0,811.0,144505.0,117008159.0,41567809866.0,51255006,KOSDAQ
2013-06-17,811.0,825.0,804.0,822.0,59746.0,48612820.0,42131614932.0,51255006,KOSDAQ
2013-06-18,823.0,851.0,820.0,838.0,106728.0,88930421.0,42951695028.0,51255006,KOSDAQ
2013-06-19,839.0,870.0,838.0,866.0,161447.0,137681873.0,44386835196.0,51255006,KOSDAQ
2013-06-20,836.0,884.0,836.0,866.0,187930.0,161622058.0,44386835196.0,51255006,KOSDAQ
2013-06-21,875.0,875.0,830.0,854.0,109362.0,93589485.0,43771775124.0,51255006,KOSDAQ
2013-06-24,851.0,918.0,851.0,890.0,222268.0,199091092.0,45616955340.0,51255006,KOSDAQ
2013-06-25,840.0,915.0,840.0,873.0,203594.0,175861067.0,44745620238.0,51255006,KOSDAQ
2013-06-26,873.0,896.0,846.0,868.0,79165.0,68415297.0,44489345208.0,51255006,KOSDAQ
2013-06-27,877.0,900.0,862.0,864.0,201635.0,177640179.0,44284325184.0,51255006,KOSDAQ
2013-06-28,866.0,892.0,830.0,850.0,159092.0,135576983.0,43566755100.0,51255006,KOSDAQ
2013-07-01,849.0,859.0,830.0,854.0,107875.0,90430973.0,43771775124.0,51255006,KOSDAQ
2013-07-02,854.0,869.0,840.0,855.0,128631.0,109780239.0,43823030130.0,51255006,KOSDAQ
2013-07-03,858.0,878.0,843.0,875.0,246659.0,214176409.0,44848130250.0,51255006,KOSDAQ
2013-07-04,876.0,900.0,866.0,876.0,187241.0,165056175.0,44899385256.0,51255006,KOSDAQ
2013-07-05,876.0,885.0,844.0,859.0,162302.0,140193588.0,44028050154.0,51255006,KOSDAQ
2013-07-08,860.0,875.0,840.0,867.0,104894.0,90015977.0,44438090202.0,51255006,KOSDAQ
2013-07-09,869.0,895.0,853.0,886.0,210460.0,184536689.0,45411935316.0,51255006,KOSDAQ
2013-07-10,1015.0,1015.0,861.0,862.0,7939922.0,7742795850.0,44181815172.0,51255006,KOSDAQ
2013-07-11,850.0,868.0,839.0,855.0,589157.0,500846791.0,43823030130.0,51255006,KOSDAQ
2013-07-12,851.0,878.0,849.0,857.0,587339.0,507235399.0,43925540142.0,51255006,KOSDAQ
2013-07-15,846.0,856.0,832.0,832.0,367888.0,308248807.0,42644164992.0,51255006,KOSDAQ
2013-07-16,831.0,841.0,827.0,838.0,220705.0,184099609.0,42951695028.0,51255006,KOSDAQ
2013-07-17,847.0,851.0,832.0,839.0,267519.0,224650083.0,43002950034.0,51255006,KOSDAQ
2013-07-18,849.0,849.0,806.0,817.0,464375.0,379551474.0,41875339902.0,51255006,KOSDAQ
2013-07-19,822.0,822.0,800.0,809.0,306339.0,247023074.0,41465299854.0,51255006,KOSDAQ
2013-07-22,800.0,828.0,794.0,826.0,255543.0,204995872.0,42336634956.0,51255006,KOSDAQ
2013-07-23,825.0,825.0,806.0,810.0,160028.0,129908785.0,41516554860.0,51255006,KOSDAQ
2013-07-24,817.0,826.0,809.0,822.0,153716.0,126063412.0,42131614932.0,51255006,KOSDAQ
2013-07-25,821.0,838.0,817.0,822.0,216676.0,178915267.0,42131614932.0,51255006,KOSDAQ
2013-07-26,834.0,834.0,813.0,818.0,76874.0,63014174.0,41926594908.0,51255006,KOSDAQ
2013-07-29,822.0,830.0,811.0,812.0,143824.0,118073768.0,41619064872.0,51255006,KOSDAQ
2013-07-30,812.0,823.0,809.0,823.0,56767.0,46285116.0,42182869938.0,51255006,KOSDAQ
2013-07-31,816.0,828.0,812.0,820.0,59943.0,49124934.0,42029104920.0,51255006,KOSDAQ
2013-08-01,812.0,834.0,812.0,827.0,64344.0,52962481.0,42387889962.0,51255006,KOSDAQ
2013-08-02,830.0,853.0,822.0,843.0,121370.0,101939647.0,43207970058.0,51255006,KOSDAQ
2013-08-05,852.0,852.0,829.0,840.0,104931.0,87959664.0,43054205040.0,51255006,KOSDAQ
2013-08-06,843.0,843.0,825.0,833.0,63510.0,52768548.0,42695419998.0,51255006,KOSDAQ
2013-08-07,856.0,858.0,822.0,825.0,223383.0,187712988.0,42285379950.0,51255006,KOSDAQ
2013-08-08,826.0,829.0,804.0,824.0,245126.0,199955882.0,42234124944.0,51255006,KOSDAQ
2013-08-09,830.0,849.0,812.0,845.0,515087.0,432168109.0,43310480070.0,51255006,KOSDAQ
2013-08-12,885.0,892.0,860.0,892.0,687656.0,604655011.0,45719465352.0,51255006,KOSDAQ
2013-08-13,893.0,924.0,874.0,898.0,517486.0,466746657.0,46026995388.0,51255006,KOSDAQ
2013-08-14,898.0,912.0,892.0,895.0,173348.0,155990717.0,68248230370.0,76255006,KOSDAQ
2013-08-16,888.0,904.0,865.0,868.0,219271.0,193216995.0,66189345208.0,76255006,KOSDAQ
2013-08-19,860.0,876.0,854.0,863.0,95699.0,82729959.0,65808070178.0,76255006,KOSDAQ
2013-08-20,863.0,880.0,845.0,855.0,175693.0,149758740.0,65198030130.0,76255006,KOSDAQ
2013-08-21,862.0,865.0,805.0,828.0,185327.0,153588739.0,63139144968.0,76255006,KOSDAQ
2013-08-22,806.0,825.0,791.0,805.0,193617.0,155707272.0,61385279830.0,76255006,KOSDAQ
2013-08-23,804.0,827.0,804.0,824.0,70754.0,57850818.0,62834124944.0,76255006,KOSDAQ
2013-08-26,830.0,868.0,822.0,868.0,193174.0,165279312.0,66189345208.0,76255006,KOSDAQ
2013-08-27,868.0,874.0,850.0,858.0,106910.0,92396204.0,65426795148.0,76255006,KOSDAQ
2013-08-28,825.0,865.0,825.0,852.0,119175.0,100760294.0,64969265112.0,76255006,KOSDAQ
2013-08-29,852.0,868.0,834.0,852.0,128093.0,108974720.0,64969265112.0,76255006,KOSDAQ
2013-08-30,847.0,847.0,820.0,836.0,165517.0,137461643.0,63749185016.0,76255006,KOSDAQ
2013-09-02,843.0,843.0,818.0,834.0,73929.0,60857504.0,63596675004.0,76255006,KOSDAQ
2013-09-03,826.0,834.0,820.0,826.0,53117.0,43866170.0,62986634956.0,76255006,KOSDAQ
2013-09-04,834.0,834.0,820.0,826.0,51118.0,42195870.0,62986634956.0,76255006,KOSDAQ
2013-09-05,829.0,834.0,800.0,831.0,173417.0,141326501.0,63367909986.0,76255006,KOSDAQ
2013-09-06,829.0,842.0,819.0,832.0,97504.0,80948080.0,63444164992.0,76255006,KOSDAQ
2013-09-09,839.0,844.0,826.0,844.0,98429.0,82623664.0,64359225064.0,76255006,KOSDAQ
