d,o,h,l,c,v,a,mc,s,m
1996-01-03,17200.0,18000.0,17000.0,18000.0,71800.0,1267599000.0,172582866000.0,9587937,KOSPI
1996-01-04,18500.0,19000.0,18300.0,19000.0,378490.0,7114859000.0,182170803000.0,9587937,KOSPI
1996-01-05,19000.0,19300.0,18400.0,19000.0,210530.0,3983456000.0,182170803000.0,9587937,KOSPI
1996-01-06,19000.0,19500.0,19000.0,19300.0,144420.0,2784315000.0,185047184100.0,9587937,KOSPI
1996-01-08,19200.0,19700.0,18800.0,19100.0,174210.0,3354695000.0,183129596700.0,9587937,KOSPI
1996-01-09,19200.0,20200.0,19100.0,19800.0,245110.0,4830156000.0,189841152600.0,9587937,KOSPI
1996-01-10,19800.0,20000.0,19300.0,19700.0,118620.0,2340212000.0,188882358900.0,9587937,KOSPI
1996-01-11,19600.0,20100.0,19200.0,19200.0,158980.0,3138161000.0,184088390400.0,9587937,KOSPI
1996-01-12,19200.0,19400.0,19000.0,19300.0,83660.0,1610261000.0,185047184100.0,9587937,KOSPI
1996-01-13,19300.0,19900.0,19100.0,19100.0,73650.0,1436855000.0,183129596700.0,9587937,KOSPI
1996-01-15,19000.0,19200.0,18700.0,18700.0,77960.0,1475638000.0,179294421900.0,9587937,KOSPI
1996-01-16,18700.0,19100.0,18500.0,18700.0,52570.0,990058000.0,179294421900.0,9587937,KOSPI
1996-01-17,18700.0,18900.0,18200.0,18600.0,34820.0,646291000.0,178335628200.0,9587937,KOSPI
1996-01-18,18200.0,18700.0,18200.0,18500.0,74960.0,1381785000.0,177376834500.0,9587937,KOSPI
1996-01-19,18300.0,18800.0,18300.0,18600.0,49820.0,927306000.0,178335628200.0,9587937,KOSPI
1996-01-20,18700.0,18700.0,18200.0,18200.0,16370.0,301001000.0,174500453400.0,9587937,KOSPI
1996-01-22,18000.0,18800.0,18000.0,18400.0,63350.0,1169487000.0,176418040800.0,9587937,KOSPI
1996-01-23,18500.0,18800.0,18200.0,18200.0,48680.0,904073000.0,174500453400.0,9587937,KOSPI
1996-01-24,18300.0,18400.0,17900.0,17900.0,60280.0,1098474000.0,171624072300.0,9587937,KOSPI
1996-01-25,17900.0,18600.0,17900.0,18400.0,68190.0,1247271000.0,176418040800.0,9587937,KOSPI
1996-01-26,18500.0,19000.0,18400.0,18400.0,68590.0,1281885000.0,176418040800.0,9587937,KOSPI
1996-01-27,18400.0,18600.0,18200.0,18500.0,46330.0,854917000.0,177376834500.0,9587937,KOSPI
1996-01-29,18800.0,19400.0,18800.0,19000.0,212120.0,4073723000.0,182170803000.0,9587937,KOSPI
1996-01-30,19200.0,19300.0,18600.0,18700.0,98490.0,1856751000.0,179294421900.0,9587937,KOSPI
1996-01-31,18600.0,19500.0,18600.0,19400.0,168740.0,3232517000.0,186005977800.0,9587937,KOSPI
1996-02-01,19400.0,19500.0,18300.0,18600.0,94400.0,1790932000.0,178335628200.0,9587937,KOSPI
1996-02-02,18600.0,18600.0,18100.0,18200.0,61130.0,1123247000.0,174500453400.0,9587937,KOSPI
1996-02-03,18200.0,18400.0,18100.0,18200.0,39230.0,714981000.0,174500453400.0,9587937,KOSPI
1996-02-05,18200.0,18400.0,18200.0,18300.0,39040.0,715069000.0,175459247100.0,9587937,KOSPI
1996-02-06,18400.0,18500.0,17700.0,18000.0,39790.0,717169000.0,172582866000.0,9587937,KOSPI
1996-02-07,17900.0,18000.0,17700.0,17700.0,29880.0,531968000.0,169706484900.0,9587937,KOSPI
1996-02-08,17700.0,18000.0,17500.0,17500.0,27630.0,490475000.0,167788897500.0,9587937,KOSPI
1996-02-09,17500.0,17800.0,17500.0,17600.0,21140.0,373639000.0,168747691200.0,9587937,KOSPI
1996-02-10,18000.0,18000.0,17500.0,17500.0,16830.0,297742000.0,167788897500.0,9587937,KOSPI
1996-02-12,17600.0,17700.0,17000.0,17000.0,34890.0,600999000.0,162994929000.0,9587937,KOSPI
1996-02-13,17000.0,17300.0,16800.0,17200.0,35330.0,602930000.0,164912516400.0,9587937,KOSPI
1996-02-14,17000.0,17600.0,17000.0,17600.0,23030.0,401865000.0,168747691200.0,9587937,KOSPI
1996-02-15,17800.0,17800.0,17100.0,17200.0,18900.0,326594000.0,164912516400.0,9587937,KOSPI
1996-02-16,17200.0,17300.0,17000.0,17100.0,22650.0,386786000.0,163953722700.0,9587937,KOSPI
1996-02-17,17100.0,17200.0,17000.0,17000.0,19970.0,340732000.0,162994929000.0,9587937,KOSPI
1996-02-21,17000.0,17200.0,16800.0,16800.0,21490.0,364350000.0,161077341600.0,9587937,KOSPI
1996-02-22,17000.0,17800.0,17000.0,17600.0,73060.0,1288521000.0,168752144000.0,9588190,KOSPI
1996-02-23,17800.0,17800.0,17300.0,17600.0,35540.0,625087000.0,168752144000.0,9588190,KOSPI
1996-02-24,17600.0,17600.0,17300.0,17300.0,16380.0,285124000.0,165875687000.0,9588190,KOSPI
1996-02-26,17200.0,17800.0,17000.0,17000.0,39420.0,686952000.0,162999230000.0,9588190,KOSPI
1996-02-27,16700.0,17200.0,16700.0,16800.0,41150.0,694322000.0,161081592000.0,9588190,KOSPI
1996-02-28,16800.0,17300.0,16800.0,16900.0,29500.0,501517000.0,162040411000.0,9588190,KOSPI
1996-02-29,16600.0,16900.0,16600.0,16600.0,20350.0,338754000.0,159163954000.0,9588190,KOSPI
1996-03-02,16700.0,16900.0,16700.0,16800.0,7040.0,118247000.0,161081592000.0,9588190,KOSPI
1996-03-04,17000.0,17000.0,16600.0,16600.0,11490.0,191984000.0,159163954000.0,9588190,KOSPI
