code,current_or_latest_name,first_date,last_date,trading_day_count,raw_trading_day_count,markets,available_year_count,raw_available_year_count,latest_close,latest_marcap,status_inferred,profile_path
004155,한솔제지(1우),1995-05-02,2003-05-16,1911,2160,KOSPI,9,9,4655,4018205310,inactive_or_delisted_like,atlas/symbol_profiles/004/004155.json
004170,신세계,1995-05-02,2026-06-22,7818,7846,KOSPI,32,32,720000,6800530320000,active_like,atlas/symbol_profiles/004/004170.json
004171,신 세 계(1신),1995-05-18,1996-12-27,409,417,KOSPI,2,2,31000,41540000000,inactive_or_delisted_like,atlas/symbol_profiles/004/004171.json
004175,신세계(1우B),1999-12-28,2004-12-15,1183,1221,KOSPI,6,6,276000,828000000000,inactive_or_delisted_like,atlas/symbol_profiles/004/004175.json
004190,스마텔,1995-05-02,2004-03-30,1705,2360,KOSPI,9,10,60,97440000,inactive_or_delisted_like,atlas/symbol_profiles/004/004190.json
004200,고려개발,1995-05-02,2020-06-26,6293,6396,KOSPI,26,26,11000,167413884000,inactive_or_delisted_like,atlas/symbol_profiles/004/004200.json
004210,한일방직,1995-05-02,1999-02-11,820,1103,KOSPI,5,5,150,52500000,inactive_or_delisted_like,atlas/symbol_profiles/004/004210.json
004230,세신,1995-05-02,2009-04-29,3529,3622,KOSPI,15,15,30,696835290,inactive_or_delisted_like,atlas/symbol_profiles/004/004230.json
004250,NPC,1995-05-02,2026-06-22,7779,7846,KOSPI,32,32,3015,110710800000,active_like,atlas/symbol_profiles/004/004250.json
004255,NPC우,1995-05-02,2026-06-22,7072,7846,KOSPI,32,32,2025,10692000000,active_like,atlas/symbol_profiles/004/004255.json
004260,대성자원,1995-05-02,1997-07-29,633,684,KOSPI,3,3,67000,28944000000,inactive_or_delisted_like,atlas/symbol_profiles/004/004260.json
004270,남성,1995-05-02,2026-06-22,7782,7846,KOSPI,32,32,7080,25638209280,active_like,atlas/symbol_profiles/004/004270.json
004280,아시아차,1995-05-02,1999-06-25,1171,1207,KOSPI,5,5,5470,618155515870,inactive_or_delisted_like,atlas/symbol_profiles/004/004280.json
004290,아이케이,1995-05-02,2001-12-26,1800,1822,KOSPI,7,8,2565,19103309460,inactive_or_delisted_like,atlas/symbol_profiles/004/004290.json
004295,아이케이(1우),1995-05-02,2002-01-17,0,1822,KOSPI,0,8,,,inactive_or_delisted_like,atlas/symbol_profiles/004/004295.json
004310,현대약품,1995-05-02,2026-06-22,7814,7846,KOSPI,32,32,8220,263040000000,active_like,atlas/symbol_profiles/004/004310.json
004320,울트라건설,1996-07-01,2015-04-10,4274,4757,KOSDAQ,20,20,90,601346790,inactive_or_delisted_like,atlas/symbol_profiles/004/004320.json
004321,유원건설1신,1996-09-03,1996-11-28,6,125,KOSDAQ,1,1,1850,11100000000,inactive_or_delisted_like,atlas/symbol_profiles/004/004321.json
004325,울트라건설우,2001-01-30,2015-04-10,3477,3522,KOSDAQ,15,15,55,77000000,inactive_or_delisted_like,atlas/symbol_profiles/004/004325.json
004360,세방,1995-05-02,2026-06-22,7726,7846,KOSPI,32,32,13050,249458619150,active_like,atlas/symbol_profiles/004/004360.json
004365,세방우,1995-05-03,2026-06-22,7249,7846,KOSPI,32,32,9440,34826520000,active_like,atlas/symbol_profiles/004/004365.json
004367,세방2우B,2005-03-31,2015-03-18,1696,2493,KOSPI,11,11,19950,50048365500,inactive_or_delisted_like,atlas/symbol_profiles/004/004367.json
004370,농심,1995-05-02,2026-06-22,7823,7846,KOSPI,32,32,344500,2095470169000,active_like,atlas/symbol_profiles/004/004370.json
004380,삼익THK,1995-05-02,2026-06-22,7607,7846,KOSPI,32,32,8920,184644000000,active_like,atlas/symbol_profiles/004/004380.json
004390,오리온전기,1995-05-02,2002-04-12,1872,1878,KOSPI,8,8,105,35703240405,inactive_or_delisted_like,atlas/symbol_profiles/004/004390.json
004410,서울식품,1995-05-02,2026-06-22,7778,7846,KOSPI,32,32,993,39178827909,active_like,atlas/symbol_profiles/004/004410.json
004411,서울식품(1신),1995-12-23,1995-12-27,3,3,KOSPI,1,1,4900,3532968600,inactive_or_delisted_like,atlas/symbol_profiles/004/004411.json
004415,서울식품우,1995-05-02,2026-06-22,7509,7846,KOSPI,32,32,7370,1639456500,active_like,atlas/symbol_profiles/004/004415.json
004420,동국무역,1995-05-02,2002-04-26,1852,1888,KOSPI,8,8,250,2808660500,inactive_or_delisted_like,atlas/symbol_profiles/004/004420.json
004430,송원산업,1995-05-02,2026-06-22,7788,7846,KOSPI,32,32,10530,252720000000,active_like,atlas/symbol_profiles/004/004430.json
004431,송원산업(1신),1996-08-21,1996-12-27,86,105,KOSPI,1,1,32200,10432800000,inactive_or_delisted_like,atlas/symbol_profiles/004/004431.json
004432,송원산업(2신),1996-09-23,1996-12-27,68,78,KOSPI,1,1,33100,13240000000,inactive_or_delisted_like,atlas/symbol_profiles/004/004432.json
004440,삼일씨엔에스,2016-03-30,2026-06-22,2508,2508,KOSPI,11,11,4550,57930358850,active_like,atlas/symbol_profiles/004/004440.json
004450,삼화왕관,1995-05-02,2026-06-22,7778,7846,KOSPI,32,32,25200,54290350800,active_like,atlas/symbol_profiles/004/004450.json
004460,고합,1995-05-02,2002-04-11,1796,1877,KOSPI,8,8,20,732402440,inactive_or_delisted_like,atlas/symbol_profiles/004/004460.json
004465,고합(1우),1995-05-02,2002-04-11,1789,1877,KOSPI,8,8,30,20523570,inactive_or_delisted_like,atlas/symbol_profiles/004/004465.json
004480,동방전자산업,1996-07-11,1999-09-01,320,903,KOSDAQ,4,4,28000,16412368000,inactive_or_delisted_like,atlas/symbol_profiles/004/004480.json
004481,동방전자산업1신,1996-12-19,1997-12-15,43,210,KOSDAQ,2,2,9900,456944400,inactive_or_delisted_like,atlas/symbol_profiles/004/004481.json
004490,세방전지,1995-05-02,2026-06-22,7837,7846,KOSPI,32,32,53500,741510000000,active_like,atlas/symbol_profiles/004/004490.json
004510,디와이홀딩스,1996-07-01,2004-04-27,1985,2035,KOSDAQ|KOSPI,9,9,15000,52728000000,inactive_or_delisted_like,atlas/symbol_profiles/004/004510.json
004511,동양에레베이(1신),1996-10-16,1996-12-27,61,61,KOSPI,1,1,53500,32100000000,inactive_or_delisted_like,atlas/symbol_profiles/004/004511.json
004520,삼호건설,1996-07-01,1996-12-27,0,147,KOSDAQ,0,1,,,inactive_or_delisted_like,atlas/symbol_profiles/004/004520.json
004530,SY,1995-05-02,2008-04-21,3262,3367,KOSPI,14,14,25,56772725,inactive_or_delisted_like,atlas/symbol_profiles/004/004530.json
004540,깨끗한나라,1995-05-02,2026-06-22,7804,7846,KOSPI,32,32,1426,53105228218,active_like,atlas/symbol_profiles/004/004540.json
004545,깨끗한나라우,1995-05-02,2026-06-22,7695,7846,KOSPI,32,32,9800,3588368000,active_like,atlas/symbol_profiles/004/004545.json
004550,대우송도개발,1995-05-02,2012-06-21,4206,4409,KOSPI,18,18,136,6274421200,inactive_or_delisted_like,atlas/symbol_profiles/004/004550.json
004551,우리차판(1신),1996-04-25,1996-12-27,201,201,KOSPI,1,1,10000,160000000000,inactive_or_delisted_like,atlas/symbol_profiles/004/004551.json
004555,대우송도개발1우,1995-05-02,2012-06-21,4058,4409,KOSPI,18,18,800,114708800,inactive_or_delisted_like,atlas/symbol_profiles/004/004555.json
004560,현대비앤지스틸,1995-05-02,2026-06-22,7808,7846,KOSPI,32,32,12140,183056765540,active_like,atlas/symbol_profiles/004/004560.json
004565,현대비앤지스틸우,1995-05-02,2023-07-14,6768,7134,KOSPI,29,29,4910,539373320,inactive_or_delisted_like,atlas/symbol_profiles/004/004565.json
004590,한국가구,1996-07-29,2026-06-22,6768,7503,KOSDAQ,31,31,5340,80100000000,active_like,atlas/symbol_profiles/004/004590.json
004600,두산음료,1995-05-02,1997-09-27,621,726,KOSPI,3,3,29500,52063960000,inactive_or_delisted_like,atlas/symbol_profiles/004/004600.json
004605,두산음료(1우),1995-05-02,1997-09-27,643,726,KOSPI,3,3,6910,6235584000,inactive_or_delisted_like,atlas/symbol_profiles/004/004605.json
004620,캠브리지코오롱,1995-05-02,2011-04-27,4089,4134,KOSPI,17,17,13950,67904861400,inactive_or_delisted_like,atlas/symbol_profiles/004/004620.json
004621,삼풍(1신),1995-06-17,1995-12-27,130,160,KOSPI,1,1,11900,8281329000,inactive_or_delisted_like,atlas/symbol_profiles/004/004621.json
004650,창해에탄올,2014-07-30,2026-06-22,2917,2917,KOSDAQ,13,13,9010,82809873850,active_like,atlas/symbol_profiles/004/004650.json
004660,신동방CP,1995-05-02,2005-02-16,2521,2608,KOSPI,11,11,17300,51900000000,inactive_or_delisted_like,atlas/symbol_profiles/004/004660.json
004690,삼천리,1995-05-02,2026-06-22,7842,7846,KOSPI,32,32,115500,418892743500,active_like,atlas/symbol_profiles/004/004690.json
004691,삼 천 리(1신),1996-06-05,1996-12-26,134,168,KOSPI,1,1,61000,26840000000,inactive_or_delisted_like,atlas/symbol_profiles/004/004691.json
004692,삼 천 리(2신),1996-06-05,1996-12-27,113,168,KOSPI,1,1,59500,13090000000,inactive_or_delisted_like,atlas/symbol_profiles/004/004692.json
004700,조광피혁,1995-05-02,2026-06-22,7836,7846,KOSPI,32,32,61000,405597418000,active_like,atlas/symbol_profiles/004/004700.json
004701,조광피혁(1신),1995-05-02,1996-12-26,295,402,KOSPI,2,2,16800,2201505600,inactive_or_delisted_like,atlas/symbol_profiles/004/004701.json
004710,한솔테크닉스,1995-05-02,2026-06-22,7816,7846,KOSPI,32,32,15460,628132332820,active_like,atlas/symbol_profiles/004/004710.json
004711,한솔전자(1신),1996-04-22,1996-12-27,204,204,KOSPI,1,1,15000,23731500000,inactive_or_delisted_like,atlas/symbol_profiles/004/004711.json
004720,팜젠사이언스,1995-05-02,2026-06-22,7800,7846,KOSPI,32,32,2785,63092406525,active_like,atlas/symbol_profiles/004/004720.json
004721,수도약품(1신),1995-07-21,1995-09-28,0,57,KOSPI,0,1,,,inactive_or_delisted_like,atlas/symbol_profiles/004/004721.json
004730,진로식품,1995-05-02,2000-01-07,1298,1342,KOSPI,6,6,450,2427630300,inactive_or_delisted_like,atlas/symbol_profiles/004/004730.json
004735,진로식품(1우),1999-08-24,1999-11-29,52,1342,KOSPI,1,6,38450,72209100,inactive_or_delisted_like,atlas/symbol_profiles/004/004735.json
004740,보루네오,1995-05-02,2017-07-04,5192,5650,KOSPI,22,23,49,3524346952,inactive_or_delisted_like,atlas/symbol_profiles/004/004740.json
004750,삼우인다스트리얼,1996-07-15,1998-07-30,141,618,KOSDAQ,3,3,2300,92000000,inactive_or_delisted_like,atlas/symbol_profiles/004/004750.json
004770,써니전자,1995-05-02,2026-06-22,7815,7846,KOSPI,32,32,1606,57024945428,active_like,atlas/symbol_profiles/004/004770.json
004780,대륙제관,1996-07-23,2026-06-22,6687,7503,KOSDAQ,31,31,3920,62340540080,active_like,atlas/symbol_profiles/004/004780.json
004790,렉스엘이앤지,1996-07-06,2014-03-03,3863,4485,KOSDAQ,19,19,118,304089422,inactive_or_delisted_like,atlas/symbol_profiles/004/004790.json
004791,기륭전자1신,1997-08-30,1997-12-27,0,97,KOSDAQ,0,1,,,inactive_or_delisted_like,atlas/symbol_profiles/004/004791.json
004800,효성,1995-05-02,2026-06-22,7792,7846,KOSPI,32,32,185200,3100323376400,active_like,atlas/symbol_profiles/004/004800.json
004820,조인에너지,1995-05-02,2010-04-14,3816,3864,KOSPI,16,16,5,104832850,inactive_or_delisted_like,atlas/symbol_profiles/004/004820.json
004830,덕성,1995-05-02,2026-06-22,7838,7846,KOSPI,32,32,3430,53782400000,active_like,atlas/symbol_profiles/004/004830.json
004831,덕성화학(1신),1995-05-02,1995-11-29,118,197,KOSPI,1,1,26500,5300000000,inactive_or_delisted_like,atlas/symbol_profiles/004/004831.json
004835,덕성우,1995-05-02,2026-06-22,7634,7846,KOSPI,32,32,4710,6556320000,active_like,atlas/symbol_profiles/004/004835.json
004837,덕성(2우B),1999-03-17,2004-03-10,1218,1227,KOSPI,6,6,3870,1077408000,inactive_or_delisted_like,atlas/symbol_profiles/004/004837.json
004840,DRB동일,1995-05-02,2026-06-22,7799,7846,KOSPI,32,32,4130,79594863320,active_like,atlas/symbol_profiles/004/004840.json
004870,티웨이홀딩스,1995-05-02,2026-06-22,7668,7846,KOSPI,32,32,326,36891299044,active_like,atlas/symbol_profiles/004/004870.json
004871,거    평(1신),1996-09-06,1996-12-27,91,92,KOSPI,1,1,18700,11327338000,inactive_or_delisted_like,atlas/symbol_profiles/004/004871.json
004890,동일산업,2005-06-30,2026-06-22,5163,5175,KOSPI,22,22,34900,84640003500,active_like,atlas/symbol_profiles/004/004890.json
004910,조광페인트,1995-05-02,2026-06-22,7835,7846,KOSPI,32,32,3495,44736000000,active_like,atlas/symbol_profiles/004/004910.json
004920,씨아이테크,1995-05-02,2026-06-22,7816,7846,KOSPI,32,32,948,49466518656,active_like,atlas/symbol_profiles/004/004920.json
004940,외환은행,1995-05-02,2013-04-02,4589,4620,KOSPI,19,19,7010,4520796850260,inactive_or_delisted_like,atlas/symbol_profiles/004/004940.json
004941,한국외환은행(1신),1995-05-02,1995-12-27,197,197,KOSPI,1,1,8500,374000000000,inactive_or_delisted_like,atlas/symbol_profiles/004/004941.json
004945,외환은행(1우B),1999-05-17,2001-08-22,0,559,KOSPI,0,3,,,inactive_or_delisted_like,atlas/symbol_profiles/004/004945.json
004947,외환은행(2우B),2001-01-15,2001-08-22,0,149,KOSPI,0,1,,,inactive_or_delisted_like,atlas/symbol_profiles/004/004947.json
004960,한신공영,1995-05-02,2026-06-22,7789,7846,KOSPI,32,32,10670,123459390340,active_like,atlas/symbol_profiles/004/004960.json
004965,한신공영우,1995-05-02,2014-07-14,4239,4918,KOSPI,20,20,6230,22253560,inactive_or_delisted_like,atlas/symbol_profiles/004/004965.json
004970,신라교역,1995-05-02,2026-06-22,7831,7846,KOSPI,32,32,8920,142720000000,active_like,atlas/symbol_profiles/004/004970.json
004980,성신양회,1995-05-02,2026-06-22,7838,7846,KOSPI,32,32,8190,200786637870,active_like,atlas/symbol_profiles/004/004980.json
004985,성신양회우,1995-05-02,2026-06-22,7557,7846,KOSPI,32,32,9730,7157825850,active_like,atlas/symbol_profiles/004/004985.json
004987,성신양회2우B,1999-03-15,2019-04-17,4470,4979,KOSPI,21,21,13600,3001424800,inactive_or_delisted_like,atlas/symbol_profiles/004/004987.json
004989,성신양회3우B,2001-02-01,2019-04-17,3843,4516,KOSPI,19,19,10700,3069808600,inactive_or_delisted_like,atlas/symbol_profiles/004/004989.json
004990,롯데지주,1995-05-02,2026-06-22,7742,7846,KOSPI,32,32,25000,2491594400000,active_like,atlas/symbol_profiles/004/004990.json
005000,남선물산,1995-05-02,1997-06-14,395,622,KOSPI,3,3,80,26296320,inactive_or_delisted_like,atlas/symbol_profiles/005/005000.json
005010,휴스틸,1995-05-02,2026-06-22,7781,7846,KOSPI,32,32,4215,236832736125,active_like,atlas/symbol_profiles/005/005010.json
005011,신호스틸(1신),1997-04-18,1997-12-27,0,206,KOSPI,0,1,,,inactive_or_delisted_like,atlas/symbol_profiles/005/005011.json
005015,한국강관(1우),1995-05-03,1996-02-08,87,293,KOSPI,2,2,3580,65424500,inactive_or_delisted_like,atlas/symbol_profiles/005/005015.json
005020,장기은행,1995-05-02,1998-12-04,1058,1078,KOSPI,4,5,2860,271366180800,inactive_or_delisted_like,atlas/symbol_profiles/005/005020.json
005030,부산주공,1995-05-02,2023-04-11,6917,7846,KOSPI,29,32,486,35443488168,active_like,atlas/symbol_profiles/005/005030.json
005040,두산기계,1995-05-02,1998-08-28,974,1009,KOSPI,4,4,2700,16470000000,inactive_or_delisted_like,atlas/symbol_profiles/005/005040.json
005060,대우통신,1995-05-02,2002-04-18,1840,1882,KOSPI,8,8,140,3601287620,inactive_or_delisted_like,atlas/symbol_profiles/005/005060.json
005061,대우통신(1신),1995-05-17,1996-12-27,403,405,KOSPI,2,2,8200,10411933600,inactive_or_delisted_like,atlas/symbol_profiles/005/005061.json
005070,코스모신소재,1995-05-02,2026-06-22,7787,7846,KOSPI,32,32,41850,1390029796350,active_like,atlas/symbol_profiles/005/005070.json
005090,SGC에너지,1995-05-02,2026-06-22,7825,7846,KOSPI,32,32,45900,661388384700,active_like,atlas/symbol_profiles/005/005090.json
005100,쌍용제지,1995-05-02,1999-05-28,1146,1185,KOSPI,5,5,18100,193968505200,inactive_or_delisted_like,atlas/symbol_profiles/005/005100.json
005101,쌍용제지(1신),1995-05-29,1995-12-27,173,175,KOSPI,1,1,18000,32940000000,inactive_or_delisted_like,atlas/symbol_profiles/005/005101.json
005105,쌍용제지(1우),1995-05-02,1999-06-15,0,1185,KOSPI,0,5,,,inactive_or_delisted_like,atlas/symbol_profiles/005/005105.json
005110,한창,1995-05-02,2024-03-27,7236,7846,KOSPI,30,32,1254,23332434378,active_like,atlas/symbol_profiles/005/005110.json
005111,한    창(1신),1995-09-16,1996-12-27,259,265,KOSPI,2,2,26000,26000000000,inactive_or_delisted_like,atlas/symbol_profiles/005/005111.json
005114,한    창(1전1신),1995-06-22,1995-12-21,20,408,KOSPI,1,2,30100,1078061600,inactive_or_delisted_like,atlas/symbol_profiles/005/005114.json
005117,한    창(1전2신),1995-11-21,1996-12-27,0,186,KOSPI,0,2,,,inactive_or_delisted_like,atlas/symbol_profiles/005/005117.json
005160,동국산업,1999-06-25,2026-06-22,6634,6654,KOSDAQ,28,28,2435,132085313670,active_like,atlas/symbol_profiles/005/005160.json
005180,빙그레,1995-05-02,2026-06-22,7845,7846,KOSPI,32,32,64200,595071790200,active_like,atlas/symbol_profiles/005/005180.json
005181,빙그레(1신),1995-05-02,1996-09-24,279,289,KOSPI,2,2,12200,25620000000,inactive_or_delisted_like,atlas/symbol_profiles/005/005181.json
005190,동성화학,1995-05-02,2021-03-29,6520,6578,KOSPI,27,27,17900,95506595600,inactive_or_delisted_like,atlas/symbol_profiles/005/005190.json
005250,녹십자홀딩스,1995-05-02,2026-06-22,7811,7846,KOSPI,32,32,10500,493796205000,active_like,atlas/symbol_profiles/005/005250.json
005255,녹십자홀딩스1우,1995-05-02,2017-08-04,4145,5673,KOSPI,23,23,13050,21778753500,inactive_or_delisted_like,atlas/symbol_profiles/005/005255.json
005257,녹십자홀딩스2우,1997-03-20,2026-06-22,5927,7492,KOSPI,30,31,19490,16488345100,active_like,atlas/symbol_profiles/005/005257.json
005270,대구은행,1995-05-02,2011-05-12,4132,4148,KOSPI,17,17,15500,2047937500000,inactive_or_delisted_like,atlas/symbol_profiles/005/005270.json
005271,대구은행(1신),1995-07-24,1995-12-27,130,130,KOSPI,1,1,11000,99000000000,inactive_or_delisted_like,atlas/symbol_profiles/005/005271.json
005280,부산은행,1995-05-02,2011-03-10,4089,4102,KOSPI,17,17,14350,2678910377500,inactive_or_delisted_like,atlas/symbol_profiles/005/005280.json
005290,동진쎄미켐,1999-12-21,2026-06-22,6526,6529,KOSDAQ,28,28,63800,3251894038800,active_like,atlas/symbol_profiles/005/005290.json
005300,롯데칠성,1995-05-02,2026-06-22,7801,7846,KOSPI,32,32,98600,914897962400,active_like,atlas/symbol_profiles/005/005300.json
005305,롯데칠성우,1995-05-02,2026-06-22,6681,7846,KOSPI,32,32,68500,53108735000,active_like,atlas/symbol_profiles/005/005305.json
005320,온타이드,1996-07-01,2026-06-22,7354,7503,KOSDAQ|KOSPI,31,31,1027,35110916815,active_like,atlas/symbol_profiles/005/005320.json
005321,국동(1신),1996-10-30,1996-10-31,2,49,KOSDAQ|KOSPI,1,1,42700,4833640000,inactive_or_delisted_like,atlas/symbol_profiles/005/005321.json
005322,국동(2신),1996-12-24,1996-12-27,3,3,KOSPI,1,1,17400,6264000000,inactive_or_delisted_like,atlas/symbol_profiles/005/005322.json
005330,카스코,1995-05-02,2007-05-29,3120,3162,KOSPI,13,13,26250,126289065000,inactive_or_delisted_like,atlas/symbol_profiles/005/005330.json
005350,봉신,1995-05-02,2011-04-14,4036,4114,KOSPI,17,17,130,256345570,inactive_or_delisted_like,atlas/symbol_profiles/005/005350.json
005360,모나미,1995-05-02,2026-06-22,7833,7846,KOSPI,32,32,1286,24301936802,active_like,atlas/symbol_profiles/005/005360.json
005370,원진,1996-07-19,2000-06-05,332,1083,KOSDAQ,5,5,20150,20150000000,inactive_or_delisted_like,atlas/symbol_profiles/005/005370.json
005371,원진1신,1996-11-19,1996-12-23,2,45,KOSDAQ,1,1,19700,7683000000,inactive_or_delisted_like,atlas/symbol_profiles/005/005371.json
005380,현대차,1995-05-02,2026-06-22,7846,7846,KOSPI,32,32,581000,118964262046000,active_like,atlas/symbol_profiles/005/005380.json
005385,현대차우,1995-05-02,2026-06-22,7845,7846,KOSPI,32,32,235500,5496796080000,active_like,atlas/symbol_profiles/005/005385.json
005386,현 대 차(1우1신),1995-06-28,1996-12-27,0,306,KOSPI,0,2,,,inactive_or_delisted_like,atlas/symbol_profiles/005/005386.json
005387,현대차2우B,1998-12-02,2026-06-22,6725,6791,KOSPI,29,29,235500,8234005515000,active_like,atlas/symbol_profiles/005/005387.json
005389,현대차3우B,1999-04-15,2026-06-22,6704,6704,KOSPI,28,28,225500,524840426000,active_like,atlas/symbol_profiles/005/005389.json
005390,신성통상,1995-05-02,2025-09-29,7618,7672,KOSPI,31,31,4100,589204399000,inactive_or_delisted_like,atlas/symbol_profiles/005/005390.json
005410,신광산업,1995-05-02,2000-09-08,1466,1492,KOSPI,6,6,270,774876510,inactive_or_delisted_like,atlas/symbol_profiles/005/005410.json
005411,신광산업(1신),1995-05-02,1996-12-27,225,230,KOSPI,2,2,30800,21205800000,inactive_or_delisted_like,atlas/symbol_profiles/005/005411.json
005420,코스모화학,1995-05-02,2026-06-22,7778,7846,KOSPI,32,32,11600,445535444800,active_like,atlas/symbol_profiles/005/005420.json
005421,한국티타늄(1신),1996-12-27,1996-12-27,0,1,KOSPI,0,1,,,inactive_or_delisted_like,atlas/symbol_profiles/005/005421.json
005430,한국공항,1995-05-02,2026-06-22,7841,7846,KOSPI,32,32,82400,260907652000,active_like,atlas/symbol_profiles/005/005430.json
005440,현대지에프홀딩스,1995-05-02,2026-06-22,7789,7846,KOSPI,32,32,13250,2065731988250,active_like,atlas/symbol_profiles/005/005440.json
005441,금강개발산업(1신),1995-08-04,1995-12-27,119,120,KOSPI,1,1,13100,30025200000,inactive_or_delisted_like,atlas/symbol_profiles/005/005441.json
005444,금강개발산업(전환1신,1995-08-22,1995-12-27,0,106,KOSPI,0,1,,,inactive_or_delisted_like,atlas/symbol_profiles/005/005444.json
005447,금강개발산업(전환2신,1995-11-21,1995-12-27,0,31,KOSPI,0,1,,,inactive_or_delisted_like,atlas/symbol_profiles/005/005447.json
005450,신한,1995-05-02,2020-06-29,5973,6381,KOSPI,26,26,330,2317536870,inactive_or_delisted_like,atlas/symbol_profiles/005/005450.json
005470,한국염공,1996-07-01,1996-10-17,0,88,KOSDAQ,0,1,,,inactive_or_delisted_like,atlas/symbol_profiles/005/005470.json
005490,POSCO홀딩스,1995-05-02,2026-06-22,7845,7846,KOSPI,32,32,346500,27457189105500,active_like,atlas/symbol_profiles/005/005490.json
005500,삼진제약,1995-05-02,2026-06-22,7833,7846,KOSPI,32,32,18550,247086000000,active_like,atlas/symbol_profiles/005/005500.json
005510,충청은행,1995-05-02,1999-02-24,956,1109,KOSPI,5,5,5,118500000,inactive_or_delisted_like,atlas/symbol_profiles/005/005510.json
005560,JS전선,1995-05-02,2014-04-09,3650,3729,KOSPI,17,17,6200,70547568000,inactive_or_delisted_like,atlas/symbol_profiles/005/005560.json
005561,진로인더(1신),1996-11-15,1996-12-27,0,35,KOSPI,0,1,,,inactive_or_delisted_like,atlas/symbol_profiles/005/005561.json
005580,삼익주택,1995-05-02,2000-06-29,1391,1443,KOSPI,6,6,100,480000000,inactive_or_delisted_like,atlas/symbol_profiles/005/005580.json
005600,중앙제지,1995-05-03,2005-01-05,2452,2553,KOSPI,11,11,10,24968000,inactive_or_delisted_like,atlas/symbol_profiles/005/005600.json
005605,중앙제지(1우B),2001-08-10,2005-01-05,786,839,KOSPI,5,5,5,3333330,inactive_or_delisted_like,atlas/symbol_profiles/005/005605.json
005610,삼립,1995-05-02,2026-06-22,7745,7846,KOSPI,32,32,38250,330059594250,active_like,atlas/symbol_profiles/005/005610.json
005611,삼립 지.에프(1신),1995-09-29,1995-12-27,72,76,KOSPI,1,1,12400,4960000000,inactive_or_delisted_like,atlas/symbol_profiles/005/005611.json
005620,대성합동지주,1995-05-02,2017-07-27,5619,5686,KOSPI,23,23,61700,111003050900,inactive_or_delisted_like,atlas/symbol_profiles/005/005620.json
005621,대성산업(1신),1996-06-17,1996-12-24,155,160,KOSPI,1,1,47000,88388059000,inactive_or_delisted_like,atlas/symbol_profiles/005/005621.json
005650,단암산업,1996-07-01,1997-10-17,146,495,KOSDAQ,2,3,33000,39600000000,inactive_or_delisted_like,atlas/symbol_profiles/005/005650.json
005660,한진건설,1995-05-02,1999-07-28,1216,1237,KOSPI,5,5,6550,111057588350,inactive_or_delisted_like,atlas/symbol_profiles/005/005660.json
005664,한진건설(1전1신),1996-05-09,1996-05-09,1,229,KOSPI,1,1,18500,13116500,inactive_or_delisted_like,atlas/symbol_profiles/005/005664.json
005667,한진건설(1전2신),1996-05-28,1996-11-27,2,176,KOSPI,1,1,18900,746323200,inactive_or_delisted_like,atlas/symbol_profiles/005/005667.json
005670,푸드웰,1996-07-27,2026-06-22,6724,7503,KOSDAQ,31,31,6180,61800000000,active_like,atlas/symbol_profiles/005/005670.json
005671,협성농산1신,1997-12-02,1998-02-25,32,195,KOSDAQ,2,2,4200,197484000,inactive_or_delisted_like,atlas/symbol_profiles/005/005671.json
005672,협성농산2신,1998-01-24,1998-06-27,0,126,KOSDAQ,0,1,,,inactive_or_delisted_like,atlas/symbol_profiles/005/005672.json
005680,삼영전자,1995-05-02,2026-06-22,7832,7846,KOSPI,32,32,14580,291600000000,active_like,atlas/symbol_profiles/005/005680.json
005690,파미셀,1995-05-02,2026-06-22,7803,7846,KOSPI,32,32,13400,804053787600,active_like,atlas/symbol_profiles/005/005690.json
005710,대원산업,1996-07-26,2026-06-22,6801,7503,KOSDAQ,31,31,10190,204183144000,active_like,atlas/symbol_profiles/005/005710.json
005720,넥센,1995-05-02,2026-06-22,7828,7846,KOSPI,32,32,5970,313687542690,active_like,atlas/symbol_profiles/005/005720.json
005725,넥센우,1995-05-02,2026-06-22,6701,7846,KOSPI,32,32,4300,15482580000,active_like,atlas/symbol_profiles/005/005725.json
005740,크라운해태홀딩스,1995-05-02,2026-06-22,7422,7846,KOSPI,32,32,5540,82254302380,active_like,atlas/symbol_profiles/005/005740.json
005745,크라운해태홀딩스우,1995-05-25,2026-06-22,6344,7846,KOSPI,32,32,5610,3370072860,active_like,atlas/symbol_profiles/005/005745.json
005750,대림바스,1995-05-02,2026-06-22,7837,7846,KOSPI,32,32,4175,69272602000,active_like,atlas/symbol_profiles/005/005750.json
005760,위너스인프라인,1995-05-02,2009-02-18,3424,3572,KOSPI,15,15,15,286922700,inactive_or_delisted_like,atlas/symbol_profiles/005/005760.json
005770,광주은행,1995-05-02,2000-12-15,1558,2127,KOSPI,6,9,500,43793294000,inactive_or_delisted_like,atlas/symbol_profiles/005/005770.json
005771,광주은행(1신),1995-05-25,1995-12-27,178,178,KOSPI,1,1,7200,53280000000,inactive_or_delisted_like,atlas/symbol_profiles/005/005771.json
005790,만도기계,1995-05-02,1999-12-28,1307,1351,KOSPI,5,6,7400,39313136400,inactive_or_delisted_like,atlas/symbol_profiles/005/005790.json
005791,만도기계(1신),1995-06-28,1995-12-27,0,151,KOSPI,0,1,,,inactive_or_delisted_like,atlas/symbol_profiles/005/005791.json
