code,current_or_latest_name,first_date,last_date,trading_day_count,raw_trading_day_count,markets,available_year_count,raw_available_year_count,latest_close,latest_marcap,status_inferred,profile_path
009160,SIMPAC,1995-05-02,2026-06-22,7831,7846,KOSPI,32,32,4170,272596936560,active_like,atlas/symbol_profiles/009/009160.json
009180,한솔로지스틱스,1995-05-02,2026-06-22,7812,7846,KOSPI,32,32,2790,78554751750,active_like,atlas/symbol_profiles/009/009180.json
009190,대양금속,1995-05-02,2026-06-22,7793,7846,KOSPI,32,32,2065,90831657875,active_like,atlas/symbol_profiles/009/009190.json
009200,무림페이퍼,1995-05-02,2026-06-22,7830,7846,KOSPI,32,32,1440,59917406400,active_like,atlas/symbol_profiles/009/009200.json
009240,한샘,2002-07-16,2026-06-22,5906,5906,KOSPI,25,25,32500,764852660000,active_like,atlas/symbol_profiles/009/009240.json
009270,신원,1995-05-02,2026-06-22,7809,7846,KOSPI,32,32,1073,123148631689,active_like,atlas/symbol_profiles/009/009270.json
009290,광동제약,1995-05-02,2026-06-22,7842,7846,KOSPI,32,32,5650,281368915200,active_like,atlas/symbol_profiles/009/009290.json
009300,삼아제약,2000-07-19,2026-06-22,6391,6391,KOSDAQ,27,27,12810,81599700000,active_like,atlas/symbol_profiles/009/009300.json
009310,참엔지니어링,1995-05-02,2026-03-11,7313,7846,KOSPI,31,32,1065,23307603810,active_like,atlas/symbol_profiles/009/009310.json
009320,아진전자부품,1995-05-02,2026-06-22,7774,7846,KOSPI,32,32,1050,51764758500,active_like,atlas/symbol_profiles/009/009320.json
009410,태영건설,1995-05-02,2026-06-22,7657,7846,KOSPI,32,32,1670,496975430260,active_like,atlas/symbol_profiles/009/009410.json
009415,태영건설우,1995-05-02,2026-06-22,7115,7846,KOSPI,32,32,7400,4809807600,active_like,atlas/symbol_profiles/009/009415.json
009420,한올바이오파마,1995-05-02,2026-06-22,7838,7846,KOSPI,32,32,49550,2588523612900,active_like,atlas/symbol_profiles/009/009420.json
009440,KC그린홀딩스,1995-05-04,2025-03-19,7388,7846,KOSPI,31,32,756,17568790596,active_like,atlas/symbol_profiles/009/009440.json
009450,경동나비엔,1995-05-02,2026-06-22,7824,7846,KOSPI,32,32,64500,939674184000,active_like,atlas/symbol_profiles/009/009450.json
009460,한창제지,1995-05-02,2026-06-22,7791,7846,KOSPI,32,32,2445,29177400165,active_like,atlas/symbol_profiles/009/009460.json
009470,삼화전기,1995-05-02,2026-06-22,7840,7846,KOSPI,32,32,34800,230160936000,active_like,atlas/symbol_profiles/009/009470.json
009520,포스코엠텍,1997-11-10,2026-06-22,6851,7104,KOSDAQ|KOSDAQ GLOBAL,30,30,14040,584663550120,active_like,atlas/symbol_profiles/009/009520.json
009540,HD한국조선해양,1996-07-01,2026-06-22,7477,7503,KOSDAQ|KOSPI,31,31,397500,28132313610000,active_like,atlas/symbol_profiles/009/009540.json
009580,무림P&P,1995-05-02,2026-06-22,7131,7846,KOSPI,31,32,1654,103157207896,active_like,atlas/symbol_profiles/009/009580.json
009620,삼보산업,1996-08-13,2026-06-22,6262,7503,KOSDAQ,31,31,685,11969037880,active_like,atlas/symbol_profiles/009/009620.json
009680,모토닉,1995-05-02,2026-06-22,7782,7846,KOSPI,32,32,9810,213201652140,active_like,atlas/symbol_profiles/009/009680.json
009730,이렘,1996-07-08,2026-06-18,6246,7503,KOSDAQ,30,31,181,12992094206,active_like,atlas/symbol_profiles/009/009730.json
009770,삼정펄프,2006-10-17,2026-06-22,4819,4852,KOSPI,21,21,26200,65499240200,active_like,atlas/symbol_profiles/009/009770.json
009780,엠에스씨,1996-07-06,2026-06-22,6668,7503,KOSDAQ,31,31,5920,104192000000,active_like,atlas/symbol_profiles/009/009780.json
009810,플레이그램,1995-05-02,2026-06-22,7723,7846,KOSPI,32,32,1781,27051163750,active_like,atlas/symbol_profiles/009/009810.json
009830,한화솔루션,1995-05-02,2026-06-22,7822,7846,KOSPI,32,32,37850,6506132487600,active_like,atlas/symbol_profiles/009/009830.json
009835,한화솔루션우,1995-05-02,2026-06-22,7690,7846,KOSPI,32,32,19960,51403966040,active_like,atlas/symbol_profiles/009/009835.json
009900,명신산업,2020-12-07,2026-06-22,1356,1356,KOSPI,7,7,8000,419761064000,active_like,atlas/symbol_profiles/009/009900.json
009970,영원무역홀딩스,1995-05-02,2026-06-22,7820,7846,KOSPI,32,32,166700,2159401293900,active_like,atlas/symbol_profiles/009/009970.json
010040,한국내화,1996-07-24,2026-06-22,6708,7503,KOSDAQ|KOSPI,31,31,1540,63243275480,active_like,atlas/symbol_profiles/010/010040.json
010060,OCI홀딩스,1995-05-02,2026-06-22,7805,7846,KOSPI,32,32,247000,4611547304000,active_like,atlas/symbol_profiles/010/010060.json
010100,한국무브넥스,1995-05-02,2026-06-22,7806,7846,KOSPI,32,32,3965,120735915300,active_like,atlas/symbol_profiles/010/010100.json
010120,LS ELECTRIC,1995-05-02,2026-06-22,7827,7846,KOSPI,32,32,245000,36750000000000,active_like,atlas/symbol_profiles/010/010120.json
010130,고려아연,1995-05-02,2026-06-22,7838,7846,KOSPI,32,32,1147000,23941295443000,active_like,atlas/symbol_profiles/010/010130.json
010140,삼성중공업,1995-05-02,2026-06-22,7834,7846,KOSPI,32,32,26200,23056000000000,active_like,atlas/symbol_profiles/010/010140.json
010170,대한광통신,1996-07-24,2026-06-22,6498,7503,KOSDAQ,31,31,15900,2472221994000,active_like,atlas/symbol_profiles/010/010170.json
010240,흥국,2009-05-12,2026-06-22,4218,4218,KOSDAQ,18,18,5370,62861220000,active_like,atlas/symbol_profiles/010/010240.json
010280,아이티센엔텍,2000-05-03,2026-06-22,6409,6454,KOSDAQ,27,27,4950,64472547150,active_like,atlas/symbol_profiles/010/010280.json
