d,o,h,l,c,v,a,mc,s,m
1999-01-04,3100.0,3100.0,3100.0,3100.0,540.0,1674000.0,4110600000.0,1326000,KOSPI
1999-01-05,3000.0,3150.0,2950.0,2950.0,5490.0,16815000.0,3911700000.0,1326000,KOSPI
1999-01-06,2950.0,3100.0,2950.0,3010.0,17260.0,51880400.0,3991260000.0,1326000,KOSPI
1999-01-07,3100.0,3150.0,3100.0,3150.0,9570.0,29802000.0,4176900000.0,1326000,KOSPI
1999-01-08,3100.0,3150.0,3100.0,3150.0,7410.0,23175300.0,4176900000.0,1326000,KOSPI
1999-01-11,3200.0,3380.0,3200.0,3380.0,15820.0,52409600.0,4481880000.0,1326000,KOSPI
1999-01-12,3380.0,3400.0,3350.0,3360.0,7040.0,23751100.0,4455360000.0,1326000,KOSPI
1999-01-13,3560.0,3860.0,3560.0,3860.0,7270.0,26597900.0,5118360000.0,1326000,KOSPI
1999-01-14,4435.0,4435.0,4000.0,4435.0,22400.0,98210850.0,5880810000.0,1326000,KOSPI
1999-01-15,4650.0,5100.0,4650.0,5100.0,14600.0,73507500.0,6762600000.0,1326000,KOSPI
1999-01-18,5860.0,5860.0,5750.0,5860.0,9930.0,58151300.0,7770360000.0,1326000,KOSPI
1999-01-19,6700.0,6730.0,6000.0,6730.0,29340.0,194865500.0,8923980000.0,1326000,KOSPI
1999-01-20,6720.0,6720.0,6000.0,6500.0,10820.0,69650800.0,8619000000.0,1326000,KOSPI
1999-01-21,5530.0,5800.0,5530.0,5530.0,9630.0,53394300.0,7332780000.0,1326000,KOSPI
1999-01-22,4760.0,4760.0,4710.0,4720.0,5210.0,24609900.0,6258720000.0,1326000,KOSPI
1999-01-25,4820.0,4820.0,4400.0,4800.0,7680.0,34273200.0,6364800000.0,1326000,KOSPI
1999-01-26,4800.0,4900.0,4780.0,4800.0,4080.0,19592000.0,6364800000.0,1326000,KOSPI
1999-01-27,4210.0,4600.0,4210.0,4600.0,1430.0,6205700.0,6099600000.0,1326000,KOSPI
1999-01-28,4850.0,5290.0,4850.0,5000.0,2810.0,14409800.0,6630000000.0,1326000,KOSPI
1999-01-29,4800.0,5750.0,4800.0,5750.0,4960.0,28425000.0,7624500000.0,1326000,KOSPI
1999-02-01,6000.0,6500.0,5810.0,6500.0,22080.0,139669000.0,8619000000.0,1326000,KOSPI
1999-02-02,6600.0,6600.0,6500.0,6500.0,5280.0,34549700.0,8619000000.0,1326000,KOSPI
1999-02-03,5850.0,6150.0,5850.0,6000.0,6950.0,42152000.0,7956000000.0,1326000,KOSPI
1999-02-04,5900.0,6000.0,5900.0,6000.0,3340.0,20030000.0,7956000000.0,1326000,KOSPI
1999-02-08,6000.0,6000.0,6000.0,6000.0,6250.0,37500000.0,7956000000.0,1326000,KOSPI
1999-02-09,5990.0,6100.0,5990.0,6000.0,9340.0,56076000.0,7956000000.0,1326000,KOSPI
1999-02-10,5900.0,6010.0,5900.0,6000.0,7300.0,43666000.0,7956000000.0,1326000,KOSPI
1999-02-11,5900.0,5900.0,5900.0,5900.0,2910.0,17169000.0,7823400000.0,1326000,KOSPI
1999-02-12,5900.0,5900.0,5100.0,5900.0,940.0,5520000.0,7823400000.0,1326000,KOSPI
1999-02-18,5800.0,5800.0,5800.0,5800.0,50.0,290000.0,7690800000.0,1326000,KOSPI
1999-02-19,5900.0,5900.0,5900.0,5900.0,30.0,177000.0,7823400000.0,1326000,KOSPI
1999-02-22,6000.0,6780.0,6000.0,6000.0,800.0,4865600.0,7956000000.0,1326000,KOSPI
1999-02-23,5200.0,5300.0,5200.0,5300.0,820.0,4339000.0,7027800000.0,1326000,KOSPI
1999-02-24,6000.0,6000.0,6000.0,6000.0,10.0,60000.0,7956000000.0,1326000,KOSPI
1999-02-25,5610.0,5610.0,5600.0,5600.0,130.0,729000.0,7425600000.0,1326000,KOSPI
1999-02-26,6000.0,6300.0,5300.0,5300.0,3050.0,18932000.0,7027800000.0,1326000,KOSPI
1999-03-02,6000.0,6050.0,6000.0,6050.0,3970.0,23955500.0,8022300000.0,1326000,KOSPI
1999-03-03,6480.0,6500.0,6400.0,6500.0,7440.0,48340400.0,8619000000.0,1326000,KOSPI
1999-03-04,6000.0,6000.0,6000.0,6000.0,10.0,60000.0,7956000000.0,1326000,KOSPI
1999-03-05,6200.0,6400.0,6200.0,6400.0,5200.0,32678000.0,8486400000.0,1326000,KOSPI
1999-03-08,5500.0,7100.0,5500.0,7100.0,220.0,1242000.0,9414600000.0,1326000,KOSPI
1999-03-09,6200.0,6500.0,6200.0,6500.0,2400.0,15180000.0,8619000000.0,1326000,KOSPI
1999-03-10,6400.0,6400.0,6010.0,6010.0,3020.0,19320200.0,7969260000.0,1326000,KOSPI
1999-03-11,5510.0,5550.0,5500.0,5500.0,10000.0,55102800.0,7293000000.0,1326000,KOSPI
1999-03-12,6200.0,6200.0,5710.0,5810.0,10080.0,58640800.0,7704060000.0,1326000,KOSPI
1999-03-15,5810.0,5850.0,5780.0,5780.0,6870.0,39897500.0,7664280000.0,1326000,KOSPI
1999-03-16,5790.0,5790.0,5780.0,5780.0,3650.0,21104000.0,7664280000.0,1326000,KOSPI
1999-03-17,5900.0,6100.0,5500.0,5500.0,1820.0,10439500.0,7293000000.0,1326000,KOSPI
1999-03-18,5800.0,5800.0,5500.0,5500.0,2250.0,12585000.0,7293000000.0,1326000,KOSPI
1999-03-19,5500.0,5800.0,5500.0,5800.0,400.0,2260000.0,7690800000.0,1326000,KOSPI
1999-03-22,5700.0,5700.0,5500.0,5500.0,8510.0,46939000.0,7293000000.0,1326000,KOSPI
1999-03-23,5500.0,5500.0,5500.0,5500.0,2730.0,15015000.0,7293000000.0,1326000,KOSPI
1999-03-24,5700.0,5700.0,5700.0,5700.0,900.0,5130000.0,7558200000.0,1326000,KOSPI
1999-03-25,5700.0,5700.0,5700.0,5700.0,100.0,570000.0,7558200000.0,1326000,KOSPI
1999-03-26,4850.0,5010.0,4850.0,5010.0,26330.0,127882800.0,6643260000.0,1326000,KOSPI
1999-03-29,5110.0,5400.0,5100.0,5400.0,3950.0,20587000.0,7160400000.0,1326000,KOSPI
1999-03-30,5500.0,6210.0,5500.0,6210.0,7940.0,47457500.0,8234460000.0,1326000,KOSPI
1999-03-31,6210.0,6210.0,6000.0,6150.0,1730.0,10530000.0,8154900000.0,1326000,KOSPI
1999-04-01,6000.0,6000.0,5800.0,5800.0,3480.0,20376500.0,7690800000.0,1326000,KOSPI
1999-04-02,5820.0,6100.0,5820.0,6100.0,4770.0,28649400.0,8088600000.0,1326000,KOSPI
1999-04-06,6300.0,6300.0,6300.0,6300.0,10.0,63000.0,8353800000.0,1326000,KOSPI
1999-04-07,5810.0,5980.0,5810.0,5980.0,2310.0,13500100.0,7929480000.0,1326000,KOSPI
1999-04-08,6000.0,6000.0,5980.0,6000.0,4330.0,25970000.0,7956000000.0,1326000,KOSPI
1999-04-09,6000.0,6010.0,5950.0,5950.0,11490.0,68870000.0,7889700000.0,1326000,KOSPI
1999-04-12,6100.0,6100.0,5700.0,5900.0,2450.0,14822000.0,7823400000.0,1326000,KOSPI
1999-04-13,6000.0,6000.0,5750.0,5990.0,720.0,4155400.0,7942740000.0,1326000,KOSPI
1999-04-14,6000.0,6100.0,6000.0,6050.0,6750.0,40687500.0,8022300000.0,1326000,KOSPI
1999-04-15,6300.0,6300.0,6250.0,6300.0,2880.0,18094000.0,8353800000.0,1326000,KOSPI
1999-04-16,5800.0,6290.0,5800.0,6290.0,370.0,2202000.0,8340540000.0,1326000,KOSPI
1999-04-19,6000.0,6200.0,6000.0,6010.0,230.0,1387000.0,7969260000.0,1326000,KOSPI
1999-04-20,6000.0,6100.0,5950.0,6000.0,3230.0,19398000.0,7956000000.0,1326000,KOSPI
