d,o,h,l,c,v,a,mc,s,m
2018-01-02,42500.0,42800.0,42400.0,42400.0,168.0,7174300.0,3580128800.0,84437,KOSPI
2018-01-03,44100.0,45000.0,42250.0,42350.0,1544.0,67192500.0,3575906950.0,84437,KOSPI
2018-01-04,42350.0,43800.0,42000.0,43600.0,602.0,25487050.0,3681453200.0,84437,KOSPI
2018-01-05,42650.0,44000.0,42650.0,43800.0,135.0,5864600.0,3698340600.0,84437,KOSPI
2018-01-08,43800.0,44000.0,42550.0,43600.0,1123.0,47965650.0,3681453200.0,84437,KOSPI
2018-01-09,43950.0,49150.0,43600.0,43900.0,37507.0,1758742350.0,3706784300.0,84437,KOSPI
2018-01-10,44800.0,44800.0,42500.0,43400.0,3743.0,162231700.0,3664565800.0,84437,KOSPI
2018-01-11,43400.0,44200.0,42950.0,43950.0,454.0,19778700.0,3711006150.0,84437,KOSPI
2018-01-12,43950.0,44250.0,42500.0,43400.0,1068.0,46143450.0,3664565800.0,84437,KOSPI
2018-01-15,43700.0,44350.0,43100.0,43250.0,281.0,12275200.0,3651900250.0,84437,KOSPI
2018-01-16,42100.0,43150.0,41750.0,41900.0,4611.0,194238400.0,3537910300.0,84437,KOSPI
2018-01-17,42700.0,42800.0,41900.0,42500.0,535.0,22639000.0,3588572500.0,84437,KOSPI
2018-01-18,43000.0,43500.0,42050.0,42800.0,545.0,23170000.0,3613903600.0,84437,KOSPI
2018-01-19,42750.0,43100.0,42350.0,42400.0,433.0,18376000.0,3580128800.0,84437,KOSPI
2018-01-22,42250.0,42800.0,42100.0,42550.0,227.0,9618200.0,3663469900.0,86098,KOSPI
2018-01-23,42550.0,42950.0,42300.0,42800.0,97.0,4133700.0,3684994400.0,86098,KOSPI
2018-01-24,43000.0,43000.0,42400.0,42850.0,81.0,3470500.0,3689299300.0,86098,KOSPI
2018-01-25,43000.0,43250.0,42550.0,42850.0,334.0,14356900.0,3689299300.0,86098,KOSPI
2018-01-26,43100.0,43800.0,42900.0,43700.0,1397.0,60768500.0,3762482600.0,86098,KOSPI
2018-01-29,43700.0,43800.0,42650.0,43650.0,811.0,35235650.0,3758177700.0,86098,KOSPI
2018-01-30,44000.0,44000.0,43000.0,43300.0,513.0,22300150.0,3728043400.0,86098,KOSPI
2018-01-31,42700.0,43900.0,42500.0,42900.0,580.0,24926750.0,3693604200.0,86098,KOSPI
2018-02-01,42500.0,43700.0,42350.0,43000.0,672.0,28991100.0,3702214000.0,86098,KOSPI
2018-02-02,43000.0,43850.0,42700.0,43100.0,876.0,37814100.0,3710823800.0,86098,KOSPI
2018-02-05,43100.0,44500.0,42250.0,44000.0,3069.0,135069950.0,3788312000.0,86098,KOSPI
2018-02-06,44300.0,44300.0,42350.0,43000.0,2073.0,89294950.0,3702214000.0,86098,KOSPI
2018-02-07,43400.0,46450.0,42500.0,45100.0,5145.0,230804850.0,3883019800.0,86098,KOSPI
2018-02-08,47550.0,47550.0,44150.0,45150.0,808.0,36203150.0,3887324700.0,86098,KOSPI
2018-02-09,45150.0,45150.0,42900.0,43150.0,609.0,26238200.0,3715128700.0,86098,KOSPI
2018-02-12,43150.0,43500.0,42500.0,42600.0,366.0,15744850.0,3667774800.0,86098,KOSPI
2018-02-13,42550.0,42550.0,41600.0,41600.0,849.0,35528300.0,3581676800.0,86098,KOSPI
2018-02-14,40300.0,41500.0,40300.0,40750.0,575.0,23214000.0,3508493500.0,86098,KOSPI
2018-02-19,43000.0,43000.0,41550.0,41550.0,396.0,16857150.0,3577371900.0,86098,KOSPI
2018-02-20,41550.0,41600.0,40800.0,41600.0,263.0,10877000.0,3581676800.0,86098,KOSPI
2018-02-21,42200.0,42800.0,41500.0,42700.0,40.0,1689400.0,3676384600.0,86098,KOSPI
2018-02-22,42700.0,42700.0,42000.0,42100.0,375.0,15880750.0,3624725800.0,86098,KOSPI
2018-02-23,42200.0,42550.0,42050.0,42550.0,274.0,11539100.0,3663469900.0,86098,KOSPI
2018-02-26,42550.0,42800.0,42100.0,42100.0,223.0,9473600.0,3624725800.0,86098,KOSPI
2018-02-27,42350.0,42350.0,41200.0,42200.0,387.0,16122700.0,3633335600.0,86098,KOSPI
2018-02-28,42350.0,42350.0,41100.0,41100.0,336.0,13934550.0,3538627800.0,86098,KOSPI
2018-03-02,41000.0,41400.0,40900.0,41400.0,246.0,10103300.0,3564457200.0,86098,KOSPI
2018-03-05,41700.0,41700.0,40400.0,41350.0,132.0,5402850.0,3560152300.0,86098,KOSPI
2018-03-06,40650.0,42150.0,40650.0,41800.0,237.0,9796500.0,3598896400.0,86098,KOSPI
2018-03-07,42150.0,42500.0,41500.0,42050.0,169.0,7136700.0,3620420900.0,86098,KOSPI
2018-03-08,42050.0,42450.0,40600.0,41600.0,464.0,19083400.0,3581676800.0,86098,KOSPI
2018-03-09,41000.0,41600.0,40700.0,41150.0,437.0,17908650.0,3542932700.0,86098,KOSPI
2018-03-12,40700.0,42000.0,40650.0,41600.0,1065.0,43599550.0,3581676800.0,86098,KOSPI
2018-03-13,41600.0,43500.0,41550.0,42850.0,463.0,19841350.0,3689299300.0,86098,KOSPI
2018-03-14,42850.0,42850.0,41500.0,42850.0,201.0,8424650.0,3689299300.0,86098,KOSPI
2018-03-15,41800.0,41950.0,41200.0,41650.0,970.0,40231550.0,3585981700.0,86098,KOSPI
2018-03-16,41800.0,42200.0,41100.0,41700.0,475.0,19605000.0,3590286600.0,86098,KOSPI
2018-03-19,41200.0,42400.0,40550.0,40950.0,1402.0,57459750.0,3525713100.0,86098,KOSPI
2018-03-20,41000.0,41300.0,40700.0,41200.0,123.0,5057750.0,3547237600.0,86098,KOSPI
2018-03-21,41750.0,42000.0,40800.0,41150.0,740.0,30475050.0,3542932700.0,86098,KOSPI
2018-03-22,41150.0,41450.0,41000.0,41050.0,240.0,9867150.0,3534322900.0,86098,KOSPI
2018-03-23,41250.0,41250.0,39800.0,40750.0,813.0,32568450.0,3508493500.0,86098,KOSPI
2018-03-26,40700.0,40750.0,39800.0,40700.0,280.0,11244100.0,3504188600.0,86098,KOSPI
2018-03-27,40550.0,40550.0,39800.0,40000.0,427.0,17060800.0,3443920000.0,86098,KOSPI
2018-03-28,40000.0,41000.0,39500.0,39800.0,443.0,17676050.0,3426700400.0,86098,KOSPI
2018-03-29,39800.0,41050.0,39800.0,40000.0,213.0,8540400.0,3443920000.0,86098,KOSPI
2018-03-30,39600.0,40500.0,39600.0,40200.0,163.0,6518350.0,3461139600.0,86098,KOSPI
2018-04-02,40250.0,40450.0,39400.0,39650.0,604.0,23884300.0,3413785700.0,86098,KOSPI
2018-04-03,39150.0,40500.0,39150.0,40500.0,38.0,1520750.0,3486969000.0,86098,KOSPI
2018-04-04,40450.0,40450.0,39600.0,39600.0,100.0,3993850.0,3409480800.0,86098,KOSPI
2018-04-05,40000.0,40000.0,39600.0,39600.0,95.0,3774000.0,3409480800.0,86098,KOSPI
2018-04-06,39350.0,40000.0,39350.0,39850.0,24.0,958050.0,3431005300.0,86098,KOSPI
2018-04-09,39850.0,40600.0,39800.0,40350.0,109.0,4377500.0,3474054300.0,86098,KOSPI
2018-04-10,40350.0,40650.0,40000.0,40300.0,441.0,17752250.0,3469749400.0,86098,KOSPI
2018-04-11,40300.0,42450.0,40300.0,41950.0,1851.0,77632200.0,3611811100.0,86098,KOSPI
2018-04-12,42350.0,42350.0,40050.0,41950.0,350.0,14215650.0,3611811100.0,86098,KOSPI
2018-04-13,40600.0,42150.0,40600.0,42100.0,207.0,8535650.0,3624725800.0,86098,KOSPI
2018-04-16,41500.0,41550.0,40900.0,41500.0,215.0,8856050.0,3573067000.0,86098,KOSPI
2018-04-17,41950.0,41950.0,40800.0,41750.0,62.0,2572250.0,3594591500.0,86098,KOSPI
2018-04-18,42200.0,42200.0,40900.0,40950.0,167.0,6852700.0,3525713100.0,86098,KOSPI
2018-04-19,40050.0,40800.0,39850.0,40050.0,278.0,11136850.0,3448224900.0,86098,KOSPI
2018-04-20,40000.0,40500.0,40000.0,40350.0,661.0,26460100.0,3474054300.0,86098,KOSPI
2018-04-23,39900.0,41000.0,39900.0,41000.0,114.0,4612450.0,3530018000.0,86098,KOSPI
2018-04-24,41250.0,41450.0,40600.0,40750.0,209.0,8488550.0,3508493500.0,86098,KOSPI
2018-04-25,40250.0,41000.0,40250.0,40950.0,105.0,4303150.0,3525713100.0,86098,KOSPI
2018-04-26,40700.0,41250.0,40650.0,41200.0,174.0,7090250.0,3547237600.0,86098,KOSPI
2018-04-27,41750.0,41750.0,40500.0,40950.0,256.0,10570800.0,3525713100.0,86098,KOSPI
2018-04-30,41050.0,41050.0,40700.0,40850.0,71.0,2905250.0,3517103300.0,86098,KOSPI
2018-05-02,40500.0,41150.0,40150.0,40150.0,213.0,8605600.0,3456834700.0,86098,KOSPI
2018-05-03,40000.0,41000.0,39700.0,40150.0,50.0,2006150.0,3456834700.0,86098,KOSPI
2018-05-04,39800.0,40950.0,39550.0,40250.0,543.0,21796650.0,3465444500.0,86098,KOSPI
2018-05-08,39900.0,42500.0,39900.0,42000.0,1080.0,45163550.0,3616116000.0,86098,KOSPI
2018-05-09,42000.0,45100.0,40700.0,43900.0,6257.0,274691400.0,3779702200.0,86098,KOSPI
2018-05-10,45700.0,45700.0,43700.0,44350.0,1264.0,56176450.0,3818446300.0,86098,KOSPI
2018-05-11,44000.0,44600.0,44000.0,44400.0,665.0,29349200.0,3822751200.0,86098,KOSPI
2018-05-14,46000.0,46000.0,44700.0,45400.0,1020.0,46331550.0,3908849200.0,86098,KOSPI
2018-05-15,45600.0,45600.0,45300.0,45350.0,267.0,12131450.0,3904544300.0,86098,KOSPI
2018-05-16,45350.0,45350.0,44000.0,44100.0,1065.0,47341950.0,3796921800.0,86098,KOSPI
2018-05-17,46000.0,46000.0,44100.0,45000.0,739.0,33390050.0,3874410000.0,86098,KOSPI
2018-05-18,45600.0,54200.0,45150.0,53000.0,12734.0,651632250.0,4563194000.0,86098,KOSPI
2018-05-21,51000.0,51000.0,48000.0,48000.0,7377.0,361614600.0,4132704000.0,86098,KOSPI
2018-05-23,49600.0,49600.0,48050.0,48300.0,2826.0,136931400.0,4158533400.0,86098,KOSPI
2018-05-24,49000.0,49000.0,46800.0,46900.0,1147.0,54746650.0,4037996200.0,86098,KOSPI
2018-05-25,46000.0,48350.0,44500.0,46850.0,790.0,36294100.0,4033691300.0,86098,KOSPI
2018-05-28,46850.0,47950.0,46600.0,47150.0,577.0,27219100.0,4059520700.0,86098,KOSPI
2018-05-29,48000.0,48000.0,46000.0,47500.0,802.0,37411050.0,4089655000.0,86098,KOSPI
2018-05-30,47450.0,47450.0,44300.0,44300.0,701.0,31654200.0,3814141400.0,86098,KOSPI
2018-05-31,46000.0,46000.0,43850.0,44800.0,2930.0,130095650.0,3857190400.0,86098,KOSPI
2018-06-01,45000.0,45300.0,43600.0,44050.0,723.0,31747450.0,3792616900.0,86098,KOSPI
