snapshot_date,previous_market_trade_date,code,name,name_resolution_status,name_candidates,market,prev_symbol_trade_date,days_since_prev_symbol_trade,prev_close,open,high,low,close,volume,amount,market_cap,listed_shares,open_gap_pct,high_return_pct,low_return_pct,close_return_pct,turnover_pct,return_3d_pct,return_5d_pct,return_10d_pct,return_20d_pct,amount_rank,turnover_rank,market_cap_rank,high_return_rank,close_return_rank,limit_up_price,upper_limit_touched,upper_limit_closed,upper_limit_released,one_price_upper_limit,upper_limit_label_status,upper_limit_touch_count_5d,upper_limit_close_count_5d,high_return_ge_10_count_5d,high_return_ge_20_count_5d,corporate_action_warning,new_listing_or_no_reference,data_quality_status,max_source_date
2019-07-19,2019-07-18,000020,동화약품,exact_source_row,,KOSPI,2019-07-18,1,9690,9700,9810,9660,9770,18237,177998340,272890461900,27931470,0.103199,1.23839,-0.309598,0.825593,0.065292,0.102459,2.518363,1.243523,-1.013171,1498,1902,554,1565,1104,12550,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2019-07-19
2019-07-19,2019-07-18,000040,KR모터스,exact_source_row,,KOSPI,2019-07-18,1,494,499,500,485,500,918055,450229776,94722037500,189444075,1.012146,1.214575,-1.821862,1.214575,0.484605,0.200401,0,-6.367041,-3.846154,1099,814,1254,1581,884,642,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2019-07-19
2019-07-19,2019-07-18,000050,경방,exact_source_row,,KOSPI,2019-07-18,1,10050,10150,10200,10000,10200,4608,46486300,279635754000,27415270,0.995025,1.492537,-0.497512,1.492537,0.016808,-0.487805,-2.392344,-1.449275,-3.317536,1915,2100,542,1371,735,13050,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2019-07-19
2019-07-19,2019-07-18,000060,메리츠화재,exact_source_row,,KOSPI,2019-07-18,1,19800,19800,19800,19450,19650,219981,4309890950,2233812000000,113680000,0,0,-1.767677,-0.757576,0.193509,0.769231,1.028278,-0.506329,-6.428571,338,1385,106,2097,1899,25700,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2019-07-19
2019-07-19,2019-07-18,000070,삼양홀딩스,exact_source_row,,KOSPI,2019-07-18,1,70800,71400,72300,70800,72100,8923,640878500,617483939100,8564271,0.847458,2.118644,0,1.836158,0.104189,-1.097394,-2.303523,-5.874674,-4.503311,937,1739,279,980,577,92000,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2019-07-19
2019-07-19,2019-07-18,000075,삼양홀딩스우,exact_source_row,,KOSPI,2019-07-18,1,48550,48800,48900,48000,48900,146,7040100,14868436200,304058,0.514933,0.720906,-1.132853,0.720906,0.048017,1.557632,-1.41129,-1.609658,0.307692,2135,1973,2088,1896,1163,63100,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2019-07-19
2019-07-19,2019-07-18,000080,하이트진로,exact_source_row,,KOSPI,2019-07-18,1,21950,22000,22100,21850,22000,206104,4528540700,1542939442000,70133611,0.22779,0.683371,-0.455581,0.22779,0.293873,0.686499,-0.226757,0.917431,4.761905,329,1105,135,1909,1466,28500,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2019-07-19
2019-07-19,2019-07-18,000087,하이트진로2우B,exact_source_row,,KOSPI,2019-07-18,1,16600,16650,16850,16600,16800,2622,43784750,18986318400,1130138,0.301205,1.506024,0,1.204819,0.232007,2.752294,0.598802,1.818182,3.067485,1928,1267,2071,1364,892,21550,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2019-07-19
2019-07-19,2019-07-18,000088,한화3우B,exact_source_row,,KOSPI,2019-07-18,1,13600,13800,13950,13600,13950,30694,422730400,313484400000,22472000,1.470588,2.573529,0,2.573529,0.136588,0.722022,0.722022,-1.413428,-1.06383,1132,1610,487,767,352,17650,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2019-07-19
2019-07-19,2019-07-18,000100,유한양행,exact_source_row,,KOSPI,2019-07-18,1,226500,227000,233000,226500,231500,40624,9368207500,2957902122500,12777115,0.220751,2.869757,0,2.207506,0.317943,0.652174,0.21645,-4.338843,-7.768924,173,1051,89,659,444,294000,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2019-07-19
2019-07-19,2019-07-18,000105,유한양행우,exact_source_row,,KOSPI,2019-07-18,1,208000,207000,210000,207000,210000,68,14223500,49599480000,236188,-0.480769,0.961538,-0.480769,0.961538,0.028791,0,0.719424,-0.23753,-0.943396,2082,2049,1770,1741,1019,270000,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2019-07-19
2019-07-19,2019-07-18,000120,CJ대한통운,exact_source_row,,KOSPI,2019-07-18,1,140500,140000,140500,138000,138500,44878,6223207500,3159509644000,22812344,-0.355872,0,-1.779359,-1.423488,0.196727,1.465201,2.214022,3.745318,-10.355987,245,1373,84,2098,2007,182500,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2019-07-19
2019-07-19,2019-07-18,000140,하이트진로홀딩스,exact_source_row,,KOSPI,2019-07-18,1,9770,9850,9980,9650,9720,89070,868490760,225569755800,23206765,0.818833,2.149437,-1.22825,-0.511771,0.38381,-1.619433,-3.283582,-1.01833,4.403867,820,941,646,963,1847,12700,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2019-07-19
2019-07-19,2019-07-18,000145,하이트진로홀딩스우,exact_source_row,,KOSPI,2019-07-18,1,14900,14750,15450,13950,15300,113662,1664202850,7203393000,470810,-1.006711,3.691275,-6.375839,2.684564,24.141798,2.684564,-2.857143,31.896552,53.614458,595,29,2153,435,334,19350,false,false,false,false,verified_normal_day,0,0,2,0,false,false,clean,2019-07-19
2019-07-19,2019-07-18,000150,두산,exact_source_row,,KOSPI,2019-07-18,1,93700,93200,95200,93200,95100,39093,3688138900,1734443500200,18238102,-0.533618,1.600854,-0.533618,1.49413,0.214348,0.741525,0.422386,-2.160494,-6.305419,374,1329,122,1292,734,121500,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2019-07-19
2019-07-19,2019-07-18,000155,두산우,exact_source_row,,KOSPI,2019-07-18,1,74100,74900,74900,74300,74700,777,57932200,329507227800,4411074,1.079622,1.079622,0.269906,0.809717,0.017615,-0.267023,-0.13369,-0.532623,-2.225131,1858,2095,466,1669,1114,96300,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2019-07-19
2019-07-19,2019-07-18,000157,두산2우B,exact_source_row,,KOSPI,2019-07-18,1,76500,76500,77000,75500,76800,70,5330500,75700608000,985685,0,0.653595,-1.30719,0.392157,0.007102,-0.646831,-1.158301,-0.646831,-1.285347,2144,2151,1452,1924,1352,99400,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2019-07-19
2019-07-19,2019-07-18,000180,성창기업지주,exact_source_row,,KOSPI,2019-07-18,1,1925,1925,1930,1880,1920,111232,211649675,133923072000,69751600,0,0.25974,-2.337662,-0.25974,0.159469,0.52356,-2.040816,-3.274559,-3.030303,1414,1515,964,2059,1741,2500,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2019-07-19
2019-07-19,2019-07-18,000210,대림산업,exact_source_row,,KOSPI,2019-07-18,1,102000,103000,107000,102500,106000,143203,15124733500,3688800000000,34800000,0.980392,4.901961,0.490196,3.921569,0.411503,-2.752294,-1.395349,-6.60793,-9.401709,104,898,67,259,163,132500,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2019-07-19
2019-07-19,2019-07-18,000215,대림산업우,exact_source_row,,KOSPI,2019-07-18,1,41650,41500,42750,41500,42600,6301,267040550,161880000000,3800000,-0.360144,2.641056,-0.360144,2.280912,0.165816,-2.068966,-0.814901,-4.484305,-9.55414,1311,1492,824,728,419,54100,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2019-07-19
2019-07-19,2019-07-18,000220,유유제약,exact_source_row,,KOSPI,2019-07-18,1,11050,11200,11200,11050,11100,9713,107966550,70691315700,6368587,1.357466,1.357466,0,0.452489,0.152514,0,0,-2.631579,-7.5,1684,1544,1506,1475,1316,14350,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2019-07-19
2019-07-19,2019-07-18,000225,유유제약1우,exact_source_row,,KOSPI,2019-07-18,1,7100,7090,7160,7060,7140,1950,13855990,8092940100,1133465,-0.140845,0.84507,-0.56338,0.56338,0.172039,-0.41841,-1.244813,-4.289544,-4.161074,2086,1464,2140,1828,1255,9230,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2019-07-19
2019-07-19,2019-07-18,000227,유유제약2우B,exact_source_row,,KOSPI,2019-07-18,1,18900,18900,19100,18800,19050,12,227900,3125724000,164080,0,1.058201,-0.529101,0.793651,0.007314,0.527704,1.871658,-0.78125,-2.557545,2175,2149,2183,1677,1123,24550,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2019-07-19
2019-07-19,2019-07-18,000230,일동홀딩스,exact_source_row,,KOSPI,2019-07-18,1,12650,12650,12800,12550,12650,3725,47046550,139182725550,11002587,0,1.185771,-0.790514,0,0.033856,-0.393701,0,-6.296296,-2.692308,1913,2031,927,1600,1540,16400,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2019-07-19
2019-07-19,2019-07-18,000240,한국테크놀로지그룹,exact_source_row,,KOSPI,2019-07-18,1,15700,15700,16200,15500,16100,33555,536531000,1497624785300,93020173,0,3.184713,-1.273885,2.547771,0.036073,2.875399,2.875399,-4.733728,-4.733728,1020,2022,137,570,357,20400,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2019-07-19
2019-07-19,2019-07-18,000250,삼천당제약,exact_source_row,,KOSDAQ,2019-07-18,1,35450,35600,36950,35600,36450,123094,4483698550,805756883850,22105813,0.423131,4.231312,0.423131,2.820874,0.55684,0.969529,-0.816327,-4.456094,-11.421628,330,734,231,339,313,46050,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2019-07-19
2019-07-19,2019-07-18,000270,기아차,exact_source_row,,KOSPI,2019-07-18,1,43100,43550,43550,42400,43300,762843,32764195900,17552232925100,405363347,1.044084,1.044084,-1.62413,0.464037,0.188187,2.850356,0.697674,-0.230415,2.243211,48,1401,16,1684,1307,56000,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2019-07-19
2019-07-19,2019-07-18,000300,대유플러스,exact_source_row,,KOSPI,2019-07-18,1,854,843,866,839,858,274727,235079622,90043283616,104945552,-1.288056,1.405152,-1.75644,0.468384,0.261781,-2.5,-5.298013,-5.714286,-6.941432,1369,1191,1304,1429,1305,1110,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2019-07-19
2019-07-19,2019-07-18,000320,노루홀딩스,exact_source_row,,KOSPI,2019-07-18,1,11900,11700,11950,11700,11850,2618,30985500,157500139350,13291151,-1.680672,0.420168,-1.680672,-0.420168,0.019697,-2.066116,-2.868852,-3.265306,-4.819277,1992,2085,846,2009,1807,15450,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2019-07-19
2019-07-19,2019-07-18,000325,노루홀딩스우,exact_source_row,,KOSPI,2019-07-18,1,18900,18700,19400,18550,19000,801,15075800,3519750000,185250,-1.058201,2.645503,-1.851852,0.529101,0.432389,-0.52356,-2.061856,-1.554404,-5.236908,2079,878,2178,726,1271,24550,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2019-07-19
2019-07-19,2019-07-18,000370,한화손해보험,exact_source_row,,KOSPI,2019-07-18,1,3545,3525,3665,3520,3645,132789,478029435,425513345175,116738915,-0.564175,3.385049,-0.705219,2.820874,0.113749,1.25,-2.147651,-5.935484,-15.034965,1075,1702,377,505,314,4605,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2019-07-19
2019-07-19,2019-07-18,000390,삼화페인트,exact_source_row,,KOSPI,2019-07-18,1,5240,5150,5250,5150,5250,1312,6859970,138803442750,26438751,-1.717557,0.19084,-1.717557,0.19084,0.004962,-0.568182,-0.943396,-3.492647,-5.913978,2137,2161,929,2078,1492,6810,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2019-07-19
2019-07-19,2019-07-18,000400,롯데손해보험,exact_source_row,,KOSPI,2019-07-18,1,2185,2175,2205,2160,2190,168610,368183085,294073200000,134280000,-0.457666,0.915332,-1.144165,0.228833,0.125566,-2.013423,-4.157549,-4.575163,-8.939709,1175,1658,517,1768,1465,2840,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2019-07-19
2019-07-19,2019-07-18,000430,대원강업,exact_source_row,,KOSPI,2019-07-18,1,4245,4205,4265,4205,4240,11030,46783530,262880000000,62000000,-0.942285,0.471143,-0.942285,-0.117786,0.01779,0,-1.050175,-4.504505,-7.221007,1914,2094,573,1987,1676,5510,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2019-07-19
2019-07-19,2019-07-18,000440,중앙에너비스,exact_source_row,,KOSDAQ,2019-07-18,1,6440,6440,6590,6390,6570,15594,101133520,40912244100,6227130,0,2.329193,-0.776398,2.018634,0.25042,-3.524229,-4.087591,-9.00277,-13.438735,1709,1224,1897,867,508,8370,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2019-07-19
2019-07-19,2019-07-18,000480,조선내화,exact_source_row,,KOSPI,2019-07-18,1,85000,84800,85600,84800,85600,1555,132449400,342400000000,4000000,-0.235294,0.705882,-0.235294,0.705882,0.038875,-0.2331,-1.268743,-3.386005,-3.494927,1621,2010,453,1901,1173,110500,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2019-07-19
