d,o,h,l,c,v,a,mc,s,m,rs
2016-01-04,12750.0,13300.0,12400.0,12450.0,962694.0,12384740400.0,208217198850.0,16724273,KOSDAQ,tradable_ohlcv
2016-01-05,12150.0,13100.0,12150.0,12750.0,809892.0,10296905900.0,213234480750.0,16724273,KOSDAQ,tradable_ohlcv
2016-01-06,12800.0,13150.0,12100.0,13000.0,635853.0,8039594550.0,217415549000.0,16724273,KOSDAQ,tradable_ohlcv
2016-01-07,12850.0,13400.0,12550.0,12800.0,626485.0,8111520550.0,214070694400.0,16724273,KOSDAQ,tradable_ohlcv
2016-01-08,12500.0,13150.0,12450.0,13150.0,653971.0,8419885900.0,219924189950.0,16724273,KOSDAQ,tradable_ohlcv
2016-01-11,13050.0,13100.0,12350.0,12350.0,571854.0,7272093500.0,206544771550.0,16724273,KOSDAQ,tradable_ohlcv
2016-01-12,12600.0,12650.0,12150.0,12400.0,480833.0,5966287450.0,207380985200.0,16724273,KOSDAQ,tradable_ohlcv
2016-01-13,12550.0,12950.0,12350.0,12950.0,679407.0,8629619550.0,216579335350.0,16724273,KOSDAQ,tradable_ohlcv
2016-01-14,12600.0,14000.0,12450.0,14000.0,1135485.0,14946679000.0,234139822000.0,16724273,KOSDAQ,tradable_ohlcv
2016-01-15,14650.0,16100.0,14100.0,14700.0,3254710.0,48788672050.0,249371564400.0,16964052,KOSDAQ,tradable_ohlcv
2016-01-18,14350.0,15300.0,14350.0,15150.0,1188033.0,17783507950.0,257005387800.0,16964052,KOSDAQ,tradable_ohlcv
2016-01-19,15300.0,15350.0,14250.0,14500.0,916722.0,13506537650.0,245978754000.0,16964052,KOSDAQ,tradable_ohlcv
2016-01-20,14600.0,14850.0,13550.0,14000.0,1063562.0,14984833000.0,237496728000.0,16964052,KOSDAQ,tradable_ohlcv
2016-01-21,14050.0,14350.0,13550.0,13750.0,820201.0,11452838650.0,233255715000.0,16964052,KOSDAQ,tradable_ohlcv
2016-01-22,13950.0,14600.0,13700.0,14050.0,1247700.0,17623056150.0,238344930600.0,16964052,KOSDAQ,tradable_ohlcv
2016-01-25,14300.0,14750.0,14050.0,14650.0,922739.0,13396671750.0,248523361800.0,16964052,KOSDAQ,tradable_ohlcv
2016-01-26,14500.0,14500.0,11450.0,11600.0,5187601.0,65457664350.0,196783003200.0,16964052,KOSDAQ,tradable_ohlcv
2016-01-27,11850.0,12200.0,11500.0,11600.0,1892742.0,22373435350.0,196783003200.0,16964052,KOSDAQ,tradable_ohlcv
2016-01-28,11700.0,12100.0,11500.0,11500.0,1012262.0,11849802200.0,195086598000.0,16964052,KOSDAQ,tradable_ohlcv
2016-01-29,11650.0,11650.0,10950.0,11100.0,940575.0,10546825500.0,188300977200.0,16964052,KOSDAQ,tradable_ohlcv
2016-02-01,11000.0,11300.0,10750.0,11000.0,1014004.0,11171557350.0,186604572000.0,16964052,KOSDAQ,tradable_ohlcv
2016-02-02,11050.0,11050.0,10150.0,10150.0,1310156.0,13660680650.0,172185127800.0,16964052,KOSDAQ,tradable_ohlcv
2016-02-03,10100.0,10900.0,10100.0,10750.0,1164410.0,12304632650.0,182363559000.0,16964052,KOSDAQ,tradable_ohlcv
2016-02-04,11000.0,11650.0,10700.0,11350.0,1274495.0,14337907900.0,192541990200.0,16964052,KOSDAQ,tradable_ohlcv
2016-02-05,11400.0,11450.0,10800.0,11150.0,429919.0,4736402000.0,189149179800.0,16964052,KOSDAQ,tradable_ohlcv
2016-02-11,10500.0,10750.0,9990.0,10050.0,741743.0,7639541810.0,170488722600.0,16964052,KOSDAQ,tradable_ohlcv
2016-02-12,9910.0,10200.0,9300.0,9750.0,647264.0,6321936740.0,165399507000.0,16964052,KOSDAQ,tradable_ohlcv
2016-02-15,9900.0,10200.0,9670.0,10200.0,369583.0,3686770260.0,173033330400.0,16964052,KOSDAQ,tradable_ohlcv
2016-02-16,10300.0,10600.0,10050.0,10350.0,353778.0,3674615050.0,175577938200.0,16964052,KOSDAQ,tradable_ohlcv
2016-02-17,10250.0,10550.0,9980.0,10000.0,284686.0,2906301040.0,169640520000.0,16964052,KOSDAQ,tradable_ohlcv
2016-02-18,10250.0,10600.0,10250.0,10500.0,296364.0,3094444300.0,178122546000.0,16964052,KOSDAQ,tradable_ohlcv
2016-02-19,10450.0,10850.0,10400.0,10600.0,278208.0,2954092800.0,179818951200.0,16964052,KOSDAQ,tradable_ohlcv
2016-02-22,10600.0,10950.0,10350.0,10850.0,387451.0,4129301250.0,184059964200.0,16964052,KOSDAQ,tradable_ohlcv
2016-02-23,11100.0,11200.0,10350.0,10450.0,489529.0,5223193100.0,177274343400.0,16964052,KOSDAQ,tradable_ohlcv
2016-02-24,10300.0,10550.0,10250.0,10350.0,301745.0,3131383300.0,175577938200.0,16964052,KOSDAQ,tradable_ohlcv
2016-02-25,10400.0,10500.0,9980.0,10050.0,349424.0,3552729570.0,170488722600.0,16964052,KOSDAQ,tradable_ohlcv
2016-02-26,10200.0,10900.0,10100.0,10550.0,578191.0,6116607150.0,178970748600.0,16964052,KOSDAQ,tradable_ohlcv
2016-02-29,10650.0,10750.0,10400.0,10450.0,220077.0,2327966200.0,177274343400.0,16964052,KOSDAQ,tradable_ohlcv
2016-03-02,10800.0,11150.0,10650.0,10850.0,609843.0,6651458500.0,184059964200.0,16964052,KOSDAQ,tradable_ohlcv
2016-03-03,11150.0,11150.0,10800.0,11000.0,291021.0,3191775450.0,186604572000.0,16964052,KOSDAQ,tradable_ohlcv
2016-03-04,11000.0,11100.0,10750.0,10950.0,214226.0,2330493450.0,185756369400.0,16964052,KOSDAQ,tradable_ohlcv
2016-03-07,11100.0,11300.0,10900.0,11100.0,325096.0,3614505200.0,188300977200.0,16964052,KOSDAQ,tradable_ohlcv
2016-03-08,11100.0,11150.0,10700.0,10750.0,226366.0,2457468900.0,182363559000.0,16964052,KOSDAQ,tradable_ohlcv
2016-03-09,11000.0,11100.0,10700.0,10850.0,346924.0,3784545000.0,184059964200.0,16964052,KOSDAQ,tradable_ohlcv
2016-03-10,10950.0,11550.0,10950.0,11350.0,701314.0,7936515000.0,192541990200.0,16964052,KOSDAQ,tradable_ohlcv
2016-03-11,11450.0,11900.0,11350.0,11800.0,528943.0,6195860000.0,200175813600.0,16964052,KOSDAQ,tradable_ohlcv
2016-03-14,11900.0,12200.0,11850.0,12200.0,671894.0,8091196550.0,206961434400.0,16964052,KOSDAQ,tradable_ohlcv
2016-03-15,12150.0,12200.0,11650.0,11750.0,405705.0,4794622050.0,199327611000.0,16964052,KOSDAQ,tradable_ohlcv
2016-03-16,11650.0,11800.0,11500.0,11650.0,235780.0,2743355950.0,197631205800.0,16964052,KOSDAQ,tradable_ohlcv
2016-03-17,11800.0,12000.0,11650.0,11750.0,279063.0,3290634550.0,199327611000.0,16964052,KOSDAQ,tradable_ohlcv
2016-03-18,11700.0,11750.0,11000.0,11350.0,513715.0,5798106500.0,192541990200.0,16964052,KOSDAQ,tradable_ohlcv
2016-03-21,11550.0,12050.0,11400.0,12000.0,753190.0,8922711250.0,203568624000.0,16964052,KOSDAQ,tradable_ohlcv
2016-03-22,12050.0,12050.0,11450.0,11500.0,490464.0,5701843950.0,195086598000.0,16964052,KOSDAQ,tradable_ohlcv
2016-03-23,11500.0,11500.0,10950.0,11100.0,508396.0,5675020800.0,188300977200.0,16964052,KOSDAQ,tradable_ohlcv
2016-03-24,11000.0,11250.0,10800.0,11050.0,300463.0,3321062900.0,187452774600.0,16964052,KOSDAQ,tradable_ohlcv
2016-03-25,11200.0,11250.0,11000.0,11150.0,194836.0,2168571500.0,189149179800.0,16964052,KOSDAQ,tradable_ohlcv
2016-03-28,11150.0,11150.0,10500.0,10600.0,374083.0,4004766100.0,179818951200.0,16964052,KOSDAQ,tradable_ohlcv
2016-03-29,10650.0,11000.0,10550.0,11000.0,343747.0,3733653350.0,186604572000.0,16964052,KOSDAQ,tradable_ohlcv
2016-03-30,11100.0,11100.0,10700.0,10800.0,213628.0,2309050150.0,183211761600.0,16964052,KOSDAQ,tradable_ohlcv
2016-03-31,10900.0,10950.0,10500.0,10600.0,285716.0,3062161400.0,179818951200.0,16964052,KOSDAQ,tradable_ohlcv
2016-04-01,10700.0,10750.0,10450.0,10550.0,199075.0,2105695750.0,178970748600.0,16964052,KOSDAQ,tradable_ohlcv
2016-04-04,11000.0,12500.0,11000.0,12500.0,2594758.0,30486128200.0,212050650000.0,16964052,KOSDAQ,tradable_ohlcv
2016-04-05,12800.0,13100.0,12350.0,12550.0,2229849.0,28238554100.0,212898852600.0,16964052,KOSDAQ,tradable_ohlcv
2016-04-06,12400.0,13150.0,12300.0,12950.0,1439480.0,18394488950.0,219684473400.0,16964052,KOSDAQ,tradable_ohlcv
2016-04-07,12750.0,13300.0,12650.0,12950.0,1189458.0,15436057700.0,219684473400.0,16964052,KOSDAQ,tradable_ohlcv
2016-04-08,12900.0,13250.0,12650.0,13200.0,829630.0,10783673550.0,223925486400.0,16964052,KOSDAQ,tradable_ohlcv
2016-04-11,13050.0,13400.0,12900.0,13150.0,1248369.0,16495107400.0,223077283800.0,16964052,KOSDAQ,tradable_ohlcv
2016-04-12,13250.0,13250.0,12500.0,12800.0,763813.0,9761946050.0,217139865600.0,16964052,KOSDAQ,tradable_ohlcv
2016-04-14,12850.0,13350.0,12650.0,13200.0,698602.0,9062453400.0,223925486400.0,16964052,KOSDAQ,tradable_ohlcv
2016-04-15,13100.0,13200.0,12700.0,12750.0,508276.0,6560162750.0,216291663000.0,16964052,KOSDAQ,tradable_ohlcv
2016-04-18,12550.0,12700.0,12300.0,12400.0,423936.0,5278938200.0,210354244800.0,16964052,KOSDAQ,tradable_ohlcv
2016-04-19,12600.0,13100.0,12500.0,12850.0,637573.0,8188900850.0,217988068200.0,16964052,KOSDAQ,tradable_ohlcv
2016-04-20,12900.0,12950.0,12500.0,12500.0,260723.0,3298791700.0,212050650000.0,16964052,KOSDAQ,tradable_ohlcv
2016-04-21,12700.0,14000.0,12500.0,14000.0,2753568.0,37224486350.0,237496728000.0,16964052,KOSDAQ,tradable_ohlcv
2016-04-22,13850.0,14450.0,13750.0,14250.0,1537122.0,21613572550.0,241737741000.0,16964052,KOSDAQ,tradable_ohlcv
2016-04-25,14450.0,15100.0,14150.0,14700.0,1370004.0,20086259750.0,249371564400.0,16964052,KOSDAQ,tradable_ohlcv
2016-04-26,14650.0,15000.0,14350.0,14850.0,622792.0,9104498200.0,251916172200.0,16964052,KOSDAQ,tradable_ohlcv
2016-04-27,14750.0,15150.0,14650.0,14750.0,657313.0,9812786000.0,250219767000.0,16964052,KOSDAQ,tradable_ohlcv
2016-04-28,14900.0,15650.0,14850.0,15450.0,1232007.0,18917935250.0,262094603400.0,16964052,KOSDAQ,tradable_ohlcv
2016-04-29,15450.0,15500.0,14450.0,14700.0,1103867.0,16400421500.0,249371564400.0,16964052,KOSDAQ,tradable_ohlcv
2016-05-02,14600.0,15100.0,14100.0,14900.0,873350.0,12829177250.0,252764374800.0,16964052,KOSDAQ,tradable_ohlcv
2016-05-03,14950.0,15050.0,14700.0,14850.0,350896.0,5218142300.0,251916172200.0,16964052,KOSDAQ,tradable_ohlcv
2016-05-04,14600.0,15250.0,14450.0,15250.0,718118.0,10722018550.0,258701793000.0,16964052,KOSDAQ,tradable_ohlcv
2016-05-09,15200.0,15300.0,14700.0,14950.0,435175.0,6507910700.0,253612577400.0,16964052,KOSDAQ,tradable_ohlcv
2016-05-10,14900.0,15050.0,14700.0,15000.0,324769.0,4825082050.0,254460780000.0,16964052,KOSDAQ,tradable_ohlcv
2016-05-11,15050.0,15150.0,14450.0,14700.0,416494.0,6122359650.0,249371564400.0,16964052,KOSDAQ,tradable_ohlcv
2016-05-12,14450.0,15600.0,14400.0,15500.0,1004705.0,15272791800.0,262942806000.0,16964052,KOSDAQ,tradable_ohlcv
2016-05-13,15450.0,16000.0,15150.0,15750.0,690370.0,10720217100.0,267183819000.0,16964052,KOSDAQ,tradable_ohlcv
2016-05-16,15700.0,16150.0,15550.0,15800.0,464602.0,7368254700.0,268032021600.0,16964052,KOSDAQ,tradable_ohlcv
2016-05-17,15800.0,15900.0,15300.0,15400.0,351150.0,5445211250.0,262756001200.0,17062078,KOSDAQ,tradable_ohlcv
2016-05-18,15000.0,15100.0,13700.0,13900.0,1752630.0,24952380550.0,237162884200.0,17062078,KOSDAQ,tradable_ohlcv
2016-05-19,13900.0,14300.0,13850.0,13900.0,403294.0,5673124450.0,237162884200.0,17062078,KOSDAQ,tradable_ohlcv
2016-05-20,13800.0,13950.0,13250.0,13850.0,791455.0,10762206500.0,236309780300.0,17062078,KOSDAQ,tradable_ohlcv
2016-05-23,14000.0,14600.0,13950.0,14200.0,614098.0,8774496000.0,242281507600.0,17062078,KOSDAQ,tradable_ohlcv
2016-05-24,14250.0,14300.0,13750.0,13950.0,331088.0,4612077700.0,238015988100.0,17062078,KOSDAQ,tradable_ohlcv
2016-05-25,14300.0,14450.0,13900.0,14250.0,347132.0,4904988550.0,243134611500.0,17062078,KOSDAQ,tradable_ohlcv
2016-05-26,14300.0,14350.0,13800.0,14050.0,328231.0,4599509750.0,239722195900.0,17062078,KOSDAQ,tradable_ohlcv
2016-05-27,14100.0,14150.0,13850.0,13900.0,188910.0,2639454300.0,237162884200.0,17062078,KOSDAQ,tradable_ohlcv
2016-05-30,14050.0,14050.0,13600.0,13700.0,225877.0,3110070600.0,233750468600.0,17062078,KOSDAQ,tradable_ohlcv
2016-05-31,13650.0,14500.0,13650.0,14350.0,746811.0,10606619400.0,244840819300.0,17062078,KOSDAQ,tradable_ohlcv
2016-06-01,14300.0,14950.0,14150.0,14900.0,681893.0,10024696400.0,254224962200.0,17062078,KOSDAQ,tradable_ohlcv
2016-06-02,14950.0,15050.0,14450.0,14650.0,413108.0,6086123050.0,250438131450.0,17094753,KOSDAQ,tradable_ohlcv
2016-06-03,14750.0,15550.0,14500.0,15250.0,1008018.0,15355527850.0,260694983250.0,17094753,KOSDAQ,tradable_ohlcv
2016-06-07,16250.0,17500.0,15750.0,15850.0,4231894.0,70506819700.0,270951835050.0,17094753,KOSDAQ,tradable_ohlcv
2016-06-08,15750.0,16150.0,14100.0,14250.0,2748400.0,41106474150.0,243600230250.0,17094753,KOSDAQ,tradable_ohlcv
2016-06-09,14450.0,14700.0,14000.0,14200.0,1099824.0,15772897300.0,242745492600.0,17094753,KOSDAQ,tradable_ohlcv
2016-06-10,14350.0,14450.0,13900.0,14000.0,461772.0,6510151250.0,239326542000.0,17094753,KOSDAQ,tradable_ohlcv
2016-06-13,13800.0,14200.0,13550.0,14000.0,446321.0,6209816850.0,239326542000.0,17094753,KOSDAQ,tradable_ohlcv
2016-06-14,13900.0,14000.0,13500.0,13650.0,365328.0,5006359200.0,233343378450.0,17094753,KOSDAQ,tradable_ohlcv
2016-06-15,13600.0,14100.0,13300.0,13600.0,597617.0,8147830400.0,235390486400.0,17308124,KOSDAQ,tradable_ohlcv
2016-06-16,14250.0,14800.0,13700.0,14000.0,1665526.0,23895700450.0,242313736000.0,17308124,KOSDAQ,tradable_ohlcv
2016-06-17,14200.0,14300.0,13450.0,13600.0,568289.0,7892335200.0,235390486400.0,17308124,KOSDAQ,tradable_ohlcv
2016-06-20,13950.0,14000.0,13650.0,13850.0,363503.0,5015155600.0,239717517400.0,17308124,KOSDAQ,tradable_ohlcv
2016-06-21,13100.0,13250.0,12700.0,12850.0,1341042.0,17317741450.0,222409393400.0,17308124,KOSDAQ,tradable_ohlcv
2016-06-22,13050.0,13250.0,12900.0,13000.0,512670.0,6713568500.0,225005612000.0,17308124,KOSDAQ,tradable_ohlcv
2016-06-23,12800.0,12850.0,12100.0,12500.0,736919.0,9167530050.0,216351550000.0,17308124,KOSDAQ,tradable_ohlcv
2016-06-24,12750.0,12800.0,10650.0,11350.0,1505582.0,17635804700.0,196447207400.0,17308124,KOSDAQ,tradable_ohlcv
2016-06-27,10800.0,12000.0,10800.0,11800.0,856303.0,9798080100.0,205914377800.0,17450371,KOSDAQ,tradable_ohlcv
2016-06-28,11700.0,12250.0,11600.0,12150.0,513619.0,6188562850.0,212022007650.0,17450371,KOSDAQ,tradable_ohlcv
2016-06-29,12600.0,12850.0,12400.0,12600.0,547812.0,6919172100.0,219874674600.0,17450371,KOSDAQ,tradable_ohlcv
2016-06-30,12600.0,12800.0,12400.0,12500.0,329533.0,4138909000.0,218129637500.0,17450371,KOSDAQ,tradable_ohlcv
2016-07-01,12600.0,12800.0,12500.0,12600.0,259935.0,3291766650.0,219874674600.0,17450371,KOSDAQ,tradable_ohlcv
2016-07-04,12700.0,12750.0,12450.0,12750.0,196326.0,2476786950.0,231560502000.0,18161608,KOSDAQ,tradable_ohlcv
2016-07-05,12900.0,12900.0,12500.0,12800.0,165266.0,2091748650.0,232468582400.0,18161608,KOSDAQ,tradable_ohlcv
2016-07-06,12650.0,12650.0,12100.0,12250.0,379970.0,4679903500.0,222479698000.0,18161608,KOSDAQ,tradable_ohlcv
2016-07-07,12450.0,13000.0,12400.0,13000.0,499932.0,6366262050.0,236100904000.0,18161608,KOSDAQ,tradable_ohlcv
2016-07-08,13350.0,13900.0,12850.0,13100.0,1980787.0,26477334000.0,237917064800.0,18161608,KOSDAQ,tradable_ohlcv
2016-07-11,12850.0,12900.0,12500.0,12750.0,788644.0,10000194600.0,231560502000.0,18161608,KOSDAQ,tradable_ohlcv
2016-07-12,12350.0,12450.0,12150.0,12250.0,834790.0,10253281950.0,222479698000.0,18161608,KOSDAQ,tradable_ohlcv
2016-07-13,12450.0,12600.0,12350.0,12500.0,368648.0,4602188550.0,227020100000.0,18161608,KOSDAQ,tradable_ohlcv
2016-07-14,12500.0,13200.0,12350.0,13200.0,669354.0,8625616250.0,239733225600.0,18161608,KOSDAQ,tradable_ohlcv
2016-07-15,14000.0,14400.0,13100.0,13100.0,1720066.0,23560045400.0,237917064800.0,18161608,KOSDAQ,tradable_ohlcv
2016-07-18,13150.0,13700.0,13050.0,13650.0,482871.0,6465760750.0,247905949200.0,18161608,KOSDAQ,tradable_ohlcv
2016-07-19,13650.0,13800.0,13250.0,13350.0,378312.0,5109497450.0,242457466800.0,18161608,KOSDAQ,tradable_ohlcv
2016-07-20,13200.0,13350.0,12950.0,13000.0,392721.0,5146265450.0,236100904000.0,18161608,KOSDAQ,tradable_ohlcv
2016-07-21,13150.0,13400.0,13000.0,13150.0,311855.0,4104055850.0,238825145200.0,18161608,KOSDAQ,tradable_ohlcv
2016-07-22,13100.0,13250.0,12850.0,13050.0,239328.0,3114186550.0,237008984400.0,18161608,KOSDAQ,tradable_ohlcv
2016-07-25,13050.0,13100.0,12550.0,12700.0,414673.0,5279291550.0,230652421600.0,18161608,KOSDAQ,tradable_ohlcv
2016-07-26,12750.0,12800.0,12550.0,12700.0,180837.0,2287805450.0,230652421600.0,18161608,KOSDAQ,tradable_ohlcv
2016-07-27,12700.0,12800.0,12200.0,12300.0,328614.0,4089115250.0,223387778400.0,18161608,KOSDAQ,tradable_ohlcv
2016-07-28,12300.0,12450.0,12150.0,12450.0,233431.0,2880165750.0,226112019600.0,18161608,KOSDAQ,tradable_ohlcv
2016-07-29,12350.0,12550.0,12250.0,12350.0,220938.0,2731666100.0,224295858800.0,18161608,KOSDAQ,tradable_ohlcv
2016-08-01,12350.0,12750.0,12300.0,12750.0,225496.0,2815484550.0,231560502000.0,18161608,KOSDAQ,tradable_ohlcv
2016-08-02,12650.0,13050.0,12600.0,12900.0,273273.0,3510434000.0,234284743200.0,18161608,KOSDAQ,tradable_ohlcv
2016-08-03,12800.0,12950.0,12550.0,12750.0,193109.0,2458947100.0,231560502000.0,18161608,KOSDAQ,tradable_ohlcv
2016-08-04,12750.0,13400.0,12750.0,13050.0,795002.0,10503422400.0,237008984400.0,18161608,KOSDAQ,tradable_ohlcv
2016-08-05,13150.0,13350.0,12700.0,12750.0,303083.0,3939867250.0,231560502000.0,18161608,KOSDAQ,tradable_ohlcv
2016-08-08,12800.0,13250.0,12650.0,13150.0,259681.0,3366995850.0,238825145200.0,18161608,KOSDAQ,tradable_ohlcv
2016-08-09,13200.0,13650.0,13050.0,13600.0,720690.0,9694927250.0,246997868800.0,18161608,KOSDAQ,tradable_ohlcv
2016-08-10,13600.0,14000.0,13500.0,13700.0,1040285.0,14390582400.0,248814029600.0,18161608,KOSDAQ,tradable_ohlcv
2016-08-11,13750.0,14400.0,13550.0,14150.0,998238.0,14057625600.0,256986753200.0,18161608,KOSDAQ,tradable_ohlcv
2016-08-12,14350.0,14500.0,13950.0,14350.0,739164.0,10528256100.0,260619074800.0,18161608,KOSDAQ,tradable_ohlcv
2016-08-16,14150.0,14150.0,13400.0,13550.0,569021.0,7843984350.0,246089788400.0,18161608,KOSDAQ,tradable_ohlcv
2016-08-17,13100.0,13500.0,12900.0,13150.0,682331.0,8966649200.0,238825145200.0,18161608,KOSDAQ,tradable_ohlcv
2016-08-18,13350.0,13600.0,13200.0,13400.0,372285.0,4974960200.0,243365547200.0,18161608,KOSDAQ,tradable_ohlcv
2016-08-19,13300.0,13600.0,13150.0,13450.0,298780.0,3987144950.0,247953668650.0,18435217,KOSDAQ,tradable_ohlcv
2016-08-22,13550.0,14400.0,13550.0,14000.0,1520673.0,21487099300.0,258093038000.0,18435217,KOSDAQ,tradable_ohlcv
2016-08-23,14200.0,14350.0,13850.0,14150.0,666878.0,9405232800.0,260858320550.0,18435217,KOSDAQ,tradable_ohlcv
2016-08-24,13950.0,14200.0,13600.0,13900.0,712018.0,9896475950.0,256249516300.0,18435217,KOSDAQ,tradable_ohlcv
2016-08-25,14100.0,14250.0,13700.0,14250.0,953306.0,13405125850.0,262701842250.0,18435217,KOSDAQ,tradable_ohlcv
2016-08-26,14400.0,14650.0,14050.0,14150.0,982080.0,14082003400.0,268278792800.0,18959632,KOSDAQ,tradable_ohlcv
2016-08-29,13950.0,14000.0,13400.0,13400.0,602488.0,8232013450.0,254059068800.0,18959632,KOSDAQ,tradable_ohlcv
2016-08-30,13600.0,14650.0,13450.0,14650.0,2019296.0,28847996000.0,277758608800.0,18959632,KOSDAQ,tradable_ohlcv
2016-08-31,14650.0,15050.0,14400.0,14900.0,1696181.0,25042165200.0,282498516800.0,18959632,KOSDAQ,tradable_ohlcv
2016-09-01,14800.0,15000.0,14650.0,14700.0,630430.0,9324708350.0,278706590400.0,18959632,KOSDAQ,tradable_ohlcv
2016-09-02,14700.0,14850.0,14100.0,14750.0,902427.0,13032077650.0,279654572000.0,18959632,KOSDAQ,tradable_ohlcv
2016-09-05,14400.0,14750.0,14100.0,14200.0,975527.0,14034992100.0,269226774400.0,18959632,KOSDAQ,tradable_ohlcv
2016-09-06,14100.0,14150.0,13750.0,13900.0,717871.0,9986424900.0,263538884800.0,18959632,KOSDAQ,tradable_ohlcv
2016-09-07,14000.0,14000.0,13400.0,13450.0,579691.0,7907152000.0,255007050400.0,18959632,KOSDAQ,tradable_ohlcv
2016-09-08,13500.0,13700.0,13350.0,13500.0,433107.0,5850720550.0,255955032000.0,18959632,KOSDAQ,tradable_ohlcv
2016-09-09,13400.0,13450.0,12850.0,13050.0,489805.0,6384622400.0,247423197600.0,18959632,KOSDAQ,tradable_ohlcv
2016-09-12,12400.0,12850.0,12350.0,12350.0,728414.0,9118117450.0,234151455200.0,18959632,KOSDAQ,tradable_ohlcv
2016-09-13,12600.0,13150.0,12550.0,13150.0,376202.0,4846666400.0,249319160800.0,18959632,KOSDAQ,tradable_ohlcv
2016-09-19,12950.0,13600.0,12950.0,13400.0,418372.0,5553791250.0,254059068800.0,18959632,KOSDAQ,tradable_ohlcv
2016-09-20,13200.0,13300.0,12900.0,12950.0,487971.0,6350274950.0,245527234400.0,18959632,KOSDAQ,tradable_ohlcv
2016-09-21,12850.0,13400.0,12450.0,13150.0,811985.0,10494435700.0,252517411750.0,19202845,KOSDAQ,tradable_ohlcv
2016-09-22,13400.0,13500.0,13150.0,13250.0,354923.0,4719118900.0,254437696250.0,19202845,KOSDAQ,tradable_ohlcv
2016-09-23,13350.0,13350.0,13000.0,13000.0,463001.0,5969300650.0,249636985000.0,19202845,KOSDAQ,tradable_ohlcv
2016-09-26,12550.0,13450.0,12450.0,13400.0,1128433.0,14652160250.0,257318123000.0,19202845,KOSDAQ,tradable_ohlcv
2016-09-27,13500.0,13600.0,13250.0,13550.0,338272.0,4549665450.0,260198549750.0,19202845,KOSDAQ,tradable_ohlcv
2016-09-28,13600.0,13750.0,13400.0,13550.0,359487.0,4875317150.0,260198549750.0,19202845,KOSDAQ,tradable_ohlcv
2016-09-29,13800.0,14300.0,13750.0,14200.0,945953.0,13269353750.0,272680399000.0,19202845,KOSDAQ,tradable_ohlcv
