snapshot_date,previous_market_trade_date,code,name,name_resolution_status,name_candidates,market,prev_symbol_trade_date,days_since_prev_symbol_trade,prev_close,open,high,low,close,volume,amount,market_cap,listed_shares,open_gap_pct,high_return_pct,low_return_pct,close_return_pct,turnover_pct,return_3d_pct,return_5d_pct,return_10d_pct,return_20d_pct,amount_rank,turnover_rank,market_cap_rank,high_return_rank,close_return_rank,limit_up_price,upper_limit_touched,upper_limit_closed,upper_limit_released,one_price_upper_limit,upper_limit_label_status,upper_limit_touch_count_5d,upper_limit_close_count_5d,high_return_ge_10_count_5d,high_return_ge_20_count_5d,corporate_action_warning,new_listing_or_no_reference,data_quality_status,max_source_date
2020-05-19,2020-05-18,000020,동화약품,exact_source_row,,KOSPI,2020-05-18,1,10700,10500,10500,9910,10050,758107,7675488930,280711273500,27931470,-1.869159,-1.869159,-7.383178,-6.074766,2.714168,-6.074766,-5.188679,-5.188679,31.716907,465,525,532,2195,2171,13900,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2020-05-19
2020-05-19,2020-05-18,000040,KR모터스,exact_source_row,,KOSPI,2020-05-18,1,906,929,1020,896,909,2188397,2072459189,43051165362,47361018,2.538631,12.582781,-1.103753,0.331126,4.620671,11.26071,18.359375,10.718636,13.625,925,330,1851,98,1435,1175,false,false,false,false,verified_normal_day,0,0,2,0,false,false,clean,2020-05-19
2020-05-19,2020-05-18,000050,경방,exact_source_row,,KOSPI,2020-05-18,1,10300,10450,10650,10350,10600,92546,974214300,290601862000,27415270,1.456311,3.398058,0.485437,2.912621,0.337571,1.923077,3.414634,6,11.344538,1242,1715,517,833,527,13350,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2020-05-19
2020-05-19,2020-05-18,000060,메리츠화재,exact_source_row,,KOSPI,2020-05-18,1,14950,15150,15400,14700,14700,242031,3613643500,1671096000000,113680000,1.337793,3.010033,-1.672241,-1.672241,0.212906,3.521127,8.088235,8.487085,7.29927,705,1901,122,970,1920,19400,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2020-05-19
2020-05-19,2020-05-18,000070,삼양홀딩스,exact_source_row,,KOSPI,2020-05-18,1,54600,55500,58500,55100,57700,51862,2964840500,494158436700,8564271,1.648352,7.142857,0.915751,5.677656,0.605562,18.358974,18.602261,20.837696,18.116684,788,1419,335,264,175,70900,false,false,false,false,verified_normal_day,0,0,1,0,false,false,clean,2020-05-19
2020-05-19,2020-05-18,000075,삼양홀딩스우,exact_source_row,,KOSPI,2020-05-18,1,36100,36300,37050,35300,36900,1466,52891850,11219740200,304058,0.554017,2.631579,-2.216066,2.216066,0.482145,5.882353,5.579399,6.340058,8.211144,2069,1543,2128,1136,731,46900,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2020-05-19
2020-05-19,2020-05-18,000080,하이트진로,exact_source_row,,KOSPI,2020-05-18,1,36050,36500,36550,35250,35400,605488,21532664800,2482729829400,70133611,1.248266,1.386963,-2.21914,-1.803051,0.863335,-1.392758,1.142857,7.272727,21.232877,209,1173,88,1727,1941,46850,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2020-05-19
2020-05-19,2020-05-18,000087,하이트진로2우B,exact_source_row,,KOSPI,2020-05-18,1,17500,18000,18000,17550,17600,6402,113321200,19890428800,1130138,2.857143,2.857143,0.285714,0.571429,0.566479,4.142012,3.529412,8.307692,18.120805,1932,1449,2085,1042,1341,22750,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2020-05-19
2020-05-19,2020-05-18,000088,한화3우B,exact_source_row,,KOSPI,2020-05-18,1,10950,11150,11200,10950,11100,82822,916541450,249439200000,22472000,1.826484,2.283105,0,1.369863,0.368556,3.255814,0,0.452489,5.714286,1266,1677,593,1300,1001,14200,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2020-05-19
2020-05-19,2020-05-18,000100,유한양행,exact_source_row,,KOSPI,2020-05-18,1,53500,53600,54200,51900,52200,935099,49065697100,3489925482000,66856810,0.186916,1.308411,-2.990654,-2.429907,1.398659,1.162791,2.352941,12.621359,12.987013,82,878,61,1757,2004,69500,false,false,false,false,verified_normal_day,0,0,1,1,false,false,clean,2020-05-19
2020-05-19,2020-05-18,000104,CJ4우(전환),exact_source_row,,KOSPI,2020-05-18,1,58900,59500,60100,59000,60000,19847,1181417400,253590720000,4226512,1.018676,2.037351,0.169779,1.867572,0.469583,6.761566,7.526882,8.499096,20.845921,1157,1559,585,1422,829,76500,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2020-05-19
2020-05-19,2020-05-18,000105,유한양행우,exact_source_row,,KOSPI,2020-05-18,1,56600,55000,55700,51300,52800,39519,2097069600,62353632000,1180940,-2.826855,-1.590106,-9.363958,-6.713781,3.346402,6.237425,6.344411,13.915858,14.782609,923,424,1588,2186,2182,73500,false,false,false,false,verified_normal_day,1,0,1,1,false,false,clean,2020-05-19
2020-05-19,2020-05-18,000120,CJ대한통운,exact_source_row,,KOSPI,2020-05-18,1,155000,155500,156500,151500,155000,133656,20545750000,3535913320000,22812344,0.322581,0.967742,-2.258065,0,0.585893,7.266436,9.929078,9.540636,8.391608,218,1436,58,1899,1520,201500,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2020-05-19
