d,o,h,l,c,v,a,mc,s,m,rs
2012-01-02,2235.0,2295.0,2225.0,2295.0,1090.0,2466600.0,2137891185.0,931543,KOSPI,tradable_ohlcv
2012-01-03,2255.0,2360.0,2230.0,2325.0,4130.0,9491950.0,2165837475.0,931543,KOSPI,tradable_ohlcv
2012-01-04,2330.0,2590.0,2265.0,2325.0,9430.0,21822150.0,2165837475.0,931543,KOSPI,tradable_ohlcv
2012-01-05,2430.0,2430.0,2205.0,2295.0,2300.0,5215800.0,2137891185.0,931543,KOSPI,tradable_ohlcv
2012-01-06,2335.0,2335.0,2250.0,2300.0,550.0,1254700.0,2142548900.0,931543,KOSPI,tradable_ohlcv
2012-01-09,2265.0,2340.0,2265.0,2315.0,3180.0,7307200.0,2156522045.0,931543,KOSPI,tradable_ohlcv
2012-01-10,2355.0,2435.0,2245.0,2380.0,2770.0,6315750.0,2217072340.0,931543,KOSPI,tradable_ohlcv
2012-01-11,2275.0,2405.0,2275.0,2280.0,13020.0,30223800.0,2123918040.0,931543,KOSPI,tradable_ohlcv
2012-01-12,2310.0,2420.0,2100.0,2190.0,18860.0,41343150.0,2040079170.0,931543,KOSPI,tradable_ohlcv
2012-01-13,2210.0,2210.0,2050.0,2050.0,6810.0,14211250.0,1909663150.0,931543,KOSPI,tradable_ohlcv
2012-01-16,2065.0,2190.0,2060.0,2185.0,2343.0,4956890.0,2035421455.0,931543,KOSPI,tradable_ohlcv
2012-01-17,2095.0,2385.0,2095.0,2240.0,3400.0,7305400.0,2086656320.0,931543,KOSPI,tradable_ohlcv
2012-01-18,2125.0,2190.0,2080.0,2180.0,2547.0,5364580.0,2030763740.0,931543,KOSPI,tradable_ohlcv
2012-01-19,2140.0,2175.0,1890.0,2085.0,2311.0,4808485.0,1942267155.0,931543,KOSPI,tradable_ohlcv
2012-01-20,2000.0,2075.0,1900.0,1995.0,6200.0,12165100.0,1858428285.0,931543,KOSPI,tradable_ohlcv
2012-01-25,1915.0,1970.0,1890.0,1925.0,4194.0,8065355.0,1793220275.0,931543,KOSPI,tradable_ohlcv
2012-01-26,2010.0,2010.0,1760.0,1770.0,14550.0,26366250.0,1648831110.0,931543,KOSPI,tradable_ohlcv
2012-01-27,1845.0,1845.0,1720.0,1770.0,9378.0,16412510.0,1648831110.0,931543,KOSPI,tradable_ohlcv
2012-01-30,1755.0,1780.0,1730.0,1780.0,1330.0,2327150.0,1658146540.0,931543,KOSPI,tradable_ohlcv
2012-01-31,1730.0,1775.0,1720.0,1760.0,7184.0,12501900.0,1639515680.0,931543,KOSPI,tradable_ohlcv
2012-02-01,1785.0,1790.0,1740.0,1740.0,530.0,937900.0,1620884820.0,931543,KOSPI,tradable_ohlcv
2012-02-02,1710.0,2000.0,1655.0,1735.0,16040.0,28480575.0,1616227105.0,931543,KOSPI,tradable_ohlcv
2012-02-03,1780.0,1830.0,1750.0,1795.0,2500.0,4468850.0,1672119685.0,931543,KOSPI,tradable_ohlcv
