d,o,h,l,c,v,a,mc,s,m
2001-01-02,745.0,870.0,745.0,870.0,8230.0,6823500.0,4049254050.0,4654315,KOSPI
2001-01-03,855.0,990.0,855.0,900.0,24050.0,21741650.0,4188883500.0,4654315,KOSPI
2001-01-04,900.0,1000.0,900.0,995.0,21570.0,21116700.0,4631043425.0,4654315,KOSPI
2001-01-05,1030.0,1030.0,955.0,990.0,21430.0,21187500.0,4607771850.0,4654315,KOSPI
2001-01-08,1005.0,1080.0,1000.0,1080.0,21660.0,22534950.0,5026660200.0,4654315,KOSPI
2001-01-09,990.0,1060.0,990.0,1030.0,14980.0,15230800.0,4793944450.0,4654315,KOSPI
2001-01-10,1025.0,1045.0,1000.0,1000.0,40310.0,40634500.0,4654315000.0,4654315,KOSPI
2001-01-11,1000.0,1030.0,990.0,1030.0,18850.0,18896050.0,4793944450.0,4654315,KOSPI
2001-01-12,1005.0,1050.0,990.0,990.0,12790.0,12807500.0,4607771850.0,4654315,KOSPI
2001-01-15,990.0,1020.0,990.0,1000.0,18940.0,18931300.0,4654315000.0,4654315,KOSPI
2001-01-16,1000.0,1020.0,985.0,1020.0,26810.0,27068050.0,4747401300.0,4654315,KOSPI
2001-01-17,1040.0,1050.0,990.0,1020.0,24490.0,24666800.0,4747401300.0,4654315,KOSPI
2001-01-18,1000.0,1020.0,990.0,1020.0,9510.0,9614300.0,4747401300.0,4654315,KOSPI
2001-01-19,990.0,1030.0,990.0,1030.0,19900.0,20348500.0,4793944450.0,4654315,KOSPI
2001-01-22,1050.0,1050.0,960.0,960.0,24030.0,23966750.0,4468142400.0,4654315,KOSPI
2001-01-26,1000.0,1100.0,1000.0,1100.0,25820.0,27599550.0,5119746500.0,4654315,KOSPI
2001-01-29,1265.0,1265.0,1190.0,1265.0,40670.0,50945900.0,5887708475.0,4654315,KOSPI
2001-01-30,1255.0,1435.0,1255.0,1340.0,38760.0,52562050.0,6236782100.0,4654315,KOSPI
2001-01-31,1400.0,1500.0,1300.0,1400.0,29770.0,41496000.0,6516041000.0,4654315,KOSPI
2001-02-01,1300.0,1350.0,1190.0,1190.0,12830.0,16114200.0,5538634850.0,4654315,KOSPI
