d,o,h,l,c,v,a,mc,s,m
2023-01-02,5620.0,5690.0,5310.0,5350.0,65057.0,358308920.0,56946159700.0,10644142,KOSDAQ
2023-01-03,5300.0,5450.0,5220.0,5390.0,75253.0,401784970.0,57371925380.0,10644142,KOSDAQ
2023-01-04,5360.0,5550.0,5340.0,5460.0,60979.0,334200180.0,58117015320.0,10644142,KOSDAQ
2023-01-05,5460.0,5630.0,5440.0,5440.0,59519.0,328377940.0,57904132480.0,10644142,KOSDAQ
2023-01-06,5430.0,5600.0,5370.0,5600.0,86809.0,479604710.0,59607195200.0,10644142,KOSDAQ
2023-01-09,5780.0,7130.0,5740.0,6720.0,5571076.0,37415939010.0,71528634240.0,10644142,KOSDAQ
2023-01-10,6700.0,6810.0,6600.0,6790.0,992328.0,6746965720.0,72273724180.0,10644142,KOSDAQ
2023-01-11,7200.0,7280.0,6640.0,6650.0,973217.0,6747454190.0,70783544300.0,10644142,KOSDAQ
2023-01-12,6650.0,6770.0,6470.0,6680.0,247214.0,1636532820.0,71102868560.0,10644142,KOSDAQ
2023-01-13,6680.0,6740.0,6380.0,6380.0,246347.0,1605283880.0,67909625960.0,10644142,KOSDAQ
2023-01-16,6500.0,7320.0,6490.0,6750.0,1909204.0,13306100010.0,71847958500.0,10644142,KOSDAQ
2023-01-17,6820.0,7120.0,6810.0,7040.0,1094133.0,7627923700.0,74934759680.0,10644142,KOSDAQ
2023-01-18,6940.0,7450.0,6770.0,7150.0,1111625.0,7986471300.0,76105615300.0,10644142,KOSDAQ
2023-01-19,7100.0,7200.0,6910.0,6910.0,218625.0,1536571240.0,73551021220.0,10644142,KOSDAQ
2023-01-20,6860.0,7290.0,6850.0,7290.0,453303.0,3234358480.0,77595795180.0,10644142,KOSDAQ
2023-01-25,7430.0,7440.0,6990.0,7100.0,389212.0,2820066770.0,75573408200.0,10644142,KOSDAQ
2023-01-26,7130.0,7160.0,6880.0,6900.0,276590.0,1931642690.0,73444579800.0,10644142,KOSDAQ
2023-01-27,6940.0,6940.0,6530.0,6670.0,222419.0,1486941280.0,70996427140.0,10644142,KOSDAQ
2023-01-30,6690.0,7090.0,6670.0,7060.0,284742.0,1972400520.0,75147642520.0,10644142,KOSDAQ
2023-01-31,6960.0,7050.0,6670.0,6750.0,255924.0,1734235480.0,71847958500.0,10644142,KOSDAQ
2023-02-01,6750.0,6820.0,6690.0,6790.0,95637.0,646160610.0,72273724180.0,10644142,KOSDAQ
2023-02-02,6930.0,7430.0,6860.0,7350.0,877765.0,6387532090.0,78234443700.0,10644142,KOSDAQ
2023-02-03,7600.0,7880.0,6980.0,7090.0,1072202.0,7953789590.0,75466966780.0,10644142,KOSDAQ
2023-02-06,7130.0,7130.0,6820.0,6960.0,297076.0,2055339870.0,74083228320.0,10644142,KOSDAQ
2023-02-07,7010.0,7210.0,6960.0,7020.0,361165.0,2559349320.0,74721876840.0,10644142,KOSDAQ
2023-02-08,7070.0,7220.0,6980.0,7220.0,297655.0,2114680950.0,76850705240.0,10644142,KOSDAQ
2023-02-09,7130.0,7590.0,6990.0,7310.0,665852.0,4856075210.0,77808678020.0,10644142,KOSDAQ
2023-02-10,7310.0,7370.0,7020.0,7020.0,190038.0,1352052380.0,74721876840.0,10644142,KOSDAQ
2023-02-13,7030.0,7370.0,6700.0,6950.0,765563.0,5349806540.0,73976786900.0,10644142,KOSDAQ
2023-02-14,6920.0,8000.0,6840.0,7440.0,4762728.0,35944466300.0,79192416480.0,10644142,KOSDAQ
2023-02-15,7700.0,9300.0,7680.0,8180.0,6307275.0,53805343390.0,87069081560.0,10644142,KOSDAQ
2023-02-16,8070.0,8290.0,7960.0,8140.0,736578.0,5997113740.0,86643315880.0,10644142,KOSDAQ
2023-02-17,8210.0,8590.0,7790.0,7900.0,1766411.0,14622166060.0,84088721800.0,10644142,KOSDAQ
2023-02-20,7740.0,7880.0,7530.0,7860.0,396644.0,3044554740.0,83662956120.0,10644142,KOSDAQ
2023-02-21,7820.0,8220.0,7700.0,7860.0,436672.0,3473201400.0,83662956120.0,10644142,KOSDAQ
2023-02-22,7780.0,8290.0,7710.0,8010.0,614445.0,4952361330.0,85259577420.0,10644142,KOSDAQ
2023-02-23,8010.0,8060.0,7830.0,7940.0,275011.0,2181113920.0,84514487480.0,10644142,KOSDAQ
2023-02-24,7950.0,8260.0,7950.0,8180.0,476335.0,3877943430.0,87069081560.0,10644142,KOSDAQ
2023-02-27,8140.0,8410.0,8030.0,8350.0,403571.0,3327563830.0,88878585700.0,10644142,KOSDAQ
2023-02-28,8410.0,8410.0,8150.0,8200.0,290371.0,2399184320.0,87281964400.0,10644142,KOSDAQ
2023-03-02,8290.0,8290.0,7920.0,8030.0,303074.0,2469959420.0,85472460260.0,10644142,KOSDAQ
2023-03-03,8030.0,8100.0,7820.0,8100.0,261802.0,2076385640.0,86217550200.0,10644142,KOSDAQ
