snapshot_date,previous_market_trade_date,code,name,name_resolution_status,name_candidates,market,prev_symbol_trade_date,days_since_prev_symbol_trade,prev_close,open,high,low,close,volume,amount,market_cap,listed_shares,open_gap_pct,high_return_pct,low_return_pct,close_return_pct,turnover_pct,return_3d_pct,return_5d_pct,return_10d_pct,return_20d_pct,amount_rank,turnover_rank,market_cap_rank,high_return_rank,close_return_rank,limit_up_price,upper_limit_touched,upper_limit_closed,upper_limit_released,one_price_upper_limit,upper_limit_label_status,upper_limit_touch_count_5d,upper_limit_close_count_5d,high_return_ge_10_count_5d,high_return_ge_20_count_5d,corporate_action_warning,new_listing_or_no_reference,data_quality_status,max_source_date
2017-06-21,2017-06-20,000020,동화약품,exact_source_row,,KOSPI,2017-06-20,1,8450,8450,8600,8410,8600,95160,808706190,240210642000,27931470,0,1.775148,-0.473373,1.775148,0.340691,-0.921659,-4.017857,-5.390539,-1.149425,946,1257,592,512,199,10950,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2017-06-21
2017-06-21,2017-06-20,000030,우리은행,exact_source_row,,KOSPI,2017-06-20,1,16850,16850,16900,16500,16800,2842349,47230298566,11356800000000,676000000,0,0.296736,-2.077151,-0.296736,0.420466,-2.608696,-2.040816,4.672897,8.038585,35,1107,31,1455,905,21900,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2017-06-21
2017-06-21,2017-06-20,000040,KR모터스,exact_source_row,,KOSPI,2017-06-20,1,887,889,897,877,881,287918,256300230,155170066594,176129474,0.225479,1.127396,-1.127396,-0.676437,0.16347,-2.651934,-4.030501,-5.976521,-1.122334,1492,1663,842,757,1130,1150,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2017-06-21
2017-06-21,2017-06-20,000050,경방,exact_source_row,,KOSPI,2017-06-20,1,16150,16150,16250,15850,15950,44618,718462050,437273556500,27415270,0,0.619195,-1.857585,-1.23839,0.162749,0.949367,0,0.314465,7.04698,1006,1667,354,1174,1415,20950,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2017-06-21
2017-06-21,2017-06-20,000060,메리츠화재,exact_source_row,,KOSPI,2017-06-20,1,19750,19650,19900,19400,19550,154940,3036938700,2157107900000,110338000,-0.506329,0.759494,-1.772152,-1.012658,0.140423,-0.761421,0,0,0.773196,427,1728,112,1070,1315,25650,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2017-06-21
2017-06-21,2017-06-20,000070,삼양홀딩스,exact_source_row,,KOSPI,2017-06-20,1,124500,124500,126500,123500,124500,8045,1003400000,1066251739500,8564271,0,1.606426,-0.803213,0,0.093937,-5.681818,-7.434944,-6.390977,0,828,1851,192,568,639,161500,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2017-06-21
2017-06-21,2017-06-20,000075,삼양홀딩스우,exact_source_row,,KOSPI,2017-06-20,1,62000,61200,63400,60600,63400,251,15350300,19277277200,304058,-1.290323,2.258065,-2.258065,2.258065,0.08255,-3.058104,-3.206107,0.634921,7.275804,2019,1887,1966,378,149,80600,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2017-06-21
2017-06-21,2017-06-20,000080,하이트진로,exact_source_row,,KOSPI,2017-06-20,1,23500,23450,23600,23300,23350,198948,4657643600,1637619816850,70133611,-0.212766,0.425532,-0.851064,-0.638298,0.28367,-3.312629,-1.890756,-2.301255,-2.505219,319,1367,139,1345,1115,30550,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2017-06-21
2017-06-21,2017-06-20,000087,하이트진로2우B,exact_source_row,,KOSPI,2017-06-20,1,18600,18750,18750,18500,18500,1119,20715250,20907553000,1130138,0.806452,0.806452,-0.537634,-0.537634,0.099014,-0.80429,-0.80429,-0.269542,0.271003,2005,1834,1954,1025,1066,24150,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2017-06-21
2017-06-21,2017-06-20,000088,한화3우B,exact_source_row,,KOSPI,2017-06-20,1,19400,19400,19400,18850,19300,67722,1291463900,433709600000,22472000,0,0,-2.835052,-0.515464,0.301362,0,-3.015075,-3.015075,1.578947,723,1329,357,1616,1053,25200,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2017-06-21
