d,o,h,l,c,v,a,mc,s,m
2008-01-02,14200.0,14500.0,14100.0,14200.0,1285110.0,18418688100.0,9157676929200.0,644906826,KOSPI
2008-01-03,14150.0,14150.0,13950.0,14000.0,858451.0,12032105500.0,9028695564000.0,644906826,KOSPI
2008-01-04,14050.0,14150.0,13900.0,13950.0,2186171.0,30669807950.0,8996450222700.0,644906826,KOSPI
2008-01-07,14000.0,14100.0,13750.0,13950.0,1806782.0,25184434860.0,8996450222700.0,644906826,KOSPI
2008-01-08,14000.0,14300.0,13850.0,14050.0,1643213.0,23142737510.0,9060940905300.0,644906826,KOSPI
2008-01-09,14100.0,14300.0,13800.0,14300.0,988994.0,13915410450.0,9222167611800.0,644906826,KOSPI
2008-01-10,14300.0,14300.0,14000.0,14150.0,1831283.0,25866827450.0,9125431587900.0,644906826,KOSPI
2008-01-11,14150.0,14200.0,14000.0,14000.0,1102966.0,15501977140.0,9028695564000.0,644906826,KOSPI
2008-01-14,14000.0,14150.0,13800.0,13800.0,1566014.0,21871109900.0,8899714198800.0,644906826,KOSPI
2008-01-15,13800.0,13900.0,13550.0,13750.0,1310898.0,18056631000.0,8867468857500.0,644906826,KOSPI
2008-01-16,13700.0,13900.0,13150.0,13800.0,1135946.0,15412029300.0,8899714198800.0,644906826,KOSPI
2008-01-17,13800.0,14000.0,13650.0,13950.0,913910.0,12667721000.0,8996450222700.0,644906826,KOSPI
2008-01-18,13900.0,14200.0,13750.0,14200.0,1697415.0,23603523000.0,9157676929200.0,644906826,KOSPI
2008-01-21,13900.0,14100.0,13700.0,13900.0,1198758.0,16623367950.0,8964204881400.0,644906826,KOSPI
2008-01-22,13350.0,13650.0,13200.0,13200.0,2075014.0,27637461800.0,8512770103200.0,644906826,KOSPI
2008-01-23,13400.0,13500.0,13200.0,13500.0,1301476.0,17450713500.0,8706242151000.0,644906826,KOSPI
2008-01-24,13500.0,13700.0,13350.0,13500.0,982570.0,13299574000.0,8706242151000.0,644906826,KOSPI
2008-01-25,13550.0,13750.0,13550.0,13700.0,1552577.0,21219783900.0,8835223516200.0,644906826,KOSPI
2008-01-28,13600.0,13650.0,13350.0,13500.0,418345.0,5641620000.0,8706242151000.0,644906826,KOSPI
2008-01-29,13650.0,13900.0,13550.0,13700.0,836440.0,11452018500.0,8835223516200.0,644906826,KOSPI
2008-01-30,13700.0,13700.0,13300.0,13600.0,1021771.0,13780206700.0,8770732833600.0,644906826,KOSPI
2008-01-31,13750.0,13750.0,13400.0,13650.0,1118312.0,15211991250.0,8802978174900.0,644906826,KOSPI
2008-02-01,13600.0,14000.0,13300.0,13300.0,2133574.0,29206626500.0,8577260785800.0,644906826,KOSPI
2008-02-04,13100.0,13300.0,12800.0,13100.0,6015851.0,78527027100.0,8448279420600.0,644906826,KOSPI
2008-02-05,13000.0,13250.0,12900.0,13200.0,3148723.0,41073669600.0,8512770103200.0,644906826,KOSPI
2008-02-11,12900.0,13150.0,12750.0,13050.0,2344510.0,30411036000.0,8416034079300.0,644906826,KOSPI
2008-02-12,12950.0,13050.0,12800.0,12900.0,640629.0,8264203100.0,8319298055400.0,644906826,KOSPI
2008-02-13,12900.0,12950.0,12750.0,12800.0,1735845.0,22258885400.0,8254807372800.0,644906826,KOSPI
2008-02-14,12850.0,13600.0,12850.0,13600.0,1411015.0,18690330250.0,8770732833600.0,644906826,KOSPI
2008-02-15,13350.0,13350.0,12900.0,13000.0,992586.0,12912002500.0,8383788738000.0,644906826,KOSPI
2008-02-18,13100.0,13500.0,12950.0,12950.0,601431.0,7894194500.0,8351543396700.0,644906826,KOSPI
2008-02-19,13150.0,13350.0,13050.0,13200.0,1056365.0,13970592000.0,8512770103200.0,644906826,KOSPI
2008-02-20,13100.0,13200.0,12900.0,13050.0,1124574.0,14658794200.0,8416034079300.0,644906826,KOSPI
2008-02-21,13050.0,13300.0,13000.0,13100.0,1076084.0,14190373400.0,8448279420600.0,644906826,KOSPI
2008-02-22,13200.0,13200.0,12900.0,13100.0,464356.0,6040930100.0,8448279420600.0,644906826,KOSPI
2008-02-25,13000.0,13350.0,13000.0,13050.0,781790.0,10342995000.0,8416034079300.0,644906826,KOSPI
2008-02-26,13050.0,13200.0,13000.0,13100.0,601369.0,7880256400.0,8448279420600.0,644906826,KOSPI
2008-02-27,13200.0,13450.0,13100.0,13300.0,1805060.0,24040453750.0,8577260785800.0,644906826,KOSPI
2008-02-28,13400.0,13500.0,13300.0,13450.0,2073541.0,27835740550.0,8673996809700.0,644906826,KOSPI
2008-02-29,13500.0,13500.0,13050.0,13250.0,1106512.0,14567065500.0,8545015444500.0,644906826,KOSPI
2008-03-03,13000.0,13100.0,12600.0,13000.0,1365511.0,17466382000.0,8383788738000.0,644906826,KOSPI
2008-03-04,12900.0,13050.0,12600.0,12650.0,840059.0,10678307800.0,8158071348900.0,644906826,KOSPI
2008-03-05,12650.0,12800.0,12500.0,12500.0,2008075.0,25246056450.0,8061335325000.0,644906826,KOSPI
2008-03-06,12450.0,13000.0,12400.0,12700.0,1488653.0,19004204500.0,8190316690200.0,644906826,KOSPI
2008-03-07,12700.0,12800.0,12450.0,12700.0,968969.0,12279413300.0,8190316690200.0,644906826,KOSPI
2008-03-10,12500.0,12750.0,12500.0,12650.0,613758.0,7729073200.0,8158071348900.0,644906826,KOSPI
2008-03-11,12450.0,12500.0,12200.0,12400.0,1436127.0,17740813200.0,7996844642400.0,644906826,KOSPI
2008-03-12,12600.0,12800.0,12550.0,12650.0,1114649.0,14148893850.0,8158071348900.0,644906826,KOSPI
2008-03-13,12550.0,12800.0,12350.0,12500.0,1668682.0,20885423800.0,8061335325000.0,644906826,KOSPI
2008-03-14,12500.0,12550.0,12350.0,12450.0,1491988.0,18560234600.0,8029089983700.0,644906826,KOSPI
2008-03-17,12450.0,12450.0,11950.0,12100.0,1491315.0,18034231500.0,7803372594600.0,644906826,KOSPI
2008-03-18,12200.0,12200.0,11900.0,11900.0,1432803.0,17168464700.0,7674391229400.0,644906826,KOSPI
2008-03-19,12250.0,12350.0,12050.0,12200.0,1236045.0,15069373000.0,7867863277200.0,644906826,KOSPI
2008-03-20,12100.0,12200.0,12000.0,12150.0,881938.0,10678619850.0,7835617935900.0,644906826,KOSPI
2008-03-21,12300.0,12500.0,12150.0,12500.0,597682.0,7359806000.0,8061335325000.0,644906826,KOSPI
2008-03-24,12500.0,12700.0,12400.0,12450.0,2197634.0,27574719200.0,8029089983700.0,644906826,KOSPI
2008-03-25,12650.0,13050.0,12600.0,12800.0,2369081.0,30351267250.0,8254807372800.0,644906826,KOSPI
