d,o,h,l,c,v,a,mc,s,m
2001-01-02,3280.0,3490.0,3280.0,3430.0,1387240.0,4676887050.0,149631932100.0,43624470,KOSPI
2001-01-03,3430.0,3440.0,3315.0,3355.0,953630.0,3210253550.0,146360096850.0,43624470,KOSPI
2001-01-04,3510.0,3595.0,3410.0,3460.0,1778010.0,6152345400.0,150940666200.0,43624470,KOSPI
2001-01-05,3495.0,3740.0,3415.0,3680.0,2451880.0,8805920250.0,160538049600.0,43624470,KOSPI
2001-01-08,3730.0,3800.0,3665.0,3710.0,1802200.0,6699659500.0,161846783700.0,43624470,KOSPI
2001-01-09,3800.0,4050.0,3690.0,3980.0,2152910.0,8242108100.0,173625390600.0,43624470,KOSPI
2001-01-10,4010.0,4050.0,3610.0,3610.0,2458570.0,9558878650.0,157484336700.0,43624470,KOSPI
2001-01-11,3700.0,3730.0,3545.0,3660.0,957700.0,3469408950.0,159665560200.0,43624470,KOSPI
2001-01-12,3670.0,3870.0,3670.0,3700.0,1705730.0,6386939950.0,161410539000.0,43624470,KOSPI
2001-01-15,3800.0,4050.0,3770.0,3950.0,3227530.0,12692843850.0,172316656500.0,43624470,KOSPI
2001-01-16,4050.0,4100.0,3800.0,3810.0,1832780.0,7153680950.0,166209230700.0,43624470,KOSPI
2001-01-17,3820.0,3875.0,3650.0,3670.0,1054050.0,3940080000.0,160101804900.0,43624470,KOSPI
2001-01-18,3675.0,3770.0,3660.0,3695.0,783460.0,2895272800.0,161192416650.0,43624470,KOSPI
2001-01-19,3720.0,3870.0,3715.0,3830.0,1005490.0,3805981950.0,167081720100.0,43624470,KOSPI
2001-01-22,3900.0,3990.0,3855.0,3980.0,1235390.0,4859926550.0,173625390600.0,43624470,KOSPI
2001-01-26,3950.0,4000.0,3725.0,3750.0,989670.0,3803988000.0,163591762500.0,43624470,KOSPI
2001-01-29,3710.0,3885.0,3660.0,3850.0,975600.0,3672383700.0,167954209500.0,43624470,KOSPI
2001-01-30,3850.0,3900.0,3760.0,3775.0,674070.0,2588042150.0,164682374250.0,43624470,KOSPI
2001-01-31,3900.0,4095.0,3820.0,3955.0,3320800.0,13128097300.0,172534778850.0,43624470,KOSPI
2001-02-01,3850.0,3970.0,3790.0,3810.0,1179000.0,4535770500.0,166209230700.0,43624470,KOSPI
2001-02-02,3900.0,3910.0,3800.0,3840.0,658400.0,2520891550.0,167517964800.0,43624470,KOSPI
2001-02-05,3760.0,3765.0,3570.0,3600.0,1037620.0,3799276300.0,157048092000.0,43624470,KOSPI
2001-02-06,3690.0,3690.0,3565.0,3630.0,826500.0,2992497000.0,158356826100.0,43624470,KOSPI
2001-02-07,3640.0,3640.0,3555.0,3560.0,459330.0,1651932450.0,155303113200.0,43624470,KOSPI
2001-02-08,3515.0,3585.0,3515.0,3575.0,716620.0,2549237850.0,155957480250.0,43624470,KOSPI
2001-02-09,3570.0,3610.0,3520.0,3600.0,794990.0,2828859800.0,157048092000.0,43624470,KOSPI
2001-02-12,3590.0,3615.0,3545.0,3590.0,515080.0,1846118900.0,156611847300.0,43624470,KOSPI
2001-02-13,3605.0,3630.0,3575.0,3600.0,627350.0,2258542100.0,157048092000.0,43624470,KOSPI
2001-02-14,3580.0,3650.0,3565.0,3630.0,714820.0,2577550300.0,158356826100.0,43624470,KOSPI
2001-02-15,3645.0,3710.0,3640.0,3645.0,757700.0,2776655850.0,159011193150.0,43624470,KOSPI
2001-02-16,3650.0,3680.0,3625.0,3630.0,555550.0,2028987850.0,158356826100.0,43624470,KOSPI
2001-02-19,3600.0,3625.0,3575.0,3605.0,501610.0,1807385950.0,157266214350.0,43624470,KOSPI
2001-02-20,3670.0,3805.0,3620.0,3750.0,1405910.0,5238551500.0,163591762500.0,43624470,KOSPI
2001-02-21,3780.0,3890.0,3740.0,3785.0,1320500.0,5042312000.0,165118618950.0,43624470,KOSPI
2001-02-22,3785.0,3880.0,3715.0,3840.0,1227830.0,4659132500.0,167517964800.0,43624470,KOSPI
2001-02-23,3900.0,4075.0,3870.0,3960.0,3644270.0,14551137250.0,172752901200.0,43624470,KOSPI
2001-02-26,4020.0,4095.0,3860.0,3860.0,1909410.0,7554704350.0,168390454200.0,43624470,KOSPI
2001-02-27,3890.0,3900.0,3720.0,3730.0,1172480.0,4467744600.0,162719273100.0,43624470,KOSPI
2001-02-28,3720.0,3810.0,3700.0,3775.0,642890.0,2423051450.0,164682374250.0,43624470,KOSPI
2001-03-02,3710.0,3770.0,3580.0,3590.0,686740.0,2514997100.0,156611847300.0,43624470,KOSPI
2001-03-05,3565.0,3645.0,3560.0,3645.0,646330.0,2327528950.0,159011193150.0,43624470,KOSPI
2001-03-06,3670.0,3685.0,3605.0,3605.0,335160.0,1224442200.0,157266214350.0,43624470,KOSPI
2001-03-07,3615.0,3640.0,3560.0,3605.0,382110.0,1376981850.0,157266214350.0,43624470,KOSPI
2001-03-08,3615.0,3645.0,3595.0,3645.0,384580.0,1391934950.0,159011193150.0,43624470,KOSPI
2001-03-09,3660.0,3665.0,3605.0,3615.0,382010.0,1387589000.0,157702459050.0,43624470,KOSPI
2001-03-12,3520.0,3560.0,3480.0,3485.0,473630.0,1660737500.0,152031277950.0,43624470,KOSPI
2001-03-13,3380.0,3390.0,3315.0,3350.0,449700.0,1508387150.0,146141974500.0,43624470,KOSPI
2001-03-14,3460.0,3530.0,3395.0,3485.0,1158110.0,4004421150.0,152031277950.0,43624470,KOSPI
2001-03-15,3360.0,3415.0,3325.0,3400.0,575640.0,1936591050.0,148323198000.0,43624470,KOSPI
2001-03-16,3400.0,3430.0,3375.0,3385.0,420760.0,1428523850.0,147668830950.0,43624470,KOSPI
2001-03-19,3390.0,3420.0,3365.0,3400.0,333610.0,1131954950.0,148323198000.0,43624470,KOSPI
2001-03-20,3430.0,3445.0,3370.0,3390.0,282080.0,960700200.0,147886953300.0,43624470,KOSPI
2001-03-21,3350.0,3400.0,3325.0,3400.0,317900.0,1069879650.0,148323198000.0,43624470,KOSPI
2001-03-22,3390.0,3410.0,3300.0,3320.0,403840.0,1353195950.0,144833240400.0,43624470,KOSPI
2001-03-23,3290.0,3350.0,3290.0,3350.0,317720.0,1056173100.0,146141974500.0,43624470,KOSPI
2001-03-26,3360.0,3415.0,3360.0,3385.0,343500.0,1161571650.0,147668830950.0,43624470,KOSPI
2001-03-27,3365.0,3390.0,3275.0,3280.0,556860.0,1853392550.0,143088261600.0,43624470,KOSPI
2001-03-28,3340.0,3345.0,3250.0,3250.0,682960.0,2250250150.0,141779527500.0,43624470,KOSPI
2001-03-29,3230.0,3240.0,3135.0,3140.0,948660.0,3013636550.0,136980835800.0,43624470,KOSPI
2001-03-30,3140.0,3170.0,3015.0,3040.0,747320.0,2294807950.0,132618388800.0,43624470,KOSPI
2001-04-02,3010.0,3140.0,2960.0,3025.0,1017840.0,3111807300.0,131964021750.0,43624470,KOSPI
2001-04-03,3000.0,3020.0,2915.0,2930.0,747690.0,2208164950.0,127819697100.0,43624470,KOSPI
2001-04-04,2810.0,2920.0,2810.0,2855.0,397920.0,1138578350.0,124547861850.0,43624470,KOSPI
2001-04-06,2980.0,2980.0,2855.0,2855.0,726580.0,2114296200.0,124547861850.0,43624470,KOSPI
2001-04-09,2845.0,2910.0,2830.0,2840.0,346010.0,991727600.0,123893494800.0,43624470,KOSPI
2001-04-10,2870.0,2890.0,2825.0,2830.0,344260.0,983889550.0,123457250100.0,43624470,KOSPI
2001-04-11,2860.0,2935.0,2860.0,2935.0,679010.0,1968174750.0,128037819450.0,43624470,KOSPI
2001-04-12,3050.0,3140.0,2970.0,3060.0,1712890.0,5281137500.0,133490878200.0,43624470,KOSPI
2001-04-13,3100.0,3110.0,3005.0,3050.0,561240.0,1709288000.0,133054633500.0,43624470,KOSPI
2001-04-16,3085.0,3095.0,3005.0,3015.0,375530.0,1142731600.0,131527777050.0,43624470,KOSPI
2001-04-17,3015.0,3330.0,3015.0,3130.0,1369360.0,4302147700.0,136544591100.0,43624470,KOSPI
2001-04-18,3200.0,3275.0,3170.0,3200.0,1012720.0,3245960750.0,139598304000.0,43624470,KOSPI
2001-04-19,3345.0,3350.0,3180.0,3215.0,1058710.0,3457353700.0,140252671050.0,43624470,KOSPI
2001-04-20,3195.0,3250.0,3180.0,3220.0,380050.0,1218541750.0,140470793400.0,43624470,KOSPI
2001-04-23,3215.0,3250.0,3190.0,3240.0,344310.0,1108109800.0,141343282800.0,43624470,KOSPI
2001-04-24,3250.0,3250.0,3170.0,3215.0,233400.0,748043900.0,140252671050.0,43624470,KOSPI
2001-04-25,3260.0,3260.0,3205.0,3220.0,322560.0,1040559950.0,140470793400.0,43624470,KOSPI
2001-04-26,3220.0,3230.0,3130.0,3135.0,597440.0,1889358100.0,136762713450.0,43624470,KOSPI
2001-04-27,3135.0,3150.0,3085.0,3100.0,162960.0,506457500.0,135235857000.0,43624470,KOSPI
2001-04-30,3110.0,3170.0,3110.0,3155.0,371820.0,1171210000.0,137635202850.0,43624470,KOSPI
2001-05-02,3190.0,3190.0,3140.0,3160.0,513920.0,1626245500.0,137853325200.0,43624470,KOSPI
2001-05-03,3160.0,3160.0,3110.0,3120.0,337980.0,1056709350.0,136108346400.0,43624470,KOSPI
2001-05-04,3100.0,3150.0,3100.0,3140.0,262330.0,819107450.0,136980835800.0,43624470,KOSPI
