d,o,h,l,c,v,a,mc,s,m,rs
2022-01-03,10750.0,10900.0,10500.0,10800.0,91708.0,981361000.0,258194088000.0,23906860,KOSPI,tradable_ohlcv
2022-01-04,10850.0,10900.0,10400.0,10550.0,76031.0,805530800.0,252217373000.0,23906860,KOSPI,tradable_ohlcv
2022-01-05,10500.0,10800.0,10400.0,10700.0,123956.0,1312419700.0,255803402000.0,23906860,KOSPI,tradable_ohlcv
2022-01-06,10500.0,10800.0,10450.0,10500.0,97099.0,1034195850.0,251022030000.0,23906860,KOSPI,tradable_ohlcv
2022-01-07,10550.0,10800.0,10550.0,10650.0,89947.0,961772900.0,254608059000.0,23906860,KOSPI,tradable_ohlcv
2022-01-10,10650.0,11100.0,10550.0,10950.0,167128.0,1820367400.0,261780117000.0,23906860,KOSPI,tradable_ohlcv
2022-01-11,10950.0,11100.0,10000.0,10200.0,231185.0,2385432850.0,243849972000.0,23906860,KOSPI,tradable_ohlcv
2022-01-12,10150.0,10500.0,10150.0,10350.0,58046.0,599266350.0,247436001000.0,23906860,KOSPI,tradable_ohlcv
2022-01-13,10300.0,10400.0,10000.0,10050.0,89747.0,906236000.0,240263943000.0,23906860,KOSPI,tradable_ohlcv
2022-01-14,9980.0,10050.0,9830.0,9840.0,69979.0,691203180.0,235243502400.0,23906860,KOSPI,tradable_ohlcv
2022-01-17,9850.0,10050.0,9710.0,9760.0,38755.0,380599470.0,233330953600.0,23906860,KOSPI,tradable_ohlcv
2022-01-18,9620.0,9890.0,9490.0,9520.0,42194.0,406918470.0,227593307200.0,23906860,KOSPI,tradable_ohlcv
2022-01-19,9340.0,9670.0,9340.0,9440.0,44111.0,419169990.0,225680758400.0,23906860,KOSPI,tradable_ohlcv
2022-01-20,9390.0,9590.0,9390.0,9510.0,23507.0,223127860.0,227354238600.0,23906860,KOSPI,tradable_ohlcv
2022-01-21,9500.0,9510.0,9300.0,9300.0,27550.0,258926770.0,222333798000.0,23906860,KOSPI,tradable_ohlcv
2022-01-24,9270.0,9270.0,8850.0,8860.0,65396.0,587917830.0,211814779600.0,23906860,KOSPI,tradable_ohlcv
2022-01-25,8800.0,9010.0,8460.0,8500.0,88704.0,764632530.0,203208310000.0,23906860,KOSPI,tradable_ohlcv
2022-01-26,8400.0,8670.0,8400.0,8540.0,30293.0,258687410.0,204164584400.0,23906860,KOSPI,tradable_ohlcv
2022-01-27,8510.0,8570.0,8150.0,8190.0,51297.0,425334410.0,195797183400.0,23906860,KOSPI,tradable_ohlcv
2022-01-28,8360.0,8520.0,8120.0,8470.0,47475.0,393738690.0,202491104200.0,23906860,KOSPI,tradable_ohlcv
2022-02-03,8550.0,8900.0,8500.0,8890.0,39035.0,343364050.0,212531985400.0,23906860,KOSPI,tradable_ohlcv
2022-02-04,8800.0,8990.0,8770.0,8970.0,26212.0,233083810.0,214444534200.0,23906860,KOSPI,tradable_ohlcv
2022-02-07,9010.0,9090.0,8800.0,9090.0,18951.0,170086520.0,217313357400.0,23906860,KOSPI,tradable_ohlcv
2022-02-08,9010.0,9130.0,8910.0,9130.0,26629.0,240090400.0,218269631800.0,23906860,KOSPI,tradable_ohlcv
2022-02-09,9200.0,11000.0,9060.0,9500.0,1024672.0,10375456940.0,227115170000.0,23906860,KOSPI,tradable_ohlcv
2022-02-10,9530.0,9650.0,9400.0,9510.0,114654.0,1091912560.0,227354238600.0,23906860,KOSPI,tradable_ohlcv
2022-02-11,9550.0,9550.0,9230.0,9230.0,50241.0,470387170.0,220660317800.0,23906860,KOSPI,tradable_ohlcv
2022-02-14,9120.0,9200.0,8820.0,8960.0,44863.0,402775490.0,214205465600.0,23906860,KOSPI,tradable_ohlcv
