d,o,h,l,c,v,a,mc,s,m
2007-01-02,5720.0,5830.0,5720.0,5800.0,137849.0,793200680.0,52081100000.0,8979500,KOSDAQ
2007-01-03,5850.0,6100.0,5800.0,5840.0,258886.0,1534746500.0,52440280000.0,8979500,KOSDAQ
2007-01-04,5840.0,5910.0,5750.0,5890.0,93147.0,543993070.0,52889255000.0,8979500,KOSDAQ
2007-01-05,5920.0,6010.0,5700.0,5820.0,137378.0,806150780.0,52260690000.0,8979500,KOSDAQ
2007-01-08,5750.0,5880.0,5730.0,5730.0,76222.0,440450470.0,51452535000.0,8979500,KOSDAQ
2007-01-09,5710.0,5800.0,5680.0,5720.0,84532.0,484311040.0,51362740000.0,8979500,KOSDAQ
2007-01-10,5750.0,5750.0,5480.0,5530.0,146967.0,816880740.0,49656635000.0,8979500,KOSDAQ
2007-01-11,5580.0,5650.0,5480.0,5520.0,215238.0,1195578780.0,49566840000.0,8979500,KOSDAQ
2007-01-12,5560.0,5820.0,5550.0,5800.0,223462.0,1273426210.0,52081100000.0,8979500,KOSDAQ
2007-01-15,5810.0,5850.0,5650.0,5700.0,93928.0,540074030.0,51183150000.0,8979500,KOSDAQ
2007-01-16,5710.0,5830.0,5640.0,5750.0,171216.0,984276100.0,51632125000.0,8979500,KOSDAQ
2007-01-17,5750.0,5800.0,5600.0,5600.0,112057.0,632241090.0,50285200000.0,8979500,KOSDAQ
2007-01-18,5600.0,5680.0,5550.0,5570.0,91010.0,509017040.0,50015815000.0,8979500,KOSDAQ
2007-01-19,5500.0,5530.0,5260.0,5260.0,150075.0,799756520.0,47232170000.0,8979500,KOSDAQ
2007-01-22,5200.0,5380.0,5150.0,5210.0,83308.0,433700560.0,46783195000.0,8979500,KOSDAQ
2007-01-23,5110.0,5380.0,5100.0,5360.0,108341.0,572782010.0,48130120000.0,8979500,KOSDAQ
2007-01-24,5310.0,5530.0,5310.0,5460.0,58327.0,317082480.0,49028070000.0,8979500,KOSDAQ
2007-01-25,5510.0,5510.0,5220.0,5400.0,72193.0,386388900.0,48489300000.0,8979500,KOSDAQ
2007-01-26,5400.0,5420.0,5250.0,5420.0,30407.0,161915450.0,48668890000.0,8979500,KOSDAQ
2007-01-29,5440.0,5470.0,5400.0,5450.0,26514.0,144106490.0,48938275000.0,8979500,KOSDAQ
2007-01-30,5480.0,5480.0,5300.0,5400.0,56478.0,301766760.0,48489300000.0,8979500,KOSDAQ
2007-01-31,5400.0,5400.0,5270.0,5300.0,30351.0,161131090.0,47591350000.0,8979500,KOSDAQ
2007-02-01,5300.0,5370.0,5230.0,5290.0,78931.0,416200320.0,47501555000.0,8979500,KOSDAQ
2007-02-02,5290.0,5420.0,5290.0,5370.0,65919.0,353689540.0,48219915000.0,8979500,KOSDAQ
2007-02-05,5360.0,5410.0,5340.0,5370.0,58851.0,315747010.0,48219915000.0,8979500,KOSDAQ
2007-02-06,5350.0,5510.0,5330.0,5440.0,74356.0,404060110.0,48848480000.0,8979500,KOSDAQ
2007-02-07,5460.0,5540.0,5430.0,5500.0,48548.0,266014340.0,49387250000.0,8979500,KOSDAQ
2007-02-08,5500.0,5700.0,5500.0,5540.0,49759.0,277965460.0,49746430000.0,8979500,KOSDAQ
2007-02-09,5500.0,5600.0,5500.0,5500.0,15226.0,84398930.0,49387250000.0,8979500,KOSDAQ
2007-02-12,5450.0,5480.0,5310.0,5430.0,48164.0,258884720.0,48758685000.0,8979500,KOSDAQ
2007-02-13,5670.0,6200.0,5550.0,5740.0,418197.0,2464338270.0,51542330000.0,8979500,KOSDAQ
2007-02-14,5950.0,5950.0,5640.0,5690.0,120474.0,688667460.0,51093355000.0,8979500,KOSDAQ
2007-02-15,5740.0,5830.0,5630.0,5650.0,99334.0,565334650.0,50734175000.0,8979500,KOSDAQ
2007-02-16,5630.0,5670.0,5480.0,5530.0,79783.0,442592720.0,49656635000.0,8979500,KOSDAQ
2007-02-20,5550.0,5740.0,5540.0,5740.0,124000.0,703534540.0,51542330000.0,8979500,KOSDAQ
2007-02-21,5750.0,5790.0,5650.0,5690.0,66558.0,380354910.0,51093355000.0,8979500,KOSDAQ
2007-02-22,5690.0,5850.0,5690.0,5800.0,105718.0,610629290.0,52081100000.0,8979500,KOSDAQ
2007-02-23,5800.0,6050.0,5800.0,5900.0,258002.0,1538662500.0,52979050000.0,8979500,KOSDAQ
2007-02-26,5820.0,6160.0,5820.0,6040.0,242194.0,1470427640.0,54236180000.0,8979500,KOSDAQ
2007-02-27,6000.0,6090.0,5840.0,5900.0,111288.0,658853050.0,52979050000.0,8979500,KOSDAQ
2007-02-28,5500.0,5750.0,5490.0,5750.0,174826.0,974674410.0,51632125000.0,8979500,KOSDAQ
2007-03-02,5700.0,5800.0,5650.0,5710.0,53030.0,305550710.0,51272945000.0,8979500,KOSDAQ
2007-03-05,5700.0,5700.0,5460.0,5510.0,93585.0,520472940.0,49477045000.0,8979500,KOSDAQ
2007-03-06,5500.0,5710.0,5500.0,5670.0,67663.0,378851710.0,50913765000.0,8979500,KOSDAQ
2007-03-07,5720.0,5970.0,5720.0,5850.0,157362.0,923172110.0,52530075000.0,8979500,KOSDAQ
2007-03-08,5900.0,5990.0,5800.0,5910.0,82164.0,486750490.0,53068845000.0,8979500,KOSDAQ
2007-03-09,5880.0,6080.0,5880.0,5960.0,142498.0,853139090.0,53517820000.0,8979500,KOSDAQ
2007-03-12,6100.0,6100.0,5950.0,5960.0,86067.0,516050250.0,53517820000.0,8979500,KOSDAQ
2007-03-13,6020.0,6050.0,5840.0,5920.0,92361.0,545538710.0,53158640000.0,8979500,KOSDAQ
2007-03-14,5820.0,5850.0,5650.0,5800.0,145803.0,837803720.0,52081100000.0,8979500,KOSDAQ
2007-03-15,5960.0,5960.0,5790.0,5910.0,98932.0,579233720.0,53068845000.0,8979500,KOSDAQ
2007-03-16,5960.0,6140.0,5840.0,6070.0,209717.0,1252695810.0,54505565000.0,8979500,KOSDAQ
2007-03-19,6200.0,6280.0,6090.0,6150.0,186174.0,1147915800.0,55223925000.0,8979500,KOSDAQ
2007-03-20,6200.0,6280.0,6020.0,6280.0,275102.0,1684577180.0,56391260000.0,8979500,KOSDAQ
2007-03-21,6260.0,6270.0,6100.0,6170.0,115238.0,711066950.0,55403515000.0,8979500,KOSDAQ
2007-03-22,6230.0,6230.0,6040.0,6190.0,167814.0,1030424040.0,55583105000.0,8979500,KOSDAQ
2007-03-23,6190.0,6190.0,6050.0,6050.0,58654.0,356193040.0,54325975000.0,8979500,KOSDAQ
2007-03-26,6020.0,6090.0,5900.0,6020.0,132301.0,792589650.0,54056590000.0,8979500,KOSDAQ
2007-03-27,6030.0,6050.0,5930.0,5930.0,84825.0,507427980.0,53248435000.0,8979500,KOSDAQ
2007-03-28,5930.0,5980.0,5750.0,5800.0,138544.0,811440170.0,52081100000.0,8979500,KOSDAQ
2007-03-29,5770.0,5900.0,5770.0,5900.0,92449.0,540592510.0,52979050000.0,8979500,KOSDAQ
2007-03-30,5910.0,5980.0,5840.0,5840.0,123566.0,729601030.0,52440280000.0,8979500,KOSDAQ
2007-04-02,5810.0,5930.0,5810.0,5830.0,82111.0,480581200.0,52350485000.0,8979500,KOSDAQ
2007-04-03,5810.0,5890.0,5740.0,5850.0,123100.0,717015460.0,52530075000.0,8979500,KOSDAQ
2007-04-04,5900.0,5930.0,5850.0,5900.0,139081.0,819447320.0,52979050000.0,8979500,KOSDAQ
2007-04-05,5930.0,5970.0,5810.0,5850.0,105850.0,624577550.0,52530075000.0,8979500,KOSDAQ
2007-04-06,5900.0,6190.0,5890.0,6050.0,335533.0,2037203350.0,54325975000.0,8979500,KOSDAQ
2007-04-09,6130.0,6150.0,6030.0,6100.0,158798.0,966769410.0,54774950000.0,8979500,KOSDAQ
2007-04-10,6050.0,6110.0,5950.0,6060.0,137948.0,830715680.0,54415770000.0,8979500,KOSDAQ
2007-04-11,6060.0,6250.0,6040.0,6160.0,230475.0,1418220600.0,55313720000.0,8979500,KOSDAQ
2007-04-12,6150.0,6150.0,6040.0,6050.0,118915.0,722829220.0,54325975000.0,8979500,KOSDAQ
2007-04-13,6050.0,6110.0,5970.0,6000.0,139379.0,840509440.0,53877000000.0,8979500,KOSDAQ
2007-04-16,6100.0,6170.0,6000.0,6160.0,137222.0,835283170.0,55313720000.0,8979500,KOSDAQ
2007-04-17,6200.0,6300.0,6100.0,6200.0,331630.0,2064333990.0,55672900000.0,8979500,KOSDAQ
2007-04-18,6170.0,6410.0,6160.0,6350.0,302633.0,1914245580.0,57019825000.0,8979500,KOSDAQ
2007-04-19,6330.0,6380.0,6010.0,6110.0,280968.0,1722641810.0,54864745000.0,8979500,KOSDAQ
