snapshot_date,previous_market_trade_date,code,name,name_resolution_status,name_candidates,market,prev_symbol_trade_date,days_since_prev_symbol_trade,prev_close,open,high,low,close,volume,amount,market_cap,listed_shares,open_gap_pct,high_return_pct,low_return_pct,close_return_pct,turnover_pct,return_3d_pct,return_5d_pct,return_10d_pct,return_20d_pct,amount_rank,turnover_rank,market_cap_rank,high_return_rank,close_return_rank,limit_up_price,upper_limit_touched,upper_limit_closed,upper_limit_released,one_price_upper_limit,upper_limit_label_status,upper_limit_touch_count_5d,upper_limit_close_count_5d,high_return_ge_10_count_5d,high_return_ge_20_count_5d,corporate_action_warning,new_listing_or_no_reference,data_quality_status,max_source_date
2022-04-01,2022-03-31,000020,동화약품,exact_source_row,,KOSPI,2022-03-31,1,13650,13600,13650,13400,13400,156326,2103613050,374281698000,27931470,-0.3663,0,-1.831502,-1.831502,0.559677,-2.545455,-3.597122,-6.620209,3.875969,868,1148,619,1777,1984,17700,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2022-04-01
2022-04-01,2022-03-31,000040,KR모터스,exact_source_row,,KOSPI,2022-03-31,1,889,899,899,880,884,314973,278573093,84985433312,96137368,1.124859,1.124859,-1.012373,-0.56243,0.327628,-0.338219,-0.674157,6.377858,9.677419,1896,1570,1831,987,1399,1155,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2022-04-01
2022-04-01,2022-03-31,000050,경방,exact_source_row,,KOSPI,2022-03-31,1,15950,15800,15900,15700,15800,11784,186138550,433161266000,27415270,-0.940439,-0.31348,-1.567398,-0.940439,0.042983,3.606557,6.756757,8.219178,7.482993,2058,2333,535,2140,1605,20700,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2022-04-01
2022-04-01,2022-03-31,000060,메리츠화재,exact_source_row,,KOSPI,2022-03-31,1,47450,47000,48200,46650,47650,212135,10132487200,5747781250000,120625000,-0.948367,1.580611,-1.685985,0.421496,0.175863,5.187638,8.172531,15.93674,24.73822,333,1956,68,793,757,61600,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2022-04-01
2022-04-01,2022-03-31,000070,삼양홀딩스,exact_source_row,,KOSPI,2022-03-31,1,86100,86100,86100,84400,84400,12932,1099544700,722824472400,8564271,0,0,-1.974448,-1.974448,0.150999,-0.471698,-0.822562,2.801462,-0.705882,1190,2035,366,1778,2036,111500,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2022-04-01
2022-04-01,2022-03-31,000075,삼양홀딩스우,exact_source_row,,KOSPI,2022-03-31,1,63400,63400,63400,62000,62000,235,14574000,18851596000,304058,0,0,-2.208202,-2.208202,0.077288,-1.587302,-2.053712,1.141925,-4.024768,2356,2268,2296,1779,2091,82400,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2022-04-01
2022-04-01,2022-03-31,000080,하이트진로,exact_source_row,,KOSPI,2022-03-31,1,37450,37750,38300,37350,37750,580944,22021019950,2647543815250,70133611,0.801068,2.269693,-0.267023,0.801068,0.828339,2.861035,1.752022,0.666667,5.742297,163,902,131,597,605,48650,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2022-04-01
2022-04-01,2022-03-31,000087,하이트진로2우B,exact_source_row,,KOSPI,2022-03-31,1,20550,20550,20750,20350,20600,3645,75108650,23280842800,1130138,0,0.973236,-0.973236,0.243309,0.322527,0.487805,0,1.228501,2.487562,2250,1580,2285,1063,861,26700,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2022-04-01
2022-04-01,2022-03-31,000088,한화3우B,exact_source_row,,KOSPI,2022-03-31,1,15700,15700,15800,15600,15700,14841,233232700,352810400000,22472000,0,0.636943,-0.636943,0,0.066042,-0.31746,0.319489,0.96463,0,1981,2293,654,1311,938,20400,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2022-04-01
2022-04-01,2022-03-31,000100,유한양행,exact_source_row,,KOSPI,2022-03-31,1,58400,58200,59200,58000,59000,176943,10409285500,4320657084000,73231476,-0.342466,1.369863,-0.684932,1.027397,0.241622,0.169779,0.169779,-1.337793,1.200686,332,1774,83,886,537,75900,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2022-04-01
