snapshot_date,previous_market_trade_date,code,name,name_resolution_status,name_candidates,market,prev_symbol_trade_date,days_since_prev_symbol_trade,prev_close,open,high,low,close,volume,amount,market_cap,listed_shares,open_gap_pct,high_return_pct,low_return_pct,close_return_pct,turnover_pct,return_3d_pct,return_5d_pct,return_10d_pct,return_20d_pct,amount_rank,turnover_rank,market_cap_rank,high_return_rank,close_return_rank,limit_up_price,upper_limit_touched,upper_limit_closed,upper_limit_released,one_price_upper_limit,upper_limit_label_status,upper_limit_touch_count_5d,upper_limit_close_count_5d,high_return_ge_10_count_5d,high_return_ge_20_count_5d,corporate_action_warning,new_listing_or_no_reference,data_quality_status,max_source_date
2025-09-01,2025-08-29,000004,디비금융제14호스팩,exact_source_row,,KOSDAQ,2025-08-29,3,1999,1999,2000,1996,2000,32067,64101827,10630000000,5315000,0,0.050025,-0.150075,0.050025,0.60333,0.1001,0.1001,0.200401,0.603622,2237,657,2591,1850,538,2595,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2025-09-01
2025-09-01,2025-08-29,000008,에스엔시스,exact_source_row,,KOSDAQ,2025-08-29,3,51800,52400,52900,50100,50700,408700,21035126750,478433794800,9436564,1.158301,2.123552,-3.281853,-2.123552,4.331026,3.153611,29.336735,,,141,106,489,532,1812,67300,false,false,false,false,verified_normal_day,0,0,3,0,false,false,clean,2025-09-01
2025-09-01,2025-08-29,000010,제이피아이헬스케어,exact_source_row,,KOSDAQ,2025-08-29,3,16720,16710,16870,15580,15680,256816,4138618790,80052672000,5105400,-0.059809,0.897129,-6.818182,-6.220096,5.030282,-13.178295,-23.325183,,,390,91,1619,1100,2596,21700,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2025-09-01
2025-09-01,2025-08-29,000020,동화약품,exact_source_row,,KOSPI,2025-08-29,3,6230,6230,6240,6130,6170,35496,218758970,172337169900,27931470,0,0.160514,-1.605136,-0.963082,0.127082,-2.373418,-2.063492,-3.894081,-4.341085,1642,2059,1011,1754,1160,8090,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2025-09-01
2025-09-01,2025-08-29,000030,대신밸류리츠,exact_source_row,,KOSPI,2025-08-29,3,4350,4350,4350,4325,4330,39818,172433308,258847400000,59780000,0,0,-0.574713,-0.45977,0.066608,-0.230415,-1.925255,-3.348214,-0.45977,1794,2390,752,1852,857,5650,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2025-09-01
2025-09-01,2025-08-29,000037,KB제32호스팩,exact_source_row,,KOSDAQ,2025-08-29,3,1998,2000,2000,1996,1997,10498,20977108,12641010000,6330000,0.1001,0.1001,-0.1001,-0.05005,0.165845,-0.10005,0,-0.10005,0.0501,2488,1835,2568,1817,650,2595,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2025-09-01
2025-09-01,2025-08-29,000040,KR모터스,exact_source_row,,KOSPI,2025-08-29,3,554,555,558,541,543,295155,161806913,32652147324,60132868,0.180505,0.722022,-2.34657,-1.98556,0.490838,-7.495741,-9.5,-2.162162,-15.15625,1840,803,2327,1229,1736,720,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2025-09-01
2025-09-01,2025-08-29,000041,하나35호스팩,exact_source_row,,KOSDAQ,2025-08-29,3,1994,1994,1996,1990,1996,36795,73383959,12035880000,6030000,0,0.100301,-0.200602,0.100301,0.610199,0.200803,0.301508,0.402414,0.100301,2198,647,2575,1815,529,2590,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2025-09-01
2025-09-01,2025-08-29,000044,삼성스팩10호,exact_source_row,,KOSDAQ,2025-08-29,3,1986,1986,1987,1982,1984,151999,301569821,14919680000,7520000,0,0.050352,-0.20141,-0.100705,2.021263,-0.251383,0.100908,,,1461,202,2547,1848,668,2580,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2025-09-01
2025-09-01,2025-08-29,000050,경방,exact_source_row,,KOSPI,2025-08-29,3,7200,7190,7190,6950,7130,35152,246792760,195470875100,27415270,-0.138889,-0.138889,-3.472222,-0.972222,0.128221,0,-0.418994,-1.519337,-1.655172,1563,2048,923,2239,1169,9360,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2025-09-01
