d,o,h,l,c,v,a,mc,s,m
2006-01-02,4140.0,4140.0,3880.0,4050.0,15130.0,60295650.0,34830000000.0,8600000,KOSPI
2006-01-03,3920.0,4080.0,3890.0,3990.0,6142.0,24217880.0,34314000000.0,8600000,KOSPI
2006-01-04,3920.0,4095.0,3840.0,3960.0,10609.0,41373090.0,34056000000.0,8600000,KOSPI
2006-01-05,3960.0,4090.0,3800.0,3820.0,11082.0,42860840.0,32852000000.0,8600000,KOSPI
2006-01-06,3890.0,3890.0,3700.0,3795.0,26220.0,98168250.0,32637000000.0,8600000,KOSPI
2006-01-09,3695.0,3895.0,3695.0,3740.0,11826.0,44613940.0,32164000000.0,8600000,KOSPI
2006-01-10,3740.0,3740.0,3500.0,3700.0,30115.0,107826250.0,31820000000.0,8600000,KOSPI
2006-01-11,3630.0,3650.0,3505.0,3650.0,7155.0,25404500.0,31390000000.0,8600000,KOSPI
2006-01-12,3510.0,3690.0,3500.0,3595.0,14066.0,49907195.0,30917000000.0,8600000,KOSPI
2006-01-13,3430.0,3620.0,3430.0,3560.0,11940.0,42129450.0,30616000000.0,8600000,KOSPI
2006-01-16,3590.0,3600.0,3470.0,3570.0,8280.0,29266700.0,30702000000.0,8600000,KOSPI
2006-01-17,3570.0,3800.0,3570.0,3600.0,15770.0,57802400.0,30960000000.0,8600000,KOSPI
2006-01-18,3600.0,3660.0,3500.0,3600.0,9170.0,32954050.0,30960000000.0,8600000,KOSPI
2006-01-19,3700.0,3700.0,3550.0,3600.0,2720.0,9808900.0,30960000000.0,8600000,KOSPI
2006-01-20,3325.0,3650.0,3325.0,3500.0,260.0,906150.0,30100000000.0,8600000,KOSPI
2006-01-23,3420.0,3900.0,2990.0,3760.0,16220.0,58558600.0,32336000000.0,8600000,KOSPI
2006-01-24,3700.0,3700.0,3400.0,3685.0,3320.0,11690950.0,31691000000.0,8600000,KOSPI
2006-01-25,3650.0,3650.0,3405.0,3595.0,3661.0,13074695.0,30917000000.0,8600000,KOSPI
2006-01-26,3590.0,3590.0,3370.0,3570.0,7009.0,24498130.0,30702000000.0,8600000,KOSPI
2006-01-27,3570.0,3570.0,3415.0,3425.0,9978.0,34324550.0,29455000000.0,8600000,KOSPI
2006-01-31,3400.0,3415.0,3305.0,3350.0,12123.0,40674800.0,28810000000.0,8600000,KOSPI
2006-02-01,3350.0,3850.0,3315.0,3840.0,14350.0,50603750.0,33024000000.0,8600000,KOSPI
2006-02-02,3650.0,3650.0,3400.0,3450.0,12400.0,44111650.0,29670000000.0,8600000,KOSPI
2006-02-03,3355.0,3600.0,3355.0,3400.0,4077.0,13981750.0,29240000000.0,8600000,KOSPI
2006-02-06,3380.0,3540.0,3230.0,3450.0,9500.0,32010800.0,29670000000.0,8600000,KOSPI
2006-02-07,3320.0,3430.0,3280.0,3405.0,2550.0,8509900.0,29283000000.0,8600000,KOSPI
2006-02-08,3495.0,3495.0,3465.0,3490.0,700.0,2431900.0,30014000000.0,8600000,KOSPI
