d,o,h,l,c,v,a,mc,s,m
2015-01-02,2120.0,2130.0,2010.0,2105.0,71444.0,148486465.0,25569767590.0,12147158,KOSDAQ
2015-01-05,2110.0,2215.0,2055.0,2200.0,125776.0,269684085.0,26723747600.0,12147158,KOSDAQ
2015-01-06,2180.0,2230.0,2160.0,2210.0,70174.0,153071440.0,26845219180.0,12147158,KOSDAQ
2015-01-07,2190.0,2365.0,2170.0,2310.0,301450.0,686936305.0,28059934980.0,12147158,KOSDAQ
2015-01-08,2310.0,2350.0,2265.0,2310.0,106437.0,245829260.0,28059934980.0,12147158,KOSDAQ
2015-01-09,2290.0,2395.0,2175.0,2225.0,122833.0,284290280.0,27027426550.0,12147158,KOSDAQ
2015-01-12,2220.0,2370.0,2200.0,2370.0,135638.0,313090515.0,28788764460.0,12147158,KOSDAQ
2015-01-13,2410.0,2445.0,2300.0,2400.0,133391.0,316538685.0,29153179200.0,12147158,KOSDAQ
2015-01-14,2425.0,2440.0,2325.0,2400.0,107630.0,255752545.0,29153179200.0,12147158,KOSDAQ
2015-01-15,2405.0,2430.0,2310.0,2310.0,93498.0,220147545.0,28059934980.0,12147158,KOSDAQ
2015-01-16,2365.0,2370.0,2250.0,2300.0,73001.0,168321960.0,27938463400.0,12147158,KOSDAQ
2015-01-19,2305.0,2305.0,2225.0,2285.0,46803.0,105899195.0,27756256030.0,12147158,KOSDAQ
2015-01-20,2285.0,2350.0,2275.0,2340.0,39732.0,92206170.0,28424349720.0,12147158,KOSDAQ
2015-01-21,2330.0,2380.0,2300.0,2355.0,80951.0,187850285.0,28606557090.0,12147158,KOSDAQ
2015-01-22,2365.0,2430.0,2285.0,2300.0,75316.0,178147920.0,27938463400.0,12147158,KOSDAQ
2015-01-23,2300.0,2320.0,2255.0,2290.0,31387.0,71583750.0,27816991820.0,12147158,KOSDAQ
2015-01-26,2315.0,2345.0,2255.0,2325.0,25419.0,58335575.0,28242142350.0,12147158,KOSDAQ
2015-01-27,2325.0,2390.0,2230.0,2275.0,55306.0,126204835.0,27634784450.0,12147158,KOSDAQ
2015-01-28,2250.0,2340.0,2225.0,2320.0,43011.0,97288695.0,28181406560.0,12147158,KOSDAQ
2015-01-29,2320.0,2360.0,2235.0,2290.0,55937.0,128975220.0,27816991820.0,12147158,KOSDAQ
2015-01-30,2255.0,2340.0,2245.0,2285.0,29991.0,68334440.0,27756256030.0,12147158,KOSDAQ
2015-02-02,2280.0,2290.0,2180.0,2260.0,55008.0,122400850.0,27452577080.0,12147158,KOSDAQ
2015-02-03,2240.0,2250.0,2125.0,2170.0,63506.0,137364735.0,26359332860.0,12147158,KOSDAQ
2015-02-04,2160.0,2255.0,2150.0,2240.0,31231.0,68689420.0,27209633920.0,12147158,KOSDAQ
2015-02-05,2185.0,2280.0,2185.0,2255.0,25670.0,57114825.0,27391841290.0,12147158,KOSDAQ
2015-02-06,2260.0,2270.0,2200.0,2225.0,34277.0,75866685.0,27027426550.0,12147158,KOSDAQ
2015-02-09,2205.0,2285.0,2190.0,2220.0,30240.0,66860250.0,26966690760.0,12147158,KOSDAQ
2015-02-10,2195.0,2260.0,2120.0,2155.0,45943.0,100017770.0,26177125490.0,12147158,KOSDAQ
2015-02-11,2160.0,2195.0,2050.0,2050.0,94443.0,198197855.0,24901673900.0,12147158,KOSDAQ
2015-02-12,2065.0,2125.0,2045.0,2125.0,79241.0,164148890.0,25812710750.0,12147158,KOSDAQ
2015-02-13,2120.0,2170.0,2060.0,2160.0,46314.0,98411825.0,26237861280.0,12147158,KOSDAQ
2015-02-16,2165.0,2180.0,2115.0,2160.0,27401.0,58712705.0,26237861280.0,12147158,KOSDAQ
2015-02-17,2185.0,2240.0,2100.0,2240.0,45320.0,98019435.0,27209633920.0,12147158,KOSDAQ
2015-02-23,2240.0,2280.0,2235.0,2280.0,27921.0,62927065.0,27695520240.0,12147158,KOSDAQ
2015-02-24,2280.0,2450.0,2260.0,2350.0,196136.0,464089570.0,28545821300.0,12147158,KOSDAQ
2015-02-25,2400.0,2415.0,2340.0,2355.0,110489.0,261395115.0,28606557090.0,12147158,KOSDAQ
