d,o,h,l,c,v,a,mc,s,m,rs
2021-01-04,25800.0,25800.0,24800.0,25050.0,245344.0,6184759550.0,405810000000.0,16200000,KOSPI,tradable_ohlcv
2021-01-05,25050.0,25100.0,24650.0,24850.0,133584.0,3312918000.0,402570000000.0,16200000,KOSPI,tradable_ohlcv
2021-01-06,25200.0,25250.0,24800.0,25250.0,105525.0,2643264750.0,409050000000.0,16200000,KOSPI,tradable_ohlcv
2021-01-07,25300.0,25400.0,24900.0,25000.0,129108.0,3242796200.0,405000000000.0,16200000,KOSPI,tradable_ohlcv
2021-01-08,26700.0,27150.0,25100.0,25250.0,629511.0,16479023100.0,409050000000.0,16200000,KOSPI,tradable_ohlcv
2021-01-11,25250.0,25550.0,24700.0,24900.0,186394.0,4656078300.0,403380000000.0,16200000,KOSPI,tradable_ohlcv
2021-01-12,24950.0,25250.0,24700.0,24800.0,99162.0,2472030700.0,401760000000.0,16200000,KOSPI,tradable_ohlcv
2021-01-13,24950.0,25450.0,24650.0,24900.0,109176.0,2740280600.0,403380000000.0,16200000,KOSPI,tradable_ohlcv
2021-01-14,25000.0,25350.0,24900.0,25300.0,50754.0,1275049300.0,409860000000.0,16200000,KOSPI,tradable_ohlcv
2021-01-15,25300.0,25300.0,24800.0,24850.0,66357.0,1656728200.0,402570000000.0,16200000,KOSPI,tradable_ohlcv
2021-01-18,24800.0,28600.0,24450.0,25050.0,942892.0,24844114700.0,405810000000.0,16200000,KOSPI,tradable_ohlcv
2021-01-19,25200.0,25650.0,24950.0,25200.0,154804.0,3904744550.0,408240000000.0,16200000,KOSPI,tradable_ohlcv
2021-01-20,25250.0,26250.0,25000.0,25950.0,212403.0,5453283900.0,420390000000.0,16200000,KOSPI,tradable_ohlcv
2021-01-21,25900.0,25950.0,25450.0,25650.0,79155.0,2029933650.0,415530000000.0,16200000,KOSPI,tradable_ohlcv
2021-01-22,25650.0,25700.0,25250.0,25300.0,130446.0,3315289750.0,409860000000.0,16200000,KOSPI,tradable_ohlcv
2021-01-25,25250.0,25800.0,25000.0,25600.0,123956.0,3156956850.0,414720000000.0,16200000,KOSPI,tradable_ohlcv
2021-01-26,25500.0,25750.0,25100.0,25200.0,96984.0,2458756450.0,408240000000.0,16200000,KOSPI,tradable_ohlcv
2021-01-27,25050.0,25400.0,25000.0,25050.0,79578.0,2000679250.0,405810000000.0,16200000,KOSPI,tradable_ohlcv
2021-01-28,24800.0,25050.0,24400.0,24500.0,96768.0,2384125150.0,396900000000.0,16200000,KOSPI,tradable_ohlcv
2021-01-29,24750.0,24750.0,23600.0,23650.0,127649.0,3070700950.0,383130000000.0,16200000,KOSPI,tradable_ohlcv
2021-02-01,23650.0,24500.0,23450.0,24100.0,58356.0,1401267900.0,390420000000.0,16200000,KOSPI,tradable_ohlcv
2021-02-02,24350.0,24800.0,24100.0,24450.0,46568.0,1138735150.0,396090000000.0,16200000,KOSPI,tradable_ohlcv
2021-02-03,24700.0,24700.0,24250.0,24600.0,39749.0,972152050.0,398520000000.0,16200000,KOSPI,tradable_ohlcv
2021-02-04,24450.0,24900.0,24400.0,24650.0,35013.0,860163150.0,399330000000.0,16200000,KOSPI,tradable_ohlcv
2021-02-05,24550.0,24750.0,24350.0,24400.0,42814.0,1049863250.0,395280000000.0,16200000,KOSPI,tradable_ohlcv
2021-02-08,24550.0,24600.0,24100.0,24300.0,41639.0,1014349000.0,393660000000.0,16200000,KOSPI,tradable_ohlcv
2021-02-09,24200.0,24500.0,24150.0,24250.0,28401.0,690875700.0,392850000000.0,16200000,KOSPI,tradable_ohlcv
2021-02-10,24200.0,24500.0,24150.0,24300.0,32567.0,791115700.0,393660000000.0,16200000,KOSPI,tradable_ohlcv
