d,o,h,l,c,v,a,mc,s,m,rs
2008-01-02,14100.0,14850.0,13850.0,14850.0,853069.0,12419930350.0,277849440000.0,18710400,KOSDAQ,tradable_ohlcv
2008-01-03,14400.0,15300.0,13400.0,14900.0,698347.0,10150629300.0,278784960000.0,18710400,KOSDAQ,tradable_ohlcv
2008-01-04,15100.0,15400.0,14600.0,14950.0,416174.0,6226415500.0,279720480000.0,18710400,KOSDAQ,tradable_ohlcv
2008-01-07,14600.0,17150.0,14500.0,16900.0,1630450.0,27334298200.0,316205760000.0,18710400,KOSDAQ,tradable_ohlcv
2008-01-08,16800.0,17350.0,15900.0,16300.0,647743.0,10653318250.0,304979520000.0,18710400,KOSDAQ,tradable_ohlcv
2008-01-09,16350.0,17700.0,16150.0,16550.0,699514.0,11938367850.0,309657120000.0,18710400,KOSDAQ,tradable_ohlcv
2008-01-10,16550.0,16850.0,16300.0,16550.0,229317.0,3795832250.0,309657120000.0,18710400,KOSDAQ,tradable_ohlcv
2008-01-11,16550.0,17400.0,14650.0,15300.0,617140.0,9995621500.0,286269120000.0,18710400,KOSDAQ,tradable_ohlcv
2008-01-14,14800.0,15300.0,14200.0,15300.0,1222157.0,17937851100.0,286269120000.0,18710400,KOSDAQ,tradable_ohlcv
2008-01-15,15900.0,16500.0,15450.0,16050.0,429646.0,6896003350.0,300301920000.0,18710400,KOSDAQ,tradable_ohlcv
2008-01-16,15800.0,16250.0,15550.0,15600.0,249008.0,3957409550.0,291882240000.0,18710400,KOSDAQ,tradable_ohlcv
2008-01-17,15900.0,17000.0,15400.0,17000.0,342519.0,5587257200.0,318076800000.0,18710400,KOSDAQ,tradable_ohlcv
2008-01-18,17200.0,18600.0,16600.0,17200.0,888140.0,15535966700.0,321818880000.0,18710400,KOSDAQ,tradable_ohlcv
2008-01-21,17700.0,17850.0,16950.0,17500.0,361218.0,6287353450.0,327432000000.0,18710400,KOSDAQ,tradable_ohlcv
2008-01-22,17200.0,17600.0,15100.0,17300.0,611144.0,9988356450.0,323689920000.0,18710400,KOSDAQ,tradable_ohlcv
2008-01-23,17900.0,18200.0,17200.0,17700.0,276511.0,4883341050.0,331174080000.0,18710400,KOSDAQ,tradable_ohlcv
2008-01-24,18250.0,19300.0,17700.0,19300.0,615349.0,11360413800.0,361110720000.0,18710400,KOSDAQ,tradable_ohlcv
2008-01-25,19950.0,22050.0,19550.0,21500.0,1049697.0,21920429200.0,402273600000.0,18710400,KOSDAQ,tradable_ohlcv
2008-01-28,22300.0,23500.0,19500.0,20600.0,1881415.0,40240720550.0,385434240000.0,18710400,KOSDAQ,tradable_ohlcv
2008-01-29,19400.0,19750.0,17550.0,17550.0,891812.0,16090289800.0,328367520000.0,18710400,KOSDAQ,tradable_ohlcv
2008-01-30,15250.0,16300.0,14950.0,14950.0,1900540.0,28878685250.0,279720480000.0,18710400,KOSDAQ,tradable_ohlcv
2008-01-31,14050.0,14850.0,12750.0,12750.0,1440429.0,19485109600.0,238557600000.0,18710400,KOSDAQ,tradable_ohlcv
2008-02-01,13200.0,14650.0,13200.0,14300.0,1349108.0,19015456050.0,267558720000.0,18710400,KOSDAQ,tradable_ohlcv
2008-02-04,15000.0,15800.0,14500.0,15000.0,875401.0,13402925650.0,280656000000.0,18710400,KOSDAQ,tradable_ohlcv
2008-02-05,15250.0,15300.0,13950.0,15150.0,587646.0,8557730400.0,283462560000.0,18710400,KOSDAQ,tradable_ohlcv
2008-02-11,14600.0,16000.0,14400.0,15100.0,379341.0,5815148600.0,282527040000.0,18710400,KOSDAQ,tradable_ohlcv
2008-02-12,15450.0,15850.0,15150.0,15600.0,318515.0,4929396000.0,291882240000.0,18710400,KOSDAQ,tradable_ohlcv
