d,o,h,l,c,v,a,mc,s,m
2017-01-02,3445.0,3450.0,3365.0,3405.0,486166.0,1656388505.0,114016762095.0,33485099,KOSDAQ
2017-01-03,3435.0,3660.0,3410.0,3575.0,3265142.0,11677744200.0,119709228925.0,33485099,KOSDAQ
2017-01-04,3570.0,3595.0,3500.0,3530.0,659549.0,2329437280.0,118202399470.0,33485099,KOSDAQ
2017-01-05,3590.0,3590.0,3405.0,3405.0,686178.0,2390214720.0,114016762095.0,33485099,KOSDAQ
2017-01-06,3400.0,3480.0,3385.0,3450.0,449784.0,1544728925.0,115523591550.0,33485099,KOSDAQ
2017-01-09,3485.0,3485.0,3365.0,3430.0,402326.0,1369558665.0,114853889570.0,33485099,KOSDAQ
2017-01-10,3395.0,3420.0,3330.0,3375.0,447152.0,1501216710.0,113012209125.0,33485099,KOSDAQ
2017-01-11,3375.0,3445.0,3340.0,3360.0,373947.0,1266757635.0,112509932640.0,33485099,KOSDAQ
2017-01-12,3370.0,3400.0,3170.0,3225.0,777615.0,2531851180.0,107989444275.0,33485099,KOSDAQ
2017-01-13,3230.0,3275.0,3055.0,3215.0,747852.0,2374571295.0,107654593285.0,33485099,KOSDAQ
2017-01-16,3250.0,3260.0,3130.0,3145.0,265116.0,839887365.0,105310636355.0,33485099,KOSDAQ
2017-01-17,3150.0,3210.0,3120.0,3135.0,293932.0,928444075.0,104975785365.0,33485099,KOSDAQ
2017-01-18,3135.0,3165.0,3045.0,3100.0,492833.0,1524658140.0,103803806900.0,33485099,KOSDAQ
2017-01-19,3110.0,3150.0,3065.0,3090.0,279218.0,866297720.0,103468955910.0,33485099,KOSDAQ
2017-01-20,3090.0,3115.0,3005.0,3020.0,364462.0,1104572355.0,101124998980.0,33485099,KOSDAQ
2017-01-23,3035.0,3055.0,2970.0,2975.0,345891.0,1039946340.0,99618169525.0,33485099,KOSDAQ
2017-01-24,2975.0,3030.0,2930.0,2975.0,338435.0,1005352775.0,99618169525.0,33485099,KOSDAQ
2017-01-25,3000.0,3010.0,2890.0,2890.0,322850.0,951498695.0,96771936110.0,33485099,KOSDAQ
2017-01-26,2870.0,2985.0,2870.0,2965.0,239576.0,708274840.0,99283318535.0,33485099,KOSDAQ
2017-01-31,2950.0,3015.0,2930.0,3010.0,142484.0,422101600.0,100790147990.0,33485099,KOSDAQ
2017-02-01,3020.0,3075.0,3000.0,3065.0,549131.0,1571460730.0,102631828435.0,33485099,KOSDAQ
2017-02-02,2855.0,2945.0,2820.0,2900.0,1638608.0,4734722070.0,97106787100.0,33485099,KOSDAQ
2017-02-03,2915.0,3005.0,2885.0,2900.0,399547.0,1171774405.0,97106787100.0,33485099,KOSDAQ
2017-02-06,2910.0,2940.0,2900.0,2900.0,226455.0,660020610.0,97106787100.0,33485099,KOSDAQ
2017-02-07,2900.0,2910.0,2835.0,2865.0,353433.0,1010731050.0,95934808635.0,33485099,KOSDAQ
2017-02-08,2865.0,2920.0,2800.0,2860.0,401961.0,1150239700.0,95767383140.0,33485099,KOSDAQ
2017-02-09,2860.0,2930.0,2855.0,2920.0,300005.0,870575850.0,97776489080.0,33485099,KOSDAQ
2017-02-10,2905.0,2920.0,2855.0,2875.0,236343.0,679720970.0,96269659625.0,33485099,KOSDAQ
2017-02-13,2875.0,2895.0,2860.0,2890.0,175360.0,504205075.0,96771936110.0,33485099,KOSDAQ
