d,o,h,l,c,v,a,mc,s,m,rs
2024-01-02,18650.0,18900.0,18410.0,18410.0,107231.0,1986534640.0,100291696750.0,5447675,KOSDAQ,tradable_ohlcv
2024-01-03,18390.0,18800.0,17910.0,18600.0,140396.0,2590912860.0,101326755000.0,5447675,KOSDAQ,tradable_ohlcv
2024-01-04,17500.0,17800.0,16660.0,16750.0,362069.0,6162420890.0,91248556250.0,5447675,KOSDAQ,tradable_ohlcv
2024-01-05,17030.0,17160.0,16670.0,16940.0,150649.0,2549454670.0,92283614500.0,5447675,KOSDAQ,tradable_ohlcv
2024-01-08,17230.0,19450.0,17080.0,18080.0,574352.0,10498052380.0,98493964000.0,5447675,KOSDAQ,tradable_ohlcv
2024-01-09,18160.0,18370.0,17620.0,17860.0,220364.0,3958655520.0,97295475500.0,5447675,KOSDAQ,tradable_ohlcv
2024-01-10,18000.0,18050.0,17310.0,18050.0,103369.0,1826198580.0,98330533750.0,5447675,KOSDAQ,tradable_ohlcv
2024-01-11,18000.0,18900.0,17860.0,18520.0,268154.0,4969623320.0,100890941000.0,5447675,KOSDAQ,tradable_ohlcv
2024-01-12,18750.0,18920.0,18000.0,18000.0,193705.0,3588715150.0,98058150000.0,5447675,KOSDAQ,tradable_ohlcv
2024-01-15,18350.0,19300.0,18000.0,18030.0,323086.0,5973306690.0,98221580250.0,5447675,KOSDAQ,tradable_ohlcv
2024-01-16,18190.0,18240.0,17230.0,17230.0,93550.0,1652283340.0,93863440250.0,5447675,KOSDAQ,tradable_ohlcv
2024-01-17,17430.0,17590.0,16750.0,16800.0,53917.0,921300410.0,91520940000.0,5447675,KOSDAQ,tradable_ohlcv
2024-01-18,17200.0,17550.0,16810.0,17050.0,60330.0,1032880930.0,92882858750.0,5447675,KOSDAQ,tradable_ohlcv
2024-01-19,17100.0,17610.0,16960.0,17000.0,66356.0,1141740610.0,92610475000.0,5447675,KOSDAQ,tradable_ohlcv
2024-01-22,17070.0,17550.0,17050.0,17420.0,56867.0,981406430.0,94898498500.0,5447675,KOSDAQ,tradable_ohlcv
2024-01-23,17540.0,17580.0,17090.0,17280.0,71281.0,1232347950.0,94135824000.0,5447675,KOSDAQ,tradable_ohlcv
2024-01-24,17500.0,18860.0,17460.0,17760.0,413918.0,7518312420.0,96750708000.0,5447675,KOSDAQ,tradable_ohlcv
2024-01-25,18000.0,18100.0,16700.0,16890.0,135193.0,2318584280.0,92011230750.0,5447675,KOSDAQ,tradable_ohlcv
2024-01-26,16900.0,17080.0,16700.0,16840.0,53536.0,902232420.0,91738847000.0,5447675,KOSDAQ,tradable_ohlcv
2024-01-29,17420.0,18150.0,16900.0,17050.0,234291.0,4114939650.0,92882858750.0,5447675,KOSDAQ,tradable_ohlcv
2024-01-30,17220.0,17470.0,16800.0,16930.0,67666.0,1152419350.0,92229137750.0,5447675,KOSDAQ,tradable_ohlcv
2024-01-31,17000.0,17000.0,15500.0,15840.0,78464.0,1280569810.0,86291172000.0,5447675,KOSDAQ,tradable_ohlcv
2024-02-01,15700.0,16230.0,15220.0,16170.0,49989.0,783171230.0,88088904750.0,5447675,KOSDAQ,tradable_ohlcv
2024-02-02,16220.0,16480.0,16000.0,16220.0,27584.0,448406430.0,88361288500.0,5447675,KOSDAQ,tradable_ohlcv
2024-02-05,16490.0,16490.0,15790.0,15820.0,22524.0,359147350.0,86182218500.0,5447675,KOSDAQ,tradable_ohlcv
2024-02-06,15820.0,16340.0,15560.0,16210.0,26789.0,427091820.0,88306811750.0,5447675,KOSDAQ,tradable_ohlcv
2024-02-07,16120.0,16450.0,16030.0,16130.0,30251.0,491761290.0,87870997750.0,5447675,KOSDAQ,tradable_ohlcv
2024-02-08,16250.0,16400.0,16110.0,16180.0,18290.0,296599500.0,88143381500.0,5447675,KOSDAQ,tradable_ohlcv
2024-02-13,16310.0,16330.0,16070.0,16150.0,29786.0,482606410.0,87979951250.0,5447675,KOSDAQ,tradable_ohlcv
2024-02-14,16190.0,16270.0,15970.0,16030.0,35117.0,563841760.0,87326230250.0,5447675,KOSDAQ,tradable_ohlcv
2024-02-15,16080.0,16400.0,16070.0,16190.0,36728.0,596888940.0,88197858250.0,5447675,KOSDAQ,tradable_ohlcv
2024-02-16,16450.0,16450.0,16150.0,16250.0,23685.0,384194910.0,88524718750.0,5447675,KOSDAQ,tradable_ohlcv
2024-02-19,16350.0,16350.0,16090.0,16100.0,21834.0,353362710.0,87707567500.0,5447675,KOSDAQ,tradable_ohlcv
2024-02-20,16100.0,17100.0,16050.0,16370.0,109527.0,1814024130.0,89178439750.0,5447675,KOSDAQ,tradable_ohlcv
2024-02-21,16370.0,16390.0,16100.0,16140.0,27880.0,451447640.0,87925474500.0,5447675,KOSDAQ,tradable_ohlcv
2024-02-22,16140.0,16440.0,16000.0,16270.0,32971.0,533870590.0,88633672250.0,5447675,KOSDAQ,tradable_ohlcv
2024-02-23,16390.0,16390.0,15980.0,16040.0,27107.0,436056830.0,87380707000.0,5447675,KOSDAQ,tradable_ohlcv
2024-02-26,16100.0,16140.0,15830.0,15840.0,24610.0,391982200.0,86291172000.0,5447675,KOSDAQ,tradable_ohlcv
2024-02-27,15680.0,15800.0,15430.0,15450.0,26707.0,416139210.0,84166578750.0,5447675,KOSDAQ,tradable_ohlcv
2024-02-28,15480.0,15650.0,15300.0,15380.0,30075.0,463061260.0,83785241500.0,5447675,KOSDAQ,tradable_ohlcv
2024-02-29,15380.0,15380.0,15060.0,15140.0,30254.0,458706660.0,82477799500.0,5447675,KOSDAQ,tradable_ohlcv
2024-03-04,15270.0,15270.0,15070.0,15070.0,24862.0,376017340.0,82096462250.0,5447675,KOSDAQ,tradable_ohlcv
2024-03-05,15310.0,15940.0,15300.0,15590.0,50558.0,786513040.0,84929253250.0,5447675,KOSDAQ,tradable_ohlcv
2024-03-06,15510.0,15810.0,15310.0,15350.0,23343.0,361463390.0,83621811250.0,5447675,KOSDAQ,tradable_ohlcv
2024-03-07,15380.0,15560.0,15100.0,15230.0,14308.0,219260230.0,82968090250.0,5447675,KOSDAQ,tradable_ohlcv
2024-03-08,15250.0,15340.0,15020.0,15040.0,29956.0,452387990.0,81933032000.0,5447675,KOSDAQ,tradable_ohlcv
2024-03-11,15040.0,15300.0,14600.0,14640.0,57281.0,851132110.0,79753962000.0,5447675,KOSDAQ,tradable_ohlcv
2024-03-12,14650.0,15350.0,14640.0,14810.0,34551.0,516470460.0,80680066750.0,5447675,KOSDAQ,tradable_ohlcv
2024-03-13,14830.0,15090.0,14760.0,14850.0,13429.0,200232740.0,80897973750.0,5447675,KOSDAQ,tradable_ohlcv
2024-03-14,15050.0,15070.0,14700.0,14890.0,13038.0,192547340.0,81115880750.0,5447675,KOSDAQ,tradable_ohlcv
2024-03-15,14870.0,14870.0,14620.0,14620.0,16660.0,244662060.0,79645008500.0,5447675,KOSDAQ,tradable_ohlcv
2024-03-18,14850.0,14850.0,14340.0,14350.0,33506.0,483762280.0,78174136250.0,5447675,KOSDAQ,tradable_ohlcv
2024-03-19,14390.0,15000.0,13900.0,14100.0,70345.0,1002457750.0,76812217500.0,5447675,KOSDAQ,tradable_ohlcv
2024-03-20,14490.0,14490.0,14050.0,14230.0,16854.0,238864190.0,77520415250.0,5447675,KOSDAQ,tradable_ohlcv
2024-03-21,14320.0,14350.0,14050.0,14080.0,17119.0,242832680.0,76703264000.0,5447675,KOSDAQ,tradable_ohlcv
2024-03-22,14200.0,14500.0,13920.0,14230.0,27770.0,395657700.0,77520415250.0,5447675,KOSDAQ,tradable_ohlcv
2024-03-25,14240.0,14470.0,14080.0,14190.0,22350.0,316201300.0,77302508250.0,5447675,KOSDAQ,tradable_ohlcv
