d,o,h,l,c,v,a,mc,s,m
2022-01-03,13950.0,13950.0,13400.0,13850.0,7905.0,107041700.0,121972324100.0,8806666,KONEX
2022-01-04,13850.0,15900.0,13700.0,13800.0,6950.0,98704900.0,121531990800.0,8806666,KONEX
2022-01-05,13750.0,13750.0,13000.0,13750.0,13089.0,175299900.0,121091657500.0,8806666,KONEX
2022-01-06,13100.0,13700.0,12800.0,12800.0,36721.0,485000750.0,112725324800.0,8806666,KONEX
2022-01-07,13200.0,13200.0,12900.0,12950.0,2799.0,36173250.0,114046324700.0,8806666,KONEX
2022-01-10,13000.0,13000.0,12800.0,12950.0,886.0,11434950.0,114046324700.0,8806666,KONEX
2022-01-11,13400.0,13400.0,13000.0,13000.0,403.0,5259600.0,114486658000.0,8806666,KONEX
2022-01-12,13000.0,13000.0,12650.0,13000.0,1581.0,20550700.0,114486658000.0,8806666,KONEX
2022-01-13,13250.0,13300.0,12900.0,13300.0,461.0,6069400.0,117128657800.0,8806666,KONEX
2022-01-14,13350.0,13500.0,13350.0,13500.0,393.0,5261800.0,118889991000.0,8806666,KONEX
2022-01-17,13150.0,13500.0,13150.0,13500.0,3.0,39800.0,118889991000.0,8806666,KONEX
2022-01-18,13500.0,13500.0,12700.0,13250.0,5275.0,67946050.0,116688324500.0,8806666,KONEX
2022-01-19,13050.0,13500.0,13050.0,13350.0,429.0,5615750.0,117568991100.0,8806666,KONEX
2022-01-20,13200.0,13500.0,13200.0,13500.0,160.0,2112600.0,118889991000.0,8806666,KONEX
2022-01-21,13700.0,13700.0,13600.0,13600.0,11.0,149700.0,119770657600.0,8806666,KONEX
2022-01-24,13000.0,13700.0,13000.0,13700.0,2.0,26700.0,120651324200.0,8806666,KONEX
2022-01-25,13800.0,13800.0,13100.0,13600.0,865.0,11372000.0,119770657600.0,8806666,KONEX
2022-01-26,13500.0,13600.0,13000.0,13000.0,602.0,8130500.0,114486658000.0,8806666,KONEX
2022-01-27,12550.0,13450.0,12550.0,12950.0,4310.0,55154550.0,114046324700.0,8806666,KONEX
2022-01-28,12950.0,14400.0,12900.0,14400.0,1459.0,20780400.0,126815990400.0,8806666,KONEX
2022-02-03,13500.0,14200.0,13000.0,13950.0,2477.0,33414950.0,122852990700.0,8806666,KONEX
2022-02-04,13500.0,13800.0,12900.0,13800.0,5378.0,70854750.0,121531990800.0,8806666,KONEX
2022-02-07,13000.0,13350.0,12900.0,13000.0,11867.0,154231300.0,114486658000.0,8806666,KONEX
2022-02-08,13000.0,13000.0,12600.0,12900.0,685.0,8856450.0,113605991400.0,8806666,KONEX
2022-02-09,13150.0,13150.0,12900.0,13100.0,186.0,2423750.0,115367324600.0,8806666,KONEX
2022-02-10,12850.0,13300.0,12850.0,13300.0,7313.0,95161350.0,117128657800.0,8806666,KONEX
2022-02-11,12750.0,13200.0,12750.0,13200.0,3377.0,43845400.0,116247991200.0,8806666,KONEX
2022-02-14,13300.0,13300.0,13000.0,13250.0,4049.0,52649300.0,116688324500.0,8806666,KONEX
2022-02-15,13250.0,13250.0,13150.0,13250.0,232.0,3062000.0,116688324500.0,8806666,KONEX
2022-02-16,13400.0,13400.0,12600.0,13200.0,3727.0,48422050.0,116247991200.0,8806666,KONEX
2022-02-17,13500.0,13500.0,12900.0,13200.0,5361.0,69627100.0,116247991200.0,8806666,KONEX
2022-02-18,13000.0,13200.0,13000.0,13000.0,5244.0,68214800.0,114486658000.0,8806666,KONEX
