d,o,h,l,c,v,a,mc,s,m
2017-01-02,84300.0,85000.0,83500.0,84600.0,133488.0,11302581900.0,9524504203200.0,112582792,KOSPI
2017-01-03,84500.0,87400.0,84500.0,87000.0,366593.0,31584195500.0,9794702904000.0,112582792,KOSPI
2017-01-04,86400.0,87100.0,86100.0,86900.0,218363.0,18933057200.0,9783444624800.0,112582792,KOSPI
2017-01-05,86500.0,86800.0,85800.0,86200.0,222346.0,19180980500.0,9704636670400.0,112582792,KOSPI
2017-01-06,86300.0,87600.0,86300.0,87000.0,218393.0,19017662700.0,9794702904000.0,112582792,KOSPI
2017-01-09,87000.0,87000.0,86000.0,86400.0,136392.0,11781621200.0,9727153228800.0,112582792,KOSPI
2017-01-10,85300.0,85800.0,84500.0,84700.0,265864.0,22546056800.0,9535762482400.0,112582792,KOSPI
2017-01-11,84800.0,86600.0,84800.0,86200.0,321014.0,27608822700.0,9704636670400.0,112582792,KOSPI
2017-01-12,86300.0,87300.0,85400.0,86300.0,209530.0,18022507200.0,9715894949600.0,112582792,KOSPI
2017-01-13,86400.0,87400.0,85600.0,87200.0,244323.0,21223006100.0,9817219462400.0,112582792,KOSPI
2017-01-16,87400.0,87900.0,86200.0,86200.0,158527.0,13740727400.0,9704636670400.0,112582792,KOSPI
2017-01-17,85900.0,86700.0,85000.0,85800.0,179645.0,15372775100.0,9659603553600.0,112582792,KOSPI
2017-01-18,85800.0,86700.0,84900.0,86400.0,111414.0,9585283700.0,9727153228800.0,112582792,KOSPI
2017-01-19,85600.0,86200.0,84400.0,84500.0,242789.0,20588560400.0,9513245924000.0,112582792,KOSPI
2017-01-20,84100.0,85200.0,83100.0,83600.0,217645.0,18251353100.0,9411921411200.0,112582792,KOSPI
2017-01-23,84200.0,84300.0,82400.0,82500.0,240318.0,19956527200.0,9288080340000.0,112582792,KOSPI
2017-01-24,82400.0,83200.0,82200.0,82600.0,115933.0,9591649700.0,9299338619200.0,112582792,KOSPI
2017-01-25,83500.0,83600.0,82400.0,83200.0,119011.0,9867736200.0,9366888294400.0,112582792,KOSPI
2017-01-26,83300.0,83900.0,82500.0,83000.0,131133.0,10921975200.0,9344371736000.0,112582792,KOSPI
2017-01-31,82600.0,82800.0,80200.0,81100.0,327692.0,26497138300.0,9130464431200.0,112582792,KOSPI
2017-02-01,81000.0,81400.0,80400.0,81200.0,232599.0,18776018200.0,9141722710400.0,112582792,KOSPI
2017-02-02,81800.0,83800.0,81600.0,82000.0,442323.0,36553842200.0,9231788944000.0,112582792,KOSPI
2017-02-03,82900.0,82900.0,80400.0,80900.0,449323.0,36364384400.0,9107947872800.0,112582792,KOSPI
2017-02-06,81700.0,81900.0,80600.0,81300.0,248437.0,20138227100.0,9152980989600.0,112582792,KOSPI
2017-02-07,81400.0,82100.0,80700.0,81400.0,222201.0,18019511900.0,9164239268800.0,112582792,KOSPI
2017-02-08,80600.0,81600.0,80600.0,81600.0,269306.0,21849239300.0,9186755827200.0,112582792,KOSPI
2017-02-09,81600.0,81900.0,80900.0,81900.0,218319.0,17769773345.0,9220530664800.0,112582792,KOSPI
2017-02-10,82100.0,84400.0,81800.0,84000.0,458979.0,38334486300.0,9456954528000.0,112582792,KOSPI
2017-02-13,84700.0,85900.0,84500.0,85900.0,390559.0,33446025724.0,9670861832800.0,112582792,KOSPI
2017-02-14,85900.0,86800.0,85100.0,86300.0,418131.0,36084354849.0,9715894949600.0,112582792,KOSPI
2017-02-15,86800.0,87200.0,85700.0,87100.0,352052.0,30562842100.0,9805961183200.0,112582792,KOSPI
2017-02-16,87100.0,87100.0,86300.0,87000.0,210469.0,18278252495.0,9794702904000.0,112582792,KOSPI
2017-02-17,86200.0,87000.0,86000.0,86400.0,209306.0,18087565597.0,9727153228800.0,112582792,KOSPI
2017-02-20,86300.0,86300.0,85000.0,85600.0,169164.0,14460803830.0,9637086995200.0,112582792,KOSPI
2017-02-21,85800.0,86500.0,85500.0,86200.0,196321.0,16893544465.0,9704636670400.0,112582792,KOSPI
2017-02-22,86000.0,86500.0,85400.0,85700.0,194072.0,16667893426.0,9648345274400.0,112582792,KOSPI
2017-02-23,85600.0,85600.0,84300.0,84500.0,349853.0,29614160050.0,9513245924000.0,112582792,KOSPI
2017-02-24,84600.0,84600.0,83700.0,84200.0,219733.0,18469648500.0,9479471086400.0,112582792,KOSPI
2017-02-27,84200.0,85200.0,84200.0,85000.0,106108.0,8996504216.0,9569537320000.0,112582792,KOSPI
2017-02-28,84800.0,86700.0,84400.0,86400.0,277097.0,23838082316.0,9727153228800.0,112582792,KOSPI
2017-03-02,87000.0,88100.0,86700.0,87900.0,468077.0,41059927840.0,9896027416800.0,112582792,KOSPI
2017-03-03,87500.0,87900.0,86400.0,87400.0,230463.0,20116609200.0,9839736020800.0,112582792,KOSPI
2017-03-06,87400.0,88500.0,86100.0,88100.0,345990.0,30349399600.0,9918543975200.0,112582792,KOSPI
2017-03-07,88100.0,89000.0,87500.0,87600.0,256888.0,22661505700.0,9862252579200.0,112582792,KOSPI
2017-03-08,87600.0,88700.0,87100.0,88400.0,241093.0,21272662600.0,9952318812800.0,112582792,KOSPI
2017-03-09,87000.0,87400.0,86500.0,86900.0,319568.0,27759022200.0,9783444624800.0,112582792,KOSPI
2017-03-10,86600.0,88300.0,86400.0,87100.0,245712.0,21510356800.0,9805961183200.0,112582792,KOSPI
2017-03-13,88600.0,92800.0,88500.0,92700.0,966788.0,88741198300.0,10436424818400.0,112582792,KOSPI
2017-03-14,93000.0,93900.0,91600.0,93500.0,503886.0,46830977900.0,10526491052000.0,112582792,KOSPI
2017-03-15,92700.0,93700.0,92600.0,93700.0,261991.0,24425296600.0,10549007610400.0,112582792,KOSPI
2017-03-16,94600.0,95900.0,94100.0,95400.0,322540.0,30745212900.0,10740398356800.0,112582792,KOSPI
2017-03-17,95800.0,96800.0,95000.0,96800.0,248150.0,23801969600.0,10898014265600.0,112582792,KOSPI
2017-03-20,97000.0,97300.0,95800.0,96600.0,176598.0,17052979384.0,10875497707200.0,112582792,KOSPI
2017-03-21,97500.0,101000.0,97300.0,99300.0,411078.0,40819721611.0,11179471245600.0,112582792,KOSPI
2017-03-22,99000.0,99100.0,96000.0,97100.0,449848.0,43642488045.0,10931789103200.0,112582792,KOSPI
2017-03-23,97600.0,98300.0,96000.0,96800.0,264373.0,25618462474.0,10898014265600.0,112582792,KOSPI
