d,o,h,l,c,v,a,mc,s,m,rs
2025-01-02,4895.0,5040.0,4765.0,4970.0,844151.0,4150680955.0,131994785790.0,26558307,KOSDAQ,tradable_ohlcv
2025-01-03,4950.0,5130.0,4935.0,5040.0,837293.0,4211762955.0,133853867280.0,26558307,KOSDAQ,tradable_ohlcv
2025-01-06,5030.0,5230.0,4860.0,5090.0,1026245.0,5213401300.0,135181782630.0,26558307,KOSDAQ,tradable_ohlcv
2025-01-07,5100.0,5120.0,4940.0,4945.0,400545.0,2003545020.0,131330828115.0,26558307,KOSDAQ,tradable_ohlcv
2025-01-08,4900.0,4930.0,4815.0,4820.0,272306.0,1320154735.0,128011039740.0,26558307,KOSDAQ,tradable_ohlcv
2025-01-09,4825.0,4845.0,4590.0,4830.0,324641.0,1528531085.0,128276622810.0,26558307,KOSDAQ,tradable_ohlcv
2025-01-10,4900.0,4900.0,4665.0,4750.0,171683.0,813910025.0,126151958250.0,26558307,KOSDAQ,tradable_ohlcv
2025-01-13,4900.0,5540.0,4750.0,5100.0,4031810.0,21152410080.0,135447365700.0,26558307,KOSDAQ,tradable_ohlcv
2025-01-14,5100.0,5150.0,4925.0,4940.0,436447.0,2189136505.0,131198036580.0,26558307,KOSDAQ,tradable_ohlcv
2025-01-15,5020.0,5050.0,4790.0,4805.0,327745.0,1603619030.0,127612665135.0,26558307,KOSDAQ,tradable_ohlcv
2025-01-16,5030.0,5180.0,4990.0,5120.0,559244.0,2845760505.0,135978531840.0,26558307,KOSDAQ,tradable_ohlcv
2025-01-17,5040.0,5090.0,4950.0,5010.0,250066.0,1248648060.0,133057118070.0,26558307,KOSDAQ,tradable_ohlcv
2025-01-20,5010.0,5240.0,4975.0,5040.0,385481.0,1966468215.0,133853867280.0,26558307,KOSDAQ,tradable_ohlcv
2025-01-21,5060.0,5060.0,4720.0,4725.0,359140.0,1735594430.0,125488000575.0,26558307,KOSDAQ,tradable_ohlcv
2025-01-22,4725.0,4755.0,4600.0,4600.0,216187.0,1004138000.0,122168212200.0,26558307,KOSDAQ,tradable_ohlcv
2025-01-23,4560.0,4560.0,4435.0,4455.0,189498.0,849545990.0,118317257685.0,26558307,KOSDAQ,tradable_ohlcv
2025-01-24,4475.0,4625.0,4360.0,4430.0,144726.0,647704635.0,117653300010.0,26558307,KOSDAQ,tradable_ohlcv
2025-01-31,4440.0,4480.0,4325.0,4340.0,60307.0,262706270.0,115263052380.0,26558307,KOSDAQ,tradable_ohlcv
2025-02-03,4400.0,4700.0,4280.0,4370.0,327088.0,1461425475.0,116059801590.0,26558307,KOSDAQ,tradable_ohlcv
2025-02-04,4335.0,4430.0,4255.0,4345.0,123078.0,537428345.0,115395843915.0,26558307,KOSDAQ,tradable_ohlcv
2025-02-05,4390.0,4500.0,4390.0,4420.0,75476.0,335928755.0,117387716940.0,26558307,KOSDAQ,tradable_ohlcv
2025-02-06,4420.0,4500.0,4380.0,4500.0,75887.0,336359230.0,119512381500.0,26558307,KOSDAQ,tradable_ohlcv
2025-02-07,4700.0,5580.0,4690.0,4985.0,6822261.0,35906113485.0,132393160395.0,26558307,KOSDAQ,tradable_ohlcv
2025-02-10,4935.0,5050.0,4855.0,5050.0,402005.0,1995635315.0,134119450350.0,26558307,KOSDAQ,tradable_ohlcv
2025-02-11,5020.0,5020.0,4900.0,4905.0,251786.0,1245804790.0,130268495835.0,26558307,KOSDAQ,tradable_ohlcv
2025-02-12,4865.0,4920.0,4770.0,4820.0,193177.0,933047715.0,128011039740.0,26558307,KOSDAQ,tradable_ohlcv
2025-02-13,4820.0,4945.0,4790.0,4830.0,206094.0,996422565.0,128276622810.0,26558307,KOSDAQ,tradable_ohlcv
2025-02-14,4835.0,4840.0,4710.0,4800.0,188534.0,903191270.0,127479873600.0,26558307,KOSDAQ,tradable_ohlcv
2025-02-17,4750.0,4965.0,4735.0,4910.0,251979.0,1236335780.0,130401287370.0,26558307,KOSDAQ,tradable_ohlcv
2025-02-18,4875.0,4910.0,4770.0,4810.0,143001.0,688918790.0,127745456670.0,26558307,KOSDAQ,tradable_ohlcv
2025-02-19,4835.0,4885.0,4800.0,4825.0,156602.0,756977410.0,128143831275.0,26558307,KOSDAQ,tradable_ohlcv
2025-02-20,4825.0,4850.0,4680.0,4695.0,170990.0,812532380.0,124691251365.0,26558307,KOSDAQ,tradable_ohlcv
2025-02-21,4680.0,4765.0,4660.0,4705.0,69934.0,329119030.0,124956834435.0,26558307,KOSDAQ,tradable_ohlcv
2025-02-24,4655.0,4780.0,4620.0,4750.0,96867.0,457288790.0,126151958250.0,26558307,KOSDAQ,tradable_ohlcv
2025-02-25,4700.0,4845.0,4650.0,4705.0,87563.0,415208580.0,124956834435.0,26558307,KOSDAQ,tradable_ohlcv
2025-02-26,4720.0,4795.0,4660.0,4740.0,70464.0,333915270.0,125886375180.0,26558307,KOSDAQ,tradable_ohlcv
2025-02-27,4765.0,4790.0,4625.0,4660.0,89522.0,417779140.0,123761710620.0,26558307,KOSDAQ,tradable_ohlcv
2025-02-28,4650.0,4650.0,4440.0,4495.0,109594.0,496419480.0,119379589965.0,26558307,KOSDAQ,tradable_ohlcv
2025-03-04,4470.0,4490.0,4280.0,4300.0,112335.0,488701334.0,114200720100.0,26558307,KOSDAQ,tradable_ohlcv
2025-03-05,4260.0,4450.0,4260.0,4450.0,41775.0,182233711.0,118184466150.0,26558307,KOSDAQ,tradable_ohlcv
2025-03-06,4480.0,4550.0,4400.0,4430.0,105761.0,473799849.0,117653300010.0,26558307,KOSDAQ,tradable_ohlcv
2025-03-07,4430.0,4520.0,4350.0,4415.0,56451.0,250974566.0,117254925405.0,26558307,KOSDAQ,tradable_ohlcv
2025-03-10,4380.0,4460.0,4360.0,4400.0,48041.0,211652927.0,116856550800.0,26558307,KOSDAQ,tradable_ohlcv
2025-03-11,4140.0,4335.0,4135.0,4280.0,50121.0,213829188.0,113669553960.0,26558307,KOSDAQ,tradable_ohlcv
2025-03-12,4280.0,4400.0,4280.0,4370.0,46282.0,201251409.0,116059801590.0,26558307,KOSDAQ,tradable_ohlcv
2025-03-13,4405.0,5000.0,4405.0,4645.0,1391755.0,6653206344.0,123363336015.0,26558307,KOSDAQ,tradable_ohlcv
2025-03-14,4645.0,4755.0,4610.0,4670.0,109348.0,513587967.0,124027293690.0,26558307,KOSDAQ,tradable_ohlcv
2025-03-17,4745.0,4745.0,4550.0,4565.0,101093.0,465888433.0,121238671455.0,26558307,KOSDAQ,tradable_ohlcv
2025-03-18,4565.0,4680.0,4490.0,4490.0,114047.0,520201029.0,119246798430.0,26558307,KOSDAQ,tradable_ohlcv
2025-03-19,4480.0,4535.0,4425.0,4450.0,72146.0,322363210.0,118184466150.0,26558307,KOSDAQ,tradable_ohlcv
2025-03-20,4405.0,4520.0,4310.0,4320.0,94445.0,414921667.0,114731886240.0,26558307,KOSDAQ,tradable_ohlcv
2025-03-21,4400.0,4400.0,4260.0,4315.0,52680.0,226732620.0,114599094705.0,26558307,KOSDAQ,tradable_ohlcv
2025-03-24,4335.0,4380.0,4290.0,4295.0,53536.0,230800885.0,114067928565.0,26558307,KOSDAQ,tradable_ohlcv
2025-03-25,4300.0,4400.0,4210.0,4210.0,63617.0,271596209.0,111810472470.0,26558307,KOSDAQ,tradable_ohlcv
2025-03-26,4210.0,4345.0,4165.0,4295.0,78955.0,338046463.0,114067928565.0,26558307,KOSDAQ,tradable_ohlcv
2025-03-27,4285.0,4950.0,4205.0,4365.0,1276952.0,5966422751.0,115927010055.0,26558307,KOSDAQ,tradable_ohlcv
2025-03-28,4200.0,4335.0,4105.0,4105.0,212057.0,886430203.0,109021850235.0,26558307,KOSDAQ,tradable_ohlcv
2025-03-31,3995.0,4105.0,3895.0,3920.0,143738.0,566453736.0,104108563440.0,26558307,KOSDAQ,tradable_ohlcv
2025-04-01,3910.0,4120.0,3910.0,4055.0,62833.0,251265013.0,107693934885.0,26558307,KOSDAQ,tradable_ohlcv
2025-04-02,4015.0,4080.0,3935.0,3935.0,54195.0,215337842.0,104506938045.0,26558307,KOSDAQ,tradable_ohlcv
2025-04-03,3855.0,3990.0,3815.0,3900.0,51954.0,203406690.0,103577397300.0,26558307,KOSDAQ,tradable_ohlcv
2025-04-04,4250.0,4250.0,3835.0,4065.0,72640.0,291205259.0,107959517955.0,26558307,KOSDAQ,tradable_ohlcv
2025-04-07,4035.0,4035.0,3780.0,3780.0,93700.0,359243410.0,100390400460.0,26558307,KOSDAQ,tradable_ohlcv
2025-04-08,3800.0,3935.0,3800.0,3840.0,88658.0,342750020.0,101983898880.0,26558307,KOSDAQ,tradable_ohlcv
2025-04-09,3725.0,3835.0,3655.0,3690.0,64181.0,238931527.0,98000152830.0,26558307,KOSDAQ,tradable_ohlcv
2025-04-10,3830.0,4600.0,3830.0,4395.0,2420304.0,10474759125.0,116723759265.0,26558307,KOSDAQ,tradable_ohlcv
2025-04-11,4315.0,4925.0,4250.0,4490.0,2960951.0,13724395471.0,119246798430.0,26558307,KOSDAQ,tradable_ohlcv
2025-04-14,4490.0,4565.0,4440.0,4540.0,306295.0,1382969700.0,120574713780.0,26558307,KOSDAQ,tradable_ohlcv
2025-04-15,4565.0,4585.0,4495.0,4550.0,231797.0,1051969013.0,120840296850.0,26558307,KOSDAQ,tradable_ohlcv
2025-04-16,4520.0,4550.0,4350.0,4360.0,119449.0,531383179.0,115794218520.0,26558307,KOSDAQ,tradable_ohlcv
2025-04-17,4370.0,4430.0,4360.0,4415.0,76860.0,337992970.0,117254925405.0,26558307,KOSDAQ,tradable_ohlcv
2025-04-18,4500.0,4500.0,4370.0,4460.0,74990.0,332868809.0,118450049220.0,26558307,KOSDAQ,tradable_ohlcv
2025-04-21,4530.0,4595.0,4330.0,4450.0,175274.0,790198877.0,118184466150.0,26558307,KOSDAQ,tradable_ohlcv
2025-04-22,4690.0,5410.0,4640.0,4995.0,9998945.0,51347643263.0,132658743465.0,26558307,KOSDAQ,tradable_ohlcv
2025-04-23,4900.0,4945.0,4770.0,4820.0,869436.0,4202898228.0,128011039740.0,26558307,KOSDAQ,tradable_ohlcv
2025-04-24,4900.0,4950.0,4725.0,4780.0,448409.0,2158937208.0,126948707460.0,26558307,KOSDAQ,tradable_ohlcv
2025-04-25,4810.0,4905.0,4755.0,4795.0,271640.0,1307406307.0,127347082065.0,26558307,KOSDAQ,tradable_ohlcv
2025-04-28,4760.0,4815.0,4500.0,4660.0,234652.0,1102218199.0,123761710620.0,26558307,KOSDAQ,tradable_ohlcv
2025-04-29,4650.0,4695.0,4600.0,4660.0,118016.0,548564667.0,123761710620.0,26558307,KOSDAQ,tradable_ohlcv
2025-04-30,4710.0,4760.0,4520.0,4535.0,183324.0,841722577.0,120441922245.0,26558307,KOSDAQ,tradable_ohlcv
2025-05-02,4535.0,4595.0,4430.0,4475.0,123991.0,558476119.0,118848423825.0,26558307,KOSDAQ,tradable_ohlcv
2025-05-07,4470.0,4640.0,4465.0,4600.0,112547.0,512368162.0,122168212200.0,26558307,KOSDAQ,tradable_ohlcv
2025-05-08,4700.0,4925.0,4635.0,4730.0,886230.0,4240296932.0,125620792110.0,26558307,KOSDAQ,tradable_ohlcv
2025-05-09,4730.0,4730.0,4540.0,4550.0,224126.0,1030040600.0,120840296850.0,26558307,KOSDAQ,tradable_ohlcv
2025-05-12,4550.0,4700.0,4500.0,4700.0,182523.0,844073063.0,124824042900.0,26558307,KOSDAQ,tradable_ohlcv
2025-05-13,4695.0,4730.0,4630.0,4640.0,126900.0,592665624.0,123230544480.0,26558307,KOSDAQ,tradable_ohlcv
2025-05-14,4640.0,4775.0,4610.0,4760.0,222045.0,1049180507.0,126417541320.0,26558307,KOSDAQ,tradable_ohlcv
2025-05-15,4760.0,4770.0,4610.0,4610.0,133991.0,624381505.0,122433795270.0,26558307,KOSDAQ,tradable_ohlcv
2025-05-16,4565.0,4605.0,4385.0,4400.0,184391.0,819880135.0,116856550800.0,26558307,KOSDAQ,tradable_ohlcv
2025-05-19,4350.0,4470.0,4275.0,4330.0,128471.0,557531215.0,114997469310.0,26558307,KOSDAQ,tradable_ohlcv
2025-05-20,4435.0,4435.0,4290.0,4320.0,72827.0,315988441.0,114731886240.0,26558307,KOSDAQ,tradable_ohlcv
2025-05-21,4320.0,4395.0,4320.0,4360.0,49546.0,215915555.0,115794218520.0,26558307,KOSDAQ,tradable_ohlcv
2025-05-22,4315.0,4335.0,4225.0,4250.0,80030.0,341959090.0,112872804750.0,26558307,KOSDAQ,tradable_ohlcv
2025-05-23,4350.0,4350.0,4150.0,4195.0,71295.0,299601865.0,111412097865.0,26558307,KOSDAQ,tradable_ohlcv
2025-05-26,4155.0,4250.0,4135.0,4200.0,149498.0,625826887.0,111544889400.0,26558307,KOSDAQ,tradable_ohlcv
2025-05-27,4160.0,4230.0,4150.0,4165.0,70768.0,296084545.0,110615348655.0,26558307,KOSDAQ,tradable_ohlcv
2025-05-28,4165.0,4350.0,4165.0,4345.0,145945.0,626096107.0,115395843915.0,26558307,KOSDAQ,tradable_ohlcv
2025-05-29,4345.0,4375.0,4250.0,4345.0,87355.0,378957176.0,115395843915.0,26558307,KOSDAQ,tradable_ohlcv
2025-05-30,4365.0,4620.0,4300.0,4435.0,367780.0,1642790963.0,117786091545.0,26558307,KOSDAQ,tradable_ohlcv
2025-06-02,4565.0,4950.0,4500.0,4655.0,1967205.0,9388524548.0,123628919085.0,26558307,KOSDAQ,tradable_ohlcv
2025-06-04,4690.0,4790.0,4620.0,4705.0,278391.0,1304751267.0,124956834435.0,26558307,KOSDAQ,tradable_ohlcv
2025-06-05,4820.0,4820.0,4675.0,4740.0,318709.0,1508832601.0,125886375180.0,26558307,KOSDAQ,tradable_ohlcv
2025-06-09,4740.0,4765.0,4625.0,4755.0,173842.0,818001732.0,126284749785.0,26558307,KOSDAQ,tradable_ohlcv
2025-06-10,4740.0,4760.0,4665.0,4690.0,199256.0,939737903.0,124558459830.0,26558307,KOSDAQ,tradable_ohlcv
2025-06-11,4720.0,4750.0,4695.0,4715.0,107229.0,506048327.0,125222417505.0,26558307,KOSDAQ,tradable_ohlcv
2025-06-12,4750.0,4795.0,4715.0,4735.0,151446.0,719545461.0,125753583645.0,26558307,KOSDAQ,tradable_ohlcv
2025-06-13,4735.0,4740.0,4590.0,4640.0,140457.0,651379388.0,123230544480.0,26558307,KOSDAQ,tradable_ohlcv
2025-06-16,4640.0,4710.0,4500.0,4705.0,108102.0,500344340.0,124956834435.0,26558307,KOSDAQ,tradable_ohlcv
2025-06-17,4705.0,4745.0,4590.0,4630.0,131339.0,611771759.0,122964961410.0,26558307,KOSDAQ,tradable_ohlcv
2025-06-18,4580.0,4695.0,4580.0,4675.0,84611.0,393585530.0,124160085225.0,26558307,KOSDAQ,tradable_ohlcv
2025-06-19,4700.0,4860.0,4635.0,4785.0,275043.0,1309863550.0,127081498995.0,26558307,KOSDAQ,tradable_ohlcv
2025-06-20,4785.0,4865.0,4740.0,4830.0,204578.0,984704977.0,128276622810.0,26558307,KOSDAQ,tradable_ohlcv
2025-06-23,4765.0,4830.0,4610.0,4755.0,135060.0,637093019.0,126284749785.0,26558307,KOSDAQ,tradable_ohlcv
2025-06-24,4770.0,4935.0,4750.0,4885.0,327214.0,1588173255.0,129737329695.0,26558307,KOSDAQ,tradable_ohlcv
2025-06-25,4930.0,4930.0,4795.0,4835.0,166311.0,806789786.0,128409414345.0,26558307,KOSDAQ,tradable_ohlcv
2025-06-26,4840.0,4890.0,4735.0,4765.0,129061.0,618355126.0,126550332855.0,26558307,KOSDAQ,tradable_ohlcv
2025-06-27,4780.0,4795.0,4605.0,4620.0,144520.0,674686362.0,122699378340.0,26558307,KOSDAQ,tradable_ohlcv
2025-06-30,4600.0,4700.0,4545.0,4560.0,78152.0,359418038.0,121105879920.0,26558307,KOSDAQ,tradable_ohlcv
2025-07-01,4570.0,4710.0,4570.0,4665.0,61549.0,287014629.0,123894502155.0,26558307,KOSDAQ,tradable_ohlcv
2025-07-02,4715.0,4760.0,4595.0,4725.0,82225.0,382715895.0,125488000575.0,26558307,KOSDAQ,tradable_ohlcv
2025-07-03,4725.0,4825.0,4705.0,4815.0,121282.0,580839096.0,127878248205.0,26558307,KOSDAQ,tradable_ohlcv
2025-07-04,4815.0,4820.0,4700.0,4740.0,89351.0,423874514.0,125886375180.0,26558307,KOSDAQ,tradable_ohlcv
2025-07-07,4860.0,4860.0,4645.0,4665.0,60360.0,283184815.0,123894502155.0,26558307,KOSDAQ,tradable_ohlcv
2025-07-08,4675.0,4745.0,4640.0,4660.0,45605.0,213570174.0,123761710620.0,26558307,KOSDAQ,tradable_ohlcv
2025-07-09,4630.0,4670.0,4595.0,4600.0,73595.0,339215860.0,122168212200.0,26558307,KOSDAQ,tradable_ohlcv
2025-07-10,4600.0,4635.0,4555.0,4595.0,61121.0,280186315.0,122035420665.0,26558307,KOSDAQ,tradable_ohlcv
2025-07-11,4710.0,4775.0,4615.0,4615.0,151305.0,711493635.0,122566586805.0,26558307,KOSDAQ,tradable_ohlcv
2025-07-14,4615.0,4615.0,4550.0,4555.0,76888.0,351016241.0,120973088385.0,26558307,KOSDAQ,tradable_ohlcv
2025-07-15,4555.0,4560.0,4485.0,4505.0,84435.0,380219540.0,119645173035.0,26558307,KOSDAQ,tradable_ohlcv
2025-07-16,4500.0,4500.0,4390.0,4400.0,106462.0,470029491.0,116856550800.0,26558307,KOSDAQ,tradable_ohlcv
2025-07-17,4390.0,4485.0,4370.0,4415.0,51942.0,228357065.0,117254925405.0,26558307,KOSDAQ,tradable_ohlcv
2025-07-18,4415.0,4575.0,4410.0,4510.0,102180.0,460475187.0,119777964570.0,26558307,KOSDAQ,tradable_ohlcv
2025-07-21,4510.0,4640.0,4490.0,4595.0,69094.0,316880152.0,122035420665.0,26558307,KOSDAQ,tradable_ohlcv
2025-07-22,4595.0,4695.0,4520.0,4545.0,80609.0,371304672.0,120707505315.0,26558307,KOSDAQ,tradable_ohlcv
2025-07-23,4550.0,4580.0,4485.0,4520.0,66040.0,298928012.0,120043547640.0,26558307,KOSDAQ,tradable_ohlcv
2025-07-24,4505.0,4690.0,4435.0,4435.0,86678.0,388535734.0,117786091545.0,26558307,KOSDAQ,tradable_ohlcv
2025-07-25,4400.0,4500.0,4400.0,4420.0,41698.0,184895795.0,117387716940.0,26558307,KOSDAQ,tradable_ohlcv
2025-07-28,4445.0,4465.0,4350.0,4360.0,73592.0,322428857.0,115794218520.0,26558307,KOSDAQ,tradable_ohlcv
2025-07-29,4360.0,4375.0,4265.0,4320.0,74313.0,321025831.0,114731886240.0,26558307,KOSDAQ,tradable_ohlcv
2025-07-30,4345.0,4530.0,4270.0,4345.0,64580.0,281603445.0,115395843915.0,26558307,KOSDAQ,tradable_ohlcv
2025-07-31,4350.0,4445.0,4300.0,4335.0,48383.0,210371829.0,115130260845.0,26558307,KOSDAQ,tradable_ohlcv
2025-08-01,4250.0,4330.0,4160.0,4170.0,90461.0,381267912.0,110748140190.0,26558307,KOSDAQ,tradable_ohlcv
2025-08-04,4105.0,4265.0,4065.0,4210.0,40373.0,169764405.0,111810472470.0,26558307,KOSDAQ,tradable_ohlcv
2025-08-05,4285.0,4345.0,4225.0,4265.0,43073.0,184803575.0,113271179355.0,26558307,KOSDAQ,tradable_ohlcv
2025-08-06,4220.0,4340.0,4200.0,4270.0,47596.0,204160935.0,113403970890.0,26558307,KOSDAQ,tradable_ohlcv
2025-08-07,4275.0,4315.0,4250.0,4285.0,36386.0,155713835.0,113802345495.0,26558307,KOSDAQ,tradable_ohlcv
2025-08-08,4300.0,4330.0,4265.0,4280.0,27566.0,118365977.0,113669553960.0,26558307,KOSDAQ,tradable_ohlcv
2025-08-11,4310.0,4415.0,4305.0,4370.0,55627.0,242483933.0,116059801590.0,26558307,KOSDAQ,tradable_ohlcv
2025-08-12,4400.0,4435.0,4315.0,4320.0,52912.0,231903991.0,114731886240.0,26558307,KOSDAQ,tradable_ohlcv
2025-08-13,4320.0,4420.0,4320.0,4400.0,58990.0,258285934.0,116856550800.0,26558307,KOSDAQ,tradable_ohlcv
2025-08-14,4380.0,4450.0,4350.0,4375.0,42208.0,185915825.0,116192593125.0,26558307,KOSDAQ,tradable_ohlcv
2025-08-18,4350.0,4350.0,4190.0,4200.0,71975.0,304680620.0,111544889400.0,26558307,KOSDAQ,tradable_ohlcv
2025-08-19,4195.0,4235.0,4100.0,4145.0,52637.0,218305911.0,110084182515.0,26558307,KOSDAQ,tradable_ohlcv
2025-08-20,4120.0,4140.0,4035.0,4080.0,41298.0,167791528.0,108357892560.0,26558307,KOSDAQ,tradable_ohlcv
2025-08-21,4040.0,4095.0,3980.0,3980.0,50399.0,203502022.0,105702061860.0,26558307,KOSDAQ,tradable_ohlcv
2025-08-22,4005.0,4060.0,3995.0,4045.0,38157.0,153295589.0,107428351815.0,26558307,KOSDAQ,tradable_ohlcv
2025-08-25,4045.0,4085.0,4035.0,4070.0,30202.0,122638648.0,108092309490.0,26558307,KOSDAQ,tradable_ohlcv
2025-08-26,4070.0,4090.0,4000.0,4045.0,32222.0,129782735.0,107428351815.0,26558307,KOSDAQ,tradable_ohlcv
2025-08-27,4045.0,4055.0,3975.0,3990.0,43984.0,175795480.0,105967644930.0,26558307,KOSDAQ,tradable_ohlcv
2025-08-28,3965.0,4030.0,3965.0,3985.0,29949.0,119446260.0,105834853395.0,26558307,KOSDAQ,tradable_ohlcv
2025-08-29,4005.0,4015.0,3905.0,3920.0,49844.0,196108386.0,104108563440.0,26558307,KOSDAQ,tradable_ohlcv
2025-09-01,3900.0,3920.0,3800.0,3810.0,66419.0,255576027.0,101187149670.0,26558307,KOSDAQ,tradable_ohlcv
2025-09-02,3820.0,3860.0,3785.0,3845.0,57271.0,219070113.0,102116690415.0,26558307,KOSDAQ,tradable_ohlcv
2025-09-03,3805.0,3900.0,3750.0,3900.0,49326.0,189245865.0,103577397300.0,26558307,KOSDAQ,tradable_ohlcv
2025-09-04,3880.0,4010.0,3880.0,3970.0,40371.0,160419065.0,105436478790.0,26558307,KOSDAQ,tradable_ohlcv
2025-09-05,3990.0,4000.0,3915.0,3920.0,20871.0,82214245.0,104108563440.0,26558307,KOSDAQ,tradable_ohlcv
2025-09-08,3920.0,3995.0,3895.0,3920.0,30855.0,121270033.0,104108563440.0,26558307,KOSDAQ,tradable_ohlcv
2025-09-09,3920.0,4045.0,3920.0,4020.0,68490.0,274597095.0,106764394140.0,26558307,KOSDAQ,tradable_ohlcv
