snapshot_date,previous_market_trade_date,code,name,name_resolution_status,name_candidates,market,prev_symbol_trade_date,days_since_prev_symbol_trade,prev_close,open,high,low,close,volume,amount,market_cap,listed_shares,open_gap_pct,high_return_pct,low_return_pct,close_return_pct,turnover_pct,return_3d_pct,return_5d_pct,return_10d_pct,return_20d_pct,amount_rank,turnover_rank,market_cap_rank,high_return_rank,close_return_rank,limit_up_price,upper_limit_touched,upper_limit_closed,upper_limit_released,one_price_upper_limit,upper_limit_label_status,upper_limit_touch_count_5d,upper_limit_close_count_5d,high_return_ge_10_count_5d,high_return_ge_20_count_5d,corporate_action_warning,new_listing_or_no_reference,data_quality_status,max_source_date
2022-06-16,2022-06-15,000020,동화약품,exact_source_row,,KOSPI,2022-06-15,1,9960,10000,10150,9600,9600,217002,2143960500,268142112000,27931470,0.401606,1.907631,-3.614458,-3.614458,0.776909,-8.133971,-15.418502,-19.327731,-19.327731,731,744,726,2061,2295,12900,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2022-06-16
2022-06-16,2022-06-15,000040,KR모터스,exact_source_row,,KOSPI,2022-06-15,1,719,713,728,713,714,239034,171764366,68642268534,96137631,-0.834492,1.251739,-0.834492,-0.69541,0.248637,-5.555556,-5.804749,-7.152146,-9.390863,1988,1700,1903,2228,1679,934,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2022-06-16
2022-06-16,2022-06-15,000050,경방,exact_source_row,,KOSPI,2022-06-15,1,13600,13650,13950,13350,13450,14495,196224550,368735381500,27415270,0.367647,2.573529,-1.838235,-1.102941,0.052872,-1.824818,-5.28169,-12.37785,-12.944984,1934,2307,545,1767,1860,17650,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2022-06-16
2022-06-16,2022-06-15,000060,메리츠화재,exact_source_row,,KOSPI,2022-06-15,1,35400,35400,36250,35100,35800,144156,5167050450,4318375000000,120625000,0,2.40113,-0.847458,1.129944,0.119508,-0.278552,-2.051984,-7.373868,-6.405229,434,2115,78,1849,629,46000,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2022-06-16
2022-06-16,2022-06-15,000070,삼양홀딩스,exact_source_row,,KOSPI,2022-06-15,1,79500,79900,80000,77900,77900,15408,1222403000,667156710900,8564271,0.503145,0.628931,-2.012579,-2.012579,0.17991,-1.889169,-1.765448,-4.299754,-4.767726,953,1910,347,2309,2094,103000,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2022-06-16
2022-06-16,2022-06-15,000075,삼양홀딩스우,exact_source_row,,KOSPI,2022-06-15,1,61700,62000,62000,61400,61800,189,11607200,18790784400,304058,0.486224,0.486224,-0.486224,0.162075,0.062159,-0.802568,-0.643087,-1.592357,-1.748808,2365,2285,2312,2327,1117,80200,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2022-06-16
2022-06-16,2022-06-15,000080,하이트진로,exact_source_row,,KOSPI,2022-06-15,1,34450,34600,34650,34000,34200,230055,7885514550,2398569496200,70133611,0.435414,0.580552,-1.306241,-0.725689,0.328024,1.785714,-1.865136,-4.067321,-7.44249,319,1479,128,2316,1691,44750,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2022-06-16
2022-06-16,2022-06-15,000087,하이트진로2우B,exact_source_row,,KOSPI,2022-06-15,1,19900,20000,20200,19700,19750,492,9757000,22320225500,1130138,0.502513,1.507538,-1.005025,-0.753769,0.043535,-1.25,-4.589372,-7.058824,-6.839623,2372,2331,2304,2162,1707,25850,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2022-06-16
2022-06-16,2022-06-15,000088,한화3우B,exact_source_row,,KOSPI,2022-06-15,1,14950,14950,15150,14850,14900,51839,775682900,334832800000,22472000,0,1.337793,-0.668896,-0.334448,0.230683,-3.246753,-5.696203,-3.559871,-4.487179,1192,1755,597,2204,1496,19400,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2022-06-16
2022-06-16,2022-06-15,000100,유한양행,exact_source_row,,KOSPI,2022-06-15,1,54200,54500,55300,54500,54600,90858,4973228500,3998438589600,73231476,0.553506,2.02952,0.553506,0.738007,0.12407,-1.974865,-6.346484,-9.602649,-5.536332,445,2103,83,2013,806,70400,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2022-06-16
