d,o,h,l,c,v,a,mc,s,m,rs
2007-01-02,42800.0,42800.0,42000.0,42400.0,1500.0,63268500.0,120416000000.0,2840000,KOSPI,tradable_ohlcv
2007-01-03,42400.0,42450.0,40200.0,42100.0,5810.0,243563500.0,119564000000.0,2840000,KOSPI,tradable_ohlcv
2007-01-04,41200.0,42100.0,41200.0,42050.0,6180.0,258789500.0,119422000000.0,2840000,KOSPI,tradable_ohlcv
2007-01-05,42000.0,42400.0,41900.0,41950.0,5350.0,224679500.0,119138000000.0,2840000,KOSPI,tradable_ohlcv
2007-01-08,42200.0,42200.0,41800.0,42100.0,3320.0,139470500.0,119564000000.0,2840000,KOSPI,tradable_ohlcv
2007-01-09,42000.0,42200.0,41800.0,42100.0,1970.0,82707000.0,119564000000.0,2840000,KOSPI,tradable_ohlcv
2007-01-10,42000.0,42350.0,41550.0,41800.0,9193.0,385008400.0,118712000000.0,2840000,KOSPI,tradable_ohlcv
2007-01-11,42000.0,42300.0,41800.0,42300.0,1040.0,43650500.0,120132000000.0,2840000,KOSPI,tradable_ohlcv
2007-01-12,42150.0,42300.0,41700.0,41800.0,7950.0,333236000.0,118712000000.0,2840000,KOSPI,tradable_ohlcv
2007-01-15,41750.0,42250.0,41750.0,42200.0,4200.0,176563000.0,119848000000.0,2840000,KOSPI,tradable_ohlcv
2007-01-16,42000.0,42300.0,41850.0,42200.0,10570.0,445409000.0,119848000000.0,2840000,KOSPI,tradable_ohlcv
2007-01-17,42000.0,42000.0,41200.0,41200.0,8940.0,370026000.0,117008000000.0,2840000,KOSPI,tradable_ohlcv
2007-01-18,40500.0,41200.0,40000.0,40000.0,6790.0,272905000.0,113600000000.0,2840000,KOSPI,tradable_ohlcv
2007-01-19,39600.0,40200.0,38750.0,40200.0,11740.0,463177000.0,114168000000.0,2840000,KOSPI,tradable_ohlcv
2007-01-22,39600.0,40000.0,39100.0,39750.0,13420.0,535123500.0,112890000000.0,2840000,KOSPI,tradable_ohlcv
2007-01-23,39000.0,39950.0,38300.0,39750.0,250.0,9828500.0,112890000000.0,2840000,KOSPI,tradable_ohlcv
2007-01-24,39750.0,40000.0,39750.0,40000.0,1010.0,40346000.0,113600000000.0,2840000,KOSPI,tradable_ohlcv
2007-01-25,40000.0,40450.0,39900.0,40100.0,800.0,32074000.0,113884000000.0,2840000,KOSPI,tradable_ohlcv
2007-01-26,40000.0,40150.0,39150.0,39950.0,140.0,5586500.0,113458000000.0,2840000,KOSPI,tradable_ohlcv
2007-01-29,39150.0,40000.0,39150.0,39750.0,750.0,29866500.0,112890000000.0,2840000,KOSPI,tradable_ohlcv
2007-01-30,39000.0,39800.0,38600.0,39700.0,4260.0,166602000.0,112748000000.0,2840000,KOSPI,tradable_ohlcv
2007-01-31,39700.0,39700.0,39000.0,39000.0,1458.0,56988000.0,110760000000.0,2840000,KOSPI,tradable_ohlcv
2007-02-01,39000.0,39400.0,38800.0,39400.0,530.0,20751000.0,111896000000.0,2840000,KOSPI,tradable_ohlcv
2007-02-02,39250.0,39550.0,39200.0,39400.0,1712.0,67413300.0,111896000000.0,2840000,KOSPI,tradable_ohlcv
2007-02-05,39050.0,39750.0,39050.0,39700.0,711.0,28089200.0,112748000000.0,2840000,KOSPI,tradable_ohlcv
2007-02-06,39700.0,40000.0,39400.0,39500.0,8200.0,324348500.0,112180000000.0,2840000,KOSPI,tradable_ohlcv
2007-02-07,39550.0,39800.0,39500.0,39800.0,1270.0,50291500.0,113032000000.0,2840000,KOSPI,tradable_ohlcv
