snapshot_date,previous_market_trade_date,code,name,name_resolution_status,name_candidates,market,prev_symbol_trade_date,days_since_prev_symbol_trade,prev_close,open,high,low,close,volume,amount,market_cap,listed_shares,open_gap_pct,high_return_pct,low_return_pct,close_return_pct,turnover_pct,return_3d_pct,return_5d_pct,return_10d_pct,return_20d_pct,amount_rank,turnover_rank,market_cap_rank,high_return_rank,close_return_rank,limit_up_price,upper_limit_touched,upper_limit_closed,upper_limit_released,one_price_upper_limit,upper_limit_label_status,upper_limit_touch_count_5d,upper_limit_close_count_5d,high_return_ge_10_count_5d,high_return_ge_20_count_5d,corporate_action_warning,new_listing_or_no_reference,data_quality_status,max_source_date
2017-07-05,2017-07-04,000020,동화약품,exact_source_row,,KOSPI,2017-07-04,1,8430,8430,8440,8300,8340,62841,523726950,232948459800,27931470,0,0.118624,-1.542112,-1.067616,0.224983,-1.534829,-0.11976,-3.023256,-8.250825,1006,1309,602,1891,1814,10950,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2017-07-05
2017-07-05,2017-07-04,000030,우리은행,exact_source_row,,KOSPI,2017-07-04,1,18650,18600,18750,18500,18500,1443922,26852478862,12506000000000,676000000,-0.268097,0.536193,-0.80429,-0.80429,0.213598,0.271003,2.493075,10.119048,15.264798,46,1342,30,1651,1728,24200,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2017-07-05
2017-07-05,2017-07-04,000040,KR모터스,exact_source_row,,KOSPI,2017-07-04,1,906,906,928,901,918,906461,832701217,162835792884,177381038,0,2.428256,-0.551876,1.324503,0.511025,1.212789,5.882353,4.199773,-2.027748,804,774,809,553,549,1175,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2017-07-05
2017-07-05,2017-07-04,000050,경방,exact_source_row,,KOSPI,2017-07-04,1,15700,15600,16150,15600,16000,67691,1080522500,438644320000,27415270,-0.636943,2.866242,-0.636943,1.910828,0.24691,2.564103,1.587302,0.31348,0.628931,708,1238,353,429,375,20400,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2017-07-05
2017-07-05,2017-07-04,000060,메리츠화재,exact_source_row,,KOSPI,2017-07-04,1,20100,20200,20200,19800,19850,97385,1943885650,2190209300000,110338000,0.497512,0.497512,-1.492537,-1.243781,0.088261,-0.997506,0.252525,1.534527,1.534527,503,1769,109,1683,1861,26100,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2017-07-05
2017-07-05,2017-07-04,000070,삼양홀딩스,exact_source_row,,KOSPI,2017-07-04,1,123500,122000,123500,119500,119500,9149,1108590000,1023430384500,8564271,-1.214575,0,-3.238866,-3.238866,0.106828,-2.44898,-3.238866,-4.016064,-10.150376,694,1707,197,1897,2041,160500,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2017-07-05
2017-07-05,2017-07-04,000075,삼양홀딩스우,exact_source_row,,KOSPI,2017-07-04,1,59600,59200,59600,58300,59000,1332,78162400,17939422000,304058,-0.671141,0,-2.181208,-1.006711,0.438074,-2.479339,-3.278689,-6.940063,-6.349206,1778,870,1967,1898,1791,77400,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2017-07-05
2017-07-05,2017-07-04,000080,하이트진로,exact_source_row,,KOSPI,2017-07-04,1,23100,23250,23250,22750,23150,190462,4385661750,1623593094650,70133611,0.649351,0.649351,-1.515152,0.21645,0.27157,-0.643777,-0.856531,-0.856531,-3.138075,280,1165,136,1576,1110,30000,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2017-07-05
2017-07-05,2017-07-04,000087,하이트진로2우B,exact_source_row,,KOSPI,2017-07-04,1,18800,18700,18750,18700,18700,12,224650,21133580600,1130138,-0.531915,-0.265957,-0.531915,-0.531915,0.001062,0,0.808625,1.081081,0.808625,2071,2069,1951,2028,1623,24400,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2017-07-05
2017-07-05,2017-07-04,000088,한화3우B,exact_source_row,,KOSPI,2017-07-04,1,19700,19600,19800,19300,19600,45077,879024900,440451200000,22472000,-0.507614,0.507614,-2.030457,-0.507614,0.200592,-2.487562,-1.754386,1.554404,-1.507538,785,1382,349,1675,1608,25600,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2017-07-05
