snapshot_date,previous_market_trade_date,code,name,name_resolution_status,name_candidates,market,prev_symbol_trade_date,days_since_prev_symbol_trade,prev_close,open,high,low,close,volume,amount,market_cap,listed_shares,open_gap_pct,high_return_pct,low_return_pct,close_return_pct,turnover_pct,return_3d_pct,return_5d_pct,return_10d_pct,return_20d_pct,amount_rank,turnover_rank,market_cap_rank,high_return_rank,close_return_rank,limit_up_price,upper_limit_touched,upper_limit_closed,upper_limit_released,one_price_upper_limit,upper_limit_label_status,upper_limit_touch_count_5d,upper_limit_close_count_5d,high_return_ge_10_count_5d,high_return_ge_20_count_5d,corporate_action_warning,new_listing_or_no_reference,data_quality_status,max_source_date
2017-07-13,2017-07-12,000020,동화약품,exact_source_row,,KOSPI,2017-07-12,1,8140,8120,8120,7950,8040,117249,937776110,224569018800,27931470,-0.2457,-0.2457,-2.334152,-1.228501,0.419774,-0.740741,-4.285714,-4.399524,-8.740068,844,1035,633,2050,1658,10550,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2017-07-13
2017-07-13,2017-07-12,000030,우리은행,exact_source_row,,KOSPI,2017-07-12,1,18350,18200,18650,18000,18400,2913997,53462763250,12438400000000,676000000,-0.817439,1.634877,-1.907357,0.27248,0.431065,-2.645503,-1.340483,-1.075269,8.554572,25,1020,29,786,825,23850,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2017-07-13
2017-07-13,2017-07-12,000040,KR모터스,exact_source_row,,KOSPI,2017-07-12,1,923,939,945,880,917,1623694,1472400306,162658411846,177381038,1.733478,2.383532,-4.658722,-0.650054,0.915371,-12.666667,-7.373737,1.214128,0.880088,664,552,807,498,1412,1195,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2017-07-13
2017-07-13,2017-07-12,000050,경방,exact_source_row,,KOSPI,2017-07-12,1,16300,16400,16600,16150,16150,25882,421596950,442756610500,27415270,0.613497,1.840491,-0.920245,-0.920245,0.094407,-3.293413,1.892744,3.525641,2.21519,1178,1829,358,696,1537,21150,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2017-07-13
2017-07-13,2017-07-12,000060,메리츠화재,exact_source_row,,KOSPI,2017-07-12,1,21500,21500,21700,21350,21500,203458,4370562700,2372267000000,110338000,0,0.930233,-0.697674,0,0.184395,2.870813,6.699752,8.312343,9.414758,316,1551,102,1354,935,27950,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2017-07-13
2017-07-13,2017-07-12,000070,삼양홀딩스,exact_source_row,,KOSPI,2017-07-12,1,113000,113500,115000,111500,111500,12995,1462853000,954916216500,8564271,0.442478,1.769912,-1.327434,-1.327434,0.151735,-5.106383,-5.907173,-6.694561,-15.209125,667,1646,207,715,1689,146500,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2017-07-13
2017-07-13,2017-07-12,000075,삼양홀딩스우,exact_source_row,,KOSPI,2017-07-12,1,57800,57800,58400,57800,58100,1145,66555600,17665769800,304058,0,1.038062,0,0.519031,0.376573,-0.513699,2.108963,-2.352941,-11.29771,1853,1102,1974,1230,667,75100,false,false,false,false,verified_normal_day,0,0,1,0,false,false,clean,2017-07-13
2017-07-13,2017-07-12,000080,하이트진로,exact_source_row,,KOSPI,2017-07-12,1,21600,21900,22700,21850,22650,423798,9484784650,1588526289150,70133611,1.388889,5.092593,1.157407,4.861111,0.604272,4.137931,-2.37069,-3.411514,-5.031447,177,770,140,144,47,28050,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2017-07-13
2017-07-13,2017-07-12,000087,하이트진로2우B,exact_source_row,,KOSPI,2017-07-12,1,18400,18650,18900,18450,18800,5027,94279550,21246594400,1130138,1.358696,2.717391,0.271739,2.173913,0.444813,2.173913,1.347709,-0.529101,1.347709,1780,998,1956,408,232,23900,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2017-07-13
2017-07-13,2017-07-12,000088,한화3우B,exact_source_row,,KOSPI,2017-07-12,1,19650,19650,19850,19600,19800,91236,1798245450,444945600000,22472000,0,1.017812,-0.254453,0.763359,0.405999,-0.75188,0.507614,-1,2.590674,591,1060,357,1249,581,25500,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2017-07-13
2017-07-13,2017-07-12,000100,유한양행,exact_source_row,,KOSPI,2017-07-12,1,247500,247000,248000,243500,246000,33190,8171219000,2869810416000,11665896,-0.20202,0.20202,-1.616162,-0.606061,0.284505,-0.20284,-1.204819,2.074689,2.5,200,1283,92,1902,1393,321500,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2017-07-13
2017-07-13,2017-07-12,000105,유한양행우,exact_source_row,,KOSPI,2017-07-12,1,172500,171000,173000,171000,173000,123,21049000,40860524000,236188,-0.869565,0.289855,-0.869565,0.289855,0.052077,0.289855,-0.288184,-0.288184,-3.62117,1993,1943,1805,1874,815,224000,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2017-07-13
2017-07-13,2017-07-12,000120,CJ대한통운,exact_source_row,,KOSPI,2017-07-12,1,179000,180500,180500,178500,178500,41583,7454643500,4072003404000,22812344,0.837989,0.837989,-0.27933,-0.27933,0.182283,0,-0.833333,-0.27933,-7.751938,216,1560,72,1445,1224,232500,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2017-07-13
2017-07-13,2017-07-12,000140,하이트진로홀딩스,exact_source_row,,KOSPI,2017-07-12,1,10900,11000,11150,11000,11050,20321,225104700,256434753250,23206765,0.917431,2.293578,0.917431,1.376147,0.087565,0.913242,-3.913043,-4.741379,-7.531381,1459,1848,554,524,372,14150,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2017-07-13
2017-07-13,2017-07-12,000145,하이트진로홀딩스우,exact_source_row,,KOSPI,2017-07-12,1,9770,9880,9950,9880,9930,174,1728740,4675143300,470810,1.125896,1.842375,1.125896,1.637666,0.036958,-0.7,-4.519231,-10.941704,-14.763948,2071,1988,2054,695,321,12700,false,false,false,false,verified_normal_day,0,0,0,0,false,false,clean,2017-07-13
