d,o,h,l,c,v,a,mc,s,m,rs
2024-01-02,27950.0,29500.0,27050.0,29150.0,695735.0,19872727450.0,360697989850.0,12373859,KOSDAQ,tradable_ohlcv
2024-01-03,28550.0,28750.0,27500.0,27550.0,480526.0,13404555450.0,340899815450.0,12373859,KOSDAQ,tradable_ohlcv
2024-01-04,27550.0,29900.0,27100.0,29350.0,1001842.0,28987779750.0,363172761650.0,12373859,KOSDAQ,tradable_ohlcv
2024-01-05,29100.0,29850.0,28550.0,29200.0,559747.0,16312356300.0,361316682800.0,12373859,KOSDAQ,tradable_ohlcv
2024-01-08,29900.0,30950.0,28150.0,28600.0,1145040.0,34206738400.0,353892367400.0,12373859,KOSDAQ,tradable_ohlcv
2024-01-09,29100.0,30300.0,28200.0,30000.0,800956.0,23526978150.0,371215770000.0,12373859,KOSDAQ,tradable_ohlcv
2024-01-10,30550.0,31050.0,28650.0,28950.0,731667.0,21587905500.0,358223218050.0,12373859,KOSDAQ,tradable_ohlcv
2024-01-11,29100.0,29250.0,28250.0,28650.0,340075.0,9749554200.0,354511060350.0,12373859,KOSDAQ,tradable_ohlcv
2024-01-12,28250.0,28250.0,24750.0,25300.0,1199246.0,31113198800.0,313058632700.0,12373859,KOSDAQ,tradable_ohlcv
2024-01-15,24250.0,24950.0,23550.0,24550.0,523714.0,12707008950.0,303778238450.0,12373859,KOSDAQ,tradable_ohlcv
2024-01-16,24850.0,24950.0,23300.0,24100.0,542569.0,12978417900.0,298210001900.0,12373859,KOSDAQ,tradable_ohlcv
2024-01-17,24000.0,24150.0,22600.0,22900.0,433394.0,9975216500.0,283361371100.0,12373859,KOSDAQ,tradable_ohlcv
2024-01-18,22750.0,23050.0,21500.0,21800.0,477865.0,10606492800.0,269750126200.0,12373859,KOSDAQ,tradable_ohlcv
2024-01-19,22300.0,22900.0,21700.0,21950.0,324401.0,7208385400.0,271606205050.0,12373859,KOSDAQ,tradable_ohlcv
2024-01-22,22300.0,22800.0,21300.0,21800.0,387327.0,8463370650.0,269750126200.0,12373859,KOSDAQ,tradable_ohlcv
2024-01-23,22050.0,23900.0,21950.0,23550.0,760149.0,17714139000.0,291404379450.0,12373859,KOSDAQ,tradable_ohlcv
2024-01-24,23850.0,23850.0,21500.0,21850.0,433817.0,9718035000.0,270368819150.0,12373859,KOSDAQ,tradable_ohlcv
2024-01-25,21900.0,21950.0,19530.0,19800.0,742326.0,14965503980.0,245002408200.0,12373859,KOSDAQ,tradable_ohlcv
2024-01-26,19860.0,20600.0,19350.0,19960.0,321753.0,6465877270.0,246982225640.0,12373859,KOSDAQ,tradable_ohlcv
2024-01-29,19840.0,19840.0,18780.0,19060.0,413724.0,7920321550.0,238654281660.0,12521211,KOSDAQ,tradable_ohlcv
2024-01-30,19140.0,19280.0,18130.0,18410.0,295707.0,5487407050.0,230515494510.0,12521211,KOSDAQ,tradable_ohlcv
2024-01-31,18140.0,18500.0,17510.0,17510.0,230651.0,4107985480.0,219246404610.0,12521211,KOSDAQ,tradable_ohlcv
2024-02-01,17510.0,18080.0,16930.0,17800.0,317428.0,5540603430.0,222877555800.0,12521211,KOSDAQ,tradable_ohlcv
2024-02-02,17990.0,19200.0,17810.0,18700.0,265010.0,4966790230.0,234146645700.0,12521211,KOSDAQ,tradable_ohlcv
2024-02-05,18760.0,19460.0,18230.0,19140.0,181574.0,3459646900.0,239655978540.0,12521211,KOSDAQ,tradable_ohlcv
2024-02-06,18850.0,19140.0,17400.0,18020.0,265127.0,4752128800.0,225632222220.0,12521211,KOSDAQ,tradable_ohlcv
2024-02-07,18200.0,18200.0,17550.0,18030.0,127384.0,2273181180.0,225757434330.0,12521211,KOSDAQ,tradable_ohlcv
