d,o,h,l,c,v,a,mc,s,m,rs
1999-01-04,43700.0,43700.0,42000.0,43700.0,15661950.0,682475251500.0,12581993176800.0,287917464,KOSPI,tradable_ohlcv
1999-01-05,43500.0,44450.0,42500.0,43600.0,3637630.0,158004480500.0,12553201430400.0,287917464,KOSPI,tradable_ohlcv
1999-01-06,43600.0,44100.0,42500.0,42500.0,2022400.0,87429459000.0,12236492220000.0,287917464,KOSPI,tradable_ohlcv
1999-01-07,41600.0,45000.0,41600.0,45000.0,3067480.0,134307869500.0,12956285880000.0,287917464,KOSPI,tradable_ohlcv
1999-01-08,44000.0,44500.0,43400.0,43900.0,1679230.0,73612004000.0,12639576669600.0,287917464,KOSPI,tradable_ohlcv
1999-01-11,43700.0,43700.0,42650.0,42700.0,756770.0,32498307000.0,12294075712800.0,287917464,KOSPI,tradable_ohlcv
1999-01-12,42900.0,43000.0,40800.0,42500.0,742810.0,31117321000.0,12236492220000.0,287917464,KOSPI,tradable_ohlcv
1999-01-13,41500.0,41600.0,40600.0,40600.0,385980.0,15846549500.0,11689449038400.0,287917464,KOSPI,tradable_ohlcv
1999-01-14,40000.0,40200.0,39500.0,39800.0,585070.0,23266209500.0,11459115067200.0,287917464,KOSPI,tradable_ohlcv
1999-01-15,39600.0,41450.0,38900.0,40300.0,540690.0,21649494000.0,11603073799200.0,287917464,KOSPI,tradable_ohlcv
1999-01-18,40300.0,41000.0,39600.0,39600.0,382130.0,15214747000.0,11401531574400.0,287917464,KOSPI,tradable_ohlcv
1999-01-19,39000.0,39800.0,38350.0,38700.0,380360.0,14764867500.0,11142405856800.0,287917464,KOSPI,tradable_ohlcv
1999-01-20,39000.0,39650.0,38600.0,38700.0,473100.0,18527803500.0,11142405856800.0,287917464,KOSPI,tradable_ohlcv
1999-01-21,39100.0,40700.0,38900.0,39400.0,787970.0,31213746500.0,11343948081600.0,287917464,KOSPI,tradable_ohlcv
1999-01-22,39000.0,39400.0,38100.0,38200.0,387920.0,14954424000.0,10998447124800.0,287917464,KOSPI,tradable_ohlcv
1999-01-25,38100.0,38200.0,36900.0,37000.0,396310.0,14784543000.0,10652946168000.0,287917464,KOSPI,tradable_ohlcv
1999-01-26,37300.0,38200.0,36000.0,36000.0,331550.0,12424914000.0,10365028704000.0,287917464,KOSPI,tradable_ohlcv
1999-01-27,36200.0,37700.0,36000.0,37700.0,337720.0,12471023500.0,10854488392800.0,287917464,KOSPI,tradable_ohlcv
1999-01-28,37700.0,39400.0,37700.0,38900.0,403900.0,15653317000.0,11199989349600.0,287917464,KOSPI,tradable_ohlcv
1999-01-29,38800.0,39200.0,38300.0,38850.0,284270.0,10982083500.0,11185593476400.0,287917464,KOSPI,tradable_ohlcv
1999-02-01,39000.0,41500.0,39000.0,40000.0,534900.0,21449611000.0,11516698560000.0,287917464,KOSPI,tradable_ohlcv
1999-02-02,40000.0,40000.0,39000.0,39450.0,244160.0,9578877000.0,11358343954800.0,287917464,KOSPI,tradable_ohlcv
1999-02-03,39200.0,39200.0,38500.0,38900.0,219700.0,8535956500.0,11199989349600.0,287917464,KOSPI,tradable_ohlcv
1999-02-04,37950.0,38750.0,37950.0,38700.0,132180.0,5085158000.0,11142405856800.0,287917464,KOSPI,tradable_ohlcv
1999-02-05,38700.0,39400.0,38200.0,38750.0,128550.0,5000667000.0,11156801730000.0,287917464,KOSPI,tradable_ohlcv
1999-02-08,39400.0,39500.0,38800.0,38950.0,208020.0,8122872500.0,11214385222800.0,287917464,KOSPI,tradable_ohlcv
