d,o,h,l,c,v,a,mc,s,m,rs
2012-01-02,38000.0,38000.0,35500.0,36250.0,280.0,10319000.0,41849972500.0,1154482,KOSPI,tradable_ohlcv
2012-01-03,35500.0,36850.0,35200.0,36000.0,1500.0,54153500.0,41561352000.0,1154482,KOSPI,tradable_ohlcv
2012-01-04,37250.0,37250.0,35600.0,36400.0,350.0,12689500.0,42023144800.0,1154482,KOSPI,tradable_ohlcv
2012-01-05,36400.0,37200.0,35800.0,35850.0,1045.0,37671250.0,41388179700.0,1154482,KOSPI,tradable_ohlcv
2012-01-06,35950.0,36350.0,35400.0,35400.0,1010.0,36088000.0,40868662800.0,1154482,KOSPI,tradable_ohlcv
2012-01-09,35350.0,36950.0,35300.0,35600.0,690.0,24625000.0,41099559200.0,1154482,KOSPI,tradable_ohlcv
2012-01-10,35600.0,36750.0,35600.0,36000.0,210.0,7536000.0,41561352000.0,1154482,KOSPI,tradable_ohlcv
2012-01-11,35250.0,36300.0,35250.0,35300.0,700.0,24871000.0,40753214600.0,1154482,KOSPI,tradable_ohlcv
2012-01-12,34650.0,35500.0,34650.0,34850.0,400.0,13933500.0,40233697700.0,1154482,KOSPI,tradable_ohlcv
2012-01-13,35200.0,35200.0,34550.0,34950.0,530.0,18459000.0,40349145900.0,1154482,KOSPI,tradable_ohlcv
2012-01-16,34650.0,35350.0,34250.0,34300.0,670.0,23085500.0,39598732600.0,1154482,KOSPI,tradable_ohlcv
2012-01-17,33700.0,34650.0,33700.0,34300.0,630.0,21603000.0,39598732600.0,1154482,KOSPI,tradable_ohlcv
2012-01-18,34650.0,35800.0,34500.0,34800.0,1232.0,43099600.0,40175973600.0,1154482,KOSPI,tradable_ohlcv
2012-01-19,35350.0,35350.0,34750.0,35150.0,470.0,16523500.0,40580042300.0,1154482,KOSPI,tradable_ohlcv
2012-01-20,35650.0,35900.0,34850.0,35100.0,809.0,28567900.0,40522318200.0,1154482,KOSPI,tradable_ohlcv
2012-01-25,35500.0,35650.0,34950.0,35050.0,290.0,10222500.0,40464594100.0,1154482,KOSPI,tradable_ohlcv
2012-01-26,35700.0,35800.0,34850.0,35600.0,792.0,27993700.0,41099559200.0,1154482,KOSPI,tradable_ohlcv
2012-01-27,35950.0,39550.0,35950.0,36600.0,13690.0,518037500.0,42254041200.0,1154482,KOSPI,tradable_ohlcv
2012-01-30,36000.0,37000.0,35100.0,36000.0,2130.0,75683500.0,41561352000.0,1154482,KOSPI,tradable_ohlcv
2012-01-31,35550.0,35850.0,35250.0,35300.0,950.0,33793000.0,40753214600.0,1154482,KOSPI,tradable_ohlcv
2012-02-01,34900.0,36450.0,34900.0,36000.0,1980.0,70919000.0,41561352000.0,1154482,KOSPI,tradable_ohlcv
2012-02-02,36950.0,36950.0,35900.0,36250.0,701.0,25354250.0,41849972500.0,1154482,KOSPI,tradable_ohlcv
2012-02-03,36500.0,37500.0,36200.0,36250.0,3323.0,122096750.0,41849972500.0,1154482,KOSPI,tradable_ohlcv
2012-02-06,36500.0,38250.0,36400.0,37100.0,2710.0,100144500.0,42831282200.0,1154482,KOSPI,tradable_ohlcv
2012-02-07,36700.0,39100.0,36700.0,37950.0,5790.0,220658500.0,43812591900.0,1154482,KOSPI,tradable_ohlcv
2012-02-08,38300.0,38450.0,37300.0,37300.0,1150.0,43258000.0,43062178600.0,1154482,KOSPI,tradable_ohlcv
2012-02-09,36900.0,37500.0,36850.0,37350.0,810.0,29939000.0,43119902700.0,1154482,KOSPI,tradable_ohlcv
2012-02-10,37400.0,38900.0,37400.0,37950.0,2240.0,85402000.0,43812591900.0,1154482,KOSPI,tradable_ohlcv
2012-02-13,37100.0,38600.0,37100.0,38000.0,320.0,12197000.0,43870316000.0,1154482,KOSPI,tradable_ohlcv
2012-02-14,38000.0,38000.0,36450.0,37900.0,580.0,21742000.0,43754867800.0,1154482,KOSPI,tradable_ohlcv
2012-02-15,37600.0,37800.0,36600.0,37450.0,1320.0,48808000.0,43235350900.0,1154482,KOSPI,tradable_ohlcv
2012-02-16,37850.0,37850.0,36300.0,36550.0,1100.0,40320000.0,42196317100.0,1154482,KOSPI,tradable_ohlcv
2012-02-17,37800.0,37800.0,36600.0,36600.0,680.0,25148000.0,42254041200.0,1154482,KOSPI,tradable_ohlcv
2012-02-20,36600.0,37400.0,36500.0,36750.0,1174.0,43059000.0,42427213500.0,1154482,KOSPI,tradable_ohlcv
2012-02-21,37950.0,37950.0,36750.0,37300.0,1710.0,63375500.0,43062178600.0,1154482,KOSPI,tradable_ohlcv
2012-02-22,37550.0,37750.0,36900.0,37200.0,1880.0,69815000.0,42946730400.0,1154482,KOSPI,tradable_ohlcv
2012-02-23,37000.0,37200.0,36450.0,36600.0,1081.0,39642600.0,42254041200.0,1154482,KOSPI,tradable_ohlcv
2012-02-24,36550.0,37150.0,36500.0,36600.0,1240.0,45693500.0,42254041200.0,1154482,KOSPI,tradable_ohlcv
2012-02-27,37450.0,38000.0,36850.0,37350.0,3660.0,137386500.0,43119902700.0,1154482,KOSPI,tradable_ohlcv
2012-02-28,37400.0,38000.0,37000.0,37600.0,2593.0,97333100.0,43408523200.0,1154482,KOSPI,tradable_ohlcv
2012-02-29,37600.0,41750.0,37600.0,39400.0,5780.0,228568500.0,45486590800.0,1154482,KOSPI,tradable_ohlcv
2012-03-02,39600.0,40600.0,39350.0,40050.0,2457.0,98152050.0,46237004100.0,1154482,KOSPI,tradable_ohlcv
2012-03-05,41100.0,41550.0,40200.0,40400.0,2235.0,91378100.0,46641072800.0,1154482,KOSPI,tradable_ohlcv
2012-03-06,39800.0,39800.0,37000.0,38100.0,5840.0,222292000.0,43985764200.0,1154482,KOSPI,tradable_ohlcv
2012-03-07,37900.0,38400.0,37500.0,38400.0,1122.0,42334300.0,44332108800.0,1154482,KOSPI,tradable_ohlcv
2012-03-08,37750.0,38500.0,37700.0,38500.0,700.0,26564000.0,44447557000.0,1154482,KOSPI,tradable_ohlcv
2012-03-09,38000.0,44200.0,38000.0,40150.0,2810.0,113446500.0,46352452300.0,1154482,KOSPI,tradable_ohlcv
2012-03-12,40600.0,41350.0,40000.0,40000.0,1920.0,76941000.0,46179280000.0,1154482,KOSPI,tradable_ohlcv
2012-03-13,39100.0,39600.0,37650.0,39600.0,2890.0,111797000.0,45717487200.0,1154482,KOSPI,tradable_ohlcv
2012-03-14,39400.0,39400.0,38750.0,39050.0,751.0,29322050.0,45082522100.0,1154482,KOSPI,tradable_ohlcv
2012-03-15,38950.0,39500.0,38500.0,38600.0,717.0,27807700.0,44563005200.0,1154482,KOSPI,tradable_ohlcv
2012-03-16,38750.0,40000.0,38750.0,39850.0,2451.0,96525850.0,46006107700.0,1154482,KOSPI,tradable_ohlcv
2012-03-19,40500.0,45700.0,40000.0,44600.0,17863.0,778728850.0,51489897200.0,1154482,KOSPI,tradable_ohlcv
2012-03-20,44600.0,48900.0,42650.0,42650.0,14611.0,670616150.0,49238657300.0,1154482,KOSPI,tradable_ohlcv
2012-03-21,42500.0,43600.0,38500.0,40500.0,5356.0,219580450.0,46756521000.0,1154482,KOSPI,tradable_ohlcv
2012-03-22,40500.0,41650.0,40300.0,40500.0,3292.0,135633500.0,46756521000.0,1154482,KOSPI,tradable_ohlcv
2012-03-23,39900.0,40650.0,39500.0,39500.0,1518.0,60482650.0,45602039000.0,1154482,KOSPI,tradable_ohlcv
2012-03-26,39600.0,39750.0,38300.0,38650.0,2268.0,88406200.0,44620729300.0,1154482,KOSPI,tradable_ohlcv
2012-03-27,39700.0,40400.0,38700.0,39100.0,2754.0,108619400.0,45140246200.0,1154482,KOSPI,tradable_ohlcv
2012-03-28,38500.0,39250.0,38250.0,39100.0,1640.0,63325500.0,45140246200.0,1154482,KOSPI,tradable_ohlcv
2012-03-29,38750.0,38750.0,37650.0,37800.0,1490.0,56844000.0,43639419600.0,1154482,KOSPI,tradable_ohlcv
2012-03-30,37900.0,37950.0,37200.0,37400.0,1350.0,50700500.0,43177626800.0,1154482,KOSPI,tradable_ohlcv
2012-04-02,37300.0,37700.0,37200.0,37450.0,420.0,15722000.0,43235350900.0,1154482,KOSPI,tradable_ohlcv
2012-04-03,37450.0,38000.0,37450.0,37600.0,1330.0,50196000.0,43408523200.0,1154482,KOSPI,tradable_ohlcv
2012-04-04,37600.0,37650.0,36550.0,36950.0,1253.0,46373350.0,42658109900.0,1154482,KOSPI,tradable_ohlcv
2012-04-05,36500.0,36500.0,35050.0,35950.0,2710.0,97118500.0,41503627900.0,1154482,KOSPI,tradable_ohlcv
2012-04-06,36000.0,36350.0,35650.0,36200.0,1222.0,44163900.0,41792248400.0,1154482,KOSPI,tradable_ohlcv
2012-04-09,36200.0,36350.0,35150.0,35550.0,1022.0,36394500.0,41041835100.0,1154482,KOSPI,tradable_ohlcv
2012-04-10,35100.0,35950.0,34900.0,34900.0,1180.0,41674000.0,40291421800.0,1154482,KOSPI,tradable_ohlcv
