d,o,h,l,c,v,a,mc,s,m
2019-01-02,43100.0,43100.0,39850.0,41000.0,88645.0,3616023850.0,210828068000.0,5142148,KOSDAQ
2019-01-03,41000.0,41600.0,39350.0,40450.0,32252.0,1291008350.0,207999886600.0,5142148,KOSDAQ
2019-01-04,40150.0,40300.0,38550.0,39150.0,30145.0,1183109800.0,201315094200.0,5142148,KOSDAQ
2019-01-07,39300.0,41000.0,38900.0,39600.0,52479.0,2083815700.0,203629060800.0,5142148,KOSDAQ
2019-01-08,39600.0,40000.0,38900.0,39900.0,20318.0,801191250.0,205171705200.0,5142148,KOSDAQ
2019-01-09,39950.0,40700.0,39500.0,39700.0,17079.0,680837300.0,204143275600.0,5142148,KOSDAQ
2019-01-10,39900.0,39900.0,38900.0,39100.0,20160.0,790055850.0,201057986800.0,5142148,KOSDAQ
2019-01-11,39250.0,40200.0,39200.0,39450.0,10688.0,423054500.0,202857738600.0,5142148,KOSDAQ
2019-01-14,39450.0,41450.0,39100.0,41150.0,41396.0,1685881150.0,211599390200.0,5142148,KOSDAQ
2019-01-15,41150.0,41850.0,41000.0,41100.0,13861.0,572908650.0,211342282800.0,5142148,KOSDAQ
2019-01-16,40800.0,41250.0,39950.0,41000.0,21747.0,879249050.0,210828068000.0,5142148,KOSDAQ
2019-01-17,40700.0,41200.0,39650.0,40450.0,31488.0,1265035400.0,207999886600.0,5142148,KOSDAQ
2019-01-18,40100.0,40850.0,40050.0,40300.0,11361.0,458819900.0,207228564400.0,5142148,KOSDAQ
2019-01-21,40400.0,40500.0,39300.0,39600.0,21758.0,862160550.0,203629060800.0,5142148,KOSDAQ
2019-01-22,39350.0,40200.0,38650.0,38650.0,25729.0,1004385200.0,198744020200.0,5142148,KOSDAQ
2019-01-23,38550.0,39450.0,38400.0,38950.0,19688.0,764887150.0,200286664600.0,5142148,KOSDAQ
2019-01-24,38950.0,40400.0,37550.0,38700.0,40004.0,1552159700.0,199001127600.0,5142148,KOSDAQ
2019-01-25,39050.0,42500.0,38400.0,42500.0,68951.0,2819999250.0,218541290000.0,5142148,KOSDAQ
2019-01-28,43050.0,43300.0,41400.0,41950.0,30251.0,1281463050.0,215713108600.0,5142148,KOSDAQ
2019-01-29,41900.0,41950.0,41000.0,41000.0,16037.0,662788700.0,210828068000.0,5142148,KOSDAQ
2019-01-30,41050.0,44750.0,41050.0,43100.0,97302.0,4237608800.0,221626578800.0,5142148,KOSDAQ
2019-01-31,43100.0,45500.0,43100.0,43650.0,48017.0,2123064550.0,224454760200.0,5142148,KOSDAQ
2019-02-01,43700.0,45200.0,43600.0,44600.0,30490.0,1352089900.0,229339800800.0,5142148,KOSDAQ
2019-02-07,44200.0,45700.0,43600.0,45250.0,29619.0,1323803500.0,232682197000.0,5142148,KOSDAQ
2019-02-08,45200.0,45200.0,44050.0,44400.0,11645.0,518253750.0,228311371200.0,5142148,KOSDAQ
2019-02-11,45100.0,45200.0,43050.0,43700.0,22074.0,965743400.0,224711867600.0,5142148,KOSDAQ
2019-02-12,43600.0,43750.0,41650.0,43000.0,46767.0,1988127500.0,221112364000.0,5142148,KOSDAQ
2019-02-13,43000.0,43000.0,41600.0,42050.0,48500.0,2032227950.0,216227323400.0,5142148,KOSDAQ
2019-02-14,42250.0,48500.0,41650.0,45700.0,108613.0,4856763700.0,234996163600.0,5142148,KOSDAQ
